timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 15:30:30.019, 60, 24.48 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/26 15:30:30.273, 60, 24.48 W, 180 MHz, 810 MHz, 28 MiB, 0 %
2026/09/26 15:30:30.523, 60, 24.48 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/26 15:30:30.773, 61, 35.97 W, 2625 MHz, 13365 MHz, 2388 MiB, 24 %
2026/09/26 15:30:31.024, 61, 35.97 W, 2625 MHz, 13365 MHz, 3476 MiB, 24 %
2026/09/26 15:30:31.274, 61, 67.14 W, 2625 MHz, 13365 MHz, 4564 MiB, 15 %
2026/09/26 15:30:31.524, 61, 67.14 W, 2625 MHz, 13365 MHz, 5652 MiB, 15 %
2026/09/26 15:30:31.774, 61, 92.17 W, 2625 MHz, 13365 MHz, 6708 MiB, 15 %
2026/09/26 15:30:32.024, 61, 92.17 W, 2625 MHz, 13365 MHz, 7796 MiB, 15 %
2026/09/26 15:30:32.274, 60, 91.99 W, 2625 MHz, 13365 MHz, 8852 MiB, 16 %
2026/09/26 15:30:32.524, 60, 91.99 W, 2625 MHz, 13365 MHz, 9940 MiB, 16 %
2026/09/26 15:30:32.774, 60, 91.70 W, 2625 MHz, 13365 MHz, 10996 MiB, 15 %
2026/09/26 15:30:33.024, 60, 91.70 W, 2625 MHz, 13365 MHz, 12116 MiB, 15 %
2026/09/26 15:30:33.274, 60, 91.50 W, 2625 MHz, 13365 MHz, 13204 MiB, 15 %
2026/09/26 15:30:33.524, 60, 91.50 W, 2625 MHz, 13365 MHz, 14260 MiB, 15 %
2026/09/26 15:30:33.774, 60, 91.59 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 15:30:34.024, 60, 91.59 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 15:30:34.275, 60, 90.03 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:34.525, 60, 90.03 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:34.775, 59, 88.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:35.025, 59, 88.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:35.275, 59, 88.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:35.525, 59, 88.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:35.775, 59, 86.94 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:36.025, 59, 86.94 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:36.275, 59, 86.94 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:36.525, 59, 86.94 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:36.775, 59, 86.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:37.026, 59, 86.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:37.276, 59, 86.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:37.526, 59, 86.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:37.776, 58, 86.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:38.026, 58, 86.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:38.276, 58, 86.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:30:38.526, 58, 86.27 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
