Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
53.3,1049205502,400,2623013.8,2796733.5,250175,6176887,1342000.5,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
12.3,241320232,6528,36966.9,23823.5,6816,2620111,68894.1,qmatvec_nvfp4_mmvq_mr2_rp
10.6,209099236,2688,77789.9,122559.5,6144,1970643,92283.4,qmatvec_nvfp4_mmvq_dual_mr2_rp
3.4,66799878,48,1391664.1,1308583.0,1117817,3069259,392974.2,gdn_chunk_state_f32
1.9,37965513,64,593211.1,536605.0,524733,2270769,278716.7,silu_mul_f32
1.7,34297058,16,2143566.1,1998371.0,1890452,2931213,341334.0,fa_prefill_bf16kv_pp
1.6,30890294,25,1235611.8,1035001.0,1030393,2924589,496691.0,qmatvec_q5_K_mmvq_il
1.5,28736949,400,71842.4,49056.0,25631,727515,71030.8,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.4,27065585,48,563866.4,525676.5,496893,1325911,143679.7,gdn_chunk_output_f32
1.4,27061934,96,281895.1,261582.5,226047,2012338,179282.4,qmatvec_nvfp4_dp4a_rp
1.1,21432847,48,446517.6,374301.5,356157,2115634,334708.5,ssm_conv1d_gdn_state_f32
1.1,21421940,48,446290.4,338765.5,303454,2390033,384668.4,gdn_chunk_attn_f32
0.9,18350149,64,286721.1,274126.0,268414,1002585,91075.9,memra_f16_cvt_kernel
0.9,17755213,3048,5825.2,5120.0,3520,1954099,36277.3,add_rms_norm_q8_1
0.8,15998009,152,105250.1,123679.5,1696,143455,45280.0,add_f32
0.8,15571104,953,16339.0,2112.0,1632,849754,41067.8,rms_norm_f32
0.8,14909858,505,29524.5,1440.0,1280,829722,66916.8,quantize_q8_1
0.7,13509672,96,140725.8,136287.0,105983,675388,61308.1,l2_norm_pp_v2_f32
0.6,12528622,48,261013.0,255646.0,252094,470077,30963.3,gdn_chunk_solve32_f32
0.6,10830206,384,28203.7,28271.5,25920,31232,1363.5,fa_decode_vec_q_v4
0.5,9608382,384,25021.8,23023.5,21152,842843,41856.2,fa_decode_combine_f32
0.5,9234563,48,192386.7,189583.0,182046,213054,6625.3,gated_rmsnorm_f32
0.3,6622000,1152,5748.3,5728.0,5184,9664,286.9,gdn_scan_s128
0.3,5028763,400,12571.9,2016.0,1728,291998,51805.0,q_gate_split_f32
0.2,4721995,400,11805.0,1120.0,1023,1133720,68188.2,mul_f32
0.2,4525760,1536,2946.5,1920.0,1440,1592213,40577.7,silu_mul_scaled_q8_1
0.2,3300234,448,7366.6,1152.0,1024,187455,30981.1,sigmoid_f32
0.1,2622766,1152,2276.7,2272.0,1952,3136,162.4,ssm_conv1d_fused_decode_f32
0.1,2206381,1152,1915.3,1903.5,1472,3456,151.2,gdn_prep_decode_f32
0.1,2128814,1152,1847.9,1856.0,1600,3360,120.4,gated_rmsnorm_q8_1
0.1,1931669,800,2414.6,1408.0,1184,50624,6118.2,rope_neox_f32
0.0,855703,16,53481.4,52095.5,47935,68287,5252.2,append_quantize_kv_q8_0_q5_1_rows
0.0,618750,384,1611.3,1632.0,1440,1792,82.9,append_quantize_kv_q8_0_q5_1
0.0,224191,48,4670.6,4576.0,3648,5728,417.1,gdn_chunk_cumgate_f32
0.0,205598,32,6424.9,6224.0,5760,7904,484.4,f32_to_bf16_bulk
0.0,174013,48,3625.3,3616.0,2912,4128,255.5,gdn_glog_f32
0.0,87519,24,3646.6,3664.0,3328,4000,191.4,rms_norm_q8_1
0.0,77696,48,1618.7,1600.0,1504,1952,98.5,ssm_conv_ring_update_f32
0.0,74463,1,74463.0,74463.0,74463,74463,0.0,embed_gather_u32_t
