Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.3,1377939,720,1913.8,1824.0,1696,3072,217.3,ssm_conv1d_fused_decode_f32
0.2,1159187,720,1610.0,1568.0,1471,2880,107.2,gated_rmsnorm_q8_1
0.2,991292,720,1376.8,1344.0,1248,1856,92.4,gdn_prep_decode_f32
0.2,974618,500,1949.2,1440.0,1184,25952,3382.7,rope_neox_f32
0.1,377277,240,1572.0,1536.0,1472,1856,96.3,append_quantize_kv_q8_0_q5_1
0.0,238878,10,23887.8,23920.0,22976,24512,435.1,append_quantize_kv_q8_0_q5_1_rows
0.0,102464,30,3415.5,3456.0,2880,3648,148.7,gdn_chunk_cumgate_f32
0.0,76768,30,2558.9,2656.0,1856,3104,336.2,gdn_glog_f32
0.0,72702,20,3635.1,3600.0,3392,3872,129.8,f32_to_bf16_bulk
0.0,52319,24,2180.0,2080.0,2016,3168,237.1,rms_norm_q8_1
0.0,46528,30,1550.9,1536.0,1344,1888,86.4,ssm_conv_ring_update_f32
0.0,24320,1,24320.0,24320.0,24320,24320,0.0,embed_gather_u32_t
