Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
11.5,63755731,78,817381.2,799562.0,607100,1596981,137590.5,"void moe_kq_sk128v_kernel<(int)6>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
9.2,50936852,250,203747.4,52335.5,39968,574044,194006.2,"void mul_mat_q_q8_0<(int)128, (bool)0>(const char *, const int *, float *, int, int, int, int, int, int)"
6.3,34535918,78,442768.2,422237.0,367613,1191351,122884.9,"void moe_kq_sktail_kernel<(int)6>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
6.0,33186132,39,850926.5,869178.0,652219,963705,69050.7,"void moe_kq_sk128v_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
4.8,26625443,666,39978.1,35376.0,30016,1532917,72259.4,moe_gate_up_silu8_dev_q8_csr_iq4
4.3,23960186,1800,13311.2,5216.0,3008,36416,13636.5,qmatvec_q8_0_mmvq_fused2_b4
4.0,22130271,40,553256.8,445612.5,401373,2534573,401177.2,router_gemv_f32_w8_batch
3.4,18734807,30,624493.6,625675.0,600059,634396,8580.7,gdn_chunk_state_f32
3.1,17283719,40,432093.0,321358.0,317342,1915827,391623.8,rows_permute_f32
2.7,14871313,39,381315.7,372253.0,324189,537340,46016.0,"void moe_kq_sktail_kernel<(int)5>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
2.7,14780054,720,20527.9,17696.0,15999,1618740,59681.1,moe_down8_fma_dev_q8_w8h2v_rows
2.5,13804220,10,1380422.0,1283462.5,1103544,1999282,247781.9,fa_prefill_bf16kv_pp
2.5,13702612,1440,9515.7,8768.0,3424,496828,18269.9,qmatvec_q8_0_mmvq_b4
2.0,11062193,30,368739.8,283534.0,273406,2094065,353530.1,ssm_conv1d_gdn_state_f32
1.9,10610743,30,353691.4,355102.0,335837,358973,5855.3,gdn_chunk_output_f32
