[moe] resident-experts decision: per-layer 522MB x 40 layers = 20.9GB vs budget 19.1GB -> SLRU cache
loaded qwen35moe (40 layers)
gemm probe weight=router (il=0)
gemm razor: weight out_f=256 in_f=2048 base_m=19 L=40..60
  m | rows[0,19) vs m=19 | maxdiff
  59 | BIT-IDENTICAL | 0.000000e0
  60 | BIT-IDENTICAL | 0.000000e0
  61 | BIT-IDENTICAL | 0.000000e0
  62 | BIT-IDENTICAL | 0.000000e0
  63 | BIT-IDENTICAL | 0.000000e0
  64 | BIT-IDENTICAL | 0.000000e0
  65 | BIT-IDENTICAL | 0.000000e0
  66 | BIT-IDENTICAL | 0.000000e0
  67 | BIT-IDENTICAL | 0.000000e0
  68 | BIT-IDENTICAL | 0.000000e0
  69 | BIT-IDENTICAL | 0.000000e0
  70 | BIT-IDENTICAL | 0.000000e0
  71 | BIT-IDENTICAL | 0.000000e0
  72 | BIT-IDENTICAL | 0.000000e0
  73 | BIT-IDENTICAL | 0.000000e0
  74 | BIT-IDENTICAL | 0.000000e0
  75 | BIT-IDENTICAL | 0.000000e0
  76 | BIT-IDENTICAL | 0.000000e0
  77 | BIT-IDENTICAL | 0.000000e0
  78 | BIT-IDENTICAL | 0.000000e0
  79 | BIT-IDENTICAL | 0.000000e0
gemm verdict: prefill GEMM rows are m-INVARIANT over this range
