[moe] resident-experts decision: per-layer 522MB x 40 layers = 20.9GB vs budget 19.1GB -> SLRU cache
loaded qwen35moe (40 layers)
gemm probe weight=router (il=0)
gemm razor: weight out_f=256 in_f=2048 base_m=19 L=40..60
  m | rows[0,19) vs m=19 | maxdiff
  59 | BIT-IDENTICAL | 0.000000e0
  60 | BIT-IDENTICAL | 0.000000e0
  61 | BIT-IDENTICAL | 0.000000e0
  62 | BIT-IDENTICAL | 0.000000e0
  63 | BIT-IDENTICAL | 0.000000e0
  64 | BIT-IDENTICAL | 0.000000e0
  65 | DIFFER | 3.906250e-3
  66 | DIFFER | 3.906250e-3
  67 | DIFFER | 3.906250e-3
  68 | DIFFER | 3.906250e-3
  69 | DIFFER | 3.906250e-3
  70 | DIFFER | 3.906250e-3
  71 | DIFFER | 3.906250e-3
  72 | DIFFER | 3.906250e-3
  73 | DIFFER | 3.906250e-3
  74 | DIFFER | 3.906250e-3
  75 | DIFFER | 3.906250e-3
  76 | DIFFER | 3.906250e-3
  77 | DIFFER | 3.906250e-3
  78 | DIFFER | 3.906250e-3
  79 | DIFFER | 3.906250e-3
gemm verdict: prefill GEMM is m-DEPENDENT (first change at m=65) — existing rows' values move when the batch grows
