#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:27:57       0     33     35      -      0      0      0      0      0      0    405    180      0      0      0      0     14 
 20260812    14:27:58       0     70     36      -     12      1      0      0      0      0  12481   2392   1587   1586      0   1259    449 
 20260812    14:27:59       0     92     36      -      5      0      0      0      0      0  12481   2392   4275   4274      0   2540    300 
 20260812    14:28:00       0     92     36      -      6      0      0      0      0      0  12481   2400   6963   6962      0   2803    212 
 20260812    14:28:01       0     92     36      -      5      0      0      0      0      0  12481   2392   9651   9650      0   1981    182 
 20260812    14:28:02       0     92     36      -      5      0      0      0      0      0  12481   2400  12339  12338      0   2640    230 
 20260812    14:28:03       0     92     36      -      4      0      0      0      0      0  12481   2392  14739  14738      0      0      2 
 20260812    14:28:04       0     91     36      -      0      0      0      0      0      0  12481   2400  19507  19506      0      8      2 
 20260812    14:28:05       0    477     49      -    100     39      0      0      0      0  12481   2422  19507  19506      0      3      4 
 20260812    14:28:06       0    387     44      -    100     87      0      0      0      0  12481   2407  19507  19506      0    146     83 
 20260812    14:28:07       0    465     50      -    100     38      0      0      0      0  12481   2422  19507  19506      0      4      5 
 20260812    14:28:08       0    379     45      -    100     87      0      0      0      0  12481   2422  19507  19506      0    140     32 
 20260812    14:28:09       0    456     52      -    100     38      0      0      0      0  12481   2422  19731  19730      0      4      2 
 20260812    14:28:10       0    389     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    146     32 
 20260812    14:28:12       0    443     53      -    100     39      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    14:28:13       0    401     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    144     32 
 20260812    14:28:14       0    432     53      -    100     37      0      0      0      0  12481   2422  20307  20306      0      4      2 
 20260812    14:28:15       0    410     47      -    100     87      0      0      0      0  12481   2422  20307  20306      0    141     32 
 20260812    14:28:16       0    425     53      -    100     38      0      0      0      0  12481   2422  20595  20594      0      6      1 
 20260812    14:28:17       0    423     48      -    100     87      0      0      0      0  12481   2415  20595  20594      0    140     33 
 20260812    14:28:18       0    414     54      -    100     37      0      0      0      0  12481   2422  20883  20882      0      4      1 
 20260812    14:28:19       0    435     49      -    100     87      0      0      0      0  12481   2422  20883  20882      0    146     33 
 20260812    14:28:20       0    405     56      -    100     38      0      0      0      0  12481   2422  21171  21170      0      4      2 
 20260812    14:28:21       0    447     51      -     99     55      0      0      0      0  12481   2415  21171  21170      0    144     32 
 20260812    14:28:22       0    390     56      -    100     31      0      0      0      0  12481   2422  23635  23634      0      9      3 
 20260812    14:28:23       0    478     56      -    100     30      0      0      0      0  12481   2415  23827  23826      0      9      4 
 20260812    14:28:24       0    466     56      -    100     26      0      0      0      0  12481   2422  23827  23826      0     12      4 
 20260812    14:28:25       0    387     51      -     99     69      0      0      0      0  12481   2370  23827  23826      0    115     26 
 20260812    14:28:26       0    358     51      -     99     69      0      0      0      0  12481   2370  23827  23826      0    114     24 
 20260812    14:28:27       0    358     51      -     99     69      0      0      0      0  12481   2370  23827  23826      0    148     33 
 20260812    14:28:28       0    348     48      -     66     49      0      0      0      0  12481   2400  23827  23826      0    146     32 
 20260812    14:28:29       0    325     50      -    100     87      0      0      0      0  12481   2422  23827  23826      0    143     34 
 20260812    14:28:30       0    342     50      -    100     87      0      0      0      0  12481   2422  23827  23826      0    145     32 
 20260812    14:28:31       0    342     50      -    100     87      0      0      0      0  12481   2422  23827  23826      0    150     33 
 20260812    14:28:32       0    342     50      -    100     87      0      0      0      0  12481   2422  23827  23826      0    141     32 
 20260812    14:28:34       0    342     50      -    100     87      0      0      0      0  12481   2422  23827  23826      0    143     32 
 20260812    14:28:35       0    333     48      -    100     87      0      0      0      0  12481   2422  31315  31314      0      9      3 
 20260812    14:28:36       0    468     58      -    100     30      0      0      0      0  12481   2415  31411  31410      0     11      3 
 20260812    14:28:37       0    465     58      -    100     29      0      0      0      0  12481   2415  31539  31538      0     10      2 
 20260812    14:28:38       0    441     54      -     99     60      0      0      0      0  12481   2407  31539  31538      0     90     14 
 20260812    14:28:39       0    365     53      -     99     61      0      0      0      0  12481   2385  31539  31538      0     90     22 
 20260812    14:28:40       0    363     53      -     99     62      0      0      0      0  12481   2385  31539  31538      0     60     14 
 20260812    14:28:41       0    363     53      -     99     62      0      0      0      0  12481   2385  31539  31538      0     99     20 
