#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:16:18       1     90     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:19       0    376     43      -     98     71      0      0      0      0  12481   2287  17267  17266      0 
 20260812    00:16:19       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:20       0    356     43      -     97     59      0      0      0      0  12481   2332  17715  17714      0 
 20260812    00:16:20       1     90     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:21       0    356     44      -     98     59      0      0      0      0  12481   2302  18163  18162      0 
 20260812    00:16:21       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:22       0    355     44      -     99     58      0      0      0      0  12481   2325  18611  18610      0 
 20260812    00:16:22       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:23       0    335     45      -     98     73      0      0      0      0  12481   2377  19059  19058      0 
 20260812    00:16:23       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:24       0    324     44      -     99     74      0      0      0      0  12481   2400  19795  19794      0 
 20260812    00:16:24       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:25       0    325     44      -     98     46      0      0      0      0  12481   2400  20435  20434      0 
 20260812    00:16:25       1     89     34      -      0      0      0      0      0      0  12481   2370  18033  18032      0 
 20260812    00:16:26       0    240     39      -      0      0      0      0      0      0  12481   2332  20435  20434      0 
 20260812    00:16:26       1    129     38      -     96     32      0      0      0      0  12481   2325  18547  18546      0 
 20260812    00:16:27       0     92     39      -      0      0      0      0      0      0  12481   2317  20435  20434      0 
 20260812    00:16:27       1    285     40      -     94     40      0      0      0      0  12481   2317  18963  18962      0 
 20260812    00:16:28       0     90     38      -      0      0      0      0      0      0  12481   2317  20435  20434      0 
 20260812    00:16:28       1    282     40      -     96     32      0      0      0      0  12481   2325  19347  19346      0 
 20260812    00:16:29       0     90     38      -      0      0      0      0      0      0  12481   2310  20435  20434      0 
 20260812    00:16:29       1    288     41      -     93     38      0      0      0      0  12481   2317  19923  19922      0 
 20260812    00:16:30       0    127     44      -    100     24      0      0      0      0  12481   2317  20883  20882      0 
 20260812    00:16:30       1    258     41      -     85     30      0      0      0      0  12481   2340  20275  20274      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:16:31       0    307     44      -      0      0      0      0      0      0  12481   2392  21331  21330      0 
 20260812    00:16:31       1    147     38      -      5      1      0      0      0      0  12481   2347  20467  20466      0 
 20260812    00:16:32       0    298     41      -     72     56      0      0      0      0  12481   2400  21331  21330      0 
 20260812    00:16:32       1    159     37      -      0      0      0      0      0      0  12481   2362  20467  20466      0 
 20260812    00:16:33       0    299     46      -     99     73      0      0      0      0  12481   2400  21779  21778      0 
 20260812    00:16:33       1     98     37      -      0      0      0      0      0      0  12481   2362  20467  20466      0 
 20260812    00:16:34       0    291     46      -     99     74      0      0      0      0  12481   2400  22227  22226      0 
 20260812    00:16:34       1     90     36      -      0      0      0      0      0      0  12481   2362  20467  20466      0 
 20260812    00:16:35       0    136     40      -      0      0      0      0      0      0  12481   2317  22227  22226      0 
 20260812    00:16:35       1    132     37      -      0      0      0      0      0      0  12481   2362  20851  20850      0 
 20260812    00:16:36       0    159     44      -     98     36      0      0      0      0  12481   2310  23123  23122      0 
 20260812    00:16:36       1    218     41      -     95     36      0      0      0      0  12481   2325  21235  21234      0 
 20260812    00:16:37       0    321     46      -     99     74      0      0      0      0  12481   2400  23123  23122      0 
 20260812    00:16:37       1    178     37      -      0      0      0      0      0      0  12481   2362  21235  21234      0 
 20260812    00:16:38       0    269     45      -     99     63      0      0      0      0  12481   2407  24021  24020      0 
 20260812    00:16:38       1    133     40      -     93     33      0      0      0      0  12481   2332  21587  21586      0 
 20260812    00:16:39       0    315     46      -     99     64      0      0      0      0  12481   2400  24021  24020      0 
 20260812    00:16:39       1    191     37      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:40       0    248     45      -     80     22      0      0      0      0  12481   2310  24021  24020      0 
 20260812    00:16:40       1     93     37      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:41       0    308     47      -     99     67      0      0      0      0  12481   2407  24021  24020      0 
 20260812    00:16:41       1     92     37      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:43       0    279     42      -      0      0      0      0      0      0  12481   2347  24021  24020      0 
 20260812    00:16:43       1     91     37      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:44       0    306     46      -     99     58      0      0      0      0  12481   2407  24021  24020      0 
 20260812    00:16:44       1     91     36      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:45       0    294     42      -      0      0      0      0      0      0  12481   2370  24021  24020      0 
 20260812    00:16:45       1     91     36      -      0      0      0      0      0      0  12481   2362  21587  21586      0 
 20260812    00:16:46       0    101     41      -      0      0      0      0      0      0  12481   2317  24021  24020      0 
 20260812    00:16:46       1    180     38      -      3      2      0      0      0      0  12481   2317  21587  21586      0 
 20260812    00:16:47       0     94     41      -      1      0      0      0      0      0  12481   2317  24021  24020      0 
 20260812    00:16:47       1    238     40      -     31      9      0      0      0      0  12481   2347  21779  21778      0 
 20260812    00:16:48       0    301     46      -     99     56      0      0      0      0  12481   2415  24469  24468      0 
 20260812    00:16:48       1    277     43      -     98     52      0      0      0      0  12481   2317  21779  21778      0 
 20260812    00:16:49       0    296     47      -     99     55      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:49       1    121     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:50       0    312     43      -      0      0      0      0      0      0  12481   2407  24471  24470      0 
 20260812    00:16:50       1     94     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:51       0    278     47      -     99     57      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:51       1    181     43      -     99     52      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:16:52       0    298     47      -     99     54      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:52       1    139     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:53       0    310     44      -     75     55      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:53       1     98     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:16:54       0    255     48      -     99     59      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:54       1     93     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:55       0    300     47      -     99     56      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:55       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:56       0    335     49      -     99     72      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:56       1     91     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:57       0    258     48      -     99     61      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:57       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:58       0    303     48      -     99     56      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:58       1     91     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:16:59       0    332     49      -     99     72      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:16:59       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:00       0    142     43      -      0      0      0      0      0      0  12481   2332  24471  24470      0 
 20260812    00:17:00       1    140     41      -     99     35      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:01       0     98     43      -      0      0      0      0      0      0  12481   2317  24471  24470      0 
 20260812    00:17:01       1    253     42      -     81     25      0      0      0      0  12481   2347  21779  21778      0 
 20260812    00:17:02       0     93     42      -      0      0      0      0      0      0  12481   2317  24471  24470      0 
 20260812    00:17:02       1    274     40      -     99     52      0      0      0      0  12481   2317  21779  21778      0 
 20260812    00:17:03       0    166     47      -     99     56      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:03       1    215     42      -     99     29      0      0      0      0  12481   2317  21779  21778      0 
 20260812    00:17:04       0    282     47      -     99     45      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:04       1    284     41      -     98     52      0      0      0      0  12481   2295  21779  21778      0 
 20260812    00:17:05       0    268     47      -     99     41      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:05       1    102     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:06       0    340     49      -     99     66      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:06       1     90     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:07       0    252     48      -     99     52      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:07       1    194     42      -     99     29      0      0      0      0  12481   2317  21779  21778      0 
 20260812    00:17:08       0    284     48      -     99     44      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:08       1    279     44      -     98     52      0      0      0      0  12481   2310  21779  21778      0 
 20260812    00:17:09       0    268     47      -     99     41      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:09       1    106     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:10       0    344     50      -     99     65      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:10       1    101     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:11       0    231     47      -    100     17      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:11       1     90     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:12       0    288     48      -     99     46      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:12       1     91     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:13       0    271     48      -     99     42      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:13       1     90     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:14       0    322     50      -     99     66      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:14       1     90     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:15       0    276     48      -     99     48      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:15       1     91     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:17:16       0    286     49      -     99     46      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:16       1     90     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:17       0    273     48      -     99     42      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:17       1     90     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:18       0    318     50      -     99     65      0      0      0      0  12481   2385  24471  24470      0 
 20260812    00:17:18       1     91     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:19       0    217     44      -      0      0      0      0      0      0  12481   2422  24471  24470      0 
 20260812    00:17:19       1    126     41      -     95     23      0      0      0      0  12481   2340  21779  21778      0 
 20260812    00:17:20       0     98     44      -      0      0      0      0      0      0  12481   2430  24471  24470      0 
 20260812    00:17:20       1    252     41      -     99     25      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:21       0     93     43      -      0      0      0      0      0      0  12481   2310  24471  24470      0 
 20260812    00:17:21       1    278     42      -     99     32      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:22       0     93     43      -      0      0      0      0      0      0  12481   2317  24471  24470      0 
 20260812    00:17:22       1    261     44      -     99     49      0      0      0      0  12481   2317  21779  21778      0 
 20260812    00:17:23       0    150     47      -     99     62      0      0      0      0  12481   2407  24471  24470      0 
 20260812    00:17:23       1    251     43      -     99     34      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:24       0    289     48      -     99     40      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:24       1    264     43      -     99     29      0      0      0      0  12481   2332  21779  21778      0 
 20260812    00:17:25       0    275     48      -     99     37      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:25       1    280     44      -     98     50      0      0      0      0  12481   2392  21779  21778      0 
 20260812    00:17:26       0    267     48      -     99     34      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:26       1    136     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:27       0    301     50      -     99     53      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:27       1     99     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:28       0    350     51      -     99     55      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:28       1     93     39      -      0      0      0      0      0      0  12481   2370  21779  21778      0 
 20260812    00:17:29       0    251     48      -     99     20      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:29       1    156     43      -     99     33      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:30       0    294     49      -     99     40      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:30       1    255     43      -     99     29      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:31       0    275     49      -     99     36      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:31       1    291     44      -     99     52      0      0      0      0  12481   2392  21779  21778      0 
 20260812    00:17:32       0    262     48      -     99     34      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:32       1    116     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:33       0    317     51      -     99     53      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:33       1     95     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:34       0    350     51      -     99     55      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:34       1     93     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:35       0    214     49      -     99     20      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:35       1     93     39      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:36       0    294     49      -     99     40      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:36       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:37       0    274     49      -     99     37      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:37       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:17:38       0    263     49      -     99     34      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:38       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:39       0    327     51      -     99     53      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:39       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:40       0    330     47      -     38     22      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:40       1     93     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:41       0    254     50      -     99     43      0      0      0      0  12481   2415  24471  24470      0 
 20260812    00:17:41       1     93     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:42       0    289     50      -     99     39      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:42       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:43       0    273     49      -     99     36      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:43       1     92     38      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:44       0    261     49      -     99     33      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:44       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:45       0    342     52      -     99     55      0      0      0      0  12481   2392  24471  24470      0 
 20260812    00:17:45       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:46       0    314     46      -      0      0      0      0      0      0  12481   2400  24471  24470      0 
 20260812    00:17:46       1     92     37      -      0      0      0      0      0      0  12481   2362  21779  21778      0 
 20260812    00:17:47       0     97     45      -      0      0      0      0      0      0  12481   2430  24471  24470      0 
 20260812    00:17:47       1    250     42      -     99     32      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:48       0     87     44      -      0      0      0      0      0      0  12481   2430  24471  24470      0 
 20260812    00:17:48       1    248     42      -     99     27      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:49       0     90     43      -      0      0      0      0      0      0  12481   2317  24471  24470      0 
 20260812    00:17:49       1    303     43      -     71     21      0      0      0      0  12481   2355  21779  21778      0 
 20260812    00:17:50       0     93     43      -      0      0      0      0      0      0  12481   2317  24471  24470      0 
 20260812    00:17:50       1    267     43      -     99     30      0      0      0      0  12481   2325  21779  21778      0 
 20260812    00:17:51       0     93     43      -      0      0      0      0      0      0  12481   2310  24471  24470      0 
 20260812    00:17:51       1    262     44      -     99     51      0      0      0      0  12481   2347  21779  21778      0 
 20260812    00:17:52       0    109     45      -    100     24      0      0      0      0  12481   2317  25623  25622      0 
 20260812    00:17:52       1    247     43      -     89     30      0      0      0      0  12481   2347  22291  22290      0 
 20260812    00:17:53       0    292     48      -     99     39      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:17:53       1    265     44      -     99     29      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:17:54       0    283     48      -     99     35      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:17:54       1    244     43      -     99     25      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:17:55       0    270     48      -     99     32      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:17:55       1    307     45      -     98     53      0      0      0      0  12481   2385  22291  22290      0 
 20260812    00:17:56       0    260     48      -     99     31      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:17:56       1    113     40      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:17:57       0    269     50      -     99     41      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:17:57       1     95     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:17:58       0    346     51      -     99     49      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:17:58       1     91     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:17:59       0    329     47      -     99     49      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:17:59       1     91     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:18:00       0    245     49      -     99     23      0      0      0      0  12481   2415  25655  25654      0 
 20260812    00:18:00       1    167     44      -     99     28      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:01       0    292     49      -     99     36      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:01       1    246     43      -     99     26      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:02       0    276     49      -     99     33      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:02       1    274     45      -     99     51      0      0      0      0  12481   2385  22291  22290      0 
 20260812    00:18:03       0    266     49      -     99     31      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:03       1    196     40      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:04       0    256     48      -     99     30      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:04       1     96     40      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:05       0    333     51      -     99     48      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:05       1     91     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:06       0    347     52      -     99     49      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:06       1     92     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:07       0    217     49      -     94     34      0      0      0      0  12481   2422  25655  25654      0 
 20260812    00:18:07       1     93     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:08       0    293     50      -     99     37      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:08       1     92     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:09       0    279     50      -     99     33      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:09       1     91     39      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:10       0    267     49      -     99     31      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:10       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:11       0    253     49      -     99     29      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:11       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:12       0    308     52      -    100     48      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:12       1     92     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:13       0    351     52      -     99     48      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:13       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:14       0    299     51      -     99     16      0      0      0      0  12481   2422  25655  25654      0 
 20260812    00:18:14       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:15       0    292     51      -     99     37      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:15       1     92     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:16       0    282     50      -     99     34      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:16       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:17       0    269     50      -     99     32      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:17       1     90     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:18       0    256     50      -     99     29      0      0      0      0  12481   2407  25655  25654      0 
 20260812    00:18:18       1     91     38      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:19       0    296     52      -     99     49      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:19       1     91     37      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:20       0    348     52      -    100     48      0      0      0      0  12481   2400  25655  25654      0 
 20260812    00:18:20       1     90     37      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
 20260812    00:18:21       0    269     46      -      0      0      0      0      0      0  12481   2415  25655  25654      0 
 20260812    00:18:21       1     90     37      -      0      0      0      0      0      0  12481   2362  22291  22290      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260812    00:18:22       0     95     45      -      0      0      0      0      0      0  12481   2422  25655  25654      0 
 20260812    00:18:22       1    182     42      -     99     28      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:23       0     88     44      -      0      0      0      0      0      0  12481   2430  25655  25654      0 
 20260812    00:18:23       1    247     42      -     99     25      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:24       0     90     44      -      0      0      0      0      0      0  12481   2310  25655  25654      0 
 20260812    00:18:24       1    280     44      -     98     52      0      0      0      0  12481   2385  22291  22290      0 
 20260812    00:18:25       0     93     43      -      0      0      0      0      0      0  12481   2317  25655  25654      0 
 20260812    00:18:25       1    235     43      -     89     19      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:26       0     92     43      -      0      0      0      0      0      0  12481   2317  25655  25654      0 
 20260812    00:18:26       1    255     43      -     99     27      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:27       0     92     43      -      0      0      0      0      0      0  12481   2317  25655  25654      0 
 20260812    00:18:27       1    240     44      -     99     23      0      0      0      0  12481   2325  22291  22290      0 
 20260812    00:18:28       0     93     42      -      0      0      0      0      0      0  12481   2317  25655  25654      0 
 20260812    00:18:28       1    310     41      -     87     45      0      0      0      0  12481   2385  22291  22290      0 
 20260812    00:18:29       0    205     47      -     99     18      0      0      0      0  12481   2415  28023  28022      0 
 20260812    00:18:29       1    248     44      -     99     30      0      0      0      0  12481   2325  23283  23282      0 
 20260812    00:18:30       0    296     48      -     99     41      0      0      0      0  12481   2400  28023  28022      0 
 20260812    00:18:30       1    254     44      -     99     27      0      0      0      0  12481   2325  23283  23282      0 
