llama_print_build_info: build = 1 (c730697)
llama_print_build_info: built with GNU 11.4.0 for Linux x86_64
llama_quantize: quantizing 'gguf-official/Ornith-1.5-35B-BF16.gguf' to 'Ornith-1.5-35B-A3B-NVFP4-MTP.gguf' as NVFP4
llama_model_loader: loaded meta data with 43 key-value pairs and 753 tensors from gguf-official/Ornith-1.5-35B-BF16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen35moe
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                     general.sampling.top_k i32              = 20
llama_model_loader: - kv   3:                     general.sampling.top_p f32              = 0.950000
llama_model_loader: - kv   4:                      general.sampling.temp f32              = 1.000000
llama_model_loader: - kv   5:                               general.name str              = Ornith-1.5-35B
llama_model_loader: - kv   6:                            general.version str              = 4000
llama_model_loader: - kv   7:                           general.finetune str              = 35b
llama_model_loader: - kv   8:                         general.size_label str              = 256x2.6B
llama_model_loader: - kv   9:                      qwen35moe.block_count u32              = 41
llama_model_loader: - kv  10:                   qwen35moe.context_length u32              = 262144
llama_model_loader: - kv  11:                 qwen35moe.embedding_length u32              = 2048
llama_model_loader: - kv  12:             qwen35moe.attention.head_count u32              = 16
llama_model_loader: - kv  13:          qwen35moe.attention.head_count_kv u32              = 2
llama_model_loader: - kv  14:          qwen35moe.rope.dimension_sections arr[i32,4]       = [11, 11, 10, 0]
llama_model_loader: - kv  15:                   qwen35moe.rope.freq_base f32              = 10000000.000000
llama_model_loader: - kv  16: qwen35moe.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  17:                     qwen35moe.expert_count u32              = 256
llama_model_loader: - kv  18:                qwen35moe.expert_used_count u32              = 8
llama_model_loader: - kv  19:             qwen35moe.attention.key_length u32              = 256
llama_model_loader: - kv  20:           qwen35moe.attention.value_length u32              = 256
llama_model_loader: - kv  21:                          general.file_type u32              = 32
llama_model_loader: - kv  22:       qwen35moe.expert_feed_forward_length u32              = 512
llama_model_loader: - kv  23: qwen35moe.expert_shared_feed_forward_length u32              = 512
llama_model_loader: - kv  24:             qwen35moe.nextn_predict_layers u32              = 1
llama_model_loader: - kv  25:                  qwen35moe.ssm.conv_kernel u32              = 4
llama_model_loader: - kv  26:                   qwen35moe.ssm.state_size u32              = 128
llama_model_loader: - kv  27:                  qwen35moe.ssm.group_count u32              = 16
llama_model_loader: - kv  28:               qwen35moe.ssm.time_step_rank u32              = 32
llama_model_loader: - kv  29:                   qwen35moe.ssm.inner_size u32              = 4096
llama_model_loader: - kv  30:          qwen35moe.full_attention_interval u32              = 4
llama_model_loader: - kv  31:             qwen35moe.rope.dimension_count u32              = 64
llama_model_loader: - kv  32:               general.quantization_version u32              = 2
llama_model_loader: - kv  33:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  34:                         tokenizer.ggml.pre str              = qwen35
llama_model_loader: - kv  35:                      tokenizer.ggml.tokens arr[str,248320]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  36:                  tokenizer.ggml.token_type arr[i32,248320]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  37:                      tokenizer.ggml.merges arr[str,247587]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
[ 149/ 753] blk.7.post_attention_norm.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 150/ 753] blk.8.attn_gate.weight               - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 151/ 753] blk.8.attn_norm.weight               - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 152/ 753] blk.8.attn_qkv.weight                - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 153/ 753] blk.8.ffn_down_exps.weight           - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 154/ 753] blk.8.ffn_down_shexp.weight          - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 155/ 753] blk.8.ffn_gate_exps.weight           - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 156/ 753] blk.8.ffn_gate_inp.weight            - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 157/ 753] blk.8.ffn_gate_inp_shexp.weight      - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 158/ 753] blk.8.ffn_gate_shexp.weight          - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 159/ 753] blk.8.ffn_up_exps.weight             - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 160/ 753] blk.8.ffn_up_shexp.weight            - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 161/ 753] blk.8.post_attention_norm.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 162/ 753] blk.8.ssm_a                          - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 163/ 753] blk.8.ssm_alpha.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 164/ 753] blk.8.ssm_beta.weight                - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 165/ 753] blk.8.ssm_conv1d.weight              - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 166/ 753] blk.8.ssm_dt.bias                    - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 167/ 753] blk.8.ssm_norm.weight                - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 168/ 753] blk.8.ssm_out.weight                 - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 169/ 753] blk.9.attn_gate.weight               - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 170/ 753] blk.9.attn_norm.weight               - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 171/ 753] blk.9.attn_qkv.weight                - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 172/ 753] blk.9.ffn_down_exps.weight           - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 173/ 753] blk.9.ffn_down_shexp.weight          - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 174/ 753] blk.9.ffn_gate_exps.weight           - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 175/ 753] blk.9.ffn_gate_inp.weight            - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 176/ 753] blk.9.ffn_gate_inp_shexp.weight      - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 177/ 753] blk.9.ffn_gate_shexp.weight          - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 178/ 753] blk.9.ffn_up_exps.weight             - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 179/ 753] blk.9.ffn_up_shexp.weight            - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 180/ 753] blk.9.post_attention_norm.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 181/ 753] blk.9.ssm_a                          - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 182/ 753] blk.9.ssm_alpha.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 183/ 753] blk.9.ssm_beta.weight                - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 184/ 753] blk.9.ssm_conv1d.weight              - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 185/ 753] blk.9.ssm_dt.bias                    - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 186/ 753] blk.9.ssm_norm.weight                - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 187/ 753] blk.9.ssm_out.weight                 - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 188/ 753] blk.10.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 189/ 753] blk.10.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 190/ 753] blk.10.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 191/ 753] blk.10.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 192/ 753] blk.10.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 193/ 753] blk.10.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 194/ 753] blk.10.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 195/ 753] blk.10.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 196/ 753] blk.10.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 197/ 753] blk.10.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 198/ 753] blk.10.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 199/ 753] blk.10.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 200/ 753] blk.10.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 201/ 753] blk.10.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 202/ 753] blk.10.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 203/ 753] blk.10.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 204/ 753] blk.10.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 205/ 753] blk.10.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 206/ 753] blk.10.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 207/ 753] blk.11.attn_k.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 208/ 753] blk.11.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 209/ 753] blk.11.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 210/ 753] blk.11.attn_output.weight            - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 211/ 753] blk.11.attn_q.weight                 - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 212/ 753] blk.11.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 213/ 753] blk.11.attn_v.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 214/ 753] blk.11.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 215/ 753] blk.11.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 216/ 753] blk.11.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 217/ 753] blk.11.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 218/ 753] blk.11.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 219/ 753] blk.11.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 220/ 753] blk.11.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 221/ 753] blk.11.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 222/ 753] blk.11.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 223/ 753] blk.12.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 224/ 753] blk.12.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 225/ 753] blk.12.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 226/ 753] blk.12.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 227/ 753] blk.12.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 228/ 753] blk.12.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 229/ 753] blk.12.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 230/ 753] blk.12.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 231/ 753] blk.12.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 232/ 753] blk.12.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 233/ 753] blk.12.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 234/ 753] blk.12.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 235/ 753] blk.12.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 236/ 753] blk.12.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 237/ 753] blk.12.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 238/ 753] blk.12.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 239/ 753] blk.12.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 240/ 753] blk.12.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 241/ 753] blk.12.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 242/ 753] blk.13.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 243/ 753] blk.13.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 244/ 753] blk.13.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 245/ 753] blk.13.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 246/ 753] blk.13.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 247/ 753] blk.13.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 248/ 753] blk.13.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 249/ 753] blk.13.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 250/ 753] blk.13.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 251/ 753] blk.13.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 252/ 753] blk.13.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 253/ 753] blk.13.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 254/ 753] blk.13.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 255/ 753] blk.13.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 256/ 753] blk.13.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 257/ 753] blk.13.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 258/ 753] blk.13.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 259/ 753] blk.13.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 260/ 753] blk.13.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 261/ 753] blk.14.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 262/ 753] blk.14.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 263/ 753] blk.14.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 264/ 753] blk.14.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 265/ 753] blk.14.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 266/ 753] blk.14.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 267/ 753] blk.14.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 268/ 753] blk.14.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 269/ 753] blk.14.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 270/ 753] blk.14.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 271/ 753] blk.14.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 272/ 753] blk.14.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 273/ 753] blk.14.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 274/ 753] blk.14.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 275/ 753] blk.14.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 276/ 753] blk.14.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 277/ 753] blk.14.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 278/ 753] blk.14.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 279/ 753] blk.14.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 280/ 753] blk.15.attn_k.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 281/ 753] blk.15.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 282/ 753] blk.15.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 283/ 753] blk.15.attn_output.weight            - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 284/ 753] blk.15.attn_q.weight                 - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 285/ 753] blk.15.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 286/ 753] blk.15.attn_v.weight                 - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 287/ 753] blk.15.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 288/ 753] blk.15.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 289/ 753] blk.15.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 290/ 753] blk.15.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 291/ 753] blk.15.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 292/ 753] blk.15.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 293/ 753] blk.15.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 294/ 753] blk.15.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 295/ 753] blk.15.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 296/ 753] blk.16.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 297/ 753] blk.16.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 298/ 753] blk.16.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 299/ 753] blk.16.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 300/ 753] blk.16.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 301/ 753] blk.16.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 302/ 753] blk.16.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 303/ 753] blk.16.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 304/ 753] blk.16.ffn_gate_shexp.weight         - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 305/ 753] blk.16.ffn_up_exps.weight            - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 306/ 753] blk.16.ffn_up_shexp.weight           - [  2048,    512,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 307/ 753] blk.16.post_attention_norm.weight    - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 308/ 753] blk.16.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 309/ 753] blk.16.ssm_alpha.weight              - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 310/ 753] blk.16.ssm_beta.weight               - [  2048,     32,      1,      1], type =   bf16, converting to nvfp4 .. size =     0.12 MiB ->     0.04 MiB
[ 311/ 753] blk.16.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 312/ 753] blk.16.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 313/ 753] blk.16.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 314/ 753] blk.16.ssm_out.weight                - [  4096,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 315/ 753] blk.17.attn_gate.weight              - [  2048,   4096,      1,      1], type =   bf16, converting to nvfp4 .. size =    16.00 MiB ->     4.50 MiB
[ 316/ 753] blk.17.attn_norm.weight              - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
[ 317/ 753] blk.17.attn_qkv.weight               - [  2048,   8192,      1,      1], type =   bf16, converting to nvfp4 .. size =    32.00 MiB ->     9.00 MiB
[ 318/ 753] blk.17.ffn_down_exps.weight          - [   512,   2048,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 319/ 753] blk.17.ffn_down_shexp.weight         - [   512,   2048,      1,      1], type =   bf16, converting to nvfp4 .. size =     2.00 MiB ->     0.56 MiB
[ 320/ 753] blk.17.ffn_gate_exps.weight          - [  2048,    512,    256,      1], type =   bf16, converting to nvfp4 .. size =   512.00 MiB ->   144.00 MiB
[ 321/ 753] blk.17.ffn_gate_inp.weight           - [  2048,    256,      1,      1], type =    f32, size =    2.000 MiB
[ 322/ 753] blk.17.ffn_gate_inp_shexp.weight     - [  2048,      1,      1,      1], type =    f32, size =    0.008 MiB
