#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:37:01       0     31     35      -      0      0      0      0      0      0    405    180      0      0      0      0     13 
 20260812    14:37:02       0     71     36      -     14      1      0      0      0      0  12481   2392   1555   1554      0      0    230 
 20260812    14:37:03       0     92     36      -      5      0      0      0      0      0  12481   2392   4051   4050      0   2642    300 
 20260812    14:37:04       0     92     36      -      4      0      0      0      0      0  12481   2392   6675   6674      0   2640    449 
 20260812    14:37:05       0     92     36      -      5      0      0      0      0      0  12481   2392   9331   9330      0   2640    230 
 20260812    14:37:06       0     92     36      -      5      0      0      0      0      0  12481   2392  11955  11954      0   1581    143 
 20260812    14:37:07       0     91     36      -      5      0      0      0      0      0  12481   2392  14515  14514      0   2761    273 
 20260812    14:37:08       0     97     36      -      4      1      0      0      0      0  12481   2392  19507  19506      0      8      2 
 20260812    14:37:09       0    476     49      -    100     38      0      0      0      0  12481   2422  19507  19506      0      4      4 
 20260812    14:37:10       0    382     44      -    100     87      0      0      0      0  12481   2400  19507  19506      0    143     69 
 20260812    14:37:11       0    464     50      -    100     37      0      0      0      0  12481   2422  19507  19506      0      3      6 
 20260812    14:37:12       0    378     45      -    100     87      0      0      0      0  12481   2422  19507  19506      0    143     33 
 20260812    14:37:13       0    454     51      -    100     37      0      0      0      0  12481   2422  19731  19730      0      4      4 
 20260812    14:37:14       0    384     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    146     32 
 20260812    14:37:16       0    447     51      -    100     37      0      0      0      0  12481   2422  20019  20018      0      4      2 
 20260812    14:37:17       0    394     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    144     33 
 20260812    14:37:18       0    435     53      -    100     38      0      0      0      0  12481   2422  20307  20306      0      4      2 
 20260812    14:37:19       0    420     47      -    100     87      0      0      0      0  12481   2415  20307  20306      0    140     33 
 20260812    14:37:20       0    426     54      -    100     38      0      0      0      0  12481   2422  20595  20594      0      3      2 
 20260812    14:37:21       0    436     48      -    100     87      0      0      0      0  12481   2415  20595  20594      0    146     32 
 20260812    14:37:22       0    417     55      -    100     36      0      0      0      0  12481   2422  20883  20882      0      4      1 
 20260812    14:37:23       0    447     49      -     99     53      0      0      0      0  12481   2415  20883  20882      0    145     33 
 20260812    14:37:24       0    407     54      -    100     39      0      0      0      0  12481   2422  21171  21170      0      4      1 
 20260812    14:37:25       0    459     51      -     99     66      0      0      0      0  12481   2415  21171  21170      0    144     39 
 20260812    14:37:26       0    380     55      -    100     34      0      0      0      0  12481   2415  26835  26834      0     14      4 
 20260812    14:37:27       0    459     56      -    100     43      0      0      0      0  12481   2415  26867  26866      0     14      3 
 20260812    14:37:28       0    456     56      -    100     32      0      0      0      0  12481   2415  26899  26898      0     16      5 
 20260812    14:37:29       0    393     52      -     99     56      0      0      0      0  12481   2392  27155  27154      0     80     15 
 20260812    14:37:30       0    362     52      -     99     56      0      0      0      0  12481   2392  27155  27154      0     78     13 
 20260812    14:37:31       0    359     51      -     99     57      0      0      0      0  12481   2392  27155  27154      0    143     34 
 20260812    14:37:32       0    346     49      -     54     47      0      0      0      0  12481   2400  27155  27154      0    145     32 
 20260812    14:37:33       0    342     50      -    100     87      0      0      0      0  12481   2422  27155  27154      0    141     35 
 20260812    14:37:34       0    342     50      -    100     87      0      0      0      0  12481   2422  27155  27154      0    144     33 
 20260812    14:37:35       0    342     50      -    100     87      0      0      0      0  12481   2422  27155  27154      0    146     35 
 20260812    14:37:36       0    342     50      -    100     87      0      0      0      0  12481   2422  27155  27154      0    141     32 
 20260812    14:37:38       0    342     50      -    100     87      0      0      0      0  12481   2422  27155  27154      0    144     34 
 20260812    14:37:39       0    354     55      -     87     71      0      0      0      0  12481   2415  27155  27154      0     15      3 
 20260812    14:37:40       0    459     57      -    100     42      0      0      0      0  12481   2415  27155  27154      0     14      4 
 20260812    14:37:41       0    382     52      -     99     61      0      0      0      0  12481   2377  27155  27154      0     87     16 
 20260812    14:37:42       0    362     52      -     99     61      0      0      0      0  12481   2377  27155  27154      0     87     16 
 20260812    14:37:43       0    433     56      -    100     40      0      0      0      0  12481   2415  27155  27154      0     14      3 
 20260812    14:37:44       0    416     53      -     99     68      0      0      0      0  12481   2400  27155  27154      0    114     24 
 20260812    14:37:45       0    360     52      -     99     68      0      0      0      0  12481   2370  27155  27154      0      0     17 
 20260812    14:37:46       0    328     51      -    100     87      0      0      0      0  12481   2422  27155  27154      0    141     33 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
