timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/13 11:12:50.726, 2 %, 10400 MiB, 112.66 W, 2895 MHz, 13801 MHz, 52
2026/09/13 11:12:50.976, 99 %, 10400 MiB, 237.85 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:12:51.226, 99 %, 10400 MiB, 237.85 W, 2887 MHz, 13801 MHz, 59
2026/09/13 11:12:51.476, 99 %, 10400 MiB, 375.10 W, 2827 MHz, 13801 MHz, 62
2026/09/13 11:12:51.726, 99 %, 10400 MiB, 375.10 W, 2827 MHz, 13801 MHz, 62
2026/09/13 11:12:51.977, 66 %, 10400 MiB, 420.63 W, 2872 MHz, 13801 MHz, 56
2026/09/13 11:12:52.227, 66 %, 2 MiB, 420.63 W, 2872 MHz, 13801 MHz, 56
2026/09/13 11:12:52.477, 0 %, 2 MiB, 264.86 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:12:52.728, 0 %, 2 MiB, 264.86 W, 2895 MHz, 14001 MHz, 53
2026/09/13 11:12:52.978, 0 %, 2 MiB, 106.68 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:53.228, 0 %, 2 MiB, 106.68 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:53.479, 0 %, 2 MiB, 106.06 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:53.729, 0 %, 2 MiB, 106.06 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:53.979, 0 %, 2 MiB, 106.06 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:54.229, 0 %, 2 MiB, 106.06 W, 2902 MHz, 14001 MHz, 52
2026/09/13 11:12:54.480, 0 %, 2 MiB, 80.22 W, 615 MHz, 7001 MHz, 50
2026/09/13 11:12:54.730, 0 %, 2 MiB, 80.22 W, 615 MHz, 7001 MHz, 50
2026/09/13 11:12:54.980, 0 %, 2 MiB, 80.22 W, 615 MHz, 7001 MHz, 50
2026/09/13 11:12:55.230, 0 %, 2 MiB, 80.22 W, 615 MHz, 7001 MHz, 50
2026/09/13 11:12:55.481, 0 %, 2 MiB, 51.25 W, 390 MHz, 7001 MHz, 50
2026/09/13 11:12:55.731, 0 %, 2 MiB, 51.25 W, 390 MHz, 7001 MHz, 50
2026/09/13 11:12:55.981, 0 %, 2 MiB, 51.25 W, 390 MHz, 7001 MHz, 50
2026/09/13 11:12:56.231, 0 %, 2 MiB, 51.25 W, 390 MHz, 7001 MHz, 50
2026/09/13 11:12:56.481, 0 %, 2 MiB, 50.75 W, 247 MHz, 7001 MHz, 50
2026/09/13 11:12:56.731, 0 %, 2 MiB, 50.75 W, 247 MHz, 7001 MHz, 50
2026/09/13 11:12:56.982, 0 %, 2 MiB, 50.75 W, 247 MHz, 7001 MHz, 50
2026/09/13 11:12:57.232, 0 %, 2 MiB, 50.75 W, 247 MHz, 7001 MHz, 50
2026/09/13 11:12:57.482, 0 %, 2 MiB, 50.00 W, 195 MHz, 7001 MHz, 49
2026/09/13 11:12:57.732, 0 %, 2 MiB, 50.00 W, 195 MHz, 7001 MHz, 49
2026/09/13 11:12:57.982, 0 %, 2 MiB, 50.00 W, 195 MHz, 7001 MHz, 49
2026/09/13 11:12:58.233, 0 %, 2 MiB, 50.00 W, 195 MHz, 7001 MHz, 49
2026/09/13 11:12:58.483, 0 %, 2 MiB, 49.07 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:58.733, 0 %, 2 MiB, 49.07 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:58.983, 0 %, 2 MiB, 49.07 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:59.233, 0 %, 2 MiB, 49.07 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:59.484, 0 %, 2 MiB, 42.66 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:59.734, 0 %, 2 MiB, 42.66 W, 195 MHz, 810 MHz, 49
2026/09/13 11:12:59.984, 0 %, 2 MiB, 42.66 W, 195 MHz, 810 MHz, 49
2026/09/13 11:13:00.234, 0 %, 2 MiB, 42.66 W, 195 MHz, 810 MHz, 49
2026/09/13 11:13:00.485, 0 %, 2 MiB, 35.45 W, 195 MHz, 405 MHz, 49
2026/09/13 11:13:00.735, 0 %, 2 MiB, 35.45 W, 195 MHz, 405 MHz, 49
2026/09/13 11:13:00.985, 0 %, 2 MiB, 35.45 W, 195 MHz, 405 MHz, 49
2026/09/13 11:13:01.236, 0 %, 2 MiB, 35.45 W, 195 MHz, 405 MHz, 49
2026/09/13 11:13:01.486, 0 %, 2 MiB, 33.55 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:01.736, 0 %, 2 MiB, 33.55 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:01.986, 0 %, 2 MiB, 33.55 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:02.237, 0 %, 2 MiB, 33.55 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:02.487, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:02.737, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:02.988, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:03.238, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:03.488, 0 %, 2 MiB, 32.81 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:03.739, 0 %, 2 MiB, 32.81 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:03.989, 0 %, 2 MiB, 32.81 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:04.239, 0 %, 2 MiB, 32.81 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:04.490, 0 %, 2 MiB, 32.98 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:04.740, 0 %, 2 MiB, 32.98 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:04.990, 0 %, 2 MiB, 32.98 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:05.240, 0 %, 2 MiB, 32.98 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:05.490, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:05.741, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:05.991, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:06.241, 0 %, 2 MiB, 32.99 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:06.492, 0 %, 2 MiB, 32.72 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:06.742, 0 %, 2 MiB, 32.72 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:06.992, 0 %, 2 MiB, 32.72 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:07.242, 0 %, 2 MiB, 32.72 W, 195 MHz, 405 MHz, 48
2026/09/13 11:13:07.492, 0 %, 2 MiB, 32.37 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:07.743, 0 %, 2 MiB, 32.37 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:07.993, 0 %, 2 MiB, 32.37 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:08.243, 0 %, 2 MiB, 32.37 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:08.493, 0 %, 2 MiB, 32.01 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:08.744, 0 %, 2 MiB, 32.01 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:08.994, 0 %, 2 MiB, 32.01 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:09.244, 0 %, 2 MiB, 32.01 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:09.494, 0 %, 2 MiB, 31.68 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:09.744, 0 %, 2 MiB, 31.68 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:09.995, 0 %, 2 MiB, 31.68 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:10.245, 0 %, 2 MiB, 31.68 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:10.495, 0 %, 2 MiB, 31.58 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:10.745, 0 %, 2 MiB, 31.58 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:10.995, 0 %, 2 MiB, 31.58 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:11.246, 0 %, 2 MiB, 31.58 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:11.496, 0 %, 2 MiB, 31.64 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:11.746, 0 %, 2 MiB, 31.64 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:11.996, 0 %, 2 MiB, 31.64 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:12.247, 0 %, 2 MiB, 31.64 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:12.497, 0 %, 2 MiB, 31.35 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:12.747, 0 %, 2 MiB, 31.35 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:12.997, 0 %, 2 MiB, 31.35 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:13.248, 0 %, 2 MiB, 31.35 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:13.498, 0 %, 2 MiB, 30.91 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:13.748, 0 %, 2 MiB, 30.91 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:13.999, 0 %, 2 MiB, 30.91 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:14.249, 0 %, 2 MiB, 30.91 W, 195 MHz, 405 MHz, 47
2026/09/13 11:13:14.499, 0 %, 2 MiB, 31.37 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:14.750, 0 %, 2 MiB, 31.37 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:15.000, 0 %, 2 MiB, 31.37 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:15.250, 0 %, 2 MiB, 31.37 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:15.501, 0 %, 2 MiB, 31.44 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:15.751, 0 %, 2 MiB, 31.44 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:16.002, 0 %, 2 MiB, 31.44 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:16.252, 0 %, 2 MiB, 31.44 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:16.502, 0 %, 2 MiB, 31.24 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:16.753, 0 %, 2 MiB, 31.24 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:17.003, 0 %, 2 MiB, 31.24 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:17.253, 0 %, 2 MiB, 31.24 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:17.504, 0 %, 2 MiB, 30.96 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:17.754, 0 %, 2 MiB, 30.96 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:18.004, 0 %, 2 MiB, 30.96 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:18.254, 0 %, 2 MiB, 30.96 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:18.505, 0 %, 2 MiB, 30.66 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:18.755, 0 %, 2 MiB, 30.66 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:19.005, 0 %, 2 MiB, 30.66 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:19.255, 0 %, 2 MiB, 30.66 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:19.506, 0 %, 2 MiB, 30.57 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:19.756, 0 %, 2 MiB, 30.57 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:20.006, 0 %, 2 MiB, 30.57 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:20.256, 0 %, 2 MiB, 30.57 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:20.506, 0 %, 2 MiB, 30.75 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:20.757, 0 %, 2 MiB, 30.75 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:21.007, 0 %, 2 MiB, 30.75 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:21.257, 0 %, 2 MiB, 30.75 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:21.507, 0 %, 2 MiB, 30.87 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:21.758, 0 %, 2 MiB, 30.87 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:22.008, 0 %, 2 MiB, 30.87 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:22.258, 0 %, 2 MiB, 30.87 W, 195 MHz, 405 MHz, 46
2026/09/13 11:13:22.509, 0 %, 2 MiB, 30.77 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:22.759, 0 %, 2 MiB, 30.77 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:23.009, 0 %, 2 MiB, 30.77 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:23.259, 0 %, 2 MiB, 30.77 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:23.509, 0 %, 2 MiB, 30.78 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:23.760, 0 %, 2 MiB, 30.78 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:24.010, 0 %, 2 MiB, 30.78 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:24.260, 0 %, 2 MiB, 30.78 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:24.511, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:24.761, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:25.011, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:25.261, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:25.512, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:25.762, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:26.013, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:26.263, 0 %, 2 MiB, 31.25 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:26.513, 0 %, 2 MiB, 30.84 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:26.763, 0 %, 2 MiB, 30.84 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:27.014, 0 %, 2 MiB, 30.84 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:27.264, 0 %, 2 MiB, 30.84 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:27.515, 0 %, 2 MiB, 30.02 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:27.765, 0 %, 2 MiB, 30.02 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:28.015, 0 %, 2 MiB, 30.02 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:28.265, 0 %, 2 MiB, 30.02 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:28.516, 0 %, 2 MiB, 29.81 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:28.766, 0 %, 2 MiB, 29.81 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:29.016, 0 %, 2 MiB, 29.81 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:29.266, 0 %, 2 MiB, 29.81 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:29.516, 0 %, 2 MiB, 29.72 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:29.766, 0 %, 2 MiB, 29.72 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:30.017, 0 %, 2 MiB, 29.72 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:30.267, 0 %, 2 MiB, 29.72 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:30.517, 0 %, 2 MiB, 30.13 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:30.767, 0 %, 2 MiB, 30.13 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:31.017, 0 %, 2 MiB, 30.13 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:31.268, 0 %, 2 MiB, 30.13 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:31.518, 0 %, 2 MiB, 29.85 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:31.768, 0 %, 2 MiB, 29.85 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:32.018, 0 %, 2 MiB, 29.85 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:32.269, 0 %, 2 MiB, 29.85 W, 195 MHz, 405 MHz, 45
2026/09/13 11:13:32.519, 0 %, 2 MiB, 30.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:32.769, 0 %, 2 MiB, 30.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:33.019, 0 %, 2 MiB, 30.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:33.270, 0 %, 2 MiB, 30.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:33.520, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:33.770, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:34.020, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:34.270, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:34.521, 0 %, 2 MiB, 29.46 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:34.771, 0 %, 2 MiB, 29.46 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:35.021, 0 %, 2 MiB, 29.46 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:35.271, 0 %, 2 MiB, 29.46 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:35.521, 0 %, 2 MiB, 29.14 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:35.771, 0 %, 2 MiB, 29.14 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:36.022, 0 %, 2 MiB, 29.14 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:36.272, 0 %, 2 MiB, 29.14 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:36.522, 0 %, 2 MiB, 28.99 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:36.772, 0 %, 2 MiB, 28.99 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:37.023, 0 %, 2 MiB, 28.99 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:37.273, 0 %, 2 MiB, 28.99 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:37.523, 0 %, 2 MiB, 29.82 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:37.774, 0 %, 2 MiB, 29.82 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:38.024, 0 %, 2 MiB, 29.82 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:38.274, 0 %, 2 MiB, 29.82 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:38.525, 0 %, 2 MiB, 29.55 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:38.775, 0 %, 2 MiB, 29.55 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:39.025, 0 %, 2 MiB, 29.55 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:39.275, 0 %, 2 MiB, 29.55 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:39.525, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:39.775, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:40.026, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:40.276, 0 %, 2 MiB, 29.50 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:40.526, 0 %, 2 MiB, 29.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:40.776, 0 %, 2 MiB, 29.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:41.026, 0 %, 2 MiB, 29.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:41.276, 0 %, 2 MiB, 29.10 W, 195 MHz, 405 MHz, 44
2026/09/13 11:13:41.527, 0 %, 2 MiB, 29.69 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:41.777, 0 %, 2 MiB, 29.69 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:42.027, 0 %, 2 MiB, 29.69 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:42.277, 0 %, 2 MiB, 29.69 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:42.527, 0 %, 2 MiB, 29.11 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:42.778, 0 %, 2 MiB, 29.11 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:43.028, 0 %, 2 MiB, 29.11 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:43.278, 0 %, 2 MiB, 29.11 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:43.528, 0 %, 2 MiB, 28.86 W, 187 MHz, 405 MHz, 43
2026/09/13 11:13:43.779, 0 %, 2 MiB, 28.86 W, 187 MHz, 405 MHz, 43
2026/09/13 11:13:44.029, 0 %, 2 MiB, 28.86 W, 187 MHz, 405 MHz, 43
2026/09/13 11:13:44.279, 0 %, 2 MiB, 28.86 W, 187 MHz, 405 MHz, 43
2026/09/13 11:13:44.529, 0 %, 2 MiB, 28.81 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:44.779, 0 %, 2 MiB, 28.81 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:45.030, 0 %, 2 MiB, 28.81 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:45.280, 0 %, 2 MiB, 28.81 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:45.530, 0 %, 2 MiB, 29.47 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:45.780, 0 %, 2 MiB, 29.47 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:46.030, 0 %, 2 MiB, 29.47 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:46.281, 0 %, 2 MiB, 29.47 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:46.531, 0 %, 2 MiB, 29.23 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:46.781, 0 %, 2 MiB, 29.23 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:47.031, 0 %, 2 MiB, 29.23 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:47.282, 0 %, 2 MiB, 29.23 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:47.532, 0 %, 2 MiB, 29.83 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:47.782, 0 %, 2 MiB, 29.83 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:48.032, 0 %, 2 MiB, 29.83 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:48.282, 0 %, 2 MiB, 29.83 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:48.533, 0 %, 2 MiB, 29.65 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:48.812, 0 %, 544 MiB, 29.65 W, 195 MHz, 405 MHz, 43
2026/09/13 11:13:49.062, 0 %, 544 MiB, 39.41 W, 2557 MHz, 13801 MHz, 44
2026/09/13 11:13:49.312, 0 %, 2304 MiB, 39.41 W, 2557 MHz, 13801 MHz, 44
2026/09/13 11:13:49.562, 25 %, 4800 MiB, 66.08 W, 2602 MHz, 13801 MHz, 44
2026/09/13 11:13:49.813, 25 %, 8224 MiB, 66.08 W, 2602 MHz, 13801 MHz, 44
2026/09/13 11:13:50.063, 75 %, 10304 MiB, 94.16 W, 2692 MHz, 13801 MHz, 45
2026/09/13 11:13:50.313, 75 %, 10400 MiB, 94.16 W, 2692 MHz, 13801 MHz, 45
2026/09/13 11:13:50.563, 99 %, 10400 MiB, 184.17 W, 2887 MHz, 13801 MHz, 51
2026/09/13 11:13:50.813, 99 %, 10400 MiB, 184.17 W, 2887 MHz, 13801 MHz, 51
2026/09/13 11:13:51.063, 99 %, 10400 MiB, 328.02 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:13:51.313, 99 %, 10400 MiB, 328.02 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:13:51.564, 98 %, 10400 MiB, 411.26 W, 2865 MHz, 13801 MHz, 54
2026/09/13 11:13:51.814, 98 %, 10400 MiB, 411.26 W, 2865 MHz, 13801 MHz, 54
2026/09/13 11:13:52.064, 0 %, 21 MiB, 338.88 W, 2902 MHz, 14001 MHz, 47
2026/09/13 11:13:52.314, 0 %, 544 MiB, 338.88 W, 2902 MHz, 14001 MHz, 47
2026/09/13 11:13:52.564, 0 %, 1344 MiB, 193.76 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:52.815, 0 %, 3424 MiB, 193.76 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:53.065, 27 %, 6048 MiB, 104.84 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:53.315, 27 %, 10304 MiB, 104.84 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:53.565, 4 %, 10400 MiB, 111.36 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:53.815, 4 %, 10400 MiB, 111.36 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:54.065, 99 %, 10400 MiB, 214.25 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:13:54.315, 99 %, 10400 MiB, 214.25 W, 2902 MHz, 13801 MHz, 52
2026/09/13 11:13:54.566, 99 %, 10400 MiB, 367.25 W, 2850 MHz, 13801 MHz, 55
2026/09/13 11:13:54.816, 99 %, 10400 MiB, 367.25 W, 2850 MHz, 13801 MHz, 55
2026/09/13 11:13:55.066, 98 %, 10400 MiB, 411.80 W, 2872 MHz, 13801 MHz, 51
2026/09/13 11:13:55.316, 98 %, 2 MiB, 411.80 W, 2872 MHz, 13801 MHz, 51
2026/09/13 11:13:55.566, 0 %, 544 MiB, 291.95 W, 2902 MHz, 14001 MHz, 47
2026/09/13 11:13:55.816, 0 %, 544 MiB, 291.95 W, 2902 MHz, 14001 MHz, 47
2026/09/13 11:13:56.067, 0 %, 2272 MiB, 119.27 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:56.317, 0 %, 4736 MiB, 119.27 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:56.567, 27 %, 8000 MiB, 103.40 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:56.817, 27 %, 10304 MiB, 103.40 W, 2902 MHz, 13801 MHz, 46
2026/09/13 11:13:57.067, 0 %, 10400 MiB, 111.49 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:13:57.317, 0 %, 10400 MiB, 111.49 W, 2880 MHz, 13801 MHz, 54
2026/09/13 11:13:57.568, 99 %, 10400 MiB, 260.79 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:13:57.818, 99 %, 10400 MiB, 260.79 W, 2902 MHz, 13801 MHz, 53
2026/09/13 11:13:58.068, 99 %, 10400 MiB, 382.43 W, 2835 MHz, 13801 MHz, 55
