procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141937824 878576 272555628    0    0     0    70 3301 2626  4  0 96  0  0  0
 2  0      0 141937348 878704 272555664    0    0     0    67 3611 2749  4  0 96  0  0  0
 2  0      0 141937352 878856 272555712    0    0     0    80 3588 2637  4  0 96  0  0  0
 2  0      0 141936636 879020 272555748    0    0     0   102 3558 2743  4  0 96  0  0  0
 2  0      0 141935880 879184 272555780    0    0     0    97 3699 2713  4  0 96  0  0  0
 2  0      0 141937060 879344 272555816    0    0     0    91 3819 2868  4  0 96  0  0  0
 2  0      0 141936556 879504 272555864    0    0     0    85 3691 2680  4  0 96  0  0  0
 2  0      0 141936584 879776 272555928    0    0     0   136 3880 3005  4  0 96  0  0  0
 2  0      0 141927104 879936 272555960    0    0     0    83 3732 2788  4  0 96  0  0  0
 2  0      0 141926852 880096 272555996    0    0     0    94 3751 2798  4  0 96  0  0  0
 2  0      0 141926600 880260 272556044    0    0     0   491 3709 2727  4  0 96  0  0  0
 3  0      0 141926348 880424 272556080    0    0     0    96 3745 2727  4  0 96  0  0  0
 2  0      0 141926096 880584 272556128    0    0     0    86 3684 2748  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141925844 880744 272556176    0    0     0    86 3722 2817  4  0 96  0  0  0
 2  0      0 141923960 880904 272556212    0    0     0    85 3740 2838  4  0 96  0  0  0
 2  0      0 141923708 881064 272556256    0    0     0   109 3064 2752  4  0 96  0  0  0
 2  0      0 141923456 881244 272556292    0    0     0    94 3350 2753  4  0 96  0  0  0
 2  0      0 141922980 881376 272556332    0    0     0    83 3674 2676  4  0 96  0  0  0
 2  0      0 141922504 881504 272556356    0    0     0    75 3610 2745  4  0 96  0  0  0
 2  0      0 141922000 881664 272556400    0    0     0    92 3587 2710  4  0 96  0  0  0
 2  0      0 141926636 881888 272556452    0    0     0   112 3857 3142  4  0 96  0  0  0
 2  0      0 141926132 882048 272556492    0    0     0    91 3672 2668  4  0 96  0  0  0
 2  0      0 141925880 882212 272556552    0    0     0    94 3649 2795  4  0 96  0  0  0
 2  0      0 141920860 882376 272556580    0    0     0    90 3777 2688  4  0 96  0  0  0
 2  0      0 141920608 882536 272556624    0    0     0    90 3683 2730  4  0 96  0  0  0
 2  0      0 141920356 882696 272556668    0    0     0    90 3717 2649  4  0 96  0  0  0
 2  0      0 141920104 882848 272556696    0    0     0    79 3722 2687  4  0 96  0  0  0
 2  0      0 141919600 883000 272556740    0    0     0    74 3656 2609  4  0 96  0  0  0
 2  0      0 141919600 883164 272556772    0    0     0   102 3685 2798  4  0 96  0  0  0
 2  0      0 141919348 883328 272556816    0    0     0    95 3718 2719  4  0 96  0  0  0
 2  0      0 141919096 883488 272556856    0    0     0    83 3681 2759  4  0 96  0  0  0
 2  0      0 141918340 883648 272556896    0    0     0    92 3700 2725  4  0 96  0  0  0
 2  0      0 141929688 883936 272556952    0    0     0   148 4122 3675  4  0 96  0  0  0
 2  0      0 141929184 884096 272557004    0    0     0    83 3709 2768  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141928932 884260 272557036    0    0     0   106 3676 2727  4  0 96  0  0  0
 2  0      0 141928932 884416 272557080    0    0     0    92 3669 2739  4  0 96  0  0  0
 2  0      0 141928680 884568 272557120    0    0     0    73 3529 2718  4  0 96  0  0  0
 2  0      0 141927924 884728 272557172    0    0     0    83 3698 2758  4  0 96  0  0  0
 2  0      0 141927924 884888 272557212    0    0     0    92 3727 2720  4  0 96  0  0  0
 2  0      0 141927420 885048 272557252    0    0     0    91 3714 2794  4  0 96  0  0  0
 2  0      0 141927168 885180 272557276    0    0     0    84 3638 2482  4  0 96  0  0  0
 2  0      0 141917340 885344 272557324    0    0     0   101 3849 2815  4  0 96  0  0  0
 2  0      0 141917088 885504 272557364    0    0     0    83 3665 2618  4  0 96  0  0  0
 2  0      0 141917088 885632 272557388    0    0     0    66 3665 2722  4  0 96  0  0  0
 2  0      0 141915084 885760 272557416    0    0     0    66 3710 2618  4  0 96  0  0  0
 2  0      0 141915336 886032 272557468    0    0     0   142 3914 3005  4  0 96  0  0  0
 2  0      0 141914832 886192 272557500    0    0     0    96 3664 2675  4  0 96  0  0  0
 2  0      0 141914580 886356 272557544    0    0     0   107 3717 2752  4  0 96  0  0  0
 2  0      0 141914580 886520 272557588    0    0     0    89 3626 2731  4  0 96  0  0  0
 2  0      0 141914076 886680 272557624    0    0     0    83 3713 2832  4  0 96  0  0  0
 2  0      0 141916316 886840 272557660    0    0     0    77 3643 2755  4  0 96  0  0  0
 2  0      0 141916092 887000 272557696    0    0     0    83 3702 2728  4  0 96  0  0  0
 2  0      0 141915140 887160 272557740    0    0     0   105 3667 2840  4  0 96  0  0  0
 2  0      0 141914888 887324 272557780    0    0     0   108 3710 2783  4  0 96  0  0  0
 2  0      0 141914636 887484 272557820    0    0     0    89 3517 2755  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141913908 887648 272557860    0    0     0    79 3644 2730  4  0 96  0  0  0
 2  0      0 141912376 887808 272557896    0    0     0    85 3736 2741  4  0 96  0  0  0
 2  0      0 141911396 888032 272557944    0    0     0   110 3751 3171  4  0 96  0  0  0
 2  0      0 141910640 888208 272557992    0    0     0    92 3712 2965  4  0 96  0  0  0
 2  0      0 141916540 888352 272558028    0    0     0    82 3631 2710  4  0 96  0  0  0
 2  0      0 141916540 888496 272558060    0    0     0   106 3610 2722  4  0 96  0  0  0
 2  0      0 141916036 888656 272558100    0    0     0    89 3573 2649  4  0 96  0  0  0
 2  0      0 141915560 888816 272558140    0    0     0    86 3692 2724  4  0 96  0  0  0
 2  0      0 141915336 888976 272558180    0    0     0    83 3633 2650  4  0 96  0  0  0
 2  0      0 141915084 889104 272558212    0    0     0    66 3498 2494  4  0 96  0  0  0
 2  0      0 141914832 889264 272558256    0    0     0    92 3596 2650  4  0 96  0  0  0
 2  0      0 141914580 889424 272558292    0    0     0   106 3621 2772  4  0 96  0  0  0
 2  0      0 141914076 889584 272558340    0    0     0    94 3659 2658  4  0 96  0  0  0
 2  0      0 141909132 889744 272558376    0    0     0    84 3848 2792  4  0 96  0  0  0
 2  0      0 141909420 889896 272558396    0    0     0    74 3725 2603  4  0 96  0  0  0
 2  0      0 141909448 890176 272558484    0    0     0   144 3956 3306  4  0 96  0  0  0
 2  0      0 141909196 890336 272558524    0    0     0    83 3692 2747  4  0 96  0  0  0
 2  0      0 141908692 890496 272558564    0    0     0    91 3677 2741  4  0 96  0  0  0
 3  0      0 141908748 890656 272558596    0    0     0   106 3711 2803  4  0 96  0  0  0
 2  0      0 141908276 890816 272558636    0    0     0    96 3707 2768  4  0 96  0  0  0
 2  0      0 141908024 890976 272558684    0    0     0    84 3774 2805  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141907772 891136 272558724    0    0     0    84 3786 2791  4  0 96  0  0  0
 2  0      0 141897028 891296 272558764    0    0     0   761 3849 2839  4  0 96  0  0  0
 2  0      0 141896524 891448 272558800    0    0     0    81 3684 2693  4  0 96  0  0  0
 2  0      0 141896524 891600 272558836    0    0     0    79 3785 2718  4  0 96  0  0  0
 2  0      0 141892516 891760 272558880    0    0     0   108 3827 2743  4  0 96  0  0  0
 2  0      0 141892264 891920 272558916    0    0     0    98 3800 2793  4  0 96  0  0  0
 2  0      0 141891284 892080 272558960    0    0     0    78 3595 2714  4  0 96  0  0  0
 2  0      0 141890332 892304 272559008    0    0     0   126 3849 2937  4  0 96  0  0  0
 2  0      0 141889856 892432 272559044    0    0     0    71 3605 2636  4  0 96  0  0  0
 2  0      0 141889128 892592 272559048    0    0     0    80 3615 2763  4  0 96  0  0  0
 2  0      0 141884844 892720 272559108    0    0     0    66 3896 2640  4  0 96  0  0  0
 2  0      0 141884148 892880 272559156    0    0     0   113 3741 2735  4  0 96  0  0  0
 2  0      0 141883896 893056 272559196    0    0     0   102 3678 2422  4  0 96  0  0  0
 2  0      0 141883392 893216 272559240    0    0     0    93 3753 2768  4  0 96  0  0  0
 2  0      0 141883392 893376 272559284    0    0     0    86 3777 2702  4  0 96  0  0  0
 2  0      0 141882888 893536 272559316    0    0     0    87 3741 2720  4  0 96  0  0  0
 2  0      0 141889912 893696 272559360    0    0     0    83 3693 2766  4  0 96  0  0  0
 2  0      0 141889660 893856 272559400    0    0     0    94 3545 2780  4  0 96  0  0  0
 2  0      0 141889184 894016 272559440    0    0     0    98 3753 2700  4  0 96  0  0  0
 2  0      0 141894860 894272 272559484    0    0     0   142 3969 3421  4  0 96  0  0  0
 2  0      0 141894128 894448 272559564    0    0     0    86 3751 2743  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141893904 894608 272559608    0    0     0    95 3723 2726  4  0 96  0  0  0
 2  0      0 141893904 894768 272559648    0    0     0    83 3599 2707  4  0 96  0  0  0
 2  0      0 141893908 894928 272559688    0    0     0    83 3491 2682  4  0 96  0  0  0
 2  0      0 141893908 895088 272559736    0    0     0   101 3729 2818  4  0 96  0  0  0
 2  0      0 141893432 895216 272559728    0    0     0    74 3737 2673  4  0 96  0  0  0
 2  0      0 141892928 895352 272559776    0    0     0    73 3467 2742  4  0 96  0  0  0
 2  0      0 141893180 895504 272559820    0    0     0    98 3560 2610  4  0 96  0  0  0
 2  0      0 141885952 895664 272559864    0    0     0    85 3775 2797  4  0 96  0  0  0
 2  0      0 141901448 895824 272559900    0    0     0    83 3771 2689  4  0 96  0  0  0
 2  0      0 141900972 895984 272559952    0    0     0    84 3704 2733  4  0 96  0  0  0
 2  0      0 141900732 896144 272560000    0    0     0    91 3744 2656  4  0 96  0  0  0
 2  0      0 141900004 896368 272560056    0    0     0   127 3813 2877  4  0 96  0  0  0
 2  0      0 141899248 896520 272560084    0    0     0    93 3712 2641  4  0 96  0  0  0
 2  0      0 141898996 896680 272560132    0    0     0    84 3693 2784  4  0 96  0  0  0
 2  0      0 141898744 896832 272560168    0    0     0    80 3579 2627  4  0 96  0  0  0
 2  0      0 141897988 897024 272560216    0    0     0    99 3796 2807  4  0 96  0  0  0
 2  0      0 141897512 897184 272560260    0    0     0    99 3729 2753  4  0 96  0  0  0
 2  0      0 141906112 897344 272560296    0    0     0    83 3728 2807  4  0 96  0  0  0
 2  0      0 141905860 897504 272560320    0    0     0   100 3619 2787  4  0 96  0  0  0
 2  0      0 141901592 897664 272560360    0    0     0    91 3800 2786  4  0 96  0  0  0
 2  0      0 141901088 897824 272560400    0    0     0    87 3764 2751  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141901088 897984 272560452    0    0     0    84 3749 2724  4  0 96  0  0  0
 2  0      0 141900332 898144 272560488    0    0     0    83 3711 2710  4  0 96  0  0  0
 2  0      0 141899128 898328 272560528    0    0     0   108 3751 2811  4  0 96  0  0  0
 2  0      0 141898624 898512 272560572    0    0     0    90 3574 2861  4  0 96  0  0  0
 2  0      0 141898628 898672 272560616    0    0     0   117 3524 2573  4  0 96  0  0  0
 2  0      0 141904844 898832 272560652    0    0     0    83 3888 2774  4  0 96  0  0  0
 2  0      0 141904620 898992 272560696    0    0     0    84 3754 2644  4  0 96  0  0  0
 2  0      0 141903112 899152 272560732    0    0     0    81 3836 2766  4  0 96  0  0  0
 3  0      0 141902888 899280 272560764    0    0     0    66 3690 2591  4  0 96  0  0  0
 2  0      0 141901908 899440 272560792    0    0     0    96 3736 2758  4  0 96  0  0  0
 2  0      0 141900076 899568 272560832    0    0     0    74 3713 2592  4  0 96  0  0  0
 2  0      0 141899572 899728 272560872    0    0     0   107 3718 2773  4  0 96  0  0  0
 2  0      0 141898816 899888 272560916    0    0     0   522 3570 2602  4  0 96  0  0  0
 2  0      0 141898816 900048 272560956    0    0     0    86 3699 2704  4  0 96  0  0  0
 2  0      0 141896276 900208 272560988    0    0     0    78 3836 2645  4  0 96  0  0  0
 2  0      0 141895776 900480 272561052    0    0     0   150 3939 3081  4  0 96  0  0  0
 2  0      0 141897616 900640 272561092    0    0     0    91 3767 2689  4  0 96  0  0  0
 2  0      0 141896356 900800 272561136    0    0     0    84 3516 2732  4  0 96  0  0  0
 2  0      0 141895852 900976 272561180    0    0     0   126 3457 2798  4  0 96  0  0  0
 2  0      0 141895348 901136 272561208    0    0     0    82 3828 2759  4  0 96  0  0  0
 2  0      0 141895096 901296 272561260    0    0     0    87 3625 2714  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141895096 901456 272561300    0    0     0    94 3136 2690  4  0 96  0  0  0
 2  0      0 141899168 901616 272561340    0    0     0    92 3516 2744  4  0 96  0  0  0
 2  0      0 141897260 901776 272561380    0    0     0    98 3822 2735  4  0 96  0  0  0
 2  0      0 141897008 901872 272561412    0    0     0    66 3409 2652  4  0 96  0  0  0
 2  0      0 141896532 902032 272561436    0    0     0    85 3749 2620  4  0 96  0  0  0
 2  0      0 141896040 902192 272561476    0    0     0    80 3732 2749  4  0 96  0  0  0
 2  0      0 141895800 902352 272561528    0    0     0    83 3776 2643  4  0 96  0  0  0
 2  0      0 141895044 902576 272561588    0    0     0   119 3695 2958  4  0 96  0  0  0
 2  0      0 141894792 902736 272561624    0    0     0    98 3641 2630  4  0 96  0  0  0
 2  0      0 141894316 902896 272561668    0    0     0    83 3739 2824  4  0 96  0  0  0
 2  0      0 141893812 903056 272561684    0    0     0   106 3762 2657  4  0 96  0  0  0
 2  0      0 141889480 903200 272561740    0    0     0    69 3879 2735  4  0 96  0  0  0
 2  0      0 141888976 903360 272561780    0    0     0    83 3828 2681  4  0 96  0  0  0
 2  0      0 141887040 903520 272561820    0    0     0    92 3868 2762  4  0 96  0  0  0
 2  0      0 141886284 903680 272561856    0    0     0    92 3804 2712  4  0 96  0  0  0
 2  0      0 141886032 903840 272561888    0    0     0    85 3454 2714  4  0 96  0  0  0
 2  0      0 141885780 904000 272561928    0    0     0   105 3717 2681  4  0 96  0  0  0
 2  0      0 141884072 904160 272561968    0    0     0    83 3674 2711  4  0 96  0  0  0
 2  0      0 141883320 904320 272562012    0    0     0    83 3716 2731  4  0 96  0  0  0
 2  0      0 141883068 904608 272562052    0    0     0   152 3873 3256  4  0 96  0  0  0
 2  0      0 141876912 904752 272562112    0    0     0    77 3580 2750  4  0 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 141877684 904912 272562156    0    0     0    92 3321 2714  4  0 96  0  0  0
 2  0      0 141878580 905040 272562192    0    0     0    96 3425 2615  4  0 96  0  0  0
 2  0      0 141878328 905200 272562228    0    0     0    76 3603 2618  4  0 96  0  0  0
 2  0      0 141877824 905344 272562268    0    0     0    75 3498 2714  4  0 96  0  0  0
 2  0      0 141878932 905504 272562308    0    0     0    90 3379 2648  4  0 96  0  0  0
 2  0      0 141877956 905664 272562352    0    0     0    91 3282 2773  4  0 96  0  0  0
 2  0      0 141877704 905824 272562380    0    0     0    97 3552 2603  4  0 96  0  0  0
 2  0      0 141877704 905920 272562412    0    0     0    50 3382 2598  4  0 96  0  0  0
 2  0      0 141870500 906080 272562448    0    0     0   102 3385 2653  4  0 96  0  0  0
 2  0      0 141870024 906240 272562480    0    0     0    84 3278 2771  4  0 96  0  0  0
 2  0      0 141868832 906400 272562536    0    0     0    92 3483 2644  4  0 96  0  0  0
 2  0      0 141867880 906672 272562600    0    0     0   144 3906 3021  4  0 96  0  0  0
 2  0      0 141868132 906832 272562640    0    0     0    84 3746 2765  4  0 96  0  0  0
 2  0      0 141867628 906992 272562672    0    0     0    86 3746 2774  4  0 96  0  0  0
 2  0      0 141867628 907152 272562712    0    0     0    85 3770 2717  4  0 96  0  0  0
 2  0      0 141867376 907312 272562752    0    0     0   110 3702 2725  4  0 96  0  0  0
 2  0      0 141876824 907472 272562796    0    0     0    92 3716 2766  4  0 96  0  0  0
 2  0      0 141873920 907632 272562828    0    0     0    86 3725 2812  4  0 96  0  0  0
 2  0      0 141873192 907792 272562872    0    0     0    80 3462 2737  4  0 96  0  0  0
