timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 04:13:44.800, 46, 19.68 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 04:13:45.054, 46, 19.68 W, 180 MHz, 810 MHz, 24 MiB, 0 %
2026/09/25 04:13:45.304, 46, 22.96 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 04:13:45.554, 46, 22.96 W, 180 MHz, 810 MHz, 2484 MiB, 0 %
2026/09/25 04:13:45.804, 47, 57.84 W, 2617 MHz, 13365 MHz, 3700 MiB, 14 %
2026/09/25 04:13:46.055, 47, 57.84 W, 2617 MHz, 13365 MHz, 4916 MiB, 14 %
2026/09/25 04:13:46.305, 47, 92.88 W, 2625 MHz, 13365 MHz, 6164 MiB, 13 %
2026/09/25 04:13:46.555, 47, 92.88 W, 2625 MHz, 13365 MHz, 7380 MiB, 13 %
2026/09/25 04:13:46.805, 47, 92.57 W, 2625 MHz, 13365 MHz, 8596 MiB, 13 %
2026/09/25 04:13:47.055, 47, 92.57 W, 2625 MHz, 13365 MHz, 9812 MiB, 13 %
2026/09/25 04:13:47.305, 47, 92.61 W, 2625 MHz, 13365 MHz, 11060 MiB, 13 %
2026/09/25 04:13:47.556, 47, 92.61 W, 2625 MHz, 13365 MHz, 12276 MiB, 13 %
2026/09/25 04:13:47.806, 47, 92.62 W, 2625 MHz, 13365 MHz, 13492 MiB, 13 %
2026/09/25 04:13:48.056, 47, 92.62 W, 2625 MHz, 13365 MHz, 14708 MiB, 13 %
2026/09/25 04:13:48.306, 47, 92.54 W, 2625 MHz, 13365 MHz, 14740 MiB, 12 %
2026/09/25 04:13:48.556, 47, 92.54 W, 2625 MHz, 13365 MHz, 14740 MiB, 12 %
2026/09/25 04:13:48.806, 47, 91.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:13:49.056, 47, 91.39 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:13:49.307, 47, 90.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:13:49.557, 47, 90.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
