timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 04:59:32.142, 0, 0 %, 2 MiB, 107.15 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.147, 1, 0 %, 2 MiB, 109.26 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.401, 0, 0 %, 23 MiB, 107.15 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.401, 1, 0 %, 4 MiB, 109.26 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.652, 0, 0 %, 596 MiB, 107.15 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.652, 1, 0 %, 4 MiB, 109.26 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.911, 0, 0 %, 596 MiB, 102.63 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:32.911, 1, 0 %, 4 MiB, 108.92 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:33.161, 0, 0 %, 596 MiB, 102.63 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:33.161, 1, 0 %, 4 MiB, 108.92 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:33.411, 0, 0 %, 596 MiB, 101.64 W, 2865 MHz, 13365 MHz, 43
2026/09/24 04:59:33.411, 1, 0 %, 4 MiB, 105.73 W, 2865 MHz, 14001 MHz, 42
2026/09/24 04:59:33.662, 0, 0 %, 628 MiB, 101.64 W, 2865 MHz, 13365 MHz, 43
2026/09/24 04:59:33.662, 1, 0 %, 4 MiB, 105.73 W, 2865 MHz, 14001 MHz, 42
2026/09/24 04:59:33.912, 0, 0 %, 1268 MiB, 97.08 W, 2617 MHz, 13365 MHz, 43
2026/09/24 04:59:33.912, 1, 0 %, 4 MiB, 105.54 W, 2865 MHz, 14001 MHz, 43
2026/09/24 04:59:34.164, 0, 0 %, 1268 MiB, 97.08 W, 2617 MHz, 13365 MHz, 43
