timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/22 07:10:26.851, 0, P8, 180 MHz, 405 MHz, 32.61 W, 600.00 W, 600.00 W, 37, 0 MiB, 0 %, 1, 16
2026/09/22 07:10:27.112, 0, P8, 180 MHz, 405 MHz, 32.61 W, 600.00 W, 600.00 W, 37, 1 MiB, 0 %, 1, 16
2026/09/22 07:10:27.365, 0, P0, 180 MHz, 12481 MHz, 39.99 W, 600.00 W, 600.00 W, 38, 595 MiB, 0 %, 5, 16
2026/09/22 07:10:27.616, 0, P0, 2122 MHz, 12481 MHz, 61.21 W, 600.00 W, 600.00 W, 39, 1587 MiB, 16 %, 5, 16
2026/09/22 07:10:27.866, 0, P0, 2355 MHz, 12481 MHz, 65.95 W, 600.00 W, 600.00 W, 39, 2515 MiB, 7 %, 5, 16
2026/09/22 07:10:28.117, 0, P0, 2347 MHz, 12481 MHz, 70.81 W, 600.00 W, 600.00 W, 39, 3379 MiB, 7 %, 5, 16
2026/09/22 07:10:28.367, 0, P0, 2355 MHz, 12481 MHz, 91.52 W, 600.00 W, 600.00 W, 39, 4339 MiB, 8 %, 5, 16
2026/09/22 07:10:28.618, 0, P0, 2355 MHz, 12481 MHz, 91.65 W, 600.00 W, 600.00 W, 39, 5235 MiB, 8 %, 5, 16
2026/09/22 07:10:28.868, 0, P0, 2355 MHz, 12481 MHz, 91.75 W, 600.00 W, 600.00 W, 39, 6163 MiB, 7 %, 5, 16
2026/09/22 07:10:29.118, 0, P0, 2347 MHz, 12481 MHz, 91.82 W, 600.00 W, 600.00 W, 39, 7027 MiB, 7 %, 5, 16
2026/09/22 07:10:29.369, 0, P0, 2355 MHz, 12481 MHz, 91.83 W, 600.00 W, 600.00 W, 39, 7923 MiB, 7 %, 5, 16
2026/09/22 07:10:29.619, 0, P0, 2355 MHz, 12481 MHz, 91.83 W, 600.00 W, 600.00 W, 39, 8851 MiB, 7 %, 5, 16
2026/09/22 07:10:29.870, 0, P0, 2355 MHz, 12481 MHz, 91.78 W, 600.00 W, 600.00 W, 39, 9779 MiB, 7 %, 5, 16
2026/09/22 07:10:30.120, 0, P0, 2347 MHz, 12481 MHz, 91.80 W, 600.00 W, 600.00 W, 39, 10707 MiB, 7 %, 5, 16
2026/09/22 07:10:30.371, 0, P0, 2355 MHz, 12481 MHz, 91.94 W, 600.00 W, 600.00 W, 39, 11603 MiB, 7 %, 5, 16
2026/09/22 07:10:30.621, 0, P0, 2355 MHz, 12481 MHz, 91.90 W, 600.00 W, 600.00 W, 39, 12531 MiB, 7 %, 5, 16
2026/09/22 07:10:30.872, 0, P0, 2355 MHz, 12481 MHz, 91.81 W, 600.00 W, 600.00 W, 39, 13395 MiB, 7 %, 5, 16
2026/09/22 07:10:31.122, 0, P0, 2355 MHz, 12481 MHz, 91.88 W, 600.00 W, 600.00 W, 39, 14259 MiB, 7 %, 5, 16
2026/09/22 07:10:31.373, 0, P0, 2355 MHz, 12481 MHz, 91.75 W, 600.00 W, 600.00 W, 39, 14739 MiB, 6 %, 5, 16
