# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   2752   2753      0      0      0 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   2848   2849      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   2944   2945      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   3040   3041      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3136   3137      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3232   3233      0    362      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3328   3329      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3392   3393      0   1883     15 
    0     27     56      -      2      0      0      0      0      0  14001   1590      0      0   3488   3489      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3584   3585      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3680   3681      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3776   3777      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3872   3873      0    235      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   3968   3969      0    235      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4032   4033      0      0    165 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4128   4129      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4224   4225      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4320   4321      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4416   4417      0      0      0 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   4512   4513      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4608   4609      0    360      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4704   4705      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4800   4801      0      0      1 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   4896   4897      0    353      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   4992   4993      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5056   5057      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5152   5153      0      0      0 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   5248   5249      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5344   5345      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5440   5441      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5568   5569      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5664   5665      0    235      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5728   5729      0    235      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5792   5793      0      6    165 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   5920   5921      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6016   6017      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6112   6113      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6208   6209      0      0      2 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   6304   6305      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6400   6401      0      0      2 
    0     27     56      -      1      0      0      0      0      0  14001   1597      0      0   6432   6433      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6528   6529      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6624   6625      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6688   6689      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6784   6785      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6880   6881      0    352      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   6976   6977      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7040   7041      0      0      0 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7136   7137      0      1      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7232   7233      0      0      0 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7328   7329      0    235      0 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7424   7425      0    235      0 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7488   7489      0      0      0 
    0     28     56      -      2      0      0      0      0      0  14001   1590      0      0   7584   7585      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7680   7681      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7776   7777      0      0      0 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7872   7873      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7968   7969      0      0     31 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8064   8065      0    353      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8160   8161      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8256   8257      0      0     32 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8352   8353      0      0      0 
    0     27     56      -      1      0      0      0      0      0  14001   1590      0      0   8448   8449      0    166      1 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   8512   8513      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8608   8609      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8704   8705      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8800   8801      0      0      0 
    0     27     56      -      2      0      0      0      0      0  14001   1590      0      0   8896   8897      0      0     11 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   8992   8993      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9120   9121      0      1      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9152   9153      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      2 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      4      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      1 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      1 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      2 
    0     16     56      -      0      0      0      0      0      0    810    180      0      0   9280   9281      0      0      0 
    0     10     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0     10     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    172      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      1 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     55      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      1 
    0      9     54      -      0      0      0      0      0      0    405    172      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0     10     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      5      2 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     54      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0     76      2 
    0     48     59      -     61      5      0      0      0      0  14001   2122      0      0  23552  23553      0   9979    596 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0    111     62      -     59      4      0      0      0      0  14001   2572      0      0  23552  23553      0   5595    519 
    0    101     60      -     39      2      0      0      0      0  14001   2422      0      0  23552  23553      0   5674    544 
    0     86     61      -     52      3      0      0      0      0  14001   2520      0      0  23552  23553      0   7374    720 
    0     89     60      -     37      2      0      0      0      0  14001   2445      0      0  23552  23553      0   6587    470 
    0     76     60      -     28      1      0      0      0      0  14001   2445      0      0  23552  23553      0   8775    577 
    0     72     60      -     40      2      0      0      0      0  14001   2325      0      0  23552  23553      0   8698    746 
    0     74     60      -     37      2      0      0      0      0  14001   2445      0      0  23552  23553      0   6448    552 
    0     65     61      -     44      3      0      0      0      0  14001   2460      0      0  23552  23553      0  10296    886 
    0     67     60      -     37      2      0      0      0      0  14001   2347      0      0  23552  23553      0   7900    755 
    0     62     59      -     37      2      0      0      0      0  14001   2272      0      0  23552  23553      0   6096    356 
    0     60     60      -     32      2      0      0      0      0  14001   2340      0      0  23552  23553      0  10741    453 
    0     57     60      -     36      2      0      0      0      0  14001   2302      0      0  23552  23553      0   9581    940 
    0     63     60      -     18      6      0      0      0      0  14001   2040      0      0  23552  23553      0     25     10 
    0     60     60      -     19      6      0      0      0      0  14001   1927      0      0  23552  23553      0     23     10 
    0     60     60      -     17      6      0      0      0      0  14001   1897      0      0  23552  23553      0     37     15 
    0     60     60      -     15      4      0      0      0      0  14001   1867      0      0  23552  23553      0     21     22 
    0     64     61      -     22      5      0      0      0      0  14001   2062      0      0  23552  23553      0     29      7 
    0     68     62      -     25      5      0      0      0      0  14001   2100      0      0  23552  23553      0     39      8 
    0     72     63      -     28      6      0      0      0      0  14001   2002      0      0  23552  23553      0     41     17 
    0     76     62      -     27      7      0      0      0      0  14001   2122      0      0  23552  23553      0     59     29 
    0     67     62      -     19      5      0      0      0      0  14001   2137      0      0  23552  23553      0     22     19 
    0     74     61      -     15      5      0      0      0      0  14001   2130      0      0  23552  23553      0     30      5 
    0     70     61      -     14      4      0      0      0      0  14001   2160      0      0  23552  23553      0     33     22 
    0     73     61      -     11      3      0      0      0      0  14001   2145      0      0  23552  23553      0     22     13 
    0     80     63      -     25      7      0      0      0      0  14001   2220      0      0  23552  23553      0    272     34 
    0     39     60      -      4      0      0      0      0      0  14001   1777      0      0  23552  23553      0   1585     50 
    0     35     59      -      4      0      0      0      0      0  14001   1777      0      0  23552  23553      0    272     35 
    0     34     59      -      5      0      0      0      0      0  14001   1792      0      0  23552  23553      0    600    140 
    0     34     58      -      3      0      0      0      0      0  14001   1755      0      0  23552  23553      0    275     35 
    0     35     58      -      5      1      0      0      0      0  14001   1800      0      0  23552  23553      0    218     55 
    0     33     58      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    873     54 
    0     34     58      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    218    112 
    0     33     58      -      3      0      0      0      0      0  14001   1770      0      0  23552  23553      0    272     39 
    0     33     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    274     55 
    0     35     57      -      1      0      0      0      0      0  14001   1792      0      0  23552  23553      0    273     34 
    0     37     58      -      8      2      0      0      0      0  14001   1815      0      0  23552  23553      0    273    110 
    0     36     58      -      6      0      0      0      0      0  14001   1792      0      0  23552  23553      0    273     34 
    0     37     57      -      5      2      0      0      0      0  14001   1807      0      0  23552  23553      0    229     24 
    0     35     57      -      8      2      0      0      0      0  14001   1755      0      0  23552  23553      0    218     25 
    0     32     57      -      2      0      0      0      0      0  14001   1740      0      0  23552  23553      0    282     24 
    0     34     57      -      2      0      0      0      0      0  14001   1807      0      0  23552  23553      0    273     24 
    0     32     57      -      4      0      0      0      0      0  14001   1770      0      0  23552  23553      0    939     19 
    0     33     57      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    600     19 
    0     32     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    607     20 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     34     57      -      6      0      0      0      0      0  14001   1792      0      0  23552  23553      0    218     26 
    0     32     56      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    274     29 
    0     32     56      -      3      0      0      0      0      0  14001   1770      0      0  23552  23553      0    600     21 
    0     33     56      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    272     34 
    0     34     56      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    273     48 
    0     32     56      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0    929     19 
    0     34     56      -      1      0      0      0      0      0  14001   1740      0      0  23552  23553      0    243     31 
    0     33     57      -      5      0      0      0      0      0  14001   1770      0      0  23552  23553      0    276    190 
    0     33     56      -      2      0      0      0      0      0  14001   1740      0      0  23552  23553      0   1711     27 
    0     34     57      -      8      0      0      0      0      0  14001   1792      0      0  23552  23553      0    273     18 
    0     31     56      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    227     27 
    0     33     56      -     13      1      0      0      0      0  14001   1777      0      0  23552  23553      0    272     24 
    0     34     57      -      5      0      0      0      0      0  14001   1770      0      0  23552  23553      0    273    146 
    0     34     56      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    930    111 
    0     35     57      -      9      1      0      0      0      0  14001   1785      0      0  23552  23553      0    933     24 
    0     33     56      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    934    188 
    0     37     57      -      4      0      0      0      0      0  14001   1755      0      0  23552  23553      0   1816     49 
    0     37     57      -      9      4      0      0      0      0  14001   1792      0      0  23552  23553      0    888     19 
    0     35     57      -      6      2      0      0      0      0  14001   1770      0      0  23552  23553      0    273     24 
    0     35     56      -      2      0      0      0      0      0  14001   1770      0      0  23552  23553      0   1272     19 
    0     35     57      -      3      0      0      0      0      0  14001   1800      0      0  23552  23553      0    274     25 
    0     34     57      -      4      0      0      0      0      0  14001   1770      0      0  23552  23553      0    273     28 
    0     35     57      -      5      2      0      0      0      0  14001   1777      0      0  23552  23553      0    883     19 
    0     35     56      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    218     37 
    0     34     57      -      5      0      0      0      0      0  14001   1747      0      0  23552  23553      0    218     25 
    0     34     57      -      6      2      0      0      0      0  14001   1747      0      0  23552  23553      0    550     64 
    0     35     57      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    272     25 
    0     35     57      -      7      2      0      0      0      0  14001   1762      0      0  23552  23553      0    264     33 
    0     35     57      -      5      2      0      0      0      0  14001   1747      0      0  23552  23553      0    218     26 
    0     34     57      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    218     24 
    0     33     56      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    218     24 
    0     34     56      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0   1338     25 
    0     37     56      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    253     23 
    0     37     57      -      1      0      0      0      0      0  14001   1770      0      0  23552  23553      0    232     21 
    0     35     57      -      8      2      0      0      0      0  14001   1747      0      0  23552  23553      0    280     24 
    0     34     57      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0    252     84 
    0     34     57      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    316     91 
    0     37     57      -      8      4      0      0      0      0  14001   1747      0      0  23552  23553      0    287     60 
    0     35     57      -      3      0      0      0      0      0  14001   1732      0      0  23552  23553      0    268    122 
    0     36     57      -      2      0      0      0      0      0  14001   1725      0      0  23552  23553      0    252     89 
    0     38     57      -      8      3      0      0      0      0  14001   1725      0      0  23552  23553      0    253    131 
    0     37     57      -      5      0      0      0      0      0  14001   1762      0      0  23552  23553      0    254     51 
    0     33     57      -      7      0      0      0      0      0  14001   1740      0      0  23552  23553      0   1795     36 
    0     34     57      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0   2143     26 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     34     57      -      5      0      0      0      0      0  14001   1732      0      0  23552  23553      0    661     37 
    0     35     57      -      7      1      0      0      0      0  14001   1740      0      0  23552  23553      0    252     23 
    0     34     57      -      1      0      0      0      0      0  14001   1702      0      0  23552  23553      0    287     32 
    0     33     56      -      1      0      0      0      0      0  14001   1725      0      0  23552  23553      0   1439     20 
    0     34     57      -      6      1      0      0      0      0  14001   1740      0      0  23552  23553      0    287     19 
    0     34     57      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0    299     27 
    0     32     57      -      4      0      0      0      0      0  14001   1725      0      0  23552  23553      0    264     92 
    0     33     57      -      5      1      0      0      0      0  14001   1755      0      0  23552  23553      0    252     23 
    0     32     57      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    275     33 
    0     33     57      -      4      0      0      0      0      0  14001   1725      0      0  23552  23553      0    230     53 
    0     32     57      -      3      0      0      0      0      0  14001   1725      0      0  23552  23553      0    923     64 
    0     33     57      -      5      0      0      0      0      0  14001   1755      0      0  23552  23553      0    262    113 
    0     32     56      -      2      0      0      0      0      0  14001   1710      0      0  23552  23553      0   1034     23 
    0     34     57      -      2      0      0      0      0      0  14001   1717      0      0  23552  23553      0    269     43 
    0     33     57      -      5      0      0      0      0      0  14001   1740      0      0  23552  23553      0    232    105 
    0     33     57      -      5      0      0      0      0      0  14001   1710      0      0  23552  23553      0    760     26 
    0     35     57      -      1      0      0      0      0      0  14001   1755      0      0  23552  23553      0    218     84 
    0     33     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0   1017     24 
    0     33     57      -      4      0      0      0      0      0  14001   1695      0      0  23552  23553      0    585     21 
    0     32     57      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    274     81 
    0     33     57      -      2      0      0      0      0      0  14001   1725      0      0  23552  23553      0    298    135 
    0     32     57      -      4      2      0      0      0      0  14001   1717      0      0  23552  23553      0    219     33 
    0     32     57      -      3      0      0      0      0      0  14001   1702      0      0  23552  23553      0    266     22 
    0     31     57      -      4      0      0      0      0      0  14001   1695      0      0  23552  23553      0    738     23 
    0     31     56      -      3      0      0      0      0      0  14001   1717      0      0  23552  23553      0   4135     20 
    0     32     56      -      1      0      0      0      0      0  14001   1717      0      0  23552  23553      0    232     60 
    0     32     57      -      3      0      0      0      0      0  14001   1702      0      0  23552  23553      0   1179     23 
    0     33     57      -      6      2      0      0      0      0  14001   1725      0      0  23552  23553      0    232     25 
    0     31     57      -      3      0      0      0      0      0  14001   1710      0      0  23552  23553      0    261     68 
    0     32     56      -      5      0      0      0      0      0  14001   1702      0      0  23552  23553      0   4434     22 
    0     32     56      -      3      0      0      0      0      0  14001   1687      0      0  23552  23553      0    264     31 
    0     31     56      -      3      0      0      0      0      0  14001   1687      0      0  23552  23553      0    741     19 
    0     31     56      -      1      0      0      0      0      0  14001   1695      0      0  23552  23553      0    252     22 
