# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     28     57      -      0      0      0      0      0      0  14001   1597      0      0   6976   6977      0    356      1 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7072   7073      0      0     31 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7168   7169      0      0      1 
    0     28     56      -      1      0      0      0      0      0  14001   1590      0      0   7264   7265      0      0      0 
    0     28     56      -      0      0      0      0      0      0  14001   1597      0      0   7360   7361      0      0      2 
    0     28     56      -      0      0      0      0      0      0  14001   1590      0      0   7424   7425      0      0    164 
    0     27     56      -      0      0      0      0      0      0  14001   1597      0      0   7520   7521      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7616   7617      0      1      0 
    0     27     56      -      1      0      0      0      0      0  14001   1597      0      0   7712   7713      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7808   7809      0      0      0 
    0     27     56      -      0      0      0      0      0      0  14001   1590      0      0   7936   7937      0      0      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8032   8033      0    235      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8096   8097      0    235      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8160   8161      0   1884      0 
    0     27     55      -      1      0      0      0      0      0  14001   1597      0      0   8288   8289      0      6      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8384   8385      0      9      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8480   8481      0      0      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8576   8577      0      0     31 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8640   8641      0    353      0 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8736   8737      0      0     31 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8832   8833      0      0      0 
    0     27     55      -      1      0      0      0      0      0  14001   1590      0      0   8896   8897      0   1287     53 
    0     27     55      -      0      0      0      0      0      0  14001   1590      0      0   8992   8993      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9120   9121      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9152   9153      0      0      0 
    0     27     54      -      2      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      2 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      2 
    0     27     54      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      6      2 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      2 
    0     27     54      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      1 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      7      3 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      1 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1590      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0  14001   1597      0      0   9280   9281      0      0      0 
    0     27     54      -      0      0      0      0      0      0    810   1590      0      0   9280   9281      0      0      0 
    0     15     53      -      0      0      0      0      0      0    810    180      0      0   9280   9281      0      0      0 
    0      9     53      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     53      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     53      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     53      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     53      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      1 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      1 
    0      9     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      1 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    172      0      0   9280   9281      0      0      0 
    0      8     52      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0     11      5 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      0 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0      8     51      -      0      0      0      0      0      0    405    172      0      0   9280   9281      0      0      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0      8     51      -      0      0      0      0      0      0    405    180      0      0   9280   9281      0      0      2 
    0     27     51      -      0      0      0      0      0      0  14001    802      0      0  23552  23553      0     25      1 
    0     69     58      -     67      5      0      0      0      0  14001   2610      0      0  23552  23553      0   7575    555 
    0    106     60      -     58      4      0      0      0      0  14001   2527      0      0  23552  23553      0   6557    485 
    0     80     57      -     41      2      0      0      0      0  14001   2460      0      0  23552  23553      0   7083    870 
    0     87     59      -     43      3      0      0      0      0  14001   2347      0      0  23552  23553      0   6310    585 
    0     77     58      -     52      4      0      0      0      0  14001   2437      0      0  23552  23553      0   5969    556 
    0     74     56      -     29      2      0      0      0      0  14001   2445      0      0  23552  23553      0   8945    638 
    0     72     57      -     41      3      0      0      0      0  14001   2407      0      0  23552  23553      0   9254    735 
    0     65     56      -     33      3      0      0      0      0  14001   2182      0      0  23552  23553      0   9952    682 
    0     67     57      -     46      3      0      0      0      0  14001   2482      0      0  23552  23553      0   7635    900 
    0     65     57      -     41      2      0      0      0      0  14001   2467      0      0  23552  23553      0   7403    574 
    0     58     56      -     26      1      0      0      0      0  14001   2272      0      0  23552  23553      0   8889    893 
    0     58     56      -     38      3      0      0      0      0  14001   2310      0      0  23552  23553      0   8684    703 
    0     60     56      -     33      4      0      0      0      0  14001   2310      0      0  23552  23553      0     23      8 
    0     58     57      -     20      4      0      0      0      0  14001   1927      0      0  23552  23553      0     36     15 
    0     56     59      -     21      5      0      0      0      0  14001   1845      0      0  23552  23553      0     32      7 
    0     58     57      -     15      4      0      0      0      0  14001   1905      0      0  23552  23553      0     36     10 
    0     57     57      -     17      4      0      0      0      0  14001   1942      0      0  23552  23553      0     24     13 
    0     64     58      -     21      5      0      0      0      0  14001   2010      0      0  23552  23553      0     45     21 
    0     64     59      -     22      7      0      0      0      0  14001   2032      0      0  23552  23553      0     15     10 
    0     68     59      -     33      8      0      0      0      0  14001   2017      0      0  23552  23553      0     44     11 
    0     74     59      -     26      7      0      0      0      0  14001   1987      0      0  23552  23553      0     31     11 
    0     63     58      -      9      2      0      0      0      0  14001   1927      0      0  23552  23553      0     25     11 
    0     74     59      -     23      6      0      0      0      0  14001   2175      0      0  23552  23553      0     30     22 
    0     67     61      -     33      7      0      0      0      0  14001   2077      0      0  23552  23553      0     55     13 
    0     67     60      -     20      7      0      0      0      0  14001   2055      0      0  23552  23553      0     15     10 
    0     75     60      -     18      6      0      0      0      0  14001   2107      0      0  23552  23553      0     58     26 
    0     64     59      -      2      0      0      0      0      0  14001   1950      0      0  23552  23553      0    218     53 
    0     32     58      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    232     24 
    0     32     58      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    218     24 
    0     33     57      -      2      0      0      0      0      0  14001   1762      0      0  23552  23553      0    227     20 
    0     33     57      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0   1530    278 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    273     82 
    0     35     57      -      1      0      0      0      0      0  14001   1800      0      0  23552  23553      0    224     53 
    0     33     57      -      6      0      0      0      0      0  14001   1755      0      0  23552  23553      0   2204     54 
    0     33     57      -      2      0      0      0      0      0  14001   1732      0      0  23552  23553      0    272     19 
    0     32     57      -      2      0      0      0      0      0  14001   1740      0      0  23552  23553      0    273     21 
    0     33     57      -      4      0      0      0      0      0  14001   1762      0      0  23552  23553      0    273     24 
    0     33     57      -      4      0      0      0      0      0  14001   1762      0      0  23552  23553      0    876     55 
    0     34     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0    274     79 
    0     35     57      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    218     35 
    0     35     57      -      1      0      0      0      0      0  14001   1770      0      0  23552  23553      0    218     20 
    0     33     57      -      2      0      0      0      0      0  14001   1755      0      0  23552  23553      0    218     91 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  rxpci  txpci 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   MB/s   MB/s 
    0     34     57      -      3      0      0      0      0      0  14001   1770      0      0  23552  23553      0    273     24 
    0     34     57      -      1      0      0      0      0      0  14001   1740      0      0  23552  23553      0    218     19 
    0     32     57      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    273    243 
    0     34     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0   1255     19 
    0     33     57      -      2      0      0      0      0      0  14001   1747      0      0  23552  23553      0   1202     24 
    0     32     57      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    163     20 
    0     31     57      -      1      0      0      0      0      0  14001   1740      0      0  23552  23553      0    272     53 
    0     32     58      -      5      0      0      0      0      0  14001   1747      0      0  23552  23553      0    602     19 
    0     33     57      -      1      0      0      0      0      0  14001   1755      0      0  23552  23553      0    273     53 
    0     32     57      -      3      0      0      0      0      0  14001   1755      0      0  23552  23553      0    600     48 
    0     33     57      -      2      0      0      0      0      0  14001   1740      0      0  23552  23553      0    218     24 
    0     32     57      -      2      0      0      0      0      0  14001   1762      0      0  23552  23553      0    221     25 
    0     33     57      -      2      0      0      0      0      0  14001   1725      0      0  23552  23553      0    273     19 
    0     32     57      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    273     52 
    0     34     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    229     78 
    0     34     57      -      3      0      0      0      0      0  14001   1777      0      0  23552  23553      0    252     24 
    0     33     57      -      4      0      0      0      0      0  14001   1732      0      0  23552  23553      0    260     63 
    0     34     57      -      4      0      0      0      0      0  14001   1687      0      0  23552  23553      0    250     24 
    0     32     57      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0   1971     24 
    0     34     57      -     10      0      0      0      0      0  14001   1755      0      0  23552  23553      0    249     69 
    0     34     57      -      3      0      0      0      0      0  14001   1762      0      0  23552  23553      0    218     66 
    0     33     57      -      4      0      0      0      0      0  14001   1747      0      0  23552  23553      0    276     48 
    0     34     57      -      1      0      0      0      0      0  14001   1770      0      0  23552  23553      0    275     31 
    0     32     57      -      1      0      0      0      0      0  14001   1732      0      0  23552  23553      0    546     48 
    0     34     57      -      3      0      0      0      0      0  14001   1747      0      0  23552  23553      0    276     62 
    0     35     57      -      3      0      0      0      0      0  14001   1770      0      0  23552  23553      0    275     52 
    0     35     57      -      1      0      0      0      0      0  14001   1762      0      0  23552  23553      0    274     19 
    0     33     57      -      3      0      0      0      0      0  14001   1740      0      0  23552  23553      0    282     19 
    0     35     57      -      1      0      0      0      0      0  14001   1770      0      0  23552  23553      0      0      0 
    0     30     57      -      0      0      0      0      0      0  14001   1590      0      0  23552  23553      0      0      0 
    0     30     57      -      0      0      0      0      0      0  14001   1590      0      0    312    313      0      0      0 
    0     25     56      -      0      0      0      0      0      0   9001    322      0      0    312    313      0     10      0 
    0     17     56      -      0      0      0      0      0      0   9001    180      0      0    312    313      0      0      0 
    0     17     56      -      0      0      0      0      0      0   9001    180      0      0    312    313      0      0      1 
    0     17     56      -      0      0      0      0      0      0   9001    180      0      0    312    313      0      0      0 
    0     14     55      -      0      0      0      0      0      0    810    180      0      0    312    313      0      0      0 
