timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 21:27:28.229, 38, 13.64 W, 180 MHz, 405 MHz, 0 MiB, 0 %
2026/09/24 21:27:28.487, 38, 13.64 W, 180 MHz, 405 MHz, 1 MiB, 0 %
2026/09/24 21:27:28.769, 39, 22.26 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 21:27:29.020, 39, 22.26 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 21:27:29.270, 39, 38.41 W, 2310 MHz, 13365 MHz, 1459 MiB, 0 %
2026/09/24 21:27:29.520, 39, 38.41 W, 2310 MHz, 13365 MHz, 1907 MiB, 0 %
2026/09/24 21:27:29.770, 39, 74.82 W, 2310 MHz, 13365 MHz, 2387 MiB, 3 %
2026/09/24 21:27:30.021, 39, 74.82 W, 2310 MHz, 13365 MHz, 2867 MiB, 3 %
2026/09/24 21:27:30.271, 39, 75.50 W, 2310 MHz, 13365 MHz, 3379 MiB, 4 %
2026/09/24 21:27:30.521, 39, 75.50 W, 2310 MHz, 13365 MHz, 3859 MiB, 4 %
2026/09/24 21:27:30.771, 39, 75.23 W, 2310 MHz, 13365 MHz, 4371 MiB, 4 %
2026/09/24 21:27:31.022, 39, 75.23 W, 2310 MHz, 13365 MHz, 4883 MiB, 4 %
2026/09/24 21:27:31.272, 39, 75.15 W, 2310 MHz, 13365 MHz, 5395 MiB, 4 %
2026/09/24 21:27:31.522, 39, 75.15 W, 2310 MHz, 13365 MHz, 5843 MiB, 4 %
2026/09/24 21:27:31.773, 39, 75.08 W, 2310 MHz, 13365 MHz, 6387 MiB, 4 %
2026/09/24 21:27:32.023, 39, 75.08 W, 2310 MHz, 13365 MHz, 6867 MiB, 4 %
2026/09/24 21:27:32.273, 39, 75.14 W, 2310 MHz, 13365 MHz, 7379 MiB, 4 %
2026/09/24 21:27:32.523, 39, 75.14 W, 2310 MHz, 13365 MHz, 7827 MiB, 4 %
2026/09/24 21:27:32.774, 39, 75.17 W, 2310 MHz, 13365 MHz, 8339 MiB, 4 %
2026/09/24 21:27:33.024, 39, 75.17 W, 2310 MHz, 13365 MHz, 8851 MiB, 4 %
2026/09/24 21:27:33.274, 39, 75.46 W, 2310 MHz, 13365 MHz, 9363 MiB, 4 %
