timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 15:45:22.485, 0, 0 %, 0 MiB, 34.69 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:22.501, 1, 0 %, 0 MiB, 34.54 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:22.765, 0, 0 %, 3 MiB, 36.86 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:22.800, 1, 0 %, 1 MiB, 34.54 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:23.050, 0, 0 %, 595 MiB, 41.02 W, 735 MHz, 12481 MHz, 31
2026/09/26 15:45:23.051, 1, 0 %, 3 MiB, 38.76 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:23.301, 0, 0 %, 595 MiB, 54.15 W, 2362 MHz, 12481 MHz, 31
2026/09/26 15:45:23.301, 1, 0 %, 3 MiB, 38.42 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:23.551, 0, 0 %, 595 MiB, 61.16 W, 2362 MHz, 12481 MHz, 31
2026/09/26 15:45:23.551, 1, 0 %, 3 MiB, 38.07 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:23.801, 0, 0 %, 595 MiB, 64.46 W, 2362 MHz, 12481 MHz, 31
2026/09/26 15:45:23.801, 1, 0 %, 3 MiB, 37.90 W, 180 MHz, 405 MHz, 30
2026/09/26 15:45:24.051, 0, 5 %, 1267 MiB, 89.47 W, 2362 MHz, 12481 MHz, 31
2026/09/26 15:45:24.051, 1, 0 %, 595 MiB, 40.05 W, 180 MHz, 12481 MHz, 30
2026/09/26 15:45:24.301, 0, 0 %, 1331 MiB, 89.52 W, 2362 MHz, 12481 MHz, 31
2026/09/26 15:45:24.301, 1, 3 %, 1235 MiB, 50.79 W, 180 MHz, 12481 MHz, 31
2026/09/26 15:45:24.551, 0, 2 %, 2355 MiB, 89.66 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:24.551, 1, 0 %, 1299 MiB, 66.27 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:24.801, 0, 13 %, 3347 MiB, 90.48 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:24.801, 1, 0 %, 1299 MiB, 76.46 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:25.051, 0, 1 %, 3347 MiB, 90.41 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:25.051, 1, 0 %, 1299 MiB, 89.19 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:25.301, 0, 1 %, 3347 MiB, 90.46 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:25.301, 1, 0 %, 1299 MiB, 88.61 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:25.551, 0, 1 %, 3347 MiB, 90.49 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:25.551, 1, 0 %, 1299 MiB, 88.41 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:25.802, 0, 1 %, 3347 MiB, 89.78 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:25.802, 1, 0 %, 1299 MiB, 88.34 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:26.052, 0, 1 %, 3347 MiB, 89.76 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:26.052, 1, 0 %, 1299 MiB, 88.34 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:26.302, 0, 1 %, 3347 MiB, 89.82 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:26.302, 1, 0 %, 1299 MiB, 88.34 W, 2325 MHz, 12481 MHz, 31
2026/09/26 15:45:26.552, 0, 1 %, 3347 MiB, 89.78 W, 2362 MHz, 12481 MHz, 32
2026/09/26 15:45:26.552, 1, 0 %, 2323 MiB, 88.34 W, 2325 MHz, 12481 MHz, 31
