# qwen4_exp own-gen ranks	binary_sha256=99b04881d7350a8571b9b27ec5e15eb97585034e81fbcd06f6d81cbd2678dc37	ckpt=/home/ubuntu/data/q48fn-nvfp4	counted_tokens=93152	distinct=5538
# rank order: count desc, id asc on ties. Format: id<TAB>count
19900	57
28320	57
1151	56
4757	56
7141	56
1010	55
2228	55
4779	55
6	54
878	54
2592	54
3502	54
9345	54
63520	54
4	53
83	53
357	53
803	53
1262	53
359	52
716	52
760	52
1411	52
2222	52
2426	52
5272	52
7561	52
7873	52
325	51
795	51
830	51
1328	51
1428	51
2420	51
2923	51
13682	51
72	50
285	50
1965	50
3421	50
9807	50
733	49
869	49
1048	49
2235	49
3418	49
9845	49
248046	49
257	48
275	48
913	48
1608	48
2136	48
3425	48
4125	48
4566	48
9764	48
21979	48
363	47
1040	47
1366	47
1817	47
1973	47
2000	47
4147	47
40	46
2397	46
3254	46
3447	46
4831	46
28336	46
34987	46
4713	45
16561	45
69	44
436	44
819	44
888	44
1381	44
1483	44
3145	44
3847	44
5545	44
5972	44
15683	44
16451	44
33	43
1332	43
1785	43
2313	43
4702	43
21297	43
641	42
2441	42
2526	42
4203	42
4238	42
5165	42
16823	42
460	41
586	41
1167	41
1521	41
2857	41
2962	41
3136	41
3274	41
4424	41
7154	41
12650	41
27784	41
42903	41
91	40
908	40
1503	40
1653	40
1724	40
1990	40
2548	40
21853	40
87	39
348	39
594	39
1330	39
1528	39
2612	39
3798	39
9584	39
9640	39
17872	39
23868	39
496	38
681	38
1590	38
1791	38
1968	38
2695	38
2725	38
9496	38
18598	38
30456	38
90410	38
62	37
417	37
1562	37
1876	37
2048	37
3110	37
4162	37
5813	37
7890	37
1331	36
1414	36
2493	36
2706	36
3172	36
4844	36
5997	36
6040	36
7497	36
9859	36
16401	36
32524	36
42418	36
290	35
2233	35
4563	35
5008	35
8057	35
44	34
685	34
784	34
2577	34
3404	34
4101	34
4884	34
5332	34
6149	34
7520	34
9861	34
13553	34
15227	34
2	33
1379	33
2083	33
2404	33
4821	33
8570	33
15615	33
60	32
76	32
668	32
710	32
836	32
976	32
1500	32
2756	32
3579	32
4548	32
6283	32
6326	32
6601	32
8213	32
11220	32
40693	32
44876	32
51860	32
71	31
434	31
816	31
821	31
1423	31
1660	31
1902	31
2915	31
4237	31
4866	31
5593	31
7123	31
9665	31
9787	31
15816	31
18817	31
18905	31
19457	31
32671	31
59492	31
80357	31
82170	31
79	30
81	30
343	30
2250	30
2600	30
2790	30
3010	30
3029	30
3979	30
4602	30
6681	30
6699	30
8754	30
23985	30
35704	30
35932	30
40352	30
51586	30
311	29
884	29
886	29
1396	29
1727	29
2542	29
3202	29
3481	29
4808	29
5902	29
23535	29
57500	29
10	28
333	28
427	28
446	28
1070	28
1204	28
1236	28
1324	28
1879	28
2423	28
2984	28
3572	28
3766	28
4711	28
4880	28
5362	28
7320	28
11256	28
13962	28
14791	28
45640	28
50802	28
259	27
1442	27
2414	27
2560	27
3296	27
4105	27
4221	27
4276	27
6507	27
9973	27
10597	27
20068	27
23311	27
26384	27
27653	27
64700	27
53	26
68	26
92	26
763	26
1056	26
1301	26
1401	26
1407	26
1532	26
2166	26
2308	26
2781	26
2814	26
6813	26
9830	26
12204	26
16070	26
17120	26
25291	26
58256	26
83712	26
94802	26
67	25
470	25
777	25
850	25
1120	25
1429	25
1831	25
1946	25
2100	25
2267	25
2280	25
2433	25
2957	25
3289	25
3665	25
3983	25
4191	25
4336	25
7285	25
9626	25
12754	25
16097	25
17313	25
17377	25
25705	25
38708	25
44675	25
85322	25
75	24
77	24
864	24
866	24
1141	24
1357	24
2279	24
2400	24
2582	24
3070	24
3511	24
3727	24
4037	24
5484	24
5893	24
5927	24
6158	24
7652	24
8240	24
10582	24
12168	24
18583	24
37978	24
81726	24
90	23
324	23
557	23
1017	23
1121	23
1172	23
1350	23
1651	23
1657	23
1898	23
1957	23
2393	23
3470	23
4123	23
4417	23
4437	23
5324	23
7982	23
10453	23
10505	23
11540	23
13769	23
15043	23
15700	23
19474	23
19896	23
21966	23
32508	23
41085	23
45850	23
50985	23
65942	23
68153	23
71802	23
81010	23
70	22
684	22
973	22
1142	22
1387	22
1518	22
1786	22
1852	22
3134	22
3184	22
3437	22
3717	22
3896	22
4072	22
4131	22
5148	22
6466	22
6937	22
7055	22
7731	22
9191	22
9537	22
11036	22
11352	22
11607	22
11988	22
14934	22
15704	22
17404	22
18216	22
20260	22
23331	22
31230	22
31548	22
34586	22
34773	22
35971	22
42	21
629	21
1076	21
1436	21
3315	21
3710	21
4145	21
5073	21
5313	21
6302	21
6761	21
7359	21
7440	21
9989	21
10125	21
11069	21
13262	21
13928	21
14304	21
17287	21
21729	21
22903	21
25804	21
28603	21
31391	21
32645	21
43874	21
58377	21
63173	21
65244	21
73595	21
27	20
64	20
65	20
66	20
85	20
287	20
331	20
725	20
854	20
1174	20
1245	20
1420	20
1445	20
1987	20
2107	20
2583	20
2730	20
3050	20
3165	20
3349	20
3515	20
3749	20
3799	20
4433	20
4434	20
5285	20
5436	20
5458	20
5471	20
5492	20
6436	20
7465	20
7683	20
11128	20
11604	20
16629	20
36944	20
44125	20
45543	20
52434	20
61535	20
69892	20
85152	20
680	19
828	19
956	19
1001	19
1192	19
1866	19
1881	19
2943	19
3102	19
3625	19
4062	19
4487	19
4490	19
5128	19
5289	19
5759	19
5802	19
5821	19
6052	19
11064	19
12636	19
12654	19
12858	19
12906	19
13540	19
15796	19
20564	19
21059	19
25584	19
26555	19
27370	19
32561	19
37306	19
38256	19
7	18
487	18
510	18
745	18
809	18
835	18
925	18
1042	18
1314	18
2336	18
2446	18
2534	18
2713	18
2805	18
3008	18
3309	18
3429	18
3752	18
3950	18
4965	18
5020	18
6337	18
8390	18
8978	18
9061	18
10442	18
11782	18
17518	18
27798	18
28125	18
37359	18
41163	18
92217	18
54	17
951	17
1061	17
1472	17
1536	17
1691	17
1804	17
2490	17
2531	17
2980	17
3037	17
3133	17
3591	17
3611	17
3915	17
3921	17
4213	17
5215	17
5354	17
5742	17
5975	17
6513	17
7622	17
7734	17
9468	17
12850	17
13092	17
13792	17
14855	17
15734	17
18479	17
18777	17
22166	17
24822	17
30566	17
31038	17
86344	17
45	16
59	16
88	16
309	16
1628	16
1676	16
1816	16
1954	16
2213	16
3026	16
3095	16
3436	16
3494	16
3525	16
3563	16
3746	16
3889	16
5200	16
5257	16
5438	16
6001	16
6157	16
6971	16
8060	16
9354	16
9370	16
9542	16
10673	16
10895	16
11368	16
12876	16
14388	16
14862	16
16732	16
18890	16
19287	16
26703	16
35067	16
45157	16
77216	16
93868	16
36	15
51	15
58	15
78	15
280	15
351	15
361	15
473	15
789	15
919	15
977	15
1012	15
1088	15
1248	15
1345	15
1577	15
1830	15
2179	15
2294	15
2381	15
2569	15
2785	15
2849	15
3269	15
3286	15
3655	15
4138	15
4274	15
4691	15
4829	15
4881	15
4953	15
4992	15
5096	15
5346	15
5533	15
5536	15
5586	15
5639	15
5805	15
6025	15
6129	15
6942	15
7294	15
7920	15
9880	15
10390	15
10993	15
11135	15
11258	15
12415	15
13402	15
14053	15
14586	15
14835	15
16908	15
18002	15
18607	15
18887	15
20738	15
21094	15
31264	15
39100	15
42809	15
50921	15
61738	15
72414	15
43	14
269	14
441	14
492	14
523	14
1105	14
1856	14
1919	14
2154	14
2224	14
2532	14
2708	14
3150	14
3371	14
3377	14
3521	14
3850	14
4109	14
4114	14
4471	14
4507	14
4722	14
5307	14
5406	14
5469	14
6136	14
6725	14
7023	14
7042	14
8242	14
9966	14
10281	14
10378	14
10429	14
11659	14
13909	14
15060	14
15291	14
17189	14
19912	14
20473	14
20734	14
20771	14
21061	14
21835	14
22157	14
29642	14
33686	14
46737	14
49942	14
64249	14
68421	14
32	13
34	13
61	13
326	13
362	13
1112	13
1117	13
1159	13
1171	13
1257	13
1380	13
1440	13
1547	13
1714	13
1732	13
2218	13
2321	13
2361	13
2388	13
2444	13
2523	13
2649	13
2716	13
2759	13
2829	13
2942	13
3039	13
3157	13
3299	13
3514	13
3683	13
3689	13
3719	13
4052	13
4252	13
4534	13
4535	13
4562	13
4774	13
4778	13
4874	13
5036	13
5222	13
5255	13
5653	13
5774	13
5956	13
6355	13
6762	13
6881	13
8976	13
9150	13
10140	13
10184	13
11436	13
12765	13
12910	13
14086	13
14260	13
16243	13
18948	13
19014	13
19712	13
19954	13
21831	13
23065	13
23338	13
26168	13
26532	13
27203	13
28253	13
28365	13
31118	13
35542	13
59915	13
75555	13
48	12
50	12
89	12
265	12
298	12
423	12
528	12
529	12
592	12
740	12
806	12
843	12
1067	12
1200	12
1393	12
1405	12
1406	12
1452	12
1599	12
1654	12
1901	12
1960	12
2002	12
2124	12
2353	12
2357	12
2519	12
2624	12
2629	12
3016	12
3105	12
3370	12
3424	12
3480	12
3604	12
3638	12
3849	12
3977	12
4010	12
4016	12
4139	12
4243	12
4296	12
4439	12
4673	12
5853	12
5887	12
5951	12
5983	12
6231	12
6277	12
6607	12
6907	12
7560	12
7586	12
8120	12
8323	12
9167	12
9307	12
9522	12
9801	12
10031	12
10046	12
10534	12
10583	12
10836	12
11316	12
12143	12
12448	12
12527	12
12576	12
12715	12
14717	12
14905	12
22703	12
22839	12
24147	12
26750	12
27462	12
28763	12
29653	12
31374	12
32337	12
34028	12
36092	12
37753	12
40027	12
45369	12
48659	12
67921	12
70996	12
74391	12
75336	12
77930	12
159034	12
187067	12
211342	12
401	11
469	11
534	11
550	11
591	11
975	11
978	11
995	11
1696	11
1725	11
1783	11
2229	11
2315	11
2373	11
2904	11
2961	11
3061	11
3181	11
3387	11
3608	11
3790	11
3808	11
3892	11
4942	11
5081	11
5357	11
5568	11
5574	11
6047	11
6570	11
6679	11
6743	11
7205	11
7657	11
7715	11
7730	11
7995	11
9163	11
10467	11
10485	11
11700	11
13522	11
14552	11
17397	11
19670	11
20049	11
21433	11
24460	11
24958	11
26370	11
26472	11
31874	11
32147	11
32407	11
33539	11
34327	11
35658	11
37210	11
37731	11
40161	11
44227	11
44646	11
44776	11
46827	11
54622	11
65057	11
69777	11
76531	11
84441	11
92527	11
93067	11
148654	11
159029	11
334	10
414	10
531	10
559	10
574	10
636	10
722	10
804	10
814	10
926	10
1511	10
1560	10
1593	10
1609	10
1992	10
2117	10
2261	10
2343	10
2428	10
2500	10
2643	10
2663	10
2677	10
2715	10
2905	10
3025	10
3074	10
3290	10
3328	10
4045	10
4047	10
4478	10
4560	10
4763	10
4954	10
5077	10
5122	10
5138	10
5251	10
5265	10
5565	10
5583	10
5689	10
5728	10
5952	10
6707	10
6925	10
7129	10
7807	10
7813	10
7948	10
8028	10
8042	10
8279	10
8516	10
9032	10
9469	10
9722	10
10052	10
10968	10
11106	10
11293	10
11346	10
11486	10
11870	10
12182	10
12195	10
12295	10
12531	10
13441	10
14378	10
14654	10
15278	10
16415	10
17785	10
17856	10
17987	10
18505	10
19814	10
20668	10
21250	10
21278	10
21793	10
21902	10
22468	10
22756	10
24733	10
25499	10
25930	10
26849	10
28554	10
29594	10
29969	10
31358	10
31621	10
33060	10
34736	10
35970	10
38627	10
43119	10
45309	10
45454	10
61386	10
61794	10
64498	10
82431	10
88673	10
90112	10
90448	10
92738	10
174554	10
47	9
57	9
316	9
342	9
378	9
387	9
391	9
464	9
501	9
569	9
578	9
595	9
713	9
727	9
846	9
852	9
927	9
998	9
1193	9
1321	9
1394	9
1575	9
1581	9
1809	9
1820	9
2050	9
2195	9
2272	9
2366	9
2851	9
2887	9
2945	9
3002	9
3069	9
3140	9
3568	9
3584	9
3756	9
4035	9
4108	9
4155	9
4182	9
4277	9
4409	9
4570	9
4799	9
5328	9
5614	9
5617	9
5976	9
6093	9
6397	9
6644	9
6673	9
6989	9
7025	9
7225	9
7466	9
7526	9
7644	9
7658	9
8065	9
8410	9
8806	9
9699	9
9705	9
9976	9
10121	9
11668	9
11823	9
12533	9
12641	9
13050	9
13223	9
13754	9
13914	9
13948	9
13951	9
14789	9
14861	9
15002	9
15318	9
16350	9
16432	9
16643	9
16717	9
18516	9
18879	9
18904	9
20572	9
22764	9
23022	9
24251	9
25045	9
27654	9
28707	9
28889	9
31338	9
31984	9
32689	9
33601	9
34082	9
34131	9
34181	9
34810	9
35414	9
37115	9
38493	9
40986	9
43690	9
43697	9
51372	9
55112	9
55288	9
58558	9
67409	9
72473	9
72825	9
73756	9
77244	9
78902	9
79091	9
84828	9
87941	9
88511	9
148767	9
153710	9
155413	9
173014	9
180285	9
209565	9
224511	9
261	8
293	8
443	8
535	8
611	8
1019	8
1250	8
1272	8
1643	8
1647	8
1675	8
1759	8
1905	8
1994	8
2074	8
2121	8
2199	8
2438	8
2574	8
2586	8
2604	8
2717	8
2885	8
2946	8
3160	8
3166	8
3238	8
3258	8
3462	8
3520	8
3564	8
3578	8
3648	8
3707	8
4093	8
4272	8
4290	8
4465	8
4516	8
4545	8
4609	8
4610	8
4860	8
4876	8
4900	8
5147	8
5171	8
5353	8
5375	8
5491	8
5576	8
5659	8
5860	8
6112	8
6327	8
6440	8
6454	8
6526	8
6557	8
6713	8
6747	8
7241	8
7594	8
7860	8
7929	8
8387	8
8598	8
8928	8
9253	8
9299	8
9403	8
9791	8
9969	8
10016	8
10204	8
10229	8
10255	8
10342	8
10478	8
10985	8
11086	8
11173	8
11175	8
11313	8
11774	8
11861	8
11910	8
11930	8
12525	8
12688	8
12692	8
12997	8
13565	8
13902	8
14107	8
14169	8
14385	8
14429	8
14739	8
14773	8
15011	8
15673	8
15771	8
15848	8
15981	8
16876	8
17066	8
17469	8
17470	8
17743	8
18169	8
18252	8
18997	8
19228	8
19503	8
19708	8
20653	8
20735	8
20922	8
21473	8
22322	8
24092	8
25423	8
25665	8
26439	8
26805	8
27686	8
27718	8
28868	8
30394	8
30763	8
30800	8
31410	8
31489	8
32633	8
33319	8
33902	8
38127	8
38766	8
46671	8
47688	8
47953	8
52920	8
55707	8
56328	8
57608	8
63412	8
65507	8
80347	8
150310	8
159751	8
170286	8
248058	8
248059	8
31	7
304	7
319	7
345	7
481	7
486	7
537	7
642	7
659	7
673	7
887	7
894	7
949	7
1021	7
1325	7
1402	7
1433	7
1439	7
1496	7
1576	7
1597	7
1723	7
1761	7
1782	7
1848	7
1865	7
2011	7
2022	7
2081	7
2086	7
2091	7
2144	7
2427	7
2437	7
2487	7
2594	7
2641	7
2680	7
2721	7
2844	7
2932	7
2933	7
2993	7
3018	7
3129	7
3237	7
3360	7
3428	7
3473	7
3482	7
3750	7
3841	7
3883	7
4089	7
4156	7
4181	7
4184	7
4223	7
4341	7
4344	7
4346	7
4451	7
4472	7
4496	7
4540	7
4625	7
4687	7
4842	7
5129	7
5190	7
5331	7
5344	7
5381	7
5428	7
5499	7
5787	7
5829	7
5836	7
5915	7
5946	7
5989	7
6105	7
6259	7
6472	7
6522	7
6575	7
6618	7
6767	7
6866	7
6951	7
7268	7
7374	7
7634	7
7799	7
7926	7
8173	7
8523	7
8556	7
8848	7
9154	7
9321	7
9559	7
9648	7
9712	7
9849	7
9868	7
10142	7
10206	7
10220	7
10325	7
10403	7
11939	7
12125	7
12283	7
12305	7
12573	7
12977	7
13459	7
13550	7
13809	7
14293	7
14908	7
15000	7
15167	7
15264	7
15414	7
15579	7
15616	7
16036	7
16168	7
16327	7
16560	7
16975	7
17458	7
18053	7
18944	7
20139	7
20245	7
20335	7
20923	7
21400	7
21814	7
21851	7
22280	7
22741	7
22827	7
22887	7
23508	7
23513	7
25178	7
26162	7
26355	7
26791	7
27322	7
27922	7
29694	7
30116	7
31579	7
33303	7
33389	7
33924	7
34475	7
36093	7
42514	7
43072	7
44193	7
44341	7
47391	7
48218	7
48673	7
48834	7
49657	7
52965	7
53253	7
54102	7
57167	7
58740	7
61444	7
61659	7
61911	7
63626	7
65081	7
72012	7
72378	7
74715	7
75810	7
76176	7
76591	7
77661	7
80837	7
91385	7
94589	7
150999	7
84	6
107	6
197	6
277	6
294	6
306	6
329	6
398	6
426	6
437	6
520	6
558	6
717	6
822	6
871	6
902	6
909	6
941	6
1022	6
1030	6
1052	6
1058	6
1094	6
1273	6
1284	6
1455	6
1495	6
1574	6
1746	6
1768	6
1787	6
1857	6
1888	6
1909	6
2024	6
2094	6
2119	6
2138	6
2168	6
2450	6
2503	6
2617	6
2658	6
2763	6
3082	6
3118	6
3162	6
3191	6
3213	6
3301	6
3357	6
3559	6
3720	6
3895	6
3938	6
3994	6
4022	6
4148	6
4370	6
4536	6
4543	6
4598	6
4603	6
4627	6
4668	6
4777	6
4796	6
5048	6
5098	6
5142	6
5415	6
5418	6
5604	6
5629	6
5692	6
5764	6
5861	6
6007	6
6043	6
6131	6
6150	6
6574	6
6577	6
6596	6
7047	6
7101	6
7265	6
7289	6
7454	6
7478	6
7533	6
7551	6
7605	6
8129	6
8160	6
8211	6
8348	6
8404	6
8412	6
8427	6
8448	6
8574	6
8772	6
8952	6
8968	6
9039	6
9432	6
9495	6
9637	6
9671	6
9711	6
10054	6
10212	6
10277	6
10451	6
10532	6
10548	6
10738	6
10804	6
10845	6
10999	6
11030	6
11046	6
11208	6
11290	6
11490	6
11525	6
11925	6
12321	6
12846	6
13015	6
13094	6
13099	6
13249	6
13336	6
13398	6
13426	6
13428	6
13668	6
13736	6
14246	6
14435	6
14456	6
14481	6
15078	6
15090	6
15640	6
15754	6
16398	6
16707	6
17038	6
17043	6
17158	6
17220	6
17548	6
17591	6
17602	6
17902	6
18050	6
18211	6
18425	6
18910	6
19268	6
19297	6
19787	6
19922	6
20052	6
20163	6
20970	6
22330	6
22521	6
23314	6
23716	6
23753	6
23796	6
24207	6
24245	6
24603	6
24716	6
24962	6
24979	6
26156	6
26742	6
27510	6
27733	6
28662	6
28782	6
29997	6
30290	6
30474	6
30675	6
31456	6
31629	6
31961	6
32073	6
32343	6
32449	6
32832	6
33468	6
33671	6
34237	6
34534	6
35272	6
35289	6
37432	6
38374	6
38631	6
38643	6
39492	6
39849	6
40272	6
43494	6
44212	6
44436	6
45061	6
46370	6
47193	6
47248	6
48148	6
48213	6
48647	6
50966	6
52654	6
53481	6
54084	6
55160	6
55721	6
57261	6
59610	6
59914	6
59930	6
66191	6
66983	6
67017	6
69583	6
71458	6
75656	6
75800	6
76926	6
78571	6
81480	6
84771	6
86720	6
93077	6
93144	6
94085	6
94827	6
153693	6
159542	6
171622	6
172013	6
176972	6
177424	6
179631	6
188912	6
35	5
273	5
288	5
307	5
349	5
367	5
425	5
468	5
498	5
519	5
542	5
554	5
623	5
652	5
815	5
837	5
856	5
930	5
936	5
980	5
1004	5
1259	5
1267	5
1287	5
1353	5
1421	5
1463	5
1623	5
1669	5
1680	5
1715	5
1757	5
1818	5
1834	5
1896	5
2015	5
2019	5
2061	5
2075	5
2148	5
2202	5
2329	5
2330	5
2424	5
2430	5
2518	5
2543	5
2551	5
2564	5
2599	5
2665	5
2767	5
2956	5
3023	5
3051	5
3190	5
3240	5
3242	5
3282	5
3401	5
3444	5
3506	5
3622	5
3627	5
3671	5
3759	5
3833	5
3927	5
3997	5
3998	5
4054	5
4161	5
4275	5
4310	5
4475	5
4499	5
4531	5
4574	5
4661	5
4906	5
4944	5
4980	5
5003	5
5031	5
5068	5
5134	5
5202	5
5283	5
5287	5
5342	5
5384	5
5426	5
5494	5
5686	5
6061	5
6217	5
6228	5
6379	5
6380	5
6643	5
6672	5
6709	5
6807	5
6849	5
6982	5
7304	5
7318	5
7335	5
7354	5
7441	5
7686	5
8059	5
8311	5
8385	5
8434	5
8453	5
8637	5
8884	5
8958	5
9053	5
9201	5
9367	5
9632	5
9668	5
9815	5
9947	5
10000	5
10263	5
10299	5
10678	5
10813	5
10817	5
11205	5
11222	5
11321	5
11424	5
11567	5
11618	5
11969	5
12083	5
12155	5
12263	5
12404	5
12782	5
12793	5
12908	5
12960	5
12996	5
13064	5
13081	5
13280	5
13766	5
14137	5
14192	5
14294	5
14335	5
14377	5
14392	5
14573	5
14683	5
14953	5
14989	5
15015	5
15214	5
15228	5
15250	5
15328	5
15346	5
15377	5
15451	5
15513	5
15766	5
15773	5
15808	5
15861	5
15953	5
15977	5
16305	5
16359	5
16526	5
16753	5
16809	5
16916	5
17606	5
17834	5
18336	5
18405	5
18519	5
18830	5
18877	5
18922	5
19150	5
19222	5
19367	5
19556	5
19913	5
20066	5
20359	5
20364	5
20589	5
20635	5
20671	5
20692	5
20701	5
20858	5
20895	5
20971	5
21292	5
21345	5
22090	5
22109	5
22249	5
22373	5
22967	5
23213	5
24001	5
24197	5
24725	5
25147	5
25273	5
25643	5
25704	5
25941	5
26388	5
27123	5
27228	5
28627	5
28924	5
29472	5
29505	5
29567	5
29634	5
29865	5
31445	5
31838	5
32251	5
33217	5
33829	5
34577	5
34602	5
35983	5
36151	5
36213	5
36491	5
36928	5
38045	5
39318	5
39811	5
39931	5
41108	5
41900	5
41928	5
42378	5
42466	5
43220	5
44670	5
45127	5
45883	5
46772	5
47733	5
47785	5
48086	5
48401	5
48849	5
48952	5
49282	5
49558	5
49889	5
51151	5
51532	5
52222	5
52487	5
52696	5
52919	5
54802	5
55856	5
56231	5
59364	5
61416	5
61610	5
62266	5
62288	5
64415	5
65949	5
66349	5
68101	5
68434	5
69454	5
71100	5
71463	5
72216	5
72346	5
74451	5
74903	5
74988	5
75108	5
75313	5
76742	5
77650	5
79512	5
79852	5
80037	5
81347	5
83782	5
84810	5
85027	5
85093	5
86674	5
91968	5
92306	5
94172	5
178379	5
0	4
272	4
300	4
354	4
371	4
420	4
429	4
442	4
467	4
522	4
581	4
606	4
647	4
653	4
663	4
695	4
715	4
723	4
776	4
823	4
826	4
867	4
879	4
935	4
942	4
943	4
961	4
969	4
984	4
1018	4
1064	4
1095	4
1146	4
1178	4
1211	4
1302	4
1378	4
1471	4
1572	4
1627	4
1744	4
1765	4
1825	4
1844	4
1849	4
1873	4
1918	4
1985	4
2017	4
2073	4
2076	4
2110	4
2372	4
2387	4
2394	4
2406	4
2448	4
2478	4
2488	4
2496	4
2556	4
2590	4
2631	4
2732	4
2764	4
2803	4
2858	4
2880	4
2908	4
2914	4
2919	4
2985	4
3035	4
3072	4
3192	4
3335	4
3353	4
3406	4
3433	4
3443	4
3464	4
3486	4
3491	4
3500	4
3535	4
3574	4
3618	4
3654	4
3728	4
3765	4
3835	4
3840	4
3897	4
3988	4
3993	4
4003	4
4031	4
4058	4
4099	4
4120	4
4154	4
4173	4
4202	4
4216	4
4220	4
4254	4
4283	4
4394	4
4483	4
4486	4
4613	4
4639	4
4650	4
4653	4
4734	4
4744	4
4748	4
4786	4
4787	4
4862	4
4918	4
4970	4
4972	4
5016	4
5022	4
5170	4
5299	4
5318	4
5350	4
5365	4
5511	4
5562	4
5621	4
5696	4
5713	4
5743	4
5758	4
5767	4
5791	4
5812	4
5830	4
5832	4
5947	4
5964	4
6009	4
6044	4
6103	4
6195	4
6238	4
6241	4
6267	4
6306	4
6348	4
6381	4
6463	4
6486	4
6549	4
6576	4
6611	4
6651	4
6676	4
6697	4
6744	4
6749	4
6830	4
6859	4
6871	4
6901	4
6915	4
6922	4
6972	4
6990	4
7063	4
7072	4
7132	4
7151	4
7183	4
7249	4
7276	4
7330	4
7336	4
7376	4
7415	4
7438	4
7496	4
7525	4
7563	4
7609	4
7629	4
7689	4
7904	4
8003	4
8024	4
8097	4
8162	4
8187	4
8231	4
8260	4
8265	4
8307	4
8318	4
8519	4
8535	4
8548	4
8563	4
8613	4
8732	4
8784	4
8850	4
8984	4
9006	4
9077	4
9170	4
9218	4
9378	4
9412	4
9599	4
9714	4
9959	4
10087	4
10098	4
10102	4
10287	4
10424	4
10589	4
10636	4
10660	4
10732	4
10736	4
10911	4
11072	4
11121	4
11174	4
11176	4
11533	4
11605	4
11747	4
11855	4
12089	4
12258	4
12388	4
12391	4
12453	4
12611	4
12689	4
12718	4
12737	4
12785	4
12877	4
12891	4
12913	4
12964	4
12966	4
13002	4
13016	4
13224	4
13269	4
13325	4
13365	4
13379	4
13453	4
13733	4
13753	4
13764	4
13867	4
13874	4
13878	4
13879	4
14014	4
14090	4
14159	4
14334	4
14347	4
14508	4
14542	4
14572	4
14629	4
14646	4
14648	4
14695	4
14706	4
14728	4
14988	4
15286	4
15321	4
15388	4
15539	4
16083	4
16201	4
16240	4
16352	4
16655	4
16681	4
16725	4
16739	4
16793	4
16899	4
17237	4
17290	4
17391	4
17528	4
17607	4
17655	4
17708	4
17867	4
18020	4
18209	4
18280	4
18574	4
18656	4
18675	4
18824	4
18826	4
19349	4
19389	4
19482	4
19537	4
19816	4
19902	4
19942	4
20002	4
20382	4
20454	4
20480	4
20720	4
20740	4
20763	4
20797	4
20957	4
21019	4
21041	4
21434	4
21579	4
21621	4
22076	4
22188	4
22449	4
22743	4
23285	4
23310	4
23424	4
23723	4
23810	4
23870	4
23895	4
23967	4
24009	4
24152	4
24228	4
24297	4
24342	4
24443	4
24469	4
24546	4
24571	4
24799	4
24890	4
25212	4
25300	4
25689	4
25710	4
26023	4
26144	4
26227	4
26259	4
26661	4
26666	4
26808	4
26958	4
26996	4
27069	4
27355	4
27572	4
27995	4
28109	4
28177	4
28378	4
28673	4
28685	4
28709	4
28712	4
29015	4
29208	4
29322	4
29551	4
29801	4
29986	4
30179	4
30246	4
30263	4
30463	4
30737	4
31184	4
31510	4
31626	4
31789	4
31918	4
31969	4
32157	4
32379	4
32805	4
32817	4
32879	4
33170	4
33447	4
33633	4
34112	4
34163	4
34291	4
35790	4
35920	4
36010	4
36412	4
36515	4
36882	4
37158	4
