Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
25.7,2527764232,26144,96686.2,96640.0,4384,148033,12856.5,"void moe_kq_sktail_gu_kernel<(int)108, (bool)1, (bool)1>(const unsigned long long *, int, const int *, long, const __half *, float *, const float *, const float *, const float *, const float *, const int *, int, int, int, int, float)"
15.8,1554161375,195776,7938.5,7264.0,2912,16512,3526.5,"void dsv4_dense_fast_fp8_kernel<(int)2, (bool)0>(const unsigned char *, const float *, int, const unsigned short *, float *, int, int, int, int, int, int)"
10.5,1028184387,26144,39327.7,38880.0,5440,62560,6342.6,"void moe_kq_sktail_kernel<(int)108, (bool)1, (bool)1>(const unsigned long long *, int, int, const int *, long, const __half *, float *, const float *, const int *, int, int, int, int, int, int)"
7.4,724637481,102144,7094.3,4480.0,3136,695235,37472.6,"void dsv4_dense_fast_dots_kernel<(int)1>(const float *, const void *, int, float *, int, int)"
6.2,610060069,52288,11667.3,11312.0,8096,390016,10094.2,"memra_tp_ar_gather_rows_f32_kernel(const float *, const float *, float *, MemraArSignal *, MemraArSignal *, int, long, long, int *, long long, const unsigned long long *, int)"
4.4,433159168,26144,16568.2,8384.0,7488,208352,23510.4,"memra_tp_ar_1stage_kernel(const float *, const float *, float *, MemraArSignal *, MemraArSignal *, int, long, int *, long long, const unsigned long long *, int, MemraArPhase *, unsigned long long *, long, unsigned int, int, long long)"
3.9,379811736,52288,7263.8,7264.0,6944,10080,266.2,"void dsv4_hc_finish_f32_fixed_order_kernel<(int)16>(const float *, const float *, float *, const float *, const float *, float *, float *, float *, float *, const float *, float *, __nv_bfloat16 *, int, float, float)"
3.5,340354510,26144,13018.5,12992.0,12576,14656,199.7,"void dsv4_dense_fast_fp8_kernel<(int)2, (bool)1>(const unsigned char *, const float *, int, const unsigned short *, float *, int, int, int, int, int, int)"
2.9,280752203,52288,5369.3,4160.0,1024,7296,1438.8,dsv4_fp8_gather_half_kernel
2.1,206128195,26144,7884.3,6112.0,4960,11744,2086.8,"dsv4_sink_softout_st_f32acc_kernel(const float *, const int *, const float *, const float *, float *, int, int, int, int, const int *, int, int, int)"
1.5,146478252,12768,11472.3,11488.0,10752,11967,145.9,dsv4_indexer_score_f32acc_kernel
1.4,134491220,26144,5144.2,5248.0,3200,5824,415.8,dsv4_route_m_kernel
1.3,130815824,26144,5003.7,5024.0,4576,6176,209.3,"dsv4_sink_scores_st_f32acc_kernel(const float *, const float *, const int *, float *, int, int, int, int, float, const int *, int, int, int)"
1.2,119408632,26144,4567.3,4544.0,4224,5536,149.2,dsv4_small_norm_pack_f32_fixed_order_kernel
1.2,117987004,52288,2256.5,2208.0,2016,3264,144.3,"void dsv4_hc_dot_split_partial_kernel<(int)16>(const float *, const float *, float *)"
1.0,100692732,91200,1104.1,1088.0,864,2048,178.3,dsv4_rope_kernel
0.9,93117403,52288,1780.9,1632.0,1503,2400,231.1,dsv4_act_quant_fp8_kernel
0.8,75964411,104576,726.4,736.0,639,1184,40.4,dsv4_cvt_bf16_kernel
0.8,74604972,81856,911.4,928.0,800,1312,48.0,"dsv4_replay_copy_row_kernel(const float *, float *, const int *, int, int, int, int)"
0.7,66001940,12768,5169.3,5568.0,4224,5984,567.8,dsv4_topk_idx_numeric_kernel
0.6,61405728,52288,1174.4,1184.0,1056,1952,62.5,dsv4_hc_post_kernel
0.6,59208550,52288,1132.4,1184.0,736,1824,119.9,dsv4_scatter_rows_kernel
0.5,46835511,6464,7245.6,6720.0,6112,57601,5583.4,dsv4_compressor_pool_kernel
0.5,45512344,26144,1740.8,1728.0,800,2432,223.5,"void dsv4_grouped_scatter_kernel<(bool)1>(const int *, const float *, const float *, const int *, int *, int *, float *, float *, float *, float *, int, int, int)"
0.5,45117980,26144,1725.7,1696.0,1664,2304,61.7,dsv4_headrms_f32acc_kernel
0.4,37981647,12768,2974.8,2944.0,2752,3648,125.4,"void dsv4_gemv_bf16_m_kernel<(int)1>(const unsigned short *, const unsigned short *, float *, int, int, int, int)"
0.4,37561015,32912,1141.3,1120.0,1024,2176,105.8,dsv4_rmsnorm_f32acc_kernel
0.4,36075593,26144,1379.9,1376.0,1312,1856,56.6,dsv4_combine_rows_m_kernel
0.4,35191047,26144,1346.0,1344.0,1280,1760,35.9,"dsv4_grouped_partition_prefix_kernel(const int *, const int *, int *, int *, int *, int, int, int, int *, int)"
0.3,33825086,15960,2119.4,2112.0,2048,2496,42.1,dsv4_hadamard_kernel
0.3,33727853,29416,1146.6,1120.0,1056,1696,85.1,dsv4_act_quant_kernel
