2026/08/13 05:46:16.212, 0, P8, 54, 10.35, [N/A], 210, 405, 24463, 49, 23936, 0
2026/08/13 05:46:16.476, 0, P0, 54, 12.95, [N/A], 210, 405, 24463, 344, 23640, 0
2026/08/13 05:46:16.727, 0, P0, 54, 12.95, [N/A], 210, 405, 24463, 344, 23640, 0
2026/08/13 05:46:16.978, 0, P0, 54, 26.38, [N/A], 1192, 14001, 24463, 1208, 22776, 0
2026/08/13 05:46:17.229, 0, P0, 54, 26.38, [N/A], 1192, 14001, 24463, 1464, 22520, 0
2026/08/13 05:46:17.481, 0, P0, 54, 26.41, [N/A], 1192, 14001, 24463, 1976, 22008, 8
2026/08/13 05:46:17.732, 0, P0, 54, 26.41, [N/A], 1192, 14001, 24463, 2520, 21464, 8
2026/08/13 05:46:17.983, 0, P0, 54, 26.48, [N/A], 1192, 14001, 24463, 3128, 20856, 8
2026/08/13 05:46:18.234, 0, P0, 54, 26.48, [N/A], 1192, 14001, 24463, 3768, 20216, 8
2026/08/13 05:46:18.486, 0, P0, 54, 26.55, [N/A], 1192, 14001, 24463, 4376, 19608, 10
2026/08/13 05:46:18.737, 0, P0, 54, 26.55, [N/A], 1192, 14001, 24463, 5016, 18968, 10
2026/08/13 05:46:18.988, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 5656, 18328, 10
2026/08/13 05:46:19.239, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 6200, 17784, 10
2026/08/13 05:46:19.491, 0, P0, 54, 26.65, [N/A], 1192, 14001, 24463, 6808, 17176, 9
2026/08/13 05:46:19.742, 0, P0, 54, 26.65, [N/A], 1192, 14001, 24463, 7448, 16536, 9
2026/08/13 05:46:19.993, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 8056, 15928, 10
2026/08/13 05:46:20.244, 0, P0, 54, 26.64, [N/A], 1192, 14001, 24463, 8664, 15320, 10
2026/08/13 05:46:20.495, 0, P0, 54, 26.73, [N/A], 1192, 14001, 24463, 9272, 14712, 10
2026/08/13 05:46:20.746, 0, P0, 54, 26.73, [N/A], 1192, 14001, 24463, 9880, 14104, 10
2026/08/13 05:46:20.997, 0, P0, 54, 26.75, [N/A], 1192, 14001, 24463, 10488, 13496, 9
2026/08/13 05:46:21.248, 0, P0, 54, 26.75, [N/A], 1192, 14001, 24463, 11096, 12888, 9
2026/08/13 05:46:21.500, 0, P0, 54, 26.73, [N/A], 1192, 14001, 24463, 11672, 12312, 10
2026/08/13 05:46:21.751, 0, P0, 54, 26.73, [N/A], 1192, 14001, 24463, 12120, 11864, 10
2026/08/13 05:46:22.002, 0, P0, 54, 26.63, [N/A], 1192, 14001, 24463, 12632, 11352, 8
2026/08/13 05:46:22.253, 0, P0, 54, 26.63, [N/A], 1192, 14001, 24463, 13208, 10776, 8
2026/08/13 05:46:22.504, 0, P0, 54, 26.59, [N/A], 1192, 14001, 24463, 13816, 10168, 8
2026/08/13 05:46:22.756, 0, P0, 54, 26.59, [N/A], 1192, 14001, 24463, 14456, 9528, 8
2026/08/13 05:46:23.007, 0, P0, 54, 26.67, [N/A], 1192, 14001, 24463, 14488, 9496, 10
2026/08/13 05:46:23.258, 0, P0, 54, 26.67, [N/A], 1192, 14001, 24463, 14488, 9496, 10
2026/08/13 05:46:23.509, 0, P0, 54, 26.34, [N/A], 1192, 14001, 24463, 17592, 6392, 0
2026/08/13 05:46:23.760, 0, P0, 54, 26.34, [N/A], 1192, 14001, 24463, 19256, 4728, 0
