timestamp, uuid, memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/20 22:29:42.131, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.11, 34
2026/09/20 22:29:42.381, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.11, 34
2026/09/20 22:29:42.631, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.33, 34
2026/09/20 22:29:42.881, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.33, 34
2026/09/20 22:29:43.131, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.33, 34
2026/09/20 22:29:43.381, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.15, 34
2026/09/20 22:29:43.631, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.40, 34
2026/09/20 22:29:43.881, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.09, 34
2026/09/20 22:29:44.132, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.75, 34
2026/09/20 22:29:44.382, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.61, 34
2026/09/20 22:29:44.632, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.61, 34
2026/09/20 22:29:44.882, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.61, 34
2026/09/20 22:29:45.132, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.61, 34
2026/09/20 22:29:45.382, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 34
2026/09/20 22:29:45.632, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 34
2026/09/20 22:29:45.882, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 34
2026/09/20 22:29:46.132, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 34
2026/09/20 22:29:46.382, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.86, 34
2026/09/20 22:29:46.632, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.86, 34
2026/09/20 22:29:46.882, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.86, 34
2026/09/20 22:29:47.133, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.86, 34
2026/09/20 22:29:47.383, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.75, 34
2026/09/20 22:29:47.633, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.75, 34
2026/09/20 22:29:47.883, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.75, 34
2026/09/20 22:29:48.133, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.75, 34
2026/09/20 22:29:48.383, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.83, 34
2026/09/20 22:29:48.633, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.83, 34
2026/09/20 22:29:48.883, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.83, 34
2026/09/20 22:29:49.133, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.83, 34
2026/09/20 22:29:49.383, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.29, 34
2026/09/20 22:29:49.634, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.29, 34
2026/09/20 22:29:49.884, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.29, 34
2026/09/20 22:29:50.134, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.29, 34
2026/09/20 22:29:50.384, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.61, 34
2026/09/20 22:29:50.634, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.61, 34
2026/09/20 22:29:50.884, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.61, 34
2026/09/20 22:29:51.134, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.61, 34
2026/09/20 22:29:51.384, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.81, 34
2026/09/20 22:29:51.634, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.81, 34
2026/09/20 22:29:51.884, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.81, 34
2026/09/20 22:29:52.134, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.81, 34
2026/09/20 22:29:52.385, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/20 22:29:52.635, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/20 22:29:52.885, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/20 22:29:53.135, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/20 22:29:53.385, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.34, 35
2026/09/20 22:29:53.635, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.34, 35
2026/09/20 22:29:53.885, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.34, 35
2026/09/20 22:29:54.135, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.34, 35
2026/09/20 22:29:54.385, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.64, 35
2026/09/20 22:29:54.635, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.64, 35
2026/09/20 22:29:54.885, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.64, 35
2026/09/20 22:29:55.136, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 1, 92.32, 35
2026/09/20 22:29:55.386, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.46, 35
2026/09/20 22:29:55.636, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.80, 35
2026/09/20 22:29:55.886, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.50, 35
2026/09/20 22:29:56.136, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:29:56.386, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:29:56.636, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.55, 35
2026/09/20 22:29:56.886, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.40, 35
2026/09/20 22:29:57.136, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.36, 35
2026/09/20 22:29:57.386, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.34, 35
2026/09/20 22:29:57.637, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.99, 35
2026/09/20 22:29:57.887, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.84, 35
2026/09/20 22:29:58.137, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.84, 35
2026/09/20 22:29:58.387, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.84, 35
2026/09/20 22:29:58.637, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.84, 35
2026/09/20 22:29:58.887, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 35
2026/09/20 22:29:59.137, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 35
2026/09/20 22:29:59.387, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 35
2026/09/20 22:29:59.637, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.99, 35
2026/09/20 22:29:59.887, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.35, 35
2026/09/20 22:30:00.137, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.44, 35
2026/09/20 22:30:00.387, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.45, 35
2026/09/20 22:30:00.638, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.50, 35
2026/09/20 22:30:00.888, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:30:01.138, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:30:01.388, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:30:01.638, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.54, 35
2026/09/20 22:30:01.888, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.36, 35
2026/09/20 22:30:02.138, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.36, 35
2026/09/20 22:30:02.388, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.36, 35
2026/09/20 22:30:02.638, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.36, 35
2026/09/20 22:30:02.888, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.47, 35
2026/09/20 22:30:03.138, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.47, 35
2026/09/20 22:30:03.389, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.47, 35
2026/09/20 22:30:03.639, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.47, 35
2026/09/20 22:30:03.889, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.99, 35
2026/09/20 22:30:04.139, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.99, 35
2026/09/20 22:30:04.389, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.99, 35
2026/09/20 22:30:04.639, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.99, 35
2026/09/20 22:30:04.889, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.49, 35
2026/09/20 22:30:05.139, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.49, 35
2026/09/20 22:30:05.389, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.49, 35
2026/09/20 22:30:05.639, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.49, 35
2026/09/20 22:30:05.890, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.74, 35
2026/09/20 22:30:06.140, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.74, 35
2026/09/20 22:30:06.390, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.74, 35
2026/09/20 22:30:06.640, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.74, 35
2026/09/20 22:30:06.890, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/20 22:30:07.140, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/20 22:30:07.390, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/20 22:30:07.640, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/20 22:30:07.890, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.38, 35
2026/09/20 22:30:08.140, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.38, 35
2026/09/20 22:30:08.390, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.38, 35
2026/09/20 22:30:08.641, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.38, 35
2026/09/20 22:30:08.891, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.10, 35
2026/09/20 22:30:09.141, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.10, 35
2026/09/20 22:30:09.391, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.10, 35
2026/09/20 22:30:09.641, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.10, 35
2026/09/20 22:30:09.891, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.32, 35
2026/09/20 22:30:10.141, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.32, 35
2026/09/20 22:30:10.391, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.32, 35
2026/09/20 22:30:10.641, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.32, 35
2026/09/20 22:30:10.891, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.32, 35
2026/09/20 22:30:11.141, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.32, 35
2026/09/20 22:30:11.392, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.05, 35
2026/09/20 22:30:11.642, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.97, 35
2026/09/20 22:30:11.892, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.48, 35
2026/09/20 22:30:12.142, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.28, 35
2026/09/20 22:30:12.392, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.55, 35
2026/09/20 22:30:12.642, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.58, 35
2026/09/20 22:30:12.892, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.58, 35
2026/09/20 22:30:13.142, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.58, 35
2026/09/20 22:30:13.392, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.58, 35
2026/09/20 22:30:13.642, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.63, 35
2026/09/20 22:30:13.892, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.63, 35
2026/09/20 22:30:14.142, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.63, 35
2026/09/20 22:30:14.393, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.63, 35
2026/09/20 22:30:14.643, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 1, 94.11, 35
2026/09/20 22:30:14.893, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.93, 35
2026/09/20 22:30:15.143, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.26, 35
2026/09/20 22:30:15.393, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.92, 35
2026/09/20 22:30:15.643, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.72, 35
2026/09/20 22:30:15.893, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.72, 35
2026/09/20 22:30:16.143, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.72, 35
2026/09/20 22:30:16.393, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.72, 35
2026/09/20 22:30:16.643, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.06, 35
2026/09/20 22:30:16.894, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.06, 35
2026/09/20 22:30:17.144, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.06, 35
2026/09/20 22:30:17.394, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.06, 35
2026/09/20 22:30:17.644, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 1, 92.15, 35
2026/09/20 22:30:17.894, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.08, 35
2026/09/20 22:30:18.144, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 36
2026/09/20 22:30:18.394, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.17, 36
2026/09/20 22:30:18.644, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.05, 36
2026/09/20 22:30:18.894, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.07, 36
2026/09/20 22:30:19.144, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.05, 36
2026/09/20 22:30:19.395, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.51, 35
2026/09/20 22:30:19.645, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.50, 36
2026/09/20 22:30:19.895, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.54, 36
2026/09/20 22:30:20.145, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.35, 36
2026/09/20 22:30:20.395, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 36
2026/09/20 22:30:20.645, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 36
2026/09/20 22:30:20.895, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 36
2026/09/20 22:30:21.145, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.25, 36
2026/09/20 22:30:21.395, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.35, 36
2026/09/20 22:30:21.645, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.35, 36
2026/09/20 22:30:21.896, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.35, 36
2026/09/20 22:30:22.146, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.35, 36
2026/09/20 22:30:22.396, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.51, 36
2026/09/20 22:30:22.646, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.87, 36
2026/09/20 22:30:22.896, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.57, 36
2026/09/20 22:30:23.146, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.30, 36
2026/09/20 22:30:23.396, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.76, 36
2026/09/20 22:30:23.646, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.76, 36
2026/09/20 22:30:23.896, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.76, 36
2026/09/20 22:30:24.146, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.76, 36
2026/09/20 22:30:24.397, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.95, 36
2026/09/20 22:30:24.647, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.95, 36
2026/09/20 22:30:24.897, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.95, 36
2026/09/20 22:30:25.147, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.95, 36
2026/09/20 22:30:25.397, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.09, 36
2026/09/20 22:30:25.647, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.09, 36
2026/09/20 22:30:25.897, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.09, 36
2026/09/20 22:30:26.147, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.09, 36
2026/09/20 22:30:26.397, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.33, 36
2026/09/20 22:30:26.647, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.33, 36
2026/09/20 22:30:26.898, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.33, 36
2026/09/20 22:30:27.148, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.33, 36
2026/09/20 22:30:27.398, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.46, 36
2026/09/20 22:30:27.648, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.46, 36
2026/09/20 22:30:27.898, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.46, 36
2026/09/20 22:30:28.148, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.46, 36
2026/09/20 22:30:28.398, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.66, 36
2026/09/20 22:30:28.648, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.66, 36
2026/09/20 22:30:28.898, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.66, 36
2026/09/20 22:30:29.148, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.66, 36
2026/09/20 22:30:29.399, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.39, 36
2026/09/20 22:30:29.649, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.39, 36
2026/09/20 22:30:29.899, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.39, 36
2026/09/20 22:30:30.149, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.39, 36
2026/09/20 22:30:30.399, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:30.649, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:30.899, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:31.149, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:31.399, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:31.649, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:31.900, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:32.150, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:32.400, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:32.650, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:32.900, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
2026/09/20 22:30:33.150, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 36
