Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
21.1,6605314,130,50810.1,49920.0,49184,62304,3259.0,qmatvec_bf16w_multi4_f32
17.0,5326144,610,8731.4,4000.0,3520,27296,9213.7,qmatvec_bf16w_f32
17.0,5319520,480,11082.3,11072.0,10848,11392,74.3,qwen4exp_route_topk_f32
12.5,3897249,260,14989.4,14912.0,13728,16448,625.6,hc_diet_stage1_f32
10.0,3114368,120,25953.1,26464.0,22656,28640,1734.9,sdpa_naive_mask_f32
7.8,2446208,260,9408.5,9360.0,8384,10464,509.7,hc_diet_stage3_f32
5.8,1799795,170,10587.0,7008.0,6528,20224,5708.7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
3.0,930121,360,2583.7,2015.0,1696,4351,989.8,rms_norm_f32_v2
1.0,306592,240,1277.5,1248.0,1056,1728,213.9,rope_neox_f32
0.9,287520,260,1105.8,1088.0,928,1376,83.6,hc_diet_stage2_f32
0.6,195262,120,1627.2,1631.0,1535,1855,39.2,q_gate_split_f32
0.6,176288,160,1101.8,1120.0,928,1280,84.4,mul_f32
0.5,154464,50,3089.3,3072.0,2944,3360,98.7,dwconv_causal_f32
0.5,143040,130,1100.3,1088.0,1056,1248,62.7,hc_write_planes_f32
0.4,133856,120,1115.5,1120.0,1056,1216,31.9,sigmoid_f32
0.4,127264,120,1060.5,1056.0,992,1280,37.4,copy_rows_col_f32
0.3,94464,40,2361.6,2288.0,2208,2656,130.9,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
0.3,81024,10,8102.4,8032.0,7968,8352,145.3,gdn_scan_step_f32
0.1,44512,40,1112.8,1120.0,1088,1120,13.5,add_scaled_rows_f32
0.1,38368,40,959.2,928.0,896,1120,75.5,axpy_f32
0.1,18624,10,1862.4,1856.0,1856,1888,13.5,rms_sigmul_f32
0.0,13568,10,1356.8,1360.0,1312,1440,40.5,gdn_glog_f32
