timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 03:27:16.794, 65, 39.67 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 03:27:17.048, 65, 39.67 W, 180 MHz, 810 MHz, 594 MiB, 0 %
2026/09/25 03:27:17.298, 66, 45.19 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 03:27:17.548, 66, 45.19 W, 180 MHz, 810 MHz, 2516 MiB, 0 %
2026/09/25 03:27:17.799, 66, 72.83 W, 2625 MHz, 13365 MHz, 3764 MiB, 14 %
2026/09/25 03:27:18.049, 66, 72.83 W, 2625 MHz, 13365 MHz, 4980 MiB, 14 %
2026/09/25 03:27:18.300, 66, 105.91 W, 2625 MHz, 13365 MHz, 6164 MiB, 12 %
2026/09/25 03:27:18.550, 66, 105.91 W, 2625 MHz, 13365 MHz, 7316 MiB, 12 %
2026/09/25 03:27:18.801, 66, 106.20 W, 2625 MHz, 13365 MHz, 8564 MiB, 12 %
2026/09/25 03:27:19.051, 66, 106.20 W, 2625 MHz, 13365 MHz, 9780 MiB, 12 %
2026/09/25 03:27:19.301, 66, 106.00 W, 2625 MHz, 13365 MHz, 10964 MiB, 12 %
2026/09/25 03:27:19.551, 66, 106.00 W, 2625 MHz, 13365 MHz, 12180 MiB, 12 %
2026/09/25 03:27:19.802, 65, 105.87 W, 2625 MHz, 13365 MHz, 13364 MiB, 14 %
2026/09/25 03:27:20.052, 65, 105.87 W, 2625 MHz, 13365 MHz, 14580 MiB, 14 %
2026/09/25 03:27:20.302, 65, 105.66 W, 2617 MHz, 13365 MHz, 14740 MiB, 3 %
2026/09/25 03:27:20.552, 65, 105.66 W, 2617 MHz, 13365 MHz, 14740 MiB, 3 %
2026/09/25 03:27:20.802, 65, 104.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:21.052, 65, 104.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:21.302, 65, 102.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:21.553, 65, 102.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:21.803, 65, 102.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:22.053, 65, 102.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:22.303, 65, 101.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:22.553, 65, 101.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:22.803, 65, 101.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:23.053, 65, 101.71 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:23.304, 64, 101.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:23.554, 64, 101.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:23.804, 64, 101.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:24.054, 64, 101.22 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:24.304, 64, 101.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:24.554, 64, 101.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:24.805, 64, 101.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:25.055, 64, 101.44 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:25.305, 64, 101.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:25.555, 64, 101.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:25.805, 64, 101.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:26.055, 64, 101.08 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:26.306, 63, 100.13 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:26.556, 63, 100.13 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:26.806, 63, 100.12 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:27:27.056, 63, 100.12 W, 2610 MHz, 13365 MHz, 16052 MiB, 0 %
2026/09/25 03:27:27.307, 67, 153.65 W, 2775 MHz, 13365 MHz, 16820 MiB, 80 %
2026/09/25 03:27:27.557, 67, 153.65 W, 2775 MHz, 13365 MHz, 16820 MiB, 80 %
2026/09/25 03:27:27.807, 71, 300.00 W, 2805 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:28.057, 71, 300.00 W, 2805 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:28.307, 71, 432.04 W, 2797 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:28.557, 71, 432.04 W, 2797 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:28.807, 72, 454.48 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:29.057, 72, 454.48 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:29.307, 72, 469.65 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:29.558, 72, 469.65 W, 2812 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/25 03:27:29.808, 72, 462.07 W, 2797 MHz, 13365 MHz, 17108 MiB, 98 %
2026/09/25 03:27:30.058, 72, 462.07 W, 2797 MHz, 13365 MHz, 17108 MiB, 98 %
2026/09/25 03:27:30.308, 72, 446.09 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:30.558, 72, 446.09 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:30.808, 73, 454.92 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:31.058, 73, 454.92 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:31.308, 73, 472.97 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:31.558, 73, 472.97 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:31.808, 73, 468.06 W, 2805 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:32.058, 73, 468.06 W, 2805 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:32.309, 72, 452.03 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:32.559, 72, 452.03 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:32.809, 73, 457.11 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:33.059, 73, 457.11 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:33.309, 73, 472.32 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:33.559, 73, 472.32 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:33.809, 73, 464.18 W, 2797 MHz, 13365 MHz, 17108 MiB, 98 %
2026/09/25 03:27:34.059, 73, 464.18 W, 2797 MHz, 13365 MHz, 17108 MiB, 98 %
2026/09/25 03:27:34.309, 73, 444.58 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:34.559, 73, 444.58 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:34.810, 74, 456.65 W, 2805 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:35.060, 74, 456.65 W, 2805 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:35.310, 74, 471.86 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:35.560, 74, 471.86 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:35.810, 73, 469.75 W, 2790 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:36.060, 73, 469.75 W, 2790 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:36.310, 73, 450.68 W, 2790 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:36.560, 73, 450.68 W, 2790 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:36.810, 74, 458.73 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/25 03:27:37.060, 74, 458.73 W, 2797 MHz, 13365 MHz, 17108 MiB, 100 %
