timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 04:26:38.946, 0, 0 %, 2 MiB, 118.35 W, 2827 MHz, 14001 MHz, 53
2026/09/23 04:26:38.949, 1, 0 %, 2 MiB, 118.54 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:39.201, 0, 0 %, 596 MiB, 118.35 W, 2827 MHz, 14001 MHz, 53
2026/09/23 04:26:39.201, 1, 0 %, 4 MiB, 118.54 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:39.451, 0, 0 %, 596 MiB, 117.90 W, 2827 MHz, 14001 MHz, 53
2026/09/23 04:26:39.451, 1, 0 %, 4 MiB, 117.54 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:39.702, 0, 0 %, 596 MiB, 117.90 W, 2827 MHz, 14001 MHz, 53
2026/09/23 04:26:39.702, 1, 0 %, 4 MiB, 117.54 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:39.952, 0, 0 %, 596 MiB, 106.63 W, 2827 MHz, 13365 MHz, 53
2026/09/23 04:26:39.952, 1, 0 %, 4 MiB, 106.71 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:40.202, 0, 0 %, 884 MiB, 106.63 W, 2827 MHz, 13365 MHz, 53
2026/09/23 04:26:40.202, 1, 0 %, 4 MiB, 106.71 W, 2850 MHz, 14001 MHz, 54
2026/09/23 04:26:40.452, 0, 5 %, 1268 MiB, 104.44 W, 2835 MHz, 13365 MHz, 53
2026/09/23 04:26:40.452, 1, 0 %, 596 MiB, 97.99 W, 2850 MHz, 14001 MHz, 53
2026/09/23 04:26:40.702, 0, 5 %, 1332 MiB, 104.44 W, 2835 MHz, 13365 MHz, 53
2026/09/23 04:26:40.702, 1, 0 %, 1236 MiB, 97.99 W, 2850 MHz, 14001 MHz, 53
2026/09/23 04:26:40.952, 0, 3 %, 2356 MiB, 98.24 W, 2617 MHz, 13365 MHz, 52
2026/09/23 04:26:40.952, 1, 2 %, 1300 MiB, 92.83 W, 2610 MHz, 13365 MHz, 53
2026/09/23 04:26:41.202, 0, 3 %, 6804 MiB, 98.24 W, 2617 MHz, 13365 MHz, 52
2026/09/23 04:26:41.202, 1, 2 %, 3316 MiB, 92.83 W, 2610 MHz, 13365 MHz, 53
2026/09/23 04:26:41.452, 0, 35 %, 6804 MiB, 92.86 W, 2617 MHz, 13365 MHz, 52
2026/09/23 04:26:41.452, 1, 7 %, 3316 MiB, 86.10 W, 2595 MHz, 13365 MHz, 53
2026/09/23 04:26:41.703, 0, 35 %, 6804 MiB, 92.86 W, 2617 MHz, 13365 MHz, 52
2026/09/23 04:26:41.703, 1, 7 %, 3316 MiB, 86.10 W, 2595 MHz, 13365 MHz, 53
