timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 10:58:54.162, 46, 29.50 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/26 10:58:54.415, 46, 29.50 W, 180 MHz, 810 MHz, 596 MiB, 0 %
2026/09/26 10:58:54.665, 47, 21.24 W, 180 MHz, 810 MHz, 1492 MiB, 1 %
2026/09/26 10:58:54.916, 47, 21.24 W, 180 MHz, 810 MHz, 2580 MiB, 1 %
2026/09/26 10:58:55.166, 47, 48.40 W, 2625 MHz, 13365 MHz, 3604 MiB, 15 %
2026/09/26 10:58:55.416, 47, 48.40 W, 2625 MHz, 13365 MHz, 4660 MiB, 15 %
2026/09/26 10:58:55.666, 47, 82.63 W, 2625 MHz, 13365 MHz, 5748 MiB, 14 %
2026/09/26 10:58:55.916, 47, 82.63 W, 2625 MHz, 13365 MHz, 6836 MiB, 14 %
2026/09/26 10:58:56.166, 47, 82.99 W, 2625 MHz, 13365 MHz, 7892 MiB, 14 %
2026/09/26 10:58:56.416, 47, 82.99 W, 2625 MHz, 13365 MHz, 8948 MiB, 14 %
2026/09/26 10:58:56.666, 47, 82.92 W, 2625 MHz, 13365 MHz, 9972 MiB, 13 %
2026/09/26 10:58:56.916, 47, 82.92 W, 2625 MHz, 13365 MHz, 11060 MiB, 13 %
2026/09/26 10:58:57.166, 47, 82.97 W, 2625 MHz, 13365 MHz, 12116 MiB, 15 %
2026/09/26 10:58:57.416, 47, 82.97 W, 2625 MHz, 13365 MHz, 13204 MiB, 15 %
2026/09/26 10:58:57.667, 47, 82.98 W, 2625 MHz, 13365 MHz, 14260 MiB, 14 %
2026/09/26 10:58:57.917, 47, 82.98 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/26 10:58:58.167, 47, 82.35 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:58.417, 47, 82.35 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:58.667, 47, 80.68 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:58.917, 47, 80.68 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:59.167, 47, 79.72 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:59.417, 47, 79.72 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:59.667, 47, 79.72 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:58:59.917, 47, 79.72 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:00.167, 46, 78.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:00.418, 46, 78.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:00.668, 46, 78.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:00.918, 46, 78.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:01.168, 46, 78.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:01.418, 46, 78.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:01.668, 46, 78.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:01.918, 46, 78.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 10:59:02.168, 46, 78.60 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
