timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 15:23:37.864, 0, 0 %, 2 MiB, 112.68 W, 2827 MHz, 14001 MHz, 54
2026/09/23 15:23:37.869, 1, 0 %, 2 MiB, 129.19 W, 2692 MHz, 14001 MHz, 60
2026/09/23 15:23:38.122, 0, 0 %, 596 MiB, 112.68 W, 2827 MHz, 14001 MHz, 54
2026/09/23 15:23:38.122, 1, 0 %, 4 MiB, 123.29 W, 2850 MHz, 14001 MHz, 60
2026/09/23 15:23:38.372, 0, 1 %, 596 MiB, 106.44 W, 2827 MHz, 14001 MHz, 54
2026/09/23 15:23:38.372, 1, 0 %, 4 MiB, 123.29 W, 2850 MHz, 14001 MHz, 60
2026/09/23 15:23:38.622, 0, 1 %, 596 MiB, 106.44 W, 2827 MHz, 14001 MHz, 54
2026/09/23 15:23:38.622, 1, 0 %, 4 MiB, 119.15 W, 2850 MHz, 14001 MHz, 60
2026/09/23 15:23:38.872, 0, 0 %, 596 MiB, 105.47 W, 2827 MHz, 13365 MHz, 54
2026/09/23 15:23:38.873, 1, 0 %, 4 MiB, 119.15 W, 2850 MHz, 14001 MHz, 60
2026/09/23 15:23:39.123, 0, 0 %, 884 MiB, 105.47 W, 2827 MHz, 13365 MHz, 54
2026/09/23 15:23:39.123, 1, 0 %, 4 MiB, 103.94 W, 1455 MHz, 14001 MHz, 58
2026/09/23 15:23:39.373, 0, 5 %, 1268 MiB, 96.26 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:39.373, 1, 0 %, 852 MiB, 103.94 W, 1455 MHz, 14001 MHz, 58
2026/09/23 15:23:39.623, 0, 5 %, 1332 MiB, 96.26 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:39.623, 1, 6 %, 1300 MiB, 79.54 W, 630 MHz, 13365 MHz, 59
2026/09/23 15:23:39.873, 0, 3 %, 2356 MiB, 91.46 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:39.873, 1, 6 %, 1300 MiB, 79.54 W, 630 MHz, 13365 MHz, 59
2026/09/23 15:23:40.124, 0, 3 %, 5076 MiB, 91.46 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:40.124, 1, 3 %, 3316 MiB, 86.54 W, 2617 MHz, 13365 MHz, 59
2026/09/23 15:23:40.374, 0, 27 %, 5076 MiB, 92.70 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:40.374, 1, 3 %, 3316 MiB, 86.54 W, 2617 MHz, 13365 MHz, 59
2026/09/23 15:23:40.624, 0, 27 %, 5076 MiB, 92.70 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:40.624, 1, 0 %, 3316 MiB, 99.49 W, 2617 MHz, 13365 MHz, 58
2026/09/23 15:23:40.874, 0, 0 %, 5076 MiB, 92.37 W, 2610 MHz, 13365 MHz, 53
2026/09/23 15:23:40.874, 1, 0 %, 3316 MiB, 99.49 W, 2617 MHz, 13365 MHz, 58
2026/09/23 15:23:41.124, 0, 0 %, 5076 MiB, 92.37 W, 2610 MHz, 13365 MHz, 53
2026/09/23 15:23:41.124, 1, 0 %, 3316 MiB, 98.94 W, 2610 MHz, 13365 MHz, 58
2026/09/23 15:23:41.375, 0, 0 %, 5076 MiB, 90.41 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:41.375, 1, 0 %, 3316 MiB, 98.94 W, 2610 MHz, 13365 MHz, 58
2026/09/23 15:23:41.625, 0, 0 %, 5108 MiB, 90.41 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:41.626, 1, 0 %, 3316 MiB, 98.90 W, 2610 MHz, 13365 MHz, 58
2026/09/23 15:23:41.876, 0, 0 %, 5108 MiB, 89.59 W, 2617 MHz, 13365 MHz, 53
2026/09/23 15:23:41.876, 1, 0 %, 3316 MiB, 98.90 W, 2610 MHz, 13365 MHz, 58
