2026/08/13 02:03:42.555, 0, P8, 27, 31.12, 600.00, 180, 405, 97887, 0, 97252, 0
2026/08/13 02:03:42.812, 0, P8, 27, 31.12, 600.00, 180, 405, 97887, 1, 97252, 0
2026/08/13 02:03:43.064, 0, P0, 28, 41.62, 600.00, 1020, 12481, 97887, 595, 96658, 1
2026/08/13 02:03:43.314, 0, P0, 28, 51.78, 600.00, 2415, 12481, 97887, 595, 96658, 0
2026/08/13 02:03:43.564, 0, P0, 28, 56.50, 600.00, 2415, 12481, 97887, 1459, 95794, 0
2026/08/13 02:03:43.815, 0, P0, 28, 61.92, 600.00, 2415, 12481, 97887, 1907, 95346, 4
2026/08/13 02:03:44.065, 0, P0, 28, 88.78, 600.00, 2415, 12481, 97887, 2579, 94674, 5
2026/08/13 02:03:44.318, 0, P0, 29, 89.13, 600.00, 2415, 12481, 97887, 3187, 94066, 6
2026/08/13 02:03:44.569, 0, P0, 29, 89.46, 600.00, 2415, 12481, 97887, 3795, 93458, 6
2026/08/13 02:03:44.819, 0, P0, 29, 89.21, 600.00, 2415, 12481, 97887, 4403, 92850, 5
2026/08/13 02:03:45.070, 0, P0, 29, 89.16, 600.00, 2407, 12481, 97887, 5043, 92210, 4
2026/08/13 02:03:45.320, 0, P0, 29, 89.41, 600.00, 2415, 12481, 97887, 5683, 91570, 6
2026/08/13 02:03:45.572, 0, P0, 29, 89.44, 600.00, 2415, 12481, 97887, 6291, 90962, 5
2026/08/13 02:03:45.823, 0, P0, 29, 89.46, 600.00, 2415, 12481, 97887, 6931, 90322, 5
2026/08/13 02:03:46.073, 0, P0, 29, 89.41, 600.00, 2415, 12481, 97887, 7571, 89682, 5
2026/08/13 02:03:46.324, 0, P0, 29, 89.34, 600.00, 2415, 12481, 97887, 8179, 89074, 5
2026/08/13 02:03:46.574, 0, P0, 29, 89.20, 600.00, 2415, 12481, 97887, 8819, 88434, 5
2026/08/13 02:03:46.832, 0, P0, 29, 89.08, 600.00, 2415, 12481, 97887, 9459, 87794, 6
2026/08/13 02:03:47.083, 0, P0, 29, 89.33, 600.00, 2415, 12481, 97887, 10099, 87154, 4
2026/08/13 02:03:47.333, 0, P0, 29, 89.38, 600.00, 2415, 12481, 97887, 10707, 86546, 5
2026/08/13 02:03:47.584, 0, P0, 29, 89.40, 600.00, 2415, 12481, 97887, 11315, 85938, 5
