timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/22 23:55:29.895, 1, 0 %, 28020 MiB, 59.76 W, 2610 MHz
2026/09/22 23:55:30.145, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:30.145, 1, 0 %, 28020 MiB, 59.81 W, 2617 MHz
2026/09/22 23:55:30.395, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:30.395, 1, 0 %, 28020 MiB, 59.81 W, 2617 MHz
2026/09/22 23:55:30.646, 0, 0 %, 86004 MiB, 20.54 W, 180 MHz
2026/09/22 23:55:30.646, 1, 1 %, 28052 MiB, 59.55 W, 2610 MHz
2026/09/22 23:55:30.896, 0, 0 %, 86004 MiB, 20.54 W, 180 MHz
2026/09/22 23:55:30.896, 1, 1 %, 28084 MiB, 59.55 W, 2610 MHz
2026/09/22 23:55:31.146, 0, 0 %, 86004 MiB, 20.39 W, 180 MHz
2026/09/22 23:55:31.146, 1, 0 %, 31540 MiB, 59.68 W, 2617 MHz
2026/09/22 23:55:31.396, 0, 0 %, 86004 MiB, 20.39 W, 180 MHz
2026/09/22 23:55:31.396, 1, 0 %, 31572 MiB, 59.68 W, 2617 MHz
2026/09/22 23:55:31.646, 0, 0 %, 86004 MiB, 20.18 W, 180 MHz
2026/09/22 23:55:31.646, 1, 0 %, 31604 MiB, 62.14 W, 2617 MHz
2026/09/22 23:55:31.896, 0, 0 %, 86004 MiB, 20.18 W, 180 MHz
2026/09/22 23:55:31.897, 1, 0 %, 31604 MiB, 62.14 W, 2617 MHz
2026/09/22 23:55:32.147, 0, 0 %, 86004 MiB, 20.47 W, 180 MHz
2026/09/22 23:55:32.147, 1, 0 %, 31604 MiB, 61.81 W, 2610 MHz
2026/09/22 23:55:32.397, 0, 0 %, 86004 MiB, 20.47 W, 180 MHz
2026/09/22 23:55:32.397, 1, 0 %, 31636 MiB, 61.81 W, 2610 MHz
2026/09/22 23:55:32.649, 0, 0 %, 86004 MiB, 20.54 W, 180 MHz
2026/09/22 23:55:32.649, 1, 0 %, 31636 MiB, 59.71 W, 2617 MHz
2026/09/22 23:55:32.899, 0, 0 %, 86004 MiB, 20.54 W, 180 MHz
2026/09/22 23:55:32.899, 1, 0 %, 31636 MiB, 59.71 W, 2617 MHz
2026/09/22 23:55:33.149, 0, 0 %, 86004 MiB, 20.50 W, 180 MHz
2026/09/22 23:55:33.149, 1, 1 %, 31668 MiB, 59.54 W, 2610 MHz
2026/09/22 23:55:33.399, 0, 0 %, 86004 MiB, 20.50 W, 180 MHz
2026/09/22 23:55:33.399, 1, 1 %, 31668 MiB, 59.54 W, 2610 MHz
2026/09/22 23:55:33.649, 0, 0 %, 86004 MiB, 20.47 W, 180 MHz
2026/09/22 23:55:33.649, 1, 0 %, 31668 MiB, 59.45 W, 2610 MHz
2026/09/22 23:55:33.900, 0, 0 %, 86004 MiB, 20.47 W, 180 MHz
2026/09/22 23:55:33.900, 1, 0 %, 31700 MiB, 59.45 W, 2610 MHz
2026/09/22 23:55:34.150, 0, 0 %, 86004 MiB, 20.56 W, 180 MHz
2026/09/22 23:55:34.150, 1, 0 %, 31700 MiB, 59.38 W, 2610 MHz
2026/09/22 23:55:34.400, 0, 0 %, 86004 MiB, 20.56 W, 180 MHz
2026/09/22 23:55:34.400, 1, 0 %, 35188 MiB, 59.38 W, 2610 MHz
2026/09/22 23:55:34.650, 0, 0 %, 86004 MiB, 20.58 W, 180 MHz
2026/09/22 23:55:34.650, 1, 17 %, 35188 MiB, 61.47 W, 2610 MHz
2026/09/22 23:55:34.900, 0, 0 %, 86004 MiB, 20.58 W, 180 MHz
2026/09/22 23:55:34.900, 1, 17 %, 35188 MiB, 61.47 W, 2610 MHz
2026/09/22 23:55:35.151, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:55:35.151, 1, 0 %, 35188 MiB, 61.86 W, 2610 MHz
2026/09/22 23:55:35.401, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:55:35.401, 1, 0 %, 35220 MiB, 61.86 W, 2610 MHz
2026/09/22 23:55:35.651, 0, 0 %, 86004 MiB, 19.89 W, 180 MHz
2026/09/22 23:55:35.651, 1, 0 %, 35220 MiB, 59.56 W, 2617 MHz
2026/09/22 23:55:35.901, 0, 0 %, 86004 MiB, 19.89 W, 180 MHz
2026/09/22 23:55:35.901, 1, 0 %, 35220 MiB, 59.56 W, 2617 MHz
2026/09/22 23:55:36.151, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:36.151, 1, 1 %, 35252 MiB, 59.56 W, 2617 MHz
2026/09/22 23:55:36.402, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:36.402, 1, 1 %, 35252 MiB, 59.56 W, 2617 MHz
2026/09/22 23:55:36.652, 0, 0 %, 86004 MiB, 20.05 W, 180 MHz
2026/09/22 23:55:36.652, 1, 0 %, 35252 MiB, 59.51 W, 2610 MHz
2026/09/22 23:55:36.902, 0, 0 %, 86004 MiB, 20.05 W, 180 MHz
2026/09/22 23:55:36.902, 1, 0 %, 35316 MiB, 59.51 W, 2610 MHz
2026/09/22 23:55:37.152, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/22 23:55:37.152, 1, 0 %, 35316 MiB, 59.59 W, 2610 MHz
2026/09/22 23:55:37.402, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/22 23:55:37.402, 1, 0 %, 38772 MiB, 59.59 W, 2610 MHz
2026/09/22 23:55:37.653, 0, 0 %, 86004 MiB, 20.51 W, 180 MHz
2026/09/22 23:55:37.653, 1, 10 %, 38804 MiB, 61.95 W, 2610 MHz
2026/09/22 23:55:37.903, 0, 0 %, 86004 MiB, 20.51 W, 180 MHz
2026/09/22 23:55:37.903, 1, 10 %, 38836 MiB, 61.95 W, 2610 MHz
2026/09/22 23:55:38.153, 0, 0 %, 86004 MiB, 20.36 W, 180 MHz
2026/09/22 23:55:38.153, 1, 0 %, 38836 MiB, 61.73 W, 2610 MHz
2026/09/22 23:55:38.403, 0, 0 %, 86004 MiB, 20.36 W, 180 MHz
2026/09/22 23:55:38.403, 1, 0 %, 38836 MiB, 61.73 W, 2610 MHz
2026/09/22 23:55:38.653, 0, 0 %, 86004 MiB, 20.05 W, 180 MHz
2026/09/22 23:55:38.654, 1, 0 %, 38868 MiB, 59.62 W, 2617 MHz
2026/09/22 23:55:38.904, 0, 0 %, 86004 MiB, 20.05 W, 180 MHz
2026/09/22 23:55:38.904, 1, 0 %, 38868 MiB, 59.62 W, 2617 MHz
2026/09/22 23:55:39.154, 0, 0 %, 86004 MiB, 20.13 W, 180 MHz
2026/09/22 23:55:39.154, 1, 0 %, 38900 MiB, 59.33 W, 2610 MHz
2026/09/22 23:55:39.404, 0, 0 %, 86004 MiB, 20.13 W, 180 MHz
2026/09/22 23:55:39.404, 1, 0 %, 38900 MiB, 59.33 W, 2610 MHz
2026/09/22 23:55:39.654, 0, 0 %, 86004 MiB, 20.30 W, 180 MHz
2026/09/22 23:55:39.654, 1, 0 %, 38900 MiB, 59.42 W, 2610 MHz
2026/09/22 23:55:39.905, 0, 0 %, 86004 MiB, 20.30 W, 180 MHz
2026/09/22 23:55:39.905, 1, 0 %, 38932 MiB, 59.42 W, 2610 MHz
2026/09/22 23:55:40.155, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:40.155, 1, 0 %, 38932 MiB, 59.70 W, 2617 MHz
2026/09/22 23:55:40.405, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:40.405, 1, 0 %, 42420 MiB, 59.70 W, 2617 MHz
2026/09/22 23:55:40.655, 0, 0 %, 86004 MiB, 20.42 W, 180 MHz
2026/09/22 23:55:40.655, 1, 23 %, 42452 MiB, 61.35 W, 2617 MHz
2026/09/22 23:55:40.905, 0, 0 %, 86004 MiB, 20.42 W, 180 MHz
2026/09/22 23:55:40.905, 1, 23 %, 42452 MiB, 61.35 W, 2617 MHz
2026/09/22 23:55:41.155, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/22 23:55:41.156, 1, 0 %, 42452 MiB, 61.87 W, 2610 MHz
2026/09/22 23:55:41.406, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/22 23:55:41.406, 1, 0 %, 42484 MiB, 61.87 W, 2610 MHz
2026/09/22 23:55:41.656, 0, 0 %, 86004 MiB, 20.31 W, 180 MHz
2026/09/22 23:55:41.656, 1, 0 %, 42484 MiB, 60.49 W, 2617 MHz
2026/09/22 23:55:41.906, 0, 0 %, 86004 MiB, 20.31 W, 180 MHz
2026/09/22 23:55:41.906, 1, 0 %, 42484 MiB, 60.49 W, 2617 MHz
2026/09/22 23:55:42.156, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/22 23:55:42.156, 1, 0 %, 42516 MiB, 59.53 W, 2610 MHz
2026/09/22 23:55:42.406, 0, 0 %, 86004 MiB, 20.27 W, 180 MHz
2026/09/22 23:55:42.407, 1, 0 %, 42516 MiB, 59.53 W, 2610 MHz
2026/09/22 23:55:42.657, 0, 0 %, 86004 MiB, 19.83 W, 180 MHz
2026/09/22 23:55:42.657, 1, 0 %, 42516 MiB, 59.48 W, 2610 MHz
2026/09/22 23:55:42.907, 0, 0 %, 86004 MiB, 19.83 W, 180 MHz
2026/09/22 23:55:42.907, 1, 0 %, 42548 MiB, 59.48 W, 2610 MHz
2026/09/22 23:55:43.157, 0, 0 %, 86004 MiB, 19.77 W, 180 MHz
2026/09/22 23:55:43.157, 1, 0 %, 42548 MiB, 59.33 W, 2617 MHz
2026/09/22 23:55:43.407, 0, 0 %, 86004 MiB, 19.77 W, 180 MHz
2026/09/22 23:55:43.407, 1, 0 %, 46036 MiB, 59.33 W, 2617 MHz
2026/09/22 23:55:43.657, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/22 23:55:43.658, 1, 22 %, 46068 MiB, 61.36 W, 2617 MHz
2026/09/22 23:55:43.908, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/22 23:55:43.908, 1, 22 %, 46068 MiB, 61.36 W, 2617 MHz
2026/09/22 23:55:44.158, 0, 0 %, 86004 MiB, 19.88 W, 180 MHz
2026/09/22 23:55:44.158, 1, 0 %, 46068 MiB, 61.60 W, 2617 MHz
2026/09/22 23:55:44.408, 0, 0 %, 86004 MiB, 19.88 W, 180 MHz
2026/09/22 23:55:44.408, 1, 0 %, 46068 MiB, 61.60 W, 2617 MHz
2026/09/22 23:55:44.658, 0, 0 %, 86004 MiB, 19.84 W, 180 MHz
2026/09/22 23:55:44.658, 1, 1 %, 46100 MiB, 60.31 W, 2610 MHz
2026/09/22 23:55:44.909, 0, 0 %, 86004 MiB, 19.84 W, 180 MHz
2026/09/22 23:55:44.909, 1, 1 %, 46100 MiB, 60.31 W, 2610 MHz
2026/09/22 23:55:45.159, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/22 23:55:45.159, 1, 0 %, 46100 MiB, 59.56 W, 2610 MHz
2026/09/22 23:55:45.409, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/22 23:55:45.409, 1, 0 %, 46132 MiB, 59.56 W, 2610 MHz
2026/09/22 23:55:45.659, 0, 0 %, 86004 MiB, 20.08 W, 180 MHz
2026/09/22 23:55:45.659, 1, 0 %, 46132 MiB, 59.66 W, 2610 MHz
2026/09/22 23:55:45.909, 0, 0 %, 86004 MiB, 20.08 W, 180 MHz
2026/09/22 23:55:45.909, 1, 0 %, 46132 MiB, 59.66 W, 2610 MHz
2026/09/22 23:55:46.159, 0, 0 %, 86004 MiB, 20.10 W, 180 MHz
2026/09/22 23:55:46.160, 1, 0 %, 46196 MiB, 59.85 W, 2617 MHz
2026/09/22 23:55:46.410, 0, 0 %, 86004 MiB, 20.10 W, 180 MHz
2026/09/22 23:55:46.410, 1, 0 %, 46196 MiB, 59.85 W, 2617 MHz
2026/09/22 23:55:46.660, 0, 0 %, 86004 MiB, 20.25 W, 180 MHz
2026/09/22 23:55:46.660, 1, 23 %, 49652 MiB, 60.97 W, 2625 MHz
2026/09/22 23:55:46.910, 0, 0 %, 86004 MiB, 20.25 W, 180 MHz
2026/09/22 23:55:46.910, 1, 23 %, 49684 MiB, 60.97 W, 2625 MHz
2026/09/22 23:55:47.160, 0, 0 %, 86004 MiB, 20.33 W, 180 MHz
2026/09/22 23:55:47.160, 1, 0 %, 49684 MiB, 61.58 W, 2610 MHz
2026/09/22 23:55:47.410, 0, 0 %, 86004 MiB, 20.33 W, 180 MHz
2026/09/22 23:55:47.411, 1, 0 %, 49684 MiB, 61.58 W, 2610 MHz
2026/09/22 23:55:47.661, 0, 0 %, 86004 MiB, 20.80 W, 180 MHz
2026/09/22 23:55:47.661, 1, 1 %, 49716 MiB, 61.44 W, 2617 MHz
2026/09/22 23:55:47.911, 0, 0 %, 86004 MiB, 20.80 W, 180 MHz
2026/09/22 23:55:47.911, 1, 1 %, 49716 MiB, 61.44 W, 2617 MHz
2026/09/22 23:55:48.161, 0, 0 %, 86004 MiB, 20.90 W, 180 MHz
2026/09/22 23:55:48.161, 1, 0 %, 49716 MiB, 59.45 W, 2610 MHz
2026/09/22 23:55:48.411, 0, 0 %, 86004 MiB, 20.90 W, 180 MHz
2026/09/22 23:55:48.411, 1, 0 %, 49748 MiB, 59.45 W, 2610 MHz
2026/09/22 23:55:48.661, 0, 0 %, 86004 MiB, 20.92 W, 180 MHz
2026/09/22 23:55:48.662, 1, 0 %, 49748 MiB, 59.41 W, 2610 MHz
2026/09/22 23:55:48.912, 0, 0 %, 86004 MiB, 20.92 W, 180 MHz
2026/09/22 23:55:48.912, 1, 0 %, 49780 MiB, 59.41 W, 2610 MHz
2026/09/22 23:55:49.162, 0, 0 %, 86004 MiB, 21.13 W, 180 MHz
2026/09/22 23:55:49.162, 1, 0 %, 49780 MiB, 59.29 W, 2617 MHz
2026/09/22 23:55:49.412, 0, 0 %, 86004 MiB, 21.13 W, 180 MHz
2026/09/22 23:55:49.412, 1, 0 %, 53268 MiB, 59.29 W, 2617 MHz
2026/09/22 23:55:49.662, 0, 0 %, 86004 MiB, 20.69 W, 180 MHz
2026/09/22 23:55:49.662, 1, 22 %, 53268 MiB, 60.73 W, 2617 MHz
2026/09/22 23:55:49.912, 0, 0 %, 86004 MiB, 20.69 W, 180 MHz
2026/09/22 23:55:49.913, 1, 22 %, 53332 MiB, 60.73 W, 2617 MHz
2026/09/22 23:55:50.163, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:50.163, 1, 0 %, 53332 MiB, 61.89 W, 2617 MHz
2026/09/22 23:55:50.413, 0, 0 %, 86004 MiB, 20.16 W, 180 MHz
2026/09/22 23:55:50.413, 1, 0 %, 53332 MiB, 61.89 W, 2617 MHz
2026/09/22 23:55:50.663, 0, 0 %, 86004 MiB, 20.21 W, 180 MHz
2026/09/22 23:55:50.663, 1, 0 %, 53364 MiB, 60.33 W, 2610 MHz
2026/09/22 23:55:50.913, 0, 0 %, 86004 MiB, 20.21 W, 180 MHz
2026/09/22 23:55:50.913, 1, 0 %, 53364 MiB, 60.33 W, 2610 MHz
2026/09/22 23:55:51.163, 0, 0 %, 86004 MiB, 20.32 W, 180 MHz
2026/09/22 23:55:51.164, 1, 0 %, 53364 MiB, 59.50 W, 2610 MHz
2026/09/22 23:55:51.414, 0, 0 %, 86004 MiB, 20.32 W, 180 MHz
2026/09/22 23:55:51.414, 1, 0 %, 53396 MiB, 59.50 W, 2610 MHz
2026/09/22 23:55:51.664, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:51.664, 1, 0 %, 53396 MiB, 59.43 W, 2617 MHz
2026/09/22 23:55:51.914, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:51.914, 1, 0 %, 53396 MiB, 59.43 W, 2617 MHz
2026/09/22 23:55:52.164, 0, 0 %, 86004 MiB, 20.79 W, 172 MHz
2026/09/22 23:55:52.164, 1, 1 %, 53428 MiB, 59.23 W, 2610 MHz
2026/09/22 23:55:52.414, 0, 0 %, 86004 MiB, 20.79 W, 172 MHz
2026/09/22 23:55:52.415, 1, 1 %, 53428 MiB, 59.23 W, 2610 MHz
2026/09/22 23:55:52.665, 0, 0 %, 86004 MiB, 21.08 W, 180 MHz
2026/09/22 23:55:52.665, 1, 3 %, 56916 MiB, 59.53 W, 2617 MHz
2026/09/22 23:55:52.915, 0, 0 %, 86004 MiB, 21.08 W, 180 MHz
2026/09/22 23:55:52.915, 1, 3 %, 56916 MiB, 59.53 W, 2617 MHz
2026/09/22 23:55:53.165, 0, 0 %, 86004 MiB, 20.55 W, 180 MHz
2026/09/22 23:55:53.165, 1, 0 %, 56916 MiB, 61.75 W, 2617 MHz
2026/09/22 23:55:53.415, 0, 0 %, 86004 MiB, 20.55 W, 180 MHz
2026/09/22 23:55:53.415, 1, 0 %, 56916 MiB, 61.75 W, 2617 MHz
2026/09/22 23:55:53.665, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/22 23:55:53.665, 1, 0 %, 56948 MiB, 61.70 W, 2610 MHz
2026/09/22 23:55:53.916, 0, 0 %, 86004 MiB, 19.97 W, 180 MHz
2026/09/22 23:55:53.916, 1, 0 %, 56948 MiB, 61.70 W, 2610 MHz
2026/09/22 23:55:54.166, 0, 0 %, 86004 MiB, 20.08 W, 180 MHz
2026/09/22 23:55:54.166, 1, 0 %, 56948 MiB, 59.59 W, 2610 MHz
2026/09/22 23:55:54.416, 0, 0 %, 86004 MiB, 20.08 W, 180 MHz
2026/09/22 23:55:54.416, 1, 0 %, 56980 MiB, 59.59 W, 2610 MHz
2026/09/22 23:55:54.666, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:54.666, 1, 0 %, 56980 MiB, 59.55 W, 2617 MHz
2026/09/22 23:55:54.916, 0, 0 %, 86004 MiB, 20.38 W, 180 MHz
2026/09/22 23:55:54.917, 1, 0 %, 56980 MiB, 59.55 W, 2617 MHz
2026/09/22 23:55:55.167, 0, 0 %, 86004 MiB, 20.51 W, 180 MHz
2026/09/22 23:55:55.167, 1, 1 %, 57044 MiB, 59.46 W, 2617 MHz
2026/09/22 23:55:55.417, 0, 0 %, 86004 MiB, 20.51 W, 180 MHz
2026/09/22 23:55:55.417, 1, 1 %, 57044 MiB, 59.46 W, 2617 MHz
2026/09/22 23:55:55.667, 0, 0 %, 86004 MiB, 20.32 W, 180 MHz
2026/09/22 23:55:55.667, 1, 15 %, 60500 MiB, 60.34 W, 2625 MHz
2026/09/22 23:55:55.917, 0, 0 %, 86004 MiB, 20.32 W, 180 MHz
2026/09/22 23:55:55.917, 1, 15 %, 60532 MiB, 60.34 W, 2625 MHz
2026/09/22 23:55:56.167, 0, 0 %, 86004 MiB, 20.15 W, 180 MHz
2026/09/22 23:55:56.168, 1, 0 %, 60564 MiB, 61.60 W, 2617 MHz
2026/09/22 23:55:56.418, 0, 0 %, 86004 MiB, 20.15 W, 180 MHz
2026/09/22 23:55:56.418, 1, 0 %, 60564 MiB, 61.60 W, 2617 MHz
2026/09/22 23:55:56.668, 0, 0 %, 86004 MiB, 19.77 W, 180 MHz
2026/09/22 23:55:56.668, 1, 0 %, 60564 MiB, 60.91 W, 2610 MHz
2026/09/22 23:55:56.919, 0, 0 %, 86004 MiB, 19.77 W, 180 MHz
2026/09/22 23:55:56.919, 1, 0 %, 60596 MiB, 60.91 W, 2610 MHz
2026/09/22 23:55:57.169, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/22 23:55:57.169, 1, 0 %, 60596 MiB, 59.65 W, 2610 MHz
2026/09/22 23:55:57.419, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/22 23:55:57.419, 1, 0 %, 60596 MiB, 59.65 W, 2610 MHz
2026/09/22 23:55:57.669, 0, 0 %, 86004 MiB, 19.95 W, 180 MHz
2026/09/22 23:55:57.669, 1, 0 %, 60628 MiB, 59.72 W, 2617 MHz
2026/09/22 23:55:57.920, 0, 0 %, 86004 MiB, 19.95 W, 180 MHz
2026/09/22 23:55:57.920, 1, 0 %, 60628 MiB, 59.72 W, 2617 MHz
2026/09/22 23:55:58.170, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/22 23:55:58.170, 1, 0 %, 60660 MiB, 59.76 W, 2610 MHz
2026/09/22 23:55:58.420, 0, 0 %, 86004 MiB, 19.91 W, 180 MHz
2026/09/22 23:55:58.420, 1, 0 %, 60660 MiB, 59.76 W, 2610 MHz
2026/09/22 23:55:58.670, 0, 0 %, 86004 MiB, 19.80 W, 180 MHz
2026/09/22 23:55:58.670, 1, 0 %, 64148 MiB, 59.87 W, 2617 MHz
2026/09/22 23:55:58.920, 0, 0 %, 86004 MiB, 19.80 W, 180 MHz
2026/09/22 23:55:58.921, 1, 0 %, 64148 MiB, 59.87 W, 2617 MHz
2026/09/22 23:55:59.171, 0, 0 %, 86004 MiB, 20.03 W, 180 MHz
2026/09/22 23:55:59.171, 1, 0 %, 64180 MiB, 61.89 W, 2617 MHz
2026/09/22 23:55:59.421, 0, 0 %, 86004 MiB, 20.03 W, 180 MHz
2026/09/22 23:55:59.421, 1, 0 %, 64180 MiB, 61.89 W, 2617 MHz
2026/09/22 23:55:59.671, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/22 23:55:59.671, 1, 0 %, 64180 MiB, 61.82 W, 2610 MHz
2026/09/22 23:55:59.921, 0, 0 %, 86004 MiB, 19.85 W, 180 MHz
2026/09/22 23:55:59.921, 1, 0 %, 64212 MiB, 61.82 W, 2610 MHz
2026/09/22 23:56:00.171, 0, 0 %, 86004 MiB, 19.50 W, 180 MHz
2026/09/22 23:56:00.172, 1, 0 %, 64212 MiB, 59.79 W, 2610 MHz
2026/09/22 23:56:00.422, 0, 0 %, 86004 MiB, 19.50 W, 180 MHz
2026/09/22 23:56:00.422, 1, 0 %, 64212 MiB, 59.79 W, 2610 MHz
2026/09/22 23:56:00.672, 0, 0 %, 86004 MiB, 19.39 W, 180 MHz
2026/09/22 23:56:00.672, 1, 0 %, 64244 MiB, 59.74 W, 2617 MHz
2026/09/22 23:56:00.922, 0, 0 %, 86004 MiB, 19.39 W, 180 MHz
2026/09/22 23:56:00.922, 1, 0 %, 64244 MiB, 59.74 W, 2617 MHz
2026/09/22 23:56:01.172, 0, 0 %, 86004 MiB, 19.61 W, 180 MHz
2026/09/22 23:56:01.172, 1, 0 %, 64276 MiB, 59.94 W, 2610 MHz
2026/09/22 23:56:01.423, 0, 0 %, 86004 MiB, 19.61 W, 180 MHz
2026/09/22 23:56:01.423, 1, 0 %, 64276 MiB, 59.94 W, 2610 MHz
2026/09/22 23:56:01.673, 0, 0 %, 86004 MiB, 19.79 W, 180 MHz
2026/09/22 23:56:01.673, 1, 0 %, 67764 MiB, 60.13 W, 2617 MHz
2026/09/22 23:56:01.923, 0, 0 %, 86004 MiB, 19.79 W, 180 MHz
2026/09/22 23:56:01.923, 1, 0 %, 67764 MiB, 60.13 W, 2617 MHz
2026/09/22 23:56:02.173, 0, 0 %, 86004 MiB, 19.90 W, 180 MHz
2026/09/22 23:56:02.173, 1, 0 %, 67796 MiB, 62.44 W, 2617 MHz
2026/09/22 23:56:02.423, 0, 0 %, 86004 MiB, 19.90 W, 180 MHz
2026/09/22 23:56:02.423, 1, 0 %, 67796 MiB, 62.44 W, 2617 MHz
2026/09/22 23:56:02.674, 0, 0 %, 86004 MiB, 20.21 W, 180 MHz
2026/09/22 23:56:02.674, 1, 0 %, 67796 MiB, 62.36 W, 2610 MHz
2026/09/22 23:56:02.924, 0, 0 %, 86004 MiB, 20.21 W, 180 MHz
2026/09/22 23:56:02.924, 1, 0 %, 67828 MiB, 62.36 W, 2610 MHz
2026/09/22 23:56:03.174, 0, 0 %, 86004 MiB, 20.11 W, 180 MHz
2026/09/22 23:56:03.174, 1, 0 %, 67828 MiB, 60.00 W, 2617 MHz
2026/09/22 23:56:03.424, 0, 0 %, 86004 MiB, 20.11 W, 180 MHz
2026/09/22 23:56:03.424, 1, 0 %, 67828 MiB, 60.00 W, 2617 MHz
2026/09/22 23:56:03.674, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:56:03.674, 1, 0 %, 67860 MiB, 59.75 W, 2610 MHz
2026/09/22 23:56:03.925, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:56:03.925, 1, 0 %, 67860 MiB, 59.75 W, 2610 MHz
2026/09/22 23:56:04.175, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/22 23:56:04.175, 1, 0 %, 67860 MiB, 59.69 W, 2610 MHz
2026/09/22 23:56:04.425, 0, 0 %, 86004 MiB, 20.12 W, 180 MHz
2026/09/22 23:56:04.425, 1, 0 %, 67892 MiB, 59.69 W, 2610 MHz
2026/09/22 23:56:04.675, 0, 0 %, 86004 MiB, 20.23 W, 180 MHz
2026/09/22 23:56:04.675, 1, 0 %, 67924 MiB, 59.75 W, 2617 MHz
2026/09/22 23:56:04.925, 0, 0 %, 86004 MiB, 20.23 W, 180 MHz
2026/09/22 23:56:04.925, 1, 0 %, 71380 MiB, 59.75 W, 2617 MHz
2026/09/22 23:56:05.175, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:56:05.176, 1, 23 %, 71412 MiB, 61.55 W, 2617 MHz
2026/09/22 23:56:05.426, 0, 0 %, 86004 MiB, 20.17 W, 180 MHz
2026/09/22 23:56:05.426, 1, 23 %, 71412 MiB, 61.55 W, 2617 MHz
2026/09/22 23:56:05.676, 0, 0 %, 86004 MiB, 19.72 W, 180 MHz
2026/09/22 23:56:05.676, 1, 0 %, 71412 MiB, 61.71 W, 2610 MHz
2026/09/22 23:56:05.926, 0, 0 %, 86004 MiB, 19.72 W, 180 MHz
2026/09/22 23:56:05.926, 1, 0 %, 71444 MiB, 61.71 W, 2610 MHz
2026/09/22 23:56:06.176, 0, 0 %, 86004 MiB, 19.72 W, 180 MHz
2026/09/22 23:56:06.176, 1, 0 %, 71444 MiB, 61.71 W, 2610 MHz
2026/09/22 23:56:06.426, 0, 0 %, 86004 MiB, 19.72 W, 180 MHz
2026/09/22 23:56:06.426, 1, 0 %, 71444 MiB, 61.71 W, 2610 MHz
2026/09/22 23:56:06.677, 0, 0 %, 86004 MiB, 20.03 W, 180 MHz
2026/09/22 23:56:06.677, 1, 1 %, 71476 MiB, 59.77 W, 2610 MHz
2026/09/22 23:56:06.927, 0, 0 %, 86004 MiB, 20.03 W, 180 MHz
2026/09/22 23:56:06.927, 1, 1 %, 71476 MiB, 59.77 W, 2610 MHz
2026/09/22 23:56:07.177, 0, 0 %, 86004 MiB, 19.69 W, 180 MHz
2026/09/22 23:56:07.177, 1, 0 %, 71476 MiB, 59.56 W, 2610 MHz
2026/09/22 23:56:07.427, 0, 0 %, 86004 MiB, 19.69 W, 180 MHz
2026/09/22 23:56:07.427, 1, 0 %, 71508 MiB, 59.56 W, 2610 MHz
2026/09/22 23:56:07.677, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/22 23:56:07.677, 1, 0 %, 71540 MiB, 59.26 W, 2610 MHz
2026/09/22 23:56:07.927, 0, 0 %, 86004 MiB, 19.81 W, 180 MHz
2026/09/22 23:56:07.928, 1, 0 %, 74996 MiB, 59.26 W, 2610 MHz
2026/09/22 23:56:08.178, 0, 0 %, 86004 MiB, 19.88 W, 180 MHz
