timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 15:48:10.763, 0, 0 %, 1 MiB, 123.58 W, 2880 MHz, 13365 MHz, 51
2026/09/23 15:48:10.770, 1, 0 %, 1 MiB, 113.91 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:11.023, 0, 0 %, 596 MiB, 123.67 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:11.023, 1, 0 %, 4 MiB, 113.91 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:11.273, 0, 0 %, 596 MiB, 123.67 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:11.274, 1, 0 %, 4 MiB, 103.40 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:11.524, 0, 0 %, 596 MiB, 111.64 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:11.524, 1, 0 %, 4 MiB, 103.40 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:11.774, 0, 0 %, 596 MiB, 111.64 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:11.774, 1, 0 %, 4 MiB, 101.17 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:12.024, 0, 0 %, 884 MiB, 111.24 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:12.024, 1, 0 %, 4 MiB, 101.17 W, 2842 MHz, 13365 MHz, 51
2026/09/23 15:48:12.275, 0, 0 %, 1268 MiB, 111.24 W, 2880 MHz, 13365 MHz, 50
2026/09/23 15:48:12.275, 1, 2 %, 852 MiB, 88.71 W, 1177 MHz, 13365 MHz, 50
2026/09/23 15:48:12.525, 0, 0 %, 1332 MiB, 106.30 W, 2707 MHz, 13365 MHz, 49
2026/09/23 15:48:12.525, 1, 2 %, 1300 MiB, 88.71 W, 1177 MHz, 13365 MHz, 50
2026/09/23 15:48:12.775, 0, 0 %, 3348 MiB, 106.30 W, 2707 MHz, 13365 MHz, 49
2026/09/23 15:48:12.775, 1, 2 %, 1300 MiB, 82.81 W, 2617 MHz, 13365 MHz, 50
2026/09/23 15:48:13.025, 0, 30 %, 6804 MiB, 98.84 W, 2602 MHz, 13365 MHz, 49
2026/09/23 15:48:13.025, 1, 2 %, 3316 MiB, 82.81 W, 2617 MHz, 13365 MHz, 50
2026/09/23 15:48:13.276, 0, 30 %, 6804 MiB, 98.84 W, 2602 MHz, 13365 MHz, 49
2026/09/23 15:48:13.276, 1, 0 %, 3316 MiB, 84.87 W, 2610 MHz, 13365 MHz, 50
