timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 20:02:55.094, 0, 0 %, 2 MiB, 107.28 W, 2850 MHz, 14001 MHz, 48
2026/09/23 20:02:55.100, 1, 0 %, 2 MiB, 112.39 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:55.355, 0, 0 %, 40 MiB, 107.28 W, 2850 MHz, 14001 MHz, 48
2026/09/23 20:02:55.355, 1, 0 %, 4 MiB, 112.39 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:55.605, 0, 0 %, 596 MiB, 107.28 W, 2850 MHz, 14001 MHz, 48
2026/09/23 20:02:55.605, 1, 0 %, 4 MiB, 112.39 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:55.873, 0, 0 %, 596 MiB, 102.96 W, 2850 MHz, 14001 MHz, 48
2026/09/23 20:02:55.873, 1, 0 %, 4 MiB, 116.43 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:56.124, 0, 0 %, 596 MiB, 102.96 W, 2850 MHz, 14001 MHz, 48
2026/09/23 20:02:56.124, 1, 0 %, 4 MiB, 116.43 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:56.374, 0, 0 %, 596 MiB, 102.50 W, 2850 MHz, 13365 MHz, 48
2026/09/23 20:02:56.374, 1, 0 %, 4 MiB, 110.43 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:56.624, 0, 0 %, 628 MiB, 102.50 W, 2850 MHz, 13365 MHz, 48
2026/09/23 20:02:56.624, 1, 0 %, 4 MiB, 110.43 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:56.874, 0, 0 %, 1268 MiB, 97.89 W, 2775 MHz, 13365 MHz, 47
2026/09/23 20:02:56.876, 1, 0 %, 23 MiB, 110.13 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:57.128, 0, 0 %, 1268 MiB, 97.89 W, 2775 MHz, 13365 MHz, 47
2026/09/23 20:02:57.129, 1, 0 %, 852 MiB, 110.13 W, 2857 MHz, 14001 MHz, 47
2026/09/23 20:02:57.379, 0, 0 %, 1268 MiB, 85.80 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:57.379, 1, 5 %, 1236 MiB, 92.73 W, 2625 MHz, 13365 MHz, 46
2026/09/23 20:02:57.629, 0, 0 %, 1332 MiB, 85.80 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:57.629, 1, 5 %, 1300 MiB, 92.73 W, 2625 MHz, 13365 MHz, 46
2026/09/23 20:02:57.879, 0, 0 %, 3348 MiB, 85.99 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:57.879, 1, 5 %, 1300 MiB, 91.15 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:02:58.129, 0, 0 %, 6804 MiB, 85.99 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:58.130, 1, 5 %, 3316 MiB, 91.15 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:02:58.380, 0, 19 %, 6804 MiB, 88.47 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:58.380, 1, 0 %, 3316 MiB, 91.56 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:02:58.630, 0, 19 %, 6804 MiB, 88.47 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:58.631, 1, 0 %, 3316 MiB, 91.56 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:02:58.881, 0, 19 %, 6804 MiB, 87.29 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:58.881, 1, 0 %, 3316 MiB, 89.99 W, 2610 MHz, 13365 MHz, 46
2026/09/23 20:02:59.131, 0, 19 %, 6804 MiB, 87.29 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:02:59.131, 1, 0 %, 3316 MiB, 89.99 W, 2610 MHz, 13365 MHz, 46
2026/09/23 20:02:59.381, 0, 0 %, 6804 MiB, 86.34 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:02:59.381, 1, 0 %, 3316 MiB, 89.70 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:02:59.631, 0, 0 %, 6804 MiB, 86.34 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:02:59.631, 1, 0 %, 3316 MiB, 89.70 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:02:59.882, 0, 0 %, 6836 MiB, 88.48 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:02:59.882, 1, 0 %, 3316 MiB, 89.70 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:00.132, 0, 0 %, 6836 MiB, 88.48 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:00.132, 1, 0 %, 3316 MiB, 89.70 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:00.382, 0, 0 %, 6868 MiB, 85.49 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:00.382, 1, 0 %, 3316 MiB, 88.67 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:00.632, 0, 0 %, 6868 MiB, 85.49 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:00.632, 1, 0 %, 3316 MiB, 88.67 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:00.883, 0, 0 %, 10356 MiB, 84.76 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:00.883, 1, 0 %, 3316 MiB, 88.75 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:01.133, 0, 0 %, 10356 MiB, 84.76 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:01.133, 1, 0 %, 3316 MiB, 88.75 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:01.383, 0, 18 %, 10356 MiB, 89.88 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:01.383, 1, 0 %, 3316 MiB, 89.38 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:01.633, 0, 18 %, 10356 MiB, 89.88 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:01.633, 1, 0 %, 3316 MiB, 89.38 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:01.884, 0, 18 %, 10356 MiB, 86.36 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:01.884, 1, 0 %, 3316 MiB, 88.96 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:02.134, 0, 18 %, 10388 MiB, 86.36 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:02.134, 1, 0 %, 3316 MiB, 88.96 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:02.384, 0, 0 %, 10388 MiB, 84.92 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:02.384, 1, 0 %, 3316 MiB, 89.02 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:02.634, 0, 0 %, 10420 MiB, 84.92 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:02.634, 1, 0 %, 3316 MiB, 89.02 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:02.885, 0, 0 %, 10420 MiB, 85.01 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:02.885, 1, 0 %, 3316 MiB, 89.54 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:03.135, 0, 0 %, 10420 MiB, 85.01 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:03.135, 1, 0 %, 3316 MiB, 89.54 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:03.385, 0, 1 %, 10452 MiB, 84.82 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:03.385, 1, 0 %, 3316 MiB, 89.18 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:03.635, 0, 1 %, 10452 MiB, 84.82 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:03.635, 1, 0 %, 3316 MiB, 89.18 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:03.885, 0, 1 %, 13940 MiB, 85.76 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:03.886, 1, 0 %, 3316 MiB, 89.06 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:04.136, 0, 1 %, 13972 MiB, 85.76 W, 2617 MHz, 13365 MHz, 47
2026/09/23 20:03:04.136, 1, 0 %, 3316 MiB, 89.06 W, 2610 MHz, 13365 MHz, 45
2026/09/23 20:03:04.386, 0, 0 %, 13972 MiB, 87.99 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:04.386, 1, 0 %, 3316 MiB, 89.47 W, 2610 MHz, 13365 MHz, 44
2026/09/23 20:03:04.636, 0, 0 %, 13972 MiB, 87.99 W, 2610 MHz, 13365 MHz, 47
2026/09/23 20:03:04.636, 1, 0 %, 3316 MiB, 89.47 W, 2610 MHz, 13365 MHz, 44
2026/09/23 20:03:04.886, 0, 0 %, 14004 MiB, 85.93 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:03:04.887, 1, 0 %, 3316 MiB, 89.25 W, 2610 MHz, 13365 MHz, 44
2026/09/23 20:03:05.137, 0, 0 %, 14036 MiB, 85.93 W, 2617 MHz, 13365 MHz, 46
2026/09/23 20:03:05.137, 1, 0 %, 3316 MiB, 89.25 W, 2610 MHz, 13365 MHz, 44
2026/09/23 20:03:05.387, 0, 0 %, 14036 MiB, 86.03 W, 2617 MHz, 13365 MHz, 46
