2026-09-26T06:10:36.265302617Z	o1-ref-r1 start
2026-09-26T06:10:55.500944632Z	o1-ref-r1 end rc=0
2026-09-26T06:10:55.554760154Z	o1-i15-r1 start
2026-09-26T06:11:18.405572304Z	o1-i15-r1 end rc=0
2026-09-26T06:11:18.452410161Z	o1-i16-r1 start
2026-09-26T06:11:32.860680375Z	o1-i16-r1 end rc=0
2026-09-26T06:11:32.904617788Z	o1-i16c-r1 start
2026-09-26T06:11:46.759710630Z	o1-i16c-r1 end rc=0
2026-09-26T06:11:46.804520071Z	o1-ref-r2 start
2026-09-26T06:11:54.525213456Z	o1-ref-r2 end rc=0
2026-09-26T06:11:54.572274823Z	o1-i15-r2 start
2026-09-26T06:12:08.458075753Z	o1-i15-r2 end rc=0
2026-09-26T06:12:08.505860686Z	o1-i16-r2 start
2026-09-26T06:12:22.520918859Z	o1-i16-r2 end rc=0
2026-09-26T06:12:22.564645796Z	o1-i16c-r2 start
2026-09-26T06:12:36.571040537Z	o1-i16c-r2 end rc=0
2026-09-26T06:12:36.625981259Z	o1-ref-r3 start
2026-09-26T06:12:43.705538627Z	o1-ref-r3 end rc=0
2026-09-26T06:12:43.751619769Z	o1-i15-r3 start
2026-09-26T06:12:57.597307283Z	o1-i15-r3 end rc=0
2026-09-26T06:12:57.643875382Z	o1-i16-r3 start
2026-09-26T06:13:11.471023081Z	o1-i16-r3 end rc=0
2026-09-26T06:13:11.521552416Z	o1-i16c-r3 start
2026-09-26T06:13:25.319063880Z	o1-i16c-r3 end rc=0
2026-09-26T06:13:25.365703989Z	o1-ref-r4 start
2026-09-26T06:13:33.247473004Z	o1-ref-r4 end rc=0
2026-09-26T06:13:33.294343545Z	o1-i15-r4 start
2026-09-26T06:13:48.226923184Z	o1-i15-r4 end rc=0
2026-09-26T06:13:48.274337914Z	o1-i16-r4 start
2026-09-26T06:14:02.286740149Z	o1-i16-r4 end rc=0
2026-09-26T06:14:02.333770658Z	o1-i16c-r4 start
2026-09-26T06:14:17.255040775Z	o1-i16c-r4 end rc=0
2026-09-26T06:14:17.300083120Z	o1-ref-r5 start
2026-09-26T06:14:25.102108003Z	o1-ref-r5 end rc=0
2026-09-26T06:14:25.150353165Z	o1-i15-r5 start
2026-09-26T06:14:39.171793730Z	o1-i15-r5 end rc=0
2026-09-26T06:14:39.215954945Z	o1-i16-r5 start
2026-09-26T06:14:53.168098177Z	o1-i16-r5 end rc=0
2026-09-26T06:14:53.212759222Z	o1-i16c-r5 start
2026-09-26T06:15:07.60843979Z	o1-i16c-r5 end rc=0
2026-09-26T06:15:07.107006323Z	o2-i16c-r1 start
2026-09-26T06:15:21.488147877Z	o2-i16c-r1 end rc=0
2026-09-26T06:15:21.541110471Z	o2-i16-r1 start
2026-09-26T06:15:35.617331865Z	o2-i16-r1 end rc=0
2026-09-26T06:15:35.662689894Z	o2-i15-r1 start
2026-09-26T06:15:49.710343202Z	o2-i15-r1 end rc=0
2026-09-26T06:15:49.754322978Z	o2-ref-r1 start
2026-09-26T06:15:57.721631168Z	o2-ref-r1 end rc=0
2026-09-26T06:15:57.768907880Z	o2-i16c-r2 start
2026-09-26T06:16:12.262395389Z	o2-i16c-r2 end rc=0
2026-09-26T06:16:12.308376415Z	o2-i16-r2 start
2026-09-26T06:16:26.707018837Z	o2-i16-r2 end rc=0
2026-09-26T06:16:26.753546367Z	o2-i15-r2 start
2026-09-26T06:16:41.295648361Z	o2-i15-r2 end rc=0
2026-09-26T06:16:41.343221755Z	o2-ref-r2 start
2026-09-26T06:16:50.842032372Z	o2-ref-r2 end rc=0
2026-09-26T06:16:50.886777743Z	o2-i16c-r3 start
2026-09-26T06:17:06.521675251Z	o2-i16c-r3 end rc=0
2026-09-26T06:17:06.567472243Z	o2-i16-r3 start
2026-09-26T06:17:20.660015663Z	o2-i16-r3 end rc=0
2026-09-26T06:17:20.704698358Z	o2-i15-r3 start
2026-09-26T06:17:34.874660994Z	o2-i15-r3 end rc=0
2026-09-26T06:17:34.923024184Z	o2-ref-r3 start
2026-09-26T06:17:43.100704786Z	o2-ref-r3 end rc=0
2026-09-26T06:17:43.147729905Z	o2-i16c-r4 start
2026-09-26T06:17:57.200178955Z	o2-i16c-r4 end rc=0
2026-09-26T06:17:57.244141963Z	o2-i16-r4 start
2026-09-26T06:18:11.268125825Z	o2-i16-r4 end rc=0
2026-09-26T06:18:11.315163197Z	o2-i15-r4 start
2026-09-26T06:18:25.195246531Z	o2-i15-r4 end rc=0
2026-09-26T06:18:25.239893814Z	o2-ref-r4 start
2026-09-26T06:18:32.985089823Z	o2-ref-r4 end rc=0
2026-09-26T06:18:33.29777357Z	o2-i16c-r5 start
2026-09-26T06:18:47.303118255Z	o2-i16c-r5 end rc=0
2026-09-26T06:18:47.346045934Z	o2-i16-r5 start
2026-09-26T06:19:01.478803539Z	o2-i16-r5 end rc=0
2026-09-26T06:19:01.523693534Z	o2-i15-r5 start
2026-09-26T06:19:15.492738349Z	o2-i15-r5 end rc=0
2026-09-26T06:19:15.536916322Z	o2-ref-r5 start
2026-09-26T06:19:23.379015653Z	o2-ref-r5 end rc=0
2026-09-26T06:19:23.537662135Z	p-ref-r1 start
2026-09-26T06:19:36.950004612Z	p-ref-r1 end rc=0
2026-09-26T06:19:38.387793262Z	p-on-r1 start
2026-09-26T06:20:00.297845747Z	p-on-r1 end rc=0
2026-09-26T06:20:02.170753177Z	p-on-r2 start
2026-09-26T06:20:22.405414617Z	p-on-r2 end rc=0
2026-09-26T06:20:23.723337846Z	p-ref-r2 start
2026-09-26T06:20:38.307297219Z	p-ref-r2 end rc=0
