ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-31T18:54:55Z,9558,8278,11308,1
2026-08-31T18:55:00Z,9558,8278,11308,1
2026-08-31T18:55:05Z,9558,8278,11436,1
2026-08-31T18:55:10Z,9558,8278,11436,1
2026-08-31T18:55:15Z,9558,8278,11436,1
2026-08-31T18:55:20Z,9782,8278,11436,1
2026-08-31T18:55:25Z,9782,8278,11436,1
2026-08-31T18:55:30Z,9782,8278,11436,1
2026-08-31T18:55:35Z,9782,8278,11436,1
2026-08-31T18:55:40Z,9782,8278,11436,1
2026-08-31T18:55:45Z,9782,8278,11436,1
2026-08-31T18:55:50Z,9782,8278,11436,1
2026-08-31T18:55:56Z,9782,8278,11436,1
2026-08-31T18:56:01Z,9782,8278,11436,1
2026-08-31T18:56:06Z,9782,8278,11436,1
2026-08-31T18:56:11Z,9782,8278,11436,1
2026-08-31T18:56:16Z,9782,8278,11436,1
2026-08-31T18:56:21Z,9782,8278,11436,1
2026-08-31T18:56:26Z,9782,8278,11436,1
2026-08-31T18:56:31Z,9782,8278,11436,1
2026-08-31T18:56:36Z,9782,8278,11436,1
2026-08-31T18:56:41Z,9782,8278,11436,1
2026-08-31T18:56:46Z,9782,8278,11436,1
2026-08-31T18:56:51Z,9782,8278,11436,1
2026-08-31T18:56:56Z,9782,8278,11436,1
2026-08-31T18:57:02Z,9782,8278,11436,1
2026-08-31T18:57:07Z,9782,8278,11436,1
2026-08-31T18:57:12Z,9782,8342,11436,1
2026-08-31T18:57:17Z,9782,8342,11436,1
2026-08-31T18:57:22Z,9782,8342,11436,1
2026-08-31T18:57:27Z,9782,8342,11436,1
2026-08-31T18:57:32Z,9782,8342,11436,1
2026-08-31T18:57:37Z,9782,8342,11436,1
2026-08-31T18:57:42Z,9782,8470,11436,1
2026-08-31T18:57:47Z,9782,8470,11436,1
2026-08-31T18:57:52Z,9782,8470,11436,1
2026-08-31T18:57:57Z,9782,8470,11436,1
2026-08-31T18:58:02Z,9782,8470,11436,1
2026-08-31T18:58:08Z,9782,8470,11436,1
2026-08-31T18:58:13Z,9782,8470,11436,1
2026-08-31T18:58:18Z,9782,8470,11436,1
2026-08-31T18:58:23Z,9782,8470,11436,1
2026-08-31T18:58:28Z,9782,8470,11436,1
2026-08-31T18:58:33Z,9782,8470,11436,1
2026-08-31T18:58:38Z,9672,8360,11332,1
2026-08-31T18:59:12Z,1,1,1,1
2026-08-31T18:59:17Z,1,1,1,1
2026-08-31T18:59:22Z,1,1,1,1
2026-08-31T18:59:28Z,1,1,1,1
2026-08-31T18:59:33Z,1,1,1,1
2026-08-31T18:59:38Z,1,1,1,1
2026-08-31T18:59:43Z,788,788,822,1
2026-08-31T18:59:48Z,2434,802,1892,1
2026-08-31T18:59:53Z,2902,822,1912,1
2026-08-31T18:59:58Z,3790,846,1936,1
2026-08-31T19:00:03Z,4546,866,1956,1
2026-08-31T19:00:08Z,4884,884,1974,1
2026-08-31T19:00:14Z,4906,1770,1996,1
2026-08-31T19:00:19Z,4924,2524,2014,1
2026-08-31T19:00:24Z,4946,2994,2036,1
2026-08-31T19:00:29Z,4968,3880,2056,1
2026-08-31T19:00:34Z,4986,4634,2076,1
2026-08-31T19:00:39Z,5006,4686,2544,1
2026-08-31T19:00:44Z,5030,4710,3432,1
2026-08-31T19:00:50Z,5046,4726,4184,1
2026-08-31T19:00:55Z,5068,4748,4654,1
2026-08-31T19:01:00Z,5090,4770,5540,1
2026-08-31T19:01:05Z,5108,4788,6038,1
2026-08-31T19:01:10Z,5108,4788,6614,1
ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-31T19:01:14Z,5108,4788,6614,1
2026-08-31T19:01:15Z,7254,4884,6710,1
2026-08-31T19:01:19Z,7254,4884,6710,1
2026-08-31T19:01:20Z,7254,4884,6710,1
2026-08-31T19:01:24Z,7254,4884,6710,1
2026-08-31T19:01:25Z,7318,4884,6710,1
2026-08-31T19:01:29Z,7318,4884,6710,1
2026-08-31T19:01:30Z,7318,4884,6710,1
2026-08-31T19:01:34Z,7318,4884,6710,1
2026-08-31T19:01:35Z,7318,4884,6710,1
2026-08-31T19:01:39Z,7318,4884,6710,1
2026-08-31T19:01:40Z,7318,4884,6710,1
2026-08-31T19:01:44Z,7318,5718,6710,1
2026-08-31T19:01:45Z,7318,5718,6710,1
2026-08-31T19:01:49Z,7318,5718,6710,1
2026-08-31T19:01:51Z,7318,5718,6710,1
2026-08-31T19:01:54Z,7318,5814,6710,1
2026-08-31T19:01:56Z,7318,5814,6710,1
2026-08-31T19:02:00Z,7318,5814,6710,1
2026-08-31T19:02:01Z,7318,5814,6710,1
2026-08-31T19:02:05Z,7318,5846,6710,1
2026-08-31T19:02:06Z,7318,5846,6710,1
2026-08-31T19:02:10Z,7318,5846,6710,1
2026-08-31T19:02:11Z,7318,5846,6710,1
2026-08-31T19:02:15Z,7318,5846,6710,1
2026-08-31T19:02:16Z,7318,5846,6710,1
2026-08-31T19:02:20Z,7318,5846,7414,1
2026-08-31T19:02:21Z,7318,5846,7672,1
2026-08-31T19:02:25Z,7318,5846,7672,1
2026-08-31T19:02:26Z,7318,5846,7672,1
2026-08-31T19:02:30Z,7318,5846,7672,1
2026-08-31T19:02:31Z,7318,5846,7672,1
2026-08-31T19:02:35Z,7318,5846,7672,1
2026-08-31T19:02:36Z,7318,5846,7672,1
2026-08-31T19:02:40Z,7318,5846,7672,1
2026-08-31T19:02:41Z,7318,5846,7672,1
2026-08-31T19:02:45Z,7318,5846,7672,1
2026-08-31T19:02:46Z,7318,5846,7672,1
2026-08-31T19:02:50Z,7318,5846,7704,1
2026-08-31T19:02:51Z,7318,5846,7704,1
2026-08-31T19:02:55Z,7318,5846,8620,1
2026-08-31T19:02:56Z,7318,5846,8620,1
2026-08-31T19:03:00Z,9558,5846,8620,1
2026-08-31T19:03:02Z,9558,5846,8620,1
2026-08-31T19:03:05Z,9558,5846,8620,1
2026-08-31T19:03:07Z,9558,5846,8620,1
2026-08-31T19:03:10Z,9558,5846,8620,1
2026-08-31T19:03:12Z,9558,5846,8620,1
2026-08-31T19:03:16Z,9558,5846,8620,1
2026-08-31T19:03:17Z,9558,5846,8620,1
2026-08-31T19:03:21Z,9558,5846,8620,1
2026-08-31T19:03:22Z,9558,5846,8620,1
2026-08-31T19:03:26Z,9558,5846,8620,1
2026-08-31T19:03:27Z,9558,5846,8620,1
2026-08-31T19:03:31Z,9558,5846,8620,1
2026-08-31T19:03:32Z,9558,5846,8620,1
2026-08-31T19:03:36Z,9558,5846,8620,1
2026-08-31T19:03:37Z,9558,5846,8620,1
2026-08-31T19:03:41Z,9558,5846,8620,1
2026-08-31T19:03:42Z,9558,5846,8620,1
2026-08-31T19:03:46Z,9558,5846,8620,1
2026-08-31T19:03:47Z,9558,5846,8620,1
2026-08-31T19:03:51Z,9558,5846,8620,1
2026-08-31T19:03:52Z,9558,5846,8620,1
2026-08-31T19:03:56Z,9558,5846,8620,1
2026-08-31T19:03:57Z,9558,5846,8620,1
2026-08-31T19:04:01Z,9558,5846,8620,1
2026-08-31T19:04:02Z,9558,5846,8620,1
2026-08-31T19:04:06Z,9558,5846,8620,1
2026-08-31T19:04:07Z,9558,5846,8620,1
2026-08-31T19:04:11Z,9558,5846,8620,1
2026-08-31T19:04:12Z,9558,5846,8620,1
2026-08-31T19:04:16Z,9558,5846,8620,1
2026-08-31T19:04:18Z,9558,5846,8620,1
2026-08-31T19:04:21Z,9558,5846,8620,1
2026-08-31T19:04:23Z,9558,5846,8620,1
2026-08-31T19:04:27Z,9558,5846,8620,1
2026-08-31T19:04:28Z,9558,5846,8620,1
2026-08-31T19:04:32Z,9558,5846,8620,1
2026-08-31T19:04:33Z,9558,5846,8620,1
2026-08-31T19:04:37Z,9558,5846,8620,1
2026-08-31T19:04:38Z,9558,5846,8620,1
2026-08-31T19:04:42Z,9558,5846,8620,1
2026-08-31T19:04:43Z,9558,5846,8620,1
2026-08-31T19:04:47Z,9558,8022,8620,1
2026-08-31T19:04:48Z,9558,8022,8620,1
2026-08-31T19:04:52Z,9558,8022,8620,1
2026-08-31T19:04:53Z,9558,8022,8620,1
2026-08-31T19:04:57Z,9558,8022,8620,1
2026-08-31T19:04:58Z,9558,8022,8620,1
2026-08-31T19:05:02Z,9558,8022,8620,1
2026-08-31T19:05:03Z,9558,8022,8620,1
2026-08-31T19:05:07Z,9558,8022,8620,1
2026-08-31T19:05:08Z,9558,8022,8620,1
2026-08-31T19:05:12Z,9558,8022,8620,1
2026-08-31T19:05:13Z,9558,8022,8620,1
2026-08-31T19:05:17Z,9558,8022,8620,1
2026-08-31T19:05:18Z,9558,8246,8620,1
2026-08-31T19:05:22Z,9558,8246,8620,1
2026-08-31T19:05:23Z,9558,8246,8620,1
2026-08-31T19:05:27Z,9558,8246,8620,1
2026-08-31T19:05:28Z,9558,8246,8620,1
2026-08-31T19:05:32Z,9558,8246,8620,1
2026-08-31T19:05:34Z,9558,8246,8620,1
2026-08-31T19:05:38Z,9558,8246,8620,1
2026-08-31T19:05:39Z,9558,8246,8620,1
2026-08-31T19:05:43Z,9558,8246,8620,1
2026-08-31T19:05:44Z,9558,8246,8620,1
2026-08-31T19:05:48Z,9558,8246,8620,1
2026-08-31T19:05:49Z,9558,8246,8620,1
2026-08-31T19:05:53Z,9558,8278,8620,1
2026-08-31T19:05:54Z,9558,8278,8620,1
2026-08-31T19:05:58Z,9558,8278,8620,1
2026-08-31T19:05:59Z,9558,8278,8620,1
2026-08-31T19:06:03Z,9558,8278,8620,1
2026-08-31T19:06:04Z,9558,8278,8620,1
2026-08-31T19:06:08Z,9558,8278,8620,1
2026-08-31T19:06:09Z,9558,8278,8620,1
2026-08-31T19:06:13Z,9558,8278,8620,1
2026-08-31T19:06:14Z,9558,8278,8620,1
2026-08-31T19:06:18Z,9558,8278,8620,1
2026-08-31T19:06:19Z,9558,8278,8620,1
2026-08-31T19:06:23Z,9558,8278,8620,1
2026-08-31T19:06:24Z,9558,8278,8620,1
2026-08-31T19:06:29Z,9558,8278,8638,1
2026-08-31T19:06:29Z,9901,8627,8959,1
2026-08-31T19:07:01Z,796,802,664,1
2026-08-31T19:07:01Z,796,802,664,1
2026-08-31T19:07:06Z,2492,802,3096,1
2026-08-31T19:07:06Z,2492,802,3096,1
2026-08-31T19:07:11Z,3714,802,3108,1
2026-08-31T19:07:11Z,3714,802,3108,1
2026-08-31T19:07:16Z,4468,820,3126,1
2026-08-31T19:07:16Z,4468,820,3126,1
2026-08-31T19:07:21Z,5576,838,3144,1
2026-08-31T19:07:21Z,5576,840,3144,1
2026-08-31T19:07:27Z,6840,856,3162,1
2026-08-31T19:07:27Z,6840,856,3162,1
2026-08-31T19:07:32Z,7946,874,3180,1
2026-08-31T19:07:32Z,7946,874,3180,1
2026-08-31T19:07:37Z,7998,1438,3200,1
2026-08-31T19:07:37Z,7998,1438,3200,1
2026-08-31T19:07:42Z,8014,2734,3216,1
2026-08-31T19:07:42Z,8014,2734,3216,1
2026-08-31T19:07:47Z,8032,3840,3234,1
2026-08-31T19:07:47Z,8032,3840,3234,1
2026-08-31T19:07:52Z,8052,4564,3254,1
2026-08-31T19:07:52Z,8052,4564,3254,1
2026-08-31T19:07:57Z,8066,6210,3268,1
2026-08-31T19:07:57Z,8066,6210,3268,1
2026-08-31T19:08:03Z,8084,6964,3286,1
2026-08-31T19:08:03Z,8084,6964,3286,1
2026-08-31T19:08:08Z,8102,7526,3848,1
2026-08-31T19:08:08Z,8102,7526,3848,1
2026-08-31T19:08:13Z,8120,7544,5114,1
2026-08-31T19:08:13Z,8120,7544,5114,1
2026-08-31T19:08:18Z,8140,7564,5838,1
2026-08-31T19:08:18Z,8140,7564,5838,1
2026-08-31T19:08:23Z,8156,7582,6944,1
2026-08-31T19:08:23Z,8158,7582,6944,1
2026-08-31T19:08:29Z,8174,7598,8240,1
2026-08-31T19:08:29Z,8174,7598,8240,1
2026-08-31T19:08:34Z,8192,7616,9346,1
2026-08-31T19:08:34Z,8192,7616,9346,1
2026-08-31T19:08:39Z,8210,7634,10068,1
2026-08-31T19:08:39Z,8210,7634,10070,1
2026-08-31T19:08:44Z,8212,7636,10646,1
2026-08-31T19:08:44Z,8212,7636,10646,1
ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-31T19:08:47Z,8212,7636,10678,1
2026-08-31T19:08:49Z,40758,7764,10806,1
2026-08-31T19:08:49Z,40758,7764,10806,1
2026-08-31T19:08:52Z,40758,39638,10806,1
2026-08-31T19:08:54Z,40758,39638,41752,1
2026-08-31T19:08:54Z,40758,39638,41752,1
2026-08-31T19:08:57Z,40758,39638,42700,1
2026-08-31T19:08:59Z,42966,39638,42700,1
2026-08-31T19:08:59Z,42966,39638,42700,1
2026-08-31T19:09:02Z,42966,39638,42700,1
2026-08-31T19:09:04Z,42966,41814,42700,1
2026-08-31T19:09:04Z,42966,41814,42700,1
2026-08-31T19:09:07Z,42966,42006,42700,1
2026-08-31T19:09:09Z,42966,42006,42700,1
2026-08-31T19:09:09Z,42966,42006,42700,1
2026-08-31T19:09:13Z,42966,42006,45356,1
2026-08-31T19:09:15Z,42966,42006,45356,1
2026-08-31T19:09:15Z,42966,42006,45356,1
2026-08-31T19:09:18Z,43094,42006,45420,1
2026-08-31T19:09:20Z,43094,42006,45420,1
2026-08-31T19:09:20Z,43094,42006,45420,1
2026-08-31T19:09:23Z,43094,42006,45420,1
2026-08-31T19:09:25Z,43094,42102,45420,1
2026-08-31T19:09:25Z,43094,42102,45420,1
2026-08-31T19:09:28Z,43094,42134,45420,1
2026-08-31T19:09:30Z,43094,42134,45420,1
2026-08-31T19:09:30Z,43094,42134,45420,1
2026-08-31T19:09:33Z,43094,42134,45612,1
2026-08-31T19:09:35Z,43094,42134,45612,1
2026-08-31T19:09:35Z,43094,42134,45612,1
2026-08-31T19:09:38Z,43094,42134,45676,1
2026-08-31T19:09:40Z,43094,42134,45676,1
2026-08-31T19:09:40Z,43094,42134,45676,1
2026-08-31T19:09:43Z,43094,42134,45676,1
2026-08-31T19:09:45Z,43094,42134,45676,1
2026-08-31T19:09:45Z,43094,42134,45676,1
2026-08-31T19:09:48Z,43094,42166,45676,1
2026-08-31T19:09:50Z,43094,42166,45676,1
2026-08-31T19:09:50Z,43094,42166,45676,1
2026-08-31T19:09:53Z,43094,42166,45676,1
2026-08-31T19:09:55Z,43094,42166,45676,1
2026-08-31T19:09:55Z,43094,42166,45676,1
2026-08-31T19:09:58Z,43094,42166,45676,1
2026-08-31T19:10:00Z,43094,42166,45676,1
2026-08-31T19:10:00Z,43094,42166,45676,1
2026-08-31T19:10:03Z,43094,42166,45676,1
2026-08-31T19:10:05Z,43094,42166,45676,1
2026-08-31T19:10:05Z,43094,42166,45676,1
2026-08-31T19:10:08Z,43094,42166,45676,1
2026-08-31T19:10:10Z,43094,42166,45676,1
2026-08-31T19:10:10Z,43094,42166,45676,1
2026-08-31T19:10:13Z,43094,42166,45676,1
2026-08-31T19:10:15Z,43094,42166,45676,1
2026-08-31T19:10:15Z,43094,42166,45676,1
2026-08-31T19:10:18Z,43094,42166,45676,1
2026-08-31T19:10:20Z,43094,42166,45676,1
2026-08-31T19:10:20Z,43094,42166,45676,1
2026-08-31T19:10:23Z,43094,42166,45676,1
2026-08-31T19:10:25Z,43094,42166,45676,1
2026-08-31T19:10:25Z,43094,42166,45676,1
2026-08-31T19:10:28Z,43094,42166,45676,1
2026-08-31T19:10:30Z,43094,42166,45676,1
2026-08-31T19:10:30Z,43094,42166,45676,1
2026-08-31T19:10:34Z,43094,42198,45676,1
2026-08-31T19:10:35Z,43094,42198,45676,1
2026-08-31T19:10:36Z,43094,42198,45676,1
2026-08-31T19:10:39Z,43094,42198,45676,1
2026-08-31T19:10:41Z,43094,42198,45676,1
2026-08-31T19:10:41Z,43094,42198,45676,1
2026-08-31T19:10:44Z,43094,42198,45676,1
2026-08-31T19:10:46Z,43094,42198,45676,1
2026-08-31T19:10:46Z,43094,42198,45676,1
2026-08-31T19:10:49Z,43094,42198,45676,1
2026-08-31T19:10:51Z,43094,42198,45676,1
2026-08-31T19:10:51Z,43094,42198,45676,1
2026-08-31T19:10:54Z,43094,42198,45676,1
2026-08-31T19:10:56Z,43094,42198,45676,1
2026-08-31T19:10:56Z,43094,42198,45676,1
2026-08-31T19:10:59Z,43094,42198,45676,1
2026-08-31T19:11:01Z,43094,42198,45676,1
2026-08-31T19:11:01Z,43094,42198,45676,1
2026-08-31T19:11:04Z,43094,42198,45676,1
2026-08-31T19:11:06Z,43094,42198,45676,1
2026-08-31T19:11:06Z,43094,42198,45676,1
2026-08-31T19:11:09Z,43094,42198,45676,1
2026-08-31T19:11:11Z,43094,42294,45676,1
2026-08-31T19:11:11Z,43094,42294,45676,1
2026-08-31T19:11:14Z,43094,42294,45676,1
2026-08-31T19:11:16Z,43094,42294,45676,1
2026-08-31T19:11:16Z,43094,42294,45676,1
2026-08-31T19:11:19Z,43094,42294,45676,1
2026-08-31T19:11:21Z,43094,42294,45676,1
2026-08-31T19:11:21Z,43094,42294,45676,1
2026-08-31T19:11:24Z,43094,42294,45676,1
2026-08-31T19:11:26Z,43094,42294,45676,1
2026-08-31T19:11:26Z,43094,42294,45676,1
2026-08-31T19:11:29Z,43094,42294,45676,1
2026-08-31T19:11:31Z,43094,42294,45676,1
2026-08-31T19:11:31Z,43094,42294,45676,1
2026-08-31T19:11:34Z,43094,42294,45676,1
2026-08-31T19:11:36Z,43094,42294,45676,1
2026-08-31T19:11:36Z,43094,42294,45676,1
2026-08-31T19:11:39Z,43094,42294,45676,1
2026-08-31T19:11:41Z,43094,42294,45676,1
2026-08-31T19:11:41Z,43094,42294,45676,1
2026-08-31T19:11:44Z,43094,42294,45676,1
2026-08-31T19:11:46Z,43670,42294,45836,1
2026-08-31T19:11:46Z,43670,42294,45836,1
2026-08-31T19:11:49Z,43670,42294,45836,1
2026-08-31T19:11:51Z,43670,42294,45836,1
2026-08-31T19:11:51Z,43670,42294,45836,1
2026-08-31T19:11:54Z,43670,43062,45836,1
2026-08-31T19:11:56Z,43670,43094,45836,1
2026-08-31T19:11:57Z,43670,43094,45836,1
2026-08-31T19:12:00Z,43670,43094,48428,1
2026-08-31T19:12:02Z,43670,43094,48428,1
2026-08-31T19:12:02Z,43670,43094,48428,1
2026-08-31T19:12:05Z,43670,43094,48460,1
2026-08-31T19:12:07Z,43862,43094,48556,1
2026-08-31T19:12:07Z,43862,43094,48556,1
2026-08-31T19:12:10Z,43862,43094,48556,1
2026-08-31T19:12:12Z,43862,43094,48556,1
2026-08-31T19:12:12Z,43862,43094,48556,1
2026-08-31T19:12:15Z,43862,43094,48556,1
2026-08-31T19:12:17Z,43862,43190,48556,1
2026-08-31T19:12:17Z,43862,43190,48556,1
2026-08-31T19:12:20Z,43862,43190,48556,1
2026-08-31T19:12:22Z,43862,43190,48556,1
2026-08-31T19:12:22Z,43862,43190,48556,1
2026-08-31T19:12:25Z,43862,43190,48556,1
2026-08-31T19:12:27Z,43862,43190,48652,1
2026-08-31T19:12:27Z,43862,43190,48652,1
2026-08-31T19:12:30Z,43862,43190,48652,1
2026-08-31T19:12:32Z,43862,43190,48652,1
2026-08-31T19:12:32Z,43862,43190,48652,1
2026-08-31T19:12:35Z,43862,43190,48652,1
2026-08-31T19:12:37Z,43862,43190,48652,1
2026-08-31T19:12:37Z,43862,43190,48652,1
2026-08-31T19:12:40Z,43862,43190,48652,1
2026-08-31T19:12:42Z,43862,43190,48652,1
2026-08-31T19:12:42Z,43862,43190,48652,1
2026-08-31T19:12:45Z,43862,43190,48652,1
2026-08-31T19:12:47Z,43862,43190,48652,1
2026-08-31T19:12:47Z,43862,43190,48652,1
2026-08-31T19:12:50Z,43862,43190,48652,1
2026-08-31T19:12:52Z,43862,43190,48652,1
2026-08-31T19:12:52Z,43862,43190,48652,1
2026-08-31T19:12:55Z,43862,43190,48652,1
2026-08-31T19:12:57Z,43862,43190,48652,1
2026-08-31T19:12:57Z,43862,43190,48652,1
2026-08-31T19:13:00Z,43862,43190,48652,1
2026-08-31T19:13:02Z,43862,43190,48652,1
2026-08-31T19:13:02Z,43862,43190,48652,1
2026-08-31T19:13:05Z,43862,43190,48652,1
2026-08-31T19:13:07Z,43862,43190,48652,1
2026-08-31T19:13:07Z,43862,43190,48652,1
2026-08-31T19:13:10Z,43862,43190,48652,1
2026-08-31T19:13:12Z,43862,43190,48652,1
2026-08-31T19:13:12Z,43862,43190,48652,1
2026-08-31T19:13:15Z,43862,43190,48652,1
2026-08-31T19:13:17Z,43862,43190,48652,1
2026-08-31T19:13:18Z,43862,43190,48652,1
2026-08-31T19:13:21Z,43862,43190,48652,1
2026-08-31T19:13:23Z,43862,43190,48652,1
2026-08-31T19:13:23Z,43862,43190,48652,1
2026-08-31T19:13:26Z,43862,43190,48652,1
2026-08-31T19:13:28Z,43862,43190,48652,1
2026-08-31T19:13:28Z,43862,43190,48652,1
2026-08-31T19:13:31Z,43862,43190,48652,1
2026-08-31T19:13:33Z,43862,43190,48652,1
2026-08-31T19:13:33Z,43862,43190,48652,1
2026-08-31T19:13:36Z,43862,43190,48652,1
2026-08-31T19:13:38Z,43862,43190,48652,1
2026-08-31T19:13:38Z,43862,43190,48652,1
2026-08-31T19:13:41Z,43862,43190,48652,1
2026-08-31T19:13:43Z,43862,43190,48652,1
2026-08-31T19:13:43Z,43862,43190,48652,1
2026-08-31T19:13:46Z,43862,43190,48652,1
2026-08-31T19:13:48Z,43862,43190,48652,1
2026-08-31T19:13:48Z,43862,43190,48652,1
2026-08-31T19:13:51Z,43862,43190,48652,1
2026-08-31T19:13:53Z,43862,43190,48652,1
2026-08-31T19:13:53Z,43862,43190,48652,1
2026-08-31T19:13:56Z,43862,43190,48652,1
2026-08-31T19:13:58Z,43862,43190,48652,1
2026-08-31T19:13:58Z,43862,43190,48652,1
2026-08-31T19:14:01Z,43862,43190,48652,1
2026-08-31T19:14:03Z,43862,43190,48652,1
2026-08-31T19:14:03Z,43862,43190,48652,1
2026-08-31T19:14:06Z,43862,43190,48652,1
2026-08-31T19:14:08Z,43862,43190,48652,1
2026-08-31T19:14:08Z,43862,43190,48652,1
2026-08-31T19:14:11Z,43862,43190,48652,1
2026-08-31T19:14:13Z,43862,43190,48652,1
2026-08-31T19:14:13Z,43862,43190,48652,1
2026-08-31T19:14:16Z,43862,43190,48652,1
2026-08-31T19:14:18Z,43862,43190,48652,1
2026-08-31T19:14:18Z,43862,43190,48652,1
2026-08-31T19:14:21Z,43862,43190,48652,1
2026-08-31T19:14:23Z,43862,43190,48652,1
2026-08-31T19:14:23Z,43862,43190,48652,1
2026-08-31T19:14:26Z,43862,43190,48652,1
2026-08-31T19:14:28Z,43862,43190,48652,1
2026-08-31T19:14:28Z,43862,43190,48652,1
2026-08-31T19:14:31Z,43862,43190,48652,1
2026-08-31T19:14:33Z,43862,43190,48652,1
2026-08-31T19:14:33Z,43862,43190,48652,1
2026-08-31T19:14:36Z,43862,43190,48652,1
2026-08-31T19:14:38Z,43862,43190,48652,1
2026-08-31T19:14:38Z,43862,43190,48652,1
