2026/08/13 04:47:12.473, P4, 60, 202, 18.55, 53, 0
2026/08/13 04:47:12.576, P4, 60, 202, 18.55, 67, 0
2026/08/13 04:47:12.680, P4, 60, 202, 18.55, 346, 0
2026/08/13 04:47:12.780, P4, 60, 202, 18.55, 348, 0
2026/08/13 04:47:12.880, P0, 60, 202, 21.53, 348, 0
2026/08/13 04:47:12.980, P0, 60, 202, 21.53, 348, 0
2026/08/13 04:47:13.081, P0, 60, 202, 21.53, 1212, 0
2026/08/13 04:47:13.181, P0, 60, 202, 21.53, 1340, 0
2026/08/13 04:47:13.281, P0, 60, 202, 21.53, 1628, 0
2026/08/13 04:47:13.381, P0, 60, 1192, 25.73, 1884, 12
2026/08/13 04:47:13.482, P0, 60, 1192, 25.73, 2140, 12
2026/08/13 04:47:13.582, P0, 60, 1192, 25.73, 2364, 12
2026/08/13 04:47:13.682, P0, 60, 1192, 25.73, 2620, 12
2026/08/13 04:47:13.782, P0, 60, 1192, 25.73, 2908, 12
2026/08/13 04:47:13.883, P0, 60, 1192, 27.61, 3132, 9
2026/08/13 04:47:13.983, P0, 60, 1192, 27.61, 3388, 9
2026/08/13 04:47:14.083, P0, 60, 1192, 27.61, 3676, 9
2026/08/13 04:47:14.183, P0, 60, 1192, 27.61, 3932, 9
2026/08/13 04:47:14.284, P0, 60, 1192, 27.61, 4156, 9
2026/08/13 04:47:14.384, P0, 60, 1192, 27.50, 4412, 10
2026/08/13 04:47:14.484, P0, 60, 1192, 27.50, 4668, 10
2026/08/13 04:47:14.584, P0, 60, 1192, 27.50, 4924, 10
2026/08/13 04:47:14.684, P0, 60, 1192, 27.50, 5148, 10
2026/08/13 04:47:14.784, P0, 60, 1192, 27.50, 5404, 10
2026/08/13 04:47:14.885, P0, 59, 1192, 27.45, 5660, 10
2026/08/13 04:47:14.985, P0, 59, 1192, 27.45, 5916, 10
2026/08/13 04:47:15.085, P0, 59, 1192, 27.45, 6140, 10
2026/08/13 04:47:15.185, P0, 59, 1192, 27.45, 6332, 10
2026/08/13 04:47:15.285, P0, 59, 1192, 27.45, 6588, 10
2026/08/13 04:47:15.385, P0, 59, 1192, 27.35, 6812, 9
2026/08/13 04:47:15.486, P0, 59, 1192, 27.35, 7068, 9
2026/08/13 04:47:15.586, P0, 59, 1192, 27.35, 7356, 9
2026/08/13 04:47:15.686, P0, 59, 1192, 27.35, 7580, 9
2026/08/13 04:47:15.786, P0, 59, 1192, 27.35, 7836, 9
2026/08/13 04:47:15.887, P0, 59, 1192, 27.38, 8092, 10
2026/08/13 04:47:15.987, P0, 59, 1192, 27.38, 8348, 10
2026/08/13 04:47:16.087, P0, 59, 1192, 27.38, 8572, 10
2026/08/13 04:47:16.188, P0, 59, 1192, 27.38, 8828, 10
2026/08/13 04:47:16.288, P0, 59, 1192, 27.38, 9084, 10
2026/08/13 04:47:16.388, P0, 59, 1192, 27.36, 9276, 8
2026/08/13 04:47:16.488, P0, 59, 1192, 27.36, 9532, 8
2026/08/13 04:47:16.588, P0, 59, 1192, 27.36, 9788, 8
2026/08/13 04:47:16.688, P0, 59, 1192, 27.36, 10012, 8
2026/08/13 04:47:16.789, P0, 59, 1192, 27.36, 10236, 8
2026/08/13 04:47:16.889, P0, 59, 1192, 27.31, 10492, 11
2026/08/13 04:47:16.989, P0, 59, 1192, 27.31, 10748, 11
2026/08/13 04:47:17.089, P0, 59, 1192, 27.31, 10940, 11
2026/08/13 04:47:17.189, P0, 59, 1192, 27.31, 11228, 11
2026/08/13 04:47:17.290, P0, 59, 1192, 27.31, 11484, 11
2026/08/13 04:47:17.390, P0, 59, 1192, 27.35, 11708, 10
2026/08/13 04:47:17.490, P0, 59, 1192, 27.35, 11964, 10
2026/08/13 04:47:17.590, P0, 59, 1192, 27.35, 12252, 10
2026/08/13 04:47:17.691, P0, 59, 1192, 27.35, 12508, 10
2026/08/13 04:47:17.791, P0, 59, 1192, 27.35, 12732, 10
