timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:30:04.889, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 19765 MiB, 0 %, 87.97 W, 2325 MHz, 12481 MHz, 32
2026/08/25 00:30:05.139, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20341 MiB, 94 %, 151.75 W, 2325 MHz, 12481 MHz, 38
2026/08/25 00:30:05.389, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 94 %, 207.22 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:05.640, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 272.16 W, 2265 MHz, 12481 MHz, 36
2026/08/25 00:30:05.890, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 306.96 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:06.140, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 295.73 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:06.390, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 275.08 W, 2265 MHz, 12481 MHz, 36
2026/08/25 00:30:06.640, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 261.91 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:06.890, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 262.22 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:07.140, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 261.64 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:07.390, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 262.40 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:07.640, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 262.59 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:07.890, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 262.27 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:08.140, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 263.02 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:08.390, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 262.96 W, 2265 MHz, 12481 MHz, 37
2026/08/25 00:30:08.640, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 262.87 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:08.891, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 263.76 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:09.141, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 263.17 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:09.391, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 263.33 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:09.641, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 264.10 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:09.891, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 264.12 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:10.141, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 264.12 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:10.391, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.26 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:10.641, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 264.94 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:10.891, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 264.99 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:11.141, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.15 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:11.391, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 264.70 W, 2265 MHz, 12481 MHz, 38
2026/08/25 00:30:11.641, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 264.98 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:11.891, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 264.77 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:12.142, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.34 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:12.392, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.34 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:12.642, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 265.38 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:12.892, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.17 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:13.142, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 266.65 W, 2265 MHz, 12481 MHz, 40
2026/08/25 00:30:13.392, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.27 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:13.642, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.35 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:13.892, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.01 W, 2265 MHz, 12481 MHz, 39
2026/08/25 00:30:14.142, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 266.97 W, 2265 MHz, 12481 MHz, 40
2026/08/25 00:30:14.392, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 267.05 W, 2265 MHz, 12481 MHz, 40
2026/08/25 00:30:14.642, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.15 W, 2265 MHz, 12481 MHz, 40
2026/08/25 00:30:14.893, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.78 W, 2265 MHz, 12481 MHz, 40
2026/08/25 00:30:15.143, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 94 %, 287.29 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:15.393, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 93 %, 307.39 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:15.643, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21205 MiB, 94 %, 340.58 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:15.893, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21781 MiB, 94 %, 361.51 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:16.143, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 366.93 W, 2272 MHz, 12481 MHz, 42
2026/08/25 00:30:16.393, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 40 %, 336.66 W, 2272 MHz, 12481 MHz, 39
2026/08/25 00:30:16.643, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 286.26 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:16.893, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 251.00 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:17.143, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 214.16 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:17.393, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.91 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:17.643, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 216.27 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:17.893, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 214.39 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:18.143, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 216.94 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:18.394, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 215.69 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:18.644, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 216.14 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:18.894, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.53 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:19.144, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.05 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:19.394, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 216.76 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:19.644, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.98 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:19.894, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 215.43 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:20.144, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 214.68 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:20.394, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.00 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:20.644, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.76 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:20.894, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.78 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:21.144, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.94 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:21.395, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 215.93 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:21.645, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 216.26 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:21.895, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.18 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:22.145, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 217.29 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:22.395, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.97 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:22.645, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 216.79 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:22.895, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.99 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:23.145, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.75 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:23.395, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 216.16 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:23.645, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 215.20 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:23.895, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.69 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:24.145, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 217.52 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:24.395, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 216.23 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:24.646, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 216.78 W, 2287 MHz, 12481 MHz, 39
2026/08/25 00:30:24.896, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 216.10 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:25.146, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.57 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:25.396, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 217.95 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:25.646, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.60 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:25.896, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.25 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:26.146, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 218.78 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:26.396, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.39 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:26.646, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 218.45 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:26.896, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 217.15 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:27.146, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.52 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:27.396, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.27 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:27.646, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 218.56 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:27.897, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.58 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:28.147, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 219.15 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:28.397, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 219.71 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:28.647, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.07 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:28.897, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 218.17 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:29.147, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 218.16 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:29.397, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.10 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:29.647, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.46 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:29.897, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 218.95 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:30.147, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.25 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:30.397, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 219.43 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:30.648, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.33 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:30.898, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.65 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:31.148, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 218.01 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:31.398, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 217.86 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:31.648, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 218.78 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:31.898, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 219.79 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:32.148, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.34 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:32.398, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.84 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:32.648, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.93 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:32.898, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.96 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:33.148, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 218.53 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:33.398, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 219.75 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:33.648, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.99 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:33.899, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 217.94 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:30:34.149, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 48 %, 219.74 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:34.399, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.52 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:34.649, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 216.97 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:34.899, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 217.49 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:35.149, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 217.02 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:35.399, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 217.97 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:35.649, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 220.71 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:35.899, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.91 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:36.149, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 220.32 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:36.399, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 221.32 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:36.649, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 219.82 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:36.899, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 220.33 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:37.150, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 219.35 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:37.400, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 218.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:37.650, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.99 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:37.900, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 217.86 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:38.150, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 220.18 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:38.400, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 218.37 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:30:38.650, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 218.45 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:30:38.900, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 47 %, 220.23 W, 2287 MHz, 12481 MHz, 42
