timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:30:46.523, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 7327 MiB, 9 %, 90.68 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:46.773, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 8225 MiB, 1 %, 90.74 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:47.034, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 9121 MiB, 9 %, 90.62 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:47.284, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 9571 MiB, 9 %, 90.83 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:47.547, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 10501 MiB, 1 %, 90.65 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:47.797, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 11237 MiB, 9 %, 90.68 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:48.048, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 11847 MiB, 9 %, 90.70 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:48.298, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 12777 MiB, 1 %, 90.52 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:48.548, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 13227 MiB, 9 %, 90.67 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:48.798, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 14123 MiB, 3 %, 90.57 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:49.050, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 15021 MiB, 1 %, 90.62 W, 2317 MHz, 12481 MHz, 38
2026/08/25 00:30:49.312, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 15503 MiB, 9 %, 90.79 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:49.565, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 16399 MiB, 1 %, 90.56 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:49.815, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 17137 MiB, 9 %, 90.68 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:50.065, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 17747 MiB, 9 %, 90.57 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:50.315, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 18675 MiB, 2 %, 90.47 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:50.565, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 19093 MiB, 9 %, 90.43 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:50.815, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 19925 MiB, 0 %, 90.19 W, 2317 MHz, 12481 MHz, 37
2026/08/25 00:30:51.066, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20341 MiB, 94 %, 167.49 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:30:51.316, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 94 %, 225.78 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:30:51.566, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 282.30 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:51.816, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 321.79 W, 2265 MHz, 12481 MHz, 41
2026/08/25 00:30:52.066, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 294.93 W, 2265 MHz, 12481 MHz, 41
2026/08/25 00:30:52.316, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 274.92 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:52.566, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.04 W, 2265 MHz, 12481 MHz, 41
2026/08/25 00:30:52.816, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 264.83 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:53.066, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 265.78 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:53.316, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 266.40 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:53.566, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 267.14 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:53.816, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 266.82 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:54.066, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 266.76 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:54.316, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 267.31 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:54.567, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.18 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:54.817, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 268.43 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:55.067, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.16 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:55.317, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.20 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:55.567, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 71 %, 268.23 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:55.817, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.27 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:56.067, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.32 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:56.317, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 268.43 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:56.567, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.29 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:56.817, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 267.99 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:57.067, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 268.73 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:57.317, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 269.36 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:57.568, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 268.83 W, 2265 MHz, 12481 MHz, 42
2026/08/25 00:30:57.818, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.41 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:58.068, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 270.16 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:58.318, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 270.16 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:58.568, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.89 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:58.818, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.53 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:59.068, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 269.58 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:59.318, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 269.55 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:59.568, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.97 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:30:59.818, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 72 %, 269.57 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:31:00.068, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.87 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:31:00.318, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.48 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:31:00.568, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.71 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:31:00.819, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 73 %, 269.73 W, 2265 MHz, 12481 MHz, 43
2026/08/25 00:31:01.069, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20757 MiB, 94 %, 290.23 W, 2302 MHz, 12481 MHz, 45
2026/08/25 00:31:01.319, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20917 MiB, 94 %, 306.11 W, 2392 MHz, 12481 MHz, 45
2026/08/25 00:31:01.569, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21333 MiB, 94 %, 328.44 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:31:01.819, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 93 %, 344.11 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:31:02.069, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 329.75 W, 2392 MHz, 12481 MHz, 44
2026/08/25 00:31:02.319, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 40 %, 301.23 W, 2317 MHz, 12481 MHz, 42
2026/08/25 00:31:02.569, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 257.18 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:02.819, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 40 %, 229.33 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:03.069, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 209.40 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:03.319, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 210.65 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:03.569, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 209.96 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:03.819, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 209.80 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:04.070, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 210.42 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:04.320, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 210.98 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:04.570, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 210.42 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:04.820, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.34 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:05.070, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 210.94 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:05.320, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.26 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:05.570, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 212.00 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:05.820, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.15 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:06.070, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 213.55 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:06.320, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:06.570, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 210.94 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:06.820, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 210.96 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:07.070, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 210.71 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:07.321, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.33 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:07.571, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 211.85 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:07.821, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.49 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:08.071, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.80 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:08.321, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 212.55 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:08.571, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.58 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:08.821, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 213.24 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:09.071, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.39 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:09.321, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 210.49 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:09.571, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.04 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:09.821, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 210.78 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:10.071, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.07 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:10.321, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 213.29 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:10.572, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 214.58 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:10.822, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.86 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:11.072, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.07 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:11.322, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.01 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:11.572, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.32 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:11.822, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.30 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:12.072, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.99 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:12.322, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 212.20 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:12.572, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 211.61 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:12.822, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 210.97 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:13.072, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.93 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:13.322, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 213.39 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:13.572, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.54 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:13.823, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.89 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:14.073, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 212.01 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:14.323, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 212.23 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:14.573, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 214.21 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:14.823, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 213.51 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:15.073, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 213.51 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:15.323, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 213.16 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:15.573, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.45 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:15.823, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 212.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:16.073, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 213.35 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:16.323, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.65 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:16.573, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.02 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:16.824, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 212.00 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:17.074, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.86 W, 2280 MHz, 12481 MHz, 43
2026/08/25 00:31:17.324, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.35 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:17.574, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.83 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:17.824, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.79 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:18.074, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.60 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:18.324, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 211.92 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:18.574, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.81 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:18.824, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.65 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:19.074, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 210.72 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:19.324, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 210.87 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:19.574, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.99 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:19.825, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.87 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:20.075, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.91 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:20.325, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.52 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:20.575, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.30 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:20.825, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.93 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:21.075, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.87 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:21.325, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 214.40 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:21.575, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 213.65 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:21.825, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 215.04 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:22.075, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.94 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:22.325, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 212.20 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:22.575, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 213.41 W, 2280 MHz, 12481 MHz, 43
2026/08/25 00:31:22.825, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.20 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:23.076, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 214.86 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:23.326, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.67 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:23.576, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 211.24 W, 2280 MHz, 12481 MHz, 43
2026/08/25 00:31:23.826, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 44 %, 213.15 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:31:24.076, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 213.71 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:31:24.326, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 42 %, 213.91 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:24.576, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 45 %, 212.22 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:31:24.826, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 46 %, 212.45 W, 2287 MHz, 12481 MHz, 43
