timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:32:18.504, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 11847 MiB, 9 %, 91.68 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:18.754, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 12297 MiB, 9 %, 91.69 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:19.004, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 13225 MiB, 1 %, 91.52 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:19.254, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 13675 MiB, 9 %, 91.61 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:19.504, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 14573 MiB, 9 %, 91.57 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:19.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 15469 MiB, 1 %, 91.48 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:20.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 15951 MiB, 9 %, 91.65 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:20.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 16849 MiB, 1 %, 91.60 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:20.505, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 17297 MiB, 7 %, 91.55 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:20.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 18227 MiB, 9 %, 91.71 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:32:21.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 19093 MiB, 9 %, 91.54 W, 2325 MHz, 12481 MHz, 39
2026/08/25 00:32:21.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 19573 MiB, 0 %, 91.12 W, 2325 MHz, 12481 MHz, 39
2026/08/25 00:32:21.505, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20181 MiB, 85 %, 129.70 W, 2302 MHz, 12481 MHz, 44
2026/08/25 00:32:21.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 20597 MiB, 94 %, 204.26 W, 2355 MHz, 12481 MHz, 45
2026/08/25 00:32:22.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21173 MiB, 94 %, 258.59 W, 2392 MHz, 12481 MHz, 45
2026/08/25 00:32:22.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21589 MiB, 94 %, 331.93 W, 2392 MHz, 12481 MHz, 45
2026/08/25 00:32:22.505, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 94 %, 351.56 W, 2392 MHz, 12481 MHz, 45
2026/08/25 00:32:22.756, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 307.65 W, 2332 MHz, 12481 MHz, 42
2026/08/25 00:32:23.006, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 282.47 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:23.256, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 240.73 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:23.506, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 211.41 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:23.756, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.60 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:24.006, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 211.78 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:24.256, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 211.50 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:24.506, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.99 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:24.756, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.08 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:25.006, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.65 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:25.256, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.43 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:25.506, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 210.87 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:25.757, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.54 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:26.007, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.04 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:26.257, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.38 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:26.507, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.59 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:26.757, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 212.67 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:32:27.007, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.76 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:32:27.257, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 215.15 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:27.507, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 213.23 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:27.757, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 212.59 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:28.007, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.64 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:28.257, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 210.75 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:28.507, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:28.758, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.84 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:29.008, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.09 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:29.258, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.37 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:29.508, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.38 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:29.758, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.46 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:30.008, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.36 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:30.258, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.44 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:30.508, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.45 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:30.758, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.49 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:31.008, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.90 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:31.258, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.47 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:31.508, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.29 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:31.759, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.43 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:32.009, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.49 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:32.259, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.45 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:32.509, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.32 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:32.759, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 213.40 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:33.009, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 214.17 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:33.259, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.63 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:33.509, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 213.59 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:33.759, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 214.38 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:34.009, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.52 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:34.259, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.81 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:34.509, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.06 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:32:34.759, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.94 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:35.010, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.69 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:35.260, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 39 %, 212.04 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:35.510, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.07 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:35.760, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.90 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:36.010, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 211.80 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:36.260, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.24 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:36.510, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.09 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:36.760, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.64 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:37.010, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.01 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:37.260, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.22 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:37.510, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.28 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:37.760, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.81 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:38.010, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.00 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:38.261, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 215.45 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:38.511, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 216.39 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:38.761, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 214.13 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:39.011, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 214.05 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:39.261, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.58 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:39.511, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 214.01 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:39.761, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 214.67 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:40.011, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 214.54 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:40.261, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 214.78 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:40.511, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 214.73 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:40.761, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 216.83 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:41.011, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 217.83 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:41.261, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 218.56 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:41.512, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.82 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:41.762, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.13 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:42.012, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.56 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:42.262, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.14 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:42.512, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.08 W, 2295 MHz, 12481 MHz, 44
2026/08/25 00:32:42.762, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.44 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:43.012, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.49 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:43.262, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 211.64 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:43.512, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 212.90 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:43.762, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 215.23 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:44.012, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.89 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:44.262, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.69 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:44.512, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 215.54 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:32:44.763, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.96 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:45.013, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.21 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:45.263, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.87 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:45.513, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.75 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:45.763, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 215.90 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:46.013, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 214.61 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:46.263, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 215.34 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:32:46.513, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 214.73 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:46.763, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 215.03 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:47.013, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 217.04 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:47.263, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 219.01 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:47.513, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 217.77 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:32:47.764, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 219.24 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:32:48.014, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 218.04 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:32:48.264, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 258.62 W, 2332 MHz, 12481 MHz, 46
2026/08/25 00:32:48.514, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 94 %, 284.10 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:32:48.764, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 66 %, 298.76 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:49.014, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 307.24 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:32:49.264, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 283.09 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:32:49.514, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 266.08 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:32:49.764, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 70 %, 266.36 W, 2317 MHz, 12481 MHz, 44
2026/08/25 00:32:50.014, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 265.92 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:32:50.264, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 263.87 W, 2295 MHz, 12481 MHz, 44
2026/08/25 00:32:50.514, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 264.10 W, 2332 MHz, 12481 MHz, 44
2026/08/25 00:32:50.765, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 261.95 W, 2280 MHz, 12481 MHz, 44
2026/08/25 00:32:51.015, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 261.53 W, 2355 MHz, 12481 MHz, 44
2026/08/25 00:32:51.265, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 259.87 W, 2310 MHz, 12481 MHz, 44
2026/08/25 00:32:51.515, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 258.45 W, 2370 MHz, 12481 MHz, 44
2026/08/25 00:32:51.765, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 257.04 W, 2362 MHz, 12481 MHz, 44
2026/08/25 00:32:52.015, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 256.93 W, 2370 MHz, 12481 MHz, 44
2026/08/25 00:32:52.265, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 258.54 W, 2340 MHz, 12481 MHz, 44
2026/08/25 00:32:52.515, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 258.35 W, 2302 MHz, 12481 MHz, 44
2026/08/25 00:32:52.765, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 260.33 W, 2347 MHz, 12481 MHz, 44
2026/08/25 00:32:53.015, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 258.97 W, 2370 MHz, 12481 MHz, 44
2026/08/25 00:32:53.265, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 258.04 W, 2347 MHz, 12481 MHz, 44
2026/08/25 00:32:53.515, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 256.32 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:53.766, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 254.03 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:54.016, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.16 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:54.266, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 252.53 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:54.516, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 252.78 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:54.766, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 252.88 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:55.016, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.41 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:32:55.266, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 253.59 W, 2385 MHz, 12481 MHz, 44
