timestamp, index, temperature.gpu, clocks.current.sm [MHz], power.draw [W], memory.used [MiB]
2026/08/04 02:54:23.416, 0, 35, 2400 MHz, 65.54 W, 8320 MiB
2026/08/04 02:54:24.416, 0, 35, 2400 MHz, 65.50 W, 8320 MiB
2026/08/04 02:54:25.416, 0, 35, 2400 MHz, 65.16 W, 8416 MiB
2026/08/04 02:54:26.417, 0, 35, 2400 MHz, 65.26 W, 8416 MiB
2026/08/04 02:54:27.417, 0, 35, 2400 MHz, 65.64 W, 8448 MiB
2026/08/04 02:54:28.417, 0, 35, 2400 MHz, 65.54 W, 8448 MiB
2026/08/04 02:54:29.417, 0, 35, 2400 MHz, 65.67 W, 8480 MiB
2026/08/04 02:54:30.418, 0, 35, 2400 MHz, 65.38 W, 8512 MiB
2026/08/04 02:54:31.418, 0, 35, 2400 MHz, 65.51 W, 8512 MiB
2026/08/04 02:54:32.418, 0, 35, 2400 MHz, 65.54 W, 8608 MiB
2026/08/04 02:54:33.418, 0, 35, 2400 MHz, 65.87 W, 8608 MiB
2026/08/04 02:54:34.419, 0, 35, 2400 MHz, 65.72 W, 8608 MiB
2026/08/04 02:54:35.419, 0, 35, 2400 MHz, 65.52 W, 8704 MiB
2026/08/04 02:54:36.419, 0, 35, 2400 MHz, 65.18 W, 8704 MiB
2026/08/04 02:54:37.419, 0, 35, 2400 MHz, 65.25 W, 8800 MiB
2026/08/04 02:54:38.419, 0, 35, 2400 MHz, 65.41 W, 8800 MiB
2026/08/04 02:54:39.420, 0, 35, 2400 MHz, 65.51 W, 8864 MiB
2026/08/04 02:54:40.420, 0, 35, 2400 MHz, 65.80 W, 8896 MiB
2026/08/04 02:54:41.420, 0, 35, 2400 MHz, 65.79 W, 8896 MiB
2026/08/04 02:54:42.420, 0, 35, 2400 MHz, 65.62 W, 8928 MiB
2026/08/04 02:54:43.421, 0, 35, 2400 MHz, 65.55 W, 8928 MiB
2026/08/04 02:54:44.421, 0, 35, 2400 MHz, 65.37 W, 8992 MiB
2026/08/04 02:54:45.421, 0, 35, 2400 MHz, 65.50 W, 8992 MiB
2026/08/04 02:54:46.421, 0, 35, 2400 MHz, 65.53 W, 8992 MiB
2026/08/04 02:54:47.421, 0, 35, 2400 MHz, 65.79 W, 9088 MiB
2026/08/04 02:54:48.422, 0, 35, 2400 MHz, 65.75 W, 9088 MiB
2026/08/04 02:54:49.422, 0, 35, 2400 MHz, 65.34 W, 9184 MiB
2026/08/04 02:54:50.422, 0, 35, 2400 MHz, 65.71 W, 9184 MiB
2026/08/04 02:54:51.422, 0, 35, 2400 MHz, 65.78 W, 9248 MiB
2026/08/04 02:54:52.423, 0, 35, 2400 MHz, 65.34 W, 9280 MiB
2026/08/04 02:54:53.423, 0, 35, 2400 MHz, 65.53 W, 9280 MiB
2026/08/04 02:54:54.423, 0, 35, 2400 MHz, 65.48 W, 9280 MiB
2026/08/04 02:54:55.423, 0, 35, 2400 MHz, 65.38 W, 9376 MiB
2026/08/04 02:54:56.424, 0, 35, 2400 MHz, 65.40 W, 9376 MiB
2026/08/04 02:54:57.424, 0, 35, 2400 MHz, 65.64 W, 9376 MiB
2026/08/04 02:54:58.424, 0, 35, 2400 MHz, 65.69 W, 9472 MiB
2026/08/04 02:54:59.424, 0, 35, 2400 MHz, 65.78 W, 9472 MiB
2026/08/04 02:55:00.424, 0, 35, 2400 MHz, 65.65 W, 9568 MiB
2026/08/04 02:55:01.425, 0, 35, 2400 MHz, 65.47 W, 9568 MiB
2026/08/04 02:55:02.425, 0, 35, 2400 MHz, 65.28 W, 9600 MiB
2026/08/04 02:55:03.425, 0, 35, 2400 MHz, 65.43 W, 9632 MiB
2026/08/04 02:55:04.426, 0, 35, 2400 MHz, 65.85 W, 9664 MiB
2026/08/04 02:55:05.426, 0, 35, 2400 MHz, 65.66 W, 9664 MiB
2026/08/04 02:55:06.426, 0, 35, 2400 MHz, 66.06 W, 9664 MiB
2026/08/04 02:55:07.426, 0, 35, 2400 MHz, 65.85 W, 9760 MiB
2026/08/04 02:55:08.427, 0, 35, 2400 MHz, 65.68 W, 9760 MiB
2026/08/04 02:55:09.427, 0, 35, 2400 MHz, 66.04 W, 9760 MiB
2026/08/04 02:55:10.427, 0, 35, 2400 MHz, 66.08 W, 9856 MiB
2026/08/04 02:55:11.427, 0, 35, 2400 MHz, 65.69 W, 9856 MiB
2026/08/04 02:55:12.428, 0, 35, 2400 MHz, 65.55 W, 9952 MiB
2026/08/04 02:55:13.429, 0, 35, 2400 MHz, 66.08 W, 9952 MiB
2026/08/04 02:55:14.429, 0, 35, 2400 MHz, 65.70 W, 10016 MiB
2026/08/04 02:55:15.429, 0, 35, 2400 MHz, 65.55 W, 10048 MiB
2026/08/04 02:55:16.429, 0, 35, 2400 MHz, 66.04 W, 10080 MiB
2026/08/04 02:55:17.430, 0, 35, 2400 MHz, 66.18 W, 10080 MiB
2026/08/04 02:55:18.430, 0, 35, 2400 MHz, 65.98 W, 10080 MiB
2026/08/04 02:55:19.430, 0, 35, 2400 MHz, 66.00 W, 10144 MiB
2026/08/04 02:55:20.430, 0, 35, 2400 MHz, 65.78 W, 10144 MiB
2026/08/04 02:55:21.430, 0, 35, 2400 MHz, 65.75 W, 10144 MiB
2026/08/04 02:55:22.431, 0, 35, 2400 MHz, 65.76 W, 10240 MiB
2026/08/04 02:55:23.431, 0, 35, 2400 MHz, 65.86 W, 10240 MiB
2026/08/04 02:55:24.431, 0, 35, 2400 MHz, 65.79 W, 10336 MiB
2026/08/04 02:55:25.431, 0, 35, 2400 MHz, 65.89 W, 10336 MiB
2026/08/04 02:55:26.432, 0, 35, 2400 MHz, 65.65 W, 10400 MiB
2026/08/04 02:55:27.432, 0, 35, 2400 MHz, 65.43 W, 10432 MiB
2026/08/04 02:55:28.432, 0, 35, 2400 MHz, 65.79 W, 10464 MiB
2026/08/04 02:55:29.432, 0, 35, 2400 MHz, 65.77 W, 10464 MiB
2026/08/04 02:55:30.433, 0, 35, 2400 MHz, 65.68 W, 10464 MiB
2026/08/04 02:55:31.433, 0, 35, 2400 MHz, 65.52 W, 10560 MiB
2026/08/04 02:55:32.433, 0, 35, 2400 MHz, 65.59 W, 10560 MiB
2026/08/04 02:55:33.433, 0, 35, 2400 MHz, 65.63 W, 10560 MiB
2026/08/04 02:55:34.433, 0, 35, 2400 MHz, 65.53 W, 10624 MiB
2026/08/04 02:55:35.434, 0, 35, 2400 MHz, 65.63 W, 10624 MiB
2026/08/04 02:55:36.434, 0, 35, 2400 MHz, 65.68 W, 10720 MiB
2026/08/04 02:55:37.434, 0, 35, 2400 MHz, 65.48 W, 10720 MiB
2026/08/04 02:55:38.434, 0, 35, 2400 MHz, 65.66 W, 10816 MiB
2026/08/04 02:55:39.435, 0, 35, 2400 MHz, 65.56 W, 10848 MiB
2026/08/04 02:55:40.435, 0, 35, 2400 MHz, 65.82 W, 10848 MiB
2026/08/04 02:55:41.435, 0, 35, 2400 MHz, 65.68 W, 10848 MiB
2026/08/04 02:55:42.435, 0, 35, 2400 MHz, 65.82 W, 10912 MiB
2026/08/04 02:55:43.436, 0, 35, 2400 MHz, 66.02 W, 10912 MiB
2026/08/04 02:55:44.436, 0, 35, 2400 MHz, 66.01 W, 11008 MiB
2026/08/04 02:55:45.436, 0, 35, 2400 MHz, 65.93 W, 11008 MiB
2026/08/04 02:55:46.436, 0, 35, 2400 MHz, 65.82 W, 11008 MiB
2026/08/04 02:55:47.436, 0, 35, 2407 MHz, 65.72 W, 11104 MiB
2026/08/04 02:55:48.437, 0, 35, 2400 MHz, 65.79 W, 11104 MiB
2026/08/04 02:55:49.437, 0, 35, 2400 MHz, 65.82 W, 11168 MiB
2026/08/04 02:55:50.437, 0, 35, 2407 MHz, 65.60 W, 11200 MiB
2026/08/04 02:55:51.437, 0, 35, 2400 MHz, 65.56 W, 11232 MiB
2026/08/04 02:55:52.438, 0, 35, 2400 MHz, 65.63 W, 11232 MiB
2026/08/04 02:55:53.438, 0, 35, 2400 MHz, 65.85 W, 11232 MiB
2026/08/04 02:55:54.438, 0, 35, 2400 MHz, 66.19 W, 11328 MiB
2026/08/04 02:55:55.438, 0, 35, 2400 MHz, 65.92 W, 11328 MiB
2026/08/04 02:55:56.439, 0, 35, 2400 MHz, 65.78 W, 11392 MiB
2026/08/04 02:55:57.439, 0, 35, 2400 MHz, 65.88 W, 11392 MiB
2026/08/04 02:55:58.439, 0, 35, 2400 MHz, 65.47 W, 11392 MiB
2026/08/04 02:55:59.439, 0, 35, 2400 MHz, 65.69 W, 11488 MiB
2026/08/04 02:56:00.439, 0, 35, 2400 MHz, 65.59 W, 11488 MiB
2026/08/04 02:56:01.440, 0, 35, 2400 MHz, 66.04 W, 11552 MiB
2026/08/04 02:56:02.440, 0, 35, 2407 MHz, 66.14 W, 11584 MiB
2026/08/04 02:56:03.440, 0, 35, 2400 MHz, 66.07 W, 11616 MiB
2026/08/04 02:56:04.440, 0, 35, 2400 MHz, 65.91 W, 11616 MiB
2026/08/04 02:56:05.441, 0, 35, 2400 MHz, 65.51 W, 11616 MiB
2026/08/04 02:56:06.441, 0, 35, 2400 MHz, 66.06 W, 11712 MiB
2026/08/04 02:56:07.441, 0, 35, 2400 MHz, 66.12 W, 11712 MiB
2026/08/04 02:56:08.441, 0, 35, 2400 MHz, 65.97 W, 11776 MiB
2026/08/04 02:56:09.442, 0, 35, 2400 MHz, 65.97 W, 11776 MiB
2026/08/04 02:56:10.442, 0, 35, 2400 MHz, 66.31 W, 11776 MiB
2026/08/04 02:56:11.442, 0, 35, 2400 MHz, 66.33 W, 11872 MiB
2026/08/04 02:56:12.442, 0, 35, 2400 MHz, 65.92 W, 11872 MiB
2026/08/04 02:56:13.442, 0, 35, 2400 MHz, 65.68 W, 11936 MiB
2026/08/04 02:56:14.443, 0, 35, 2400 MHz, 65.65 W, 11968 MiB
2026/08/04 02:56:15.443, 0, 35, 2400 MHz, 65.85 W, 12000 MiB
2026/08/04 02:56:16.443, 0, 35, 2400 MHz, 65.57 W, 12000 MiB
2026/08/04 02:56:17.443, 0, 35, 2400 MHz, 65.55 W, 12096 MiB
2026/08/04 02:56:18.444, 0, 35, 2400 MHz, 65.84 W, 12096 MiB
2026/08/04 02:56:19.444, 0, 35, 2400 MHz, 66.02 W, 12096 MiB
2026/08/04 02:56:20.444, 0, 35, 2400 MHz, 65.82 W, 12192 MiB
2026/08/04 02:56:21.444, 0, 35, 2400 MHz, 65.78 W, 12192 MiB
2026/08/04 02:56:22.444, 0, 35, 2400 MHz, 65.63 W, 12192 MiB
2026/08/04 02:56:23.445, 0, 35, 2400 MHz, 65.87 W, 12256 MiB
2026/08/04 02:56:24.445, 0, 35, 2400 MHz, 65.85 W, 12320 MiB
2026/08/04 02:56:25.445, 0, 35, 2400 MHz, 65.79 W, 12352 MiB
2026/08/04 02:56:26.445, 0, 35, 2400 MHz, 65.79 W, 12384 MiB
2026/08/04 02:56:27.446, 0, 35, 2400 MHz, 65.91 W, 12384 MiB
2026/08/04 02:56:28.446, 0, 35, 2400 MHz, 65.61 W, 12480 MiB
2026/08/04 02:56:29.446, 0, 35, 2400 MHz, 65.89 W, 12480 MiB
2026/08/04 02:56:30.446, 0, 35, 2400 MHz, 66.29 W, 12480 MiB
2026/08/04 02:56:31.446, 0, 35, 2400 MHz, 66.03 W, 12544 MiB
2026/08/04 02:56:32.447, 0, 35, 2400 MHz, 65.95 W, 12544 MiB
2026/08/04 02:56:33.447, 0, 35, 2400 MHz, 65.53 W, 12640 MiB
2026/08/04 02:56:34.447, 0, 35, 2400 MHz, 65.83 W, 12640 MiB
2026/08/04 02:56:35.447, 0, 35, 2400 MHz, 65.51 W, 12704 MiB
2026/08/04 02:56:36.448, 0, 35, 2400 MHz, 65.60 W, 12736 MiB
2026/08/04 02:56:37.448, 0, 35, 2400 MHz, 65.76 W, 12736 MiB
2026/08/04 02:56:38.448, 0, 35, 2400 MHz, 65.78 W, 12768 MiB
2026/08/04 02:56:39.448, 0, 35, 2400 MHz, 65.75 W, 12768 MiB
2026/08/04 02:56:40.449, 0, 35, 2400 MHz, 65.99 W, 12864 MiB
2026/08/04 02:56:41.449, 0, 35, 2400 MHz, 66.31 W, 12864 MiB
2026/08/04 02:56:42.449, 0, 35, 2400 MHz, 66.16 W, 12864 MiB
2026/08/04 02:56:43.449, 0, 35, 2400 MHz, 66.00 W, 12960 MiB
2026/08/04 02:56:44.450, 0, 35, 2400 MHz, 65.84 W, 12960 MiB
2026/08/04 02:56:45.450, 0, 35, 2400 MHz, 65.88 W, 13024 MiB
2026/08/04 02:56:46.450, 0, 35, 2400 MHz, 66.02 W, 13024 MiB
2026/08/04 02:56:47.450, 0, 35, 2400 MHz, 66.19 W, 13088 MiB
2026/08/04 02:56:48.451, 0, 35, 2400 MHz, 66.25 W, 13120 MiB
2026/08/04 02:56:49.453, 0, 35, 2400 MHz, 65.90 W, 13152 MiB
2026/08/04 02:56:50.453, 0, 35, 2400 MHz, 65.73 W, 13152 MiB
2026/08/04 02:56:51.453, 0, 35, 2400 MHz, 66.13 W, 13152 MiB
2026/08/04 02:56:52.453, 0, 35, 2400 MHz, 66.02 W, 13248 MiB
2026/08/04 02:56:53.453, 0, 35, 2400 MHz, 65.76 W, 13248 MiB
2026/08/04 02:56:54.454, 0, 35, 2400 MHz, 65.91 W, 13248 MiB
2026/08/04 02:56:55.454, 0, 35, 2400 MHz, 65.81 W, 13344 MiB
2026/08/04 02:56:56.454, 0, 35, 2400 MHz, 65.69 W, 13344 MiB
2026/08/04 02:56:57.454, 0, 35, 2400 MHz, 65.81 W, 13440 MiB
2026/08/04 02:56:58.455, 0, 35, 2400 MHz, 65.86 W, 13440 MiB
2026/08/04 02:56:59.455, 0, 35, 2400 MHz, 65.67 W, 13472 MiB
2026/08/04 02:57:00.455, 0, 35, 2400 MHz, 65.69 W, 13504 MiB
2026/08/04 02:57:01.455, 0, 35, 2400 MHz, 65.71 W, 13504 MiB
2026/08/04 02:57:02.456, 0, 35, 2400 MHz, 66.12 W, 13536 MiB
2026/08/04 02:57:03.456, 0, 35, 2400 MHz, 65.77 W, 13536 MiB
2026/08/04 02:57:04.456, 0, 35, 2400 MHz, 65.74 W, 13632 MiB
2026/08/04 02:57:05.456, 0, 35, 2400 MHz, 65.88 W, 13632 MiB
2026/08/04 02:57:06.457, 0, 35, 2400 MHz, 66.06 W, 13632 MiB
2026/08/04 02:57:07.457, 0, 35, 2400 MHz, 66.62 W, 13728 MiB
2026/08/04 02:57:08.457, 0, 35, 2400 MHz, 65.96 W, 13728 MiB
2026/08/04 02:57:09.457, 0, 35, 2400 MHz, 66.02 W, 13824 MiB
2026/08/04 02:57:10.458, 0, 35, 2400 MHz, 65.85 W, 13824 MiB
2026/08/04 02:57:11.458, 0, 35, 2400 MHz, 65.88 W, 13888 MiB
2026/08/04 02:57:12.458, 0, 35, 2400 MHz, 65.88 W, 13920 MiB
2026/08/04 02:57:13.458, 0, 35, 2400 MHz, 65.97 W, 13920 MiB
2026/08/04 02:57:14.459, 0, 35, 2400 MHz, 65.70 W, 13920 MiB
2026/08/04 02:57:15.459, 0, 35, 2400 MHz, 65.64 W, 14016 MiB
2026/08/04 02:57:16.459, 0, 35, 2400 MHz, 65.83 W, 14016 MiB
2026/08/04 02:57:17.459, 0, 35, 2400 MHz, 65.84 W, 14112 MiB
2026/08/04 02:57:18.459, 0, 35, 2400 MHz, 65.76 W, 14112 MiB
2026/08/04 02:57:19.460, 0, 35, 2400 MHz, 65.95 W, 14112 MiB
2026/08/04 02:57:20.460, 0, 35, 2400 MHz, 65.40 W, 14176 MiB
2026/08/04 02:57:21.460, 0, 35, 2400 MHz, 65.47 W, 14176 MiB
2026/08/04 02:57:22.460, 0, 35, 2400 MHz, 65.61 W, 14240 MiB
2026/08/04 02:57:23.461, 0, 35, 2400 MHz, 65.64 W, 14272 MiB
2026/08/04 02:57:24.461, 0, 35, 2400 MHz, 65.85 W, 14304 MiB
2026/08/04 02:57:25.461, 0, 35, 2400 MHz, 65.81 W, 14304 MiB
2026/08/04 02:57:26.461, 0, 35, 2400 MHz, 65.68 W, 14304 MiB
2026/08/04 02:57:27.462, 0, 35, 2400 MHz, 65.56 W, 14400 MiB
2026/08/04 02:57:28.462, 0, 35, 2400 MHz, 65.88 W, 14400 MiB
2026/08/04 02:57:29.462, 0, 35, 2400 MHz, 66.09 W, 14400 MiB
2026/08/04 02:57:30.462, 0, 35, 2400 MHz, 66.11 W, 14496 MiB
2026/08/04 02:57:31.463, 0, 35, 2400 MHz, 65.93 W, 14496 MiB
2026/08/04 02:57:32.463, 0, 35, 2400 MHz, 65.46 W, 14592 MiB
2026/08/04 02:57:33.463, 0, 35, 2400 MHz, 65.75 W, 14592 MiB
2026/08/04 02:57:34.463, 0, 35, 2400 MHz, 65.68 W, 14624 MiB
2026/08/04 02:57:35.463, 0, 35, 2400 MHz, 65.40 W, 14656 MiB
2026/08/04 02:57:36.464, 0, 35, 2400 MHz, 65.56 W, 14688 MiB
2026/08/04 02:57:37.464, 0, 35, 2400 MHz, 65.52 W, 14688 MiB
2026/08/04 02:57:38.464, 0, 35, 2400 MHz, 65.63 W, 14688 MiB
2026/08/04 02:57:39.464, 0, 35, 2400 MHz, 65.65 W, 14784 MiB
2026/08/04 02:57:40.465, 0, 35, 2400 MHz, 65.86 W, 14784 MiB
2026/08/04 02:57:41.465, 0, 35, 2400 MHz, 65.65 W, 14784 MiB
2026/08/04 02:57:42.465, 0, 35, 2400 MHz, 65.51 W, 14880 MiB
2026/08/04 02:57:43.465, 0, 35, 2400 MHz, 65.73 W, 14880 MiB
2026/08/04 02:57:44.466, 0, 35, 2400 MHz, 65.60 W, 14976 MiB
2026/08/04 02:57:45.466, 0, 35, 2400 MHz, 65.85 W, 14976 MiB
2026/08/04 02:57:46.466, 0, 35, 2400 MHz, 65.62 W, 15008 MiB
2026/08/04 02:57:47.466, 0, 35, 2400 MHz, 65.54 W, 15040 MiB
2026/08/04 02:57:48.467, 0, 35, 2400 MHz, 65.45 W, 15040 MiB
2026/08/04 02:57:49.467, 0, 35, 2400 MHz, 65.57 W, 15072 MiB
2026/08/04 02:57:50.467, 0, 35, 2400 MHz, 65.60 W, 15072 MiB
2026/08/04 02:57:51.467, 0, 35, 2400 MHz, 65.68 W, 15168 MiB
2026/08/04 02:57:52.467, 0, 35, 2400 MHz, 65.72 W, 15168 MiB
2026/08/04 02:57:53.468, 0, 35, 2400 MHz, 65.76 W, 15168 MiB
2026/08/04 02:57:54.468, 0, 35, 2400 MHz, 65.40 W, 15264 MiB
2026/08/04 02:57:55.468, 0, 35, 2400 MHz, 65.54 W, 15264 MiB
2026/08/04 02:57:56.468, 0, 35, 2400 MHz, 65.75 W, 15264 MiB
2026/08/04 02:57:57.469, 0, 35, 2400 MHz, 65.95 W, 15360 MiB
2026/08/04 02:57:58.469, 0, 35, 2400 MHz, 66.06 W, 15424 MiB
2026/08/04 02:57:59.469, 0, 35, 2400 MHz, 65.94 W, 15424 MiB
2026/08/04 02:58:00.469, 0, 35, 2407 MHz, 65.80 W, 15456 MiB
2026/08/04 02:58:01.470, 0, 35, 2400 MHz, 66.43 W, 15456 MiB
2026/08/04 02:58:02.470, 0, 35, 2400 MHz, 66.32 W, 15552 MiB
2026/08/04 02:58:03.470, 0, 35, 2400 MHz, 66.21 W, 15552 MiB
2026/08/04 02:58:04.470, 0, 35, 2400 MHz, 66.22 W, 15552 MiB
2026/08/04 02:58:05.471, 0, 35, 2400 MHz, 65.77 W, 15648 MiB
2026/08/04 02:58:06.471, 0, 35, 2400 MHz, 65.63 W, 15648 MiB
2026/08/04 02:58:07.471, 0, 35, 2400 MHz, 65.69 W, 15648 MiB
2026/08/04 02:58:08.471, 0, 35, 2407 MHz, 65.77 W, 15744 MiB
2026/08/04 02:58:09.471, 0, 35, 2400 MHz, 65.82 W, 15744 MiB
2026/08/04 02:58:10.472, 0, 35, 2400 MHz, 66.05 W, 15776 MiB
2026/08/04 02:58:11.472, 0, 35, 2407 MHz, 65.94 W, 15808 MiB
2026/08/04 02:58:12.472, 0, 35, 2400 MHz, 65.92 W, 15840 MiB
2026/08/04 02:58:13.472, 0, 35, 2400 MHz, 65.71 W, 15840 MiB
2026/08/04 02:58:14.473, 0, 35, 2400 MHz, 65.93 W, 15840 MiB
2026/08/04 02:58:15.473, 0, 35, 2400 MHz, 66.02 W, 15936 MiB
2026/08/04 02:58:16.473, 0, 35, 2400 MHz, 66.25 W, 15936 MiB
2026/08/04 02:58:17.473, 0, 35, 2400 MHz, 66.16 W, 16032 MiB
2026/08/04 02:58:18.474, 0, 35, 2400 MHz, 66.43 W, 16032 MiB
2026/08/04 02:58:19.474, 0, 35, 2400 MHz, 66.40 W, 16032 MiB
2026/08/04 02:58:20.474, 0, 35, 2407 MHz, 66.17 W, 16128 MiB
2026/08/04 02:58:21.474, 0, 35, 2400 MHz, 66.01 W, 16128 MiB
2026/08/04 02:58:22.475, 0, 35, 2400 MHz, 65.97 W, 16160 MiB
2026/08/04 02:58:23.475, 0, 35, 2400 MHz, 66.22 W, 16192 MiB
2026/08/04 02:58:24.475, 0, 35, 2400 MHz, 65.85 W, 16224 MiB
2026/08/04 02:58:25.475, 0, 35, 2400 MHz, 65.94 W, 16224 MiB
2026/08/04 02:58:26.476, 0, 35, 2400 MHz, 65.98 W, 16224 MiB
2026/08/04 02:58:27.476, 0, 35, 2400 MHz, 65.95 W, 16320 MiB
2026/08/04 02:58:28.476, 0, 35, 2400 MHz, 66.08 W, 16320 MiB
2026/08/04 02:58:29.476, 0, 35, 2400 MHz, 66.15 W, 16320 MiB
2026/08/04 02:58:30.476, 0, 35, 2400 MHz, 66.03 W, 16416 MiB
2026/08/04 02:58:31.477, 0, 35, 2400 MHz, 66.39 W, 16416 MiB
2026/08/04 02:58:32.477, 0, 35, 2400 MHz, 66.53 W, 16512 MiB
2026/08/04 02:58:33.477, 0, 35, 2400 MHz, 66.62 W, 16512 MiB
2026/08/04 02:58:34.477, 0, 35, 2400 MHz, 66.44 W, 16576 MiB
2026/08/04 02:58:35.478, 0, 35, 2400 MHz, 66.21 W, 16608 MiB
2026/08/04 02:58:36.478, 0, 35, 2400 MHz, 66.09 W, 16640 MiB
2026/08/04 02:58:37.478, 0, 35, 2400 MHz, 66.00 W, 16640 MiB
2026/08/04 02:58:38.478, 0, 35, 2400 MHz, 66.18 W, 16640 MiB
2026/08/04 02:58:39.479, 0, 35, 2400 MHz, 66.10 W, 16704 MiB
2026/08/04 02:58:40.479, 0, 35, 2400 MHz, 66.51 W, 16704 MiB
2026/08/04 02:58:41.479, 0, 35, 2400 MHz, 66.12 W, 16704 MiB
2026/08/04 02:58:42.479, 0, 35, 2400 MHz, 66.20 W, 16800 MiB
2026/08/04 02:58:43.480, 0, 35, 2400 MHz, 66.20 W, 16800 MiB
2026/08/04 02:58:44.480, 0, 35, 2400 MHz, 65.85 W, 16896 MiB
2026/08/04 02:58:45.480, 0, 35, 2400 MHz, 66.21 W, 16896 MiB
2026/08/04 02:58:46.480, 0, 35, 2400 MHz, 66.19 W, 16960 MiB
2026/08/04 02:58:47.481, 0, 35, 2400 MHz, 66.33 W, 16960 MiB
2026/08/04 02:58:48.481, 0, 35, 2400 MHz, 66.33 W, 16992 MiB
2026/08/04 02:58:49.481, 0, 35, 2400 MHz, 66.28 W, 16992 MiB
2026/08/04 02:58:50.481, 0, 35, 2400 MHz, 66.14 W, 17088 MiB
2026/08/04 02:58:51.481, 0, 35, 2400 MHz, 66.24 W, 17088 MiB
2026/08/04 02:58:52.482, 0, 35, 2400 MHz, 66.45 W, 17088 MiB
2026/08/04 02:58:53.482, 0, 35, 2400 MHz, 66.61 W, 17184 MiB
2026/08/04 02:58:54.482, 0, 35, 2400 MHz, 66.37 W, 17184 MiB
2026/08/04 02:58:55.482, 0, 35, 2400 MHz, 66.27 W, 17280 MiB
2026/08/04 02:58:56.483, 0, 35, 2400 MHz, 66.32 W, 17280 MiB
2026/08/04 02:58:57.483, 0, 35, 2400 MHz, 66.36 W, 17344 MiB
2026/08/04 02:58:58.483, 0, 35, 2400 MHz, 66.41 W, 17344 MiB
2026/08/04 02:58:59.483, 0, 35, 2400 MHz, 66.20 W, 17376 MiB
2026/08/04 02:59:00.484, 0, 35, 2400 MHz, 66.14 W, 17408 MiB
2026/08/04 02:59:01.484, 0, 35, 2400 MHz, 66.15 W, 17408 MiB
2026/08/04 02:59:02.484, 0, 35, 2400 MHz, 66.02 W, 17472 MiB
2026/08/04 02:59:03.484, 0, 35, 2400 MHz, 65.64 W, 17472 MiB
2026/08/04 02:59:04.485, 0, 35, 2400 MHz, 65.82 W, 17472 MiB
2026/08/04 02:59:05.485, 0, 35, 2400 MHz, 66.23 W, 17568 MiB
2026/08/04 02:59:06.485, 0, 35, 2400 MHz, 65.62 W, 17568 MiB
2026/08/04 02:59:07.485, 0, 35, 2400 MHz, 65.46 W, 17664 MiB
2026/08/04 02:59:08.486, 0, 35, 2400 MHz, 65.93 W, 17664 MiB
2026/08/04 02:59:09.486, 0, 35, 2400 MHz, 65.64 W, 17728 MiB
2026/08/04 02:59:10.486, 0, 35, 2400 MHz, 65.65 W, 17728 MiB
