timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 04:54:31.070, 65, 49.15 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 04:54:31.323, 65, 44.47 W, 180 MHz, 810 MHz, 596 MiB, 0 %
2026/09/25 04:54:31.573, 65, 44.47 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 04:54:31.823, 66, 58.41 W, 2617 MHz, 13365 MHz, 2612 MiB, 12 %
2026/09/25 04:54:32.073, 66, 58.41 W, 2617 MHz, 13365 MHz, 3796 MiB, 12 %
2026/09/25 04:54:32.323, 66, 80.36 W, 2625 MHz, 13365 MHz, 5044 MiB, 12 %
2026/09/25 04:54:32.573, 66, 80.36 W, 2625 MHz, 13365 MHz, 6196 MiB, 12 %
2026/09/25 04:54:32.823, 66, 105.83 W, 2625 MHz, 13365 MHz, 7444 MiB, 12 %
2026/09/25 04:54:33.073, 66, 105.83 W, 2625 MHz, 13365 MHz, 8660 MiB, 12 %
2026/09/25 04:54:33.323, 66, 105.72 W, 2625 MHz, 13365 MHz, 9876 MiB, 12 %
2026/09/25 04:54:33.573, 66, 105.72 W, 2625 MHz, 13365 MHz, 11060 MiB, 12 %
2026/09/25 04:54:33.823, 65, 105.36 W, 2625 MHz, 13365 MHz, 12308 MiB, 14 %
2026/09/25 04:54:34.074, 65, 105.36 W, 2625 MHz, 13365 MHz, 13492 MiB, 14 %
2026/09/25 04:54:34.324, 65, 105.14 W, 2625 MHz, 13365 MHz, 14708 MiB, 14 %
2026/09/25 04:54:34.574, 65, 105.14 W, 2625 MHz, 13365 MHz, 14740 MiB, 14 %
2026/09/25 04:54:34.824, 65, 103.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:35.074, 65, 103.88 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:35.324, 65, 102.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:35.574, 65, 102.15 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:35.824, 65, 101.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:36.074, 65, 101.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:36.324, 65, 101.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:36.574, 65, 101.86 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:36.824, 64, 101.28 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:37.074, 64, 101.28 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:37.325, 64, 101.28 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 04:54:37.575, 64, 101.28 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
