timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 23:10:49.388, 0, 0 %, 2 MiB, 114.37 W, 2850 MHz, 14001 MHz, 51
2026/09/23 23:10:49.393, 1, 0 %, 2 MiB, 115.62 W, 2857 MHz, 14001 MHz, 49
2026/09/23 23:10:49.647, 0, 0 %, 23 MiB, 114.37 W, 2850 MHz, 14001 MHz, 51
2026/09/23 23:10:49.648, 1, 0 %, 4 MiB, 115.62 W, 2857 MHz, 14001 MHz, 49
2026/09/23 23:10:49.898, 0, 0 %, 596 MiB, 114.37 W, 2850 MHz, 14001 MHz, 51
2026/09/23 23:10:49.898, 1, 0 %, 4 MiB, 115.62 W, 2857 MHz, 14001 MHz, 49
2026/09/23 23:10:50.148, 0, 0 %, 596 MiB, 110.92 W, 2850 MHz, 14001 MHz, 51
2026/09/23 23:10:50.148, 1, 0 %, 4 MiB, 116.49 W, 2857 MHz, 14001 MHz, 48
2026/09/23 23:10:50.399, 0, 0 %, 596 MiB, 110.92 W, 2850 MHz, 14001 MHz, 51
2026/09/23 23:10:50.399, 1, 0 %, 4 MiB, 116.49 W, 2857 MHz, 14001 MHz, 48
2026/09/23 23:10:50.649, 0, 0 %, 596 MiB, 106.46 W, 2775 MHz, 13365 MHz, 51
2026/09/23 23:10:50.649, 1, 0 %, 4 MiB, 114.89 W, 2857 MHz, 14001 MHz, 48
2026/09/23 23:10:50.899, 0, 0 %, 596 MiB, 106.46 W, 2775 MHz, 13365 MHz, 51
2026/09/23 23:10:50.899, 1, 0 %, 4 MiB, 114.89 W, 2857 MHz, 14001 MHz, 48
2026/09/23 23:10:51.150, 0, 0 %, 884 MiB, 96.64 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:51.150, 1, 0 %, 4 MiB, 109.71 W, 2587 MHz, 14001 MHz, 47
2026/09/23 23:10:51.400, 0, 0 %, 1268 MiB, 96.64 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:51.400, 1, 0 %, 596 MiB, 109.71 W, 2587 MHz, 14001 MHz, 47
2026/09/23 23:10:51.650, 0, 0 %, 1268 MiB, 90.41 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:51.651, 1, 1 %, 1236 MiB, 99.39 W, 930 MHz, 13365 MHz, 47
2026/09/23 23:10:51.901, 0, 0 %, 1332 MiB, 90.41 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:51.901, 1, 1 %, 1300 MiB, 99.39 W, 930 MHz, 13365 MHz, 47
2026/09/23 23:10:52.151, 0, 0 %, 2356 MiB, 89.90 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:52.151, 1, 1 %, 1300 MiB, 95.38 W, 2617 MHz, 13365 MHz, 47
2026/09/23 23:10:52.401, 0, 0 %, 3348 MiB, 89.90 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:52.402, 1, 1 %, 3316 MiB, 95.38 W, 2617 MHz, 13365 MHz, 47
2026/09/23 23:10:52.652, 0, 5 %, 6804 MiB, 92.18 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:52.652, 1, 20 %, 3316 MiB, 99.85 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:52.903, 0, 5 %, 6804 MiB, 92.18 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:52.903, 1, 20 %, 3316 MiB, 99.85 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:53.153, 0, 5 %, 6804 MiB, 93.30 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:53.153, 1, 20 %, 3316 MiB, 94.01 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:53.403, 0, 5 %, 6804 MiB, 93.30 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:53.403, 1, 20 %, 3316 MiB, 94.01 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:53.653, 0, 0 %, 6804 MiB, 91.56 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:53.653, 1, 0 %, 3316 MiB, 93.51 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:53.904, 0, 0 %, 6804 MiB, 91.56 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:53.904, 1, 0 %, 3316 MiB, 93.51 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:54.154, 0, 0 %, 6804 MiB, 89.57 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:54.154, 1, 0 %, 3316 MiB, 93.51 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:54.404, 0, 0 %, 6836 MiB, 89.57 W, 2610 MHz, 13365 MHz, 50
2026/09/23 23:10:54.404, 1, 0 %, 3316 MiB, 93.51 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:54.654, 0, 0 %, 6836 MiB, 89.16 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:54.654, 1, 0 %, 3316 MiB, 91.94 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:54.905, 0, 0 %, 6868 MiB, 89.16 W, 2617 MHz, 13365 MHz, 50
2026/09/23 23:10:54.905, 1, 0 %, 3316 MiB, 91.94 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:55.155, 0, 0 %, 6868 MiB, 89.10 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:55.155, 1, 0 %, 3316 MiB, 92.40 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:55.405, 0, 0 %, 10356 MiB, 89.10 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:55.405, 1, 0 %, 3316 MiB, 92.40 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:55.655, 0, 18 %, 10356 MiB, 91.93 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:55.655, 1, 0 %, 3316 MiB, 92.69 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:55.906, 0, 18 %, 10356 MiB, 91.93 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:55.906, 1, 0 %, 3316 MiB, 92.69 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:56.156, 0, 18 %, 10356 MiB, 91.32 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:56.156, 1, 0 %, 3316 MiB, 92.30 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:56.408, 0, 18 %, 10388 MiB, 91.32 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:56.408, 1, 0 %, 3316 MiB, 92.30 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:56.658, 0, 1 %, 10388 MiB, 89.81 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:56.658, 1, 0 %, 3316 MiB, 91.98 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:56.908, 0, 1 %, 10388 MiB, 89.81 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:56.909, 1, 0 %, 3316 MiB, 91.98 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:57.159, 0, 1 %, 10420 MiB, 89.18 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:57.159, 1, 0 %, 3316 MiB, 92.48 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:57.409, 0, 1 %, 10420 MiB, 89.18 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:57.410, 1, 0 %, 3316 MiB, 92.48 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:57.660, 0, 0 %, 10452 MiB, 89.24 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:57.660, 1, 0 %, 3316 MiB, 92.29 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:57.910, 0, 0 %, 10452 MiB, 89.24 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:57.911, 1, 0 %, 3316 MiB, 92.29 W, 2610 MHz, 13365 MHz, 47
2026/09/23 23:10:58.161, 0, 0 %, 13940 MiB, 89.16 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:58.161, 1, 0 %, 3316 MiB, 91.84 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:58.411, 0, 0 %, 13940 MiB, 89.16 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:58.411, 1, 0 %, 3316 MiB, 91.84 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:58.661, 0, 19 %, 13972 MiB, 93.56 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:58.661, 1, 0 %, 3316 MiB, 91.64 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:58.911, 0, 19 %, 13972 MiB, 93.56 W, 2610 MHz, 13365 MHz, 49
2026/09/23 23:10:58.912, 1, 0 %, 3316 MiB, 91.64 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:59.162, 0, 19 %, 13972 MiB, 91.53 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:59.162, 1, 0 %, 3316 MiB, 91.57 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:59.412, 0, 19 %, 14036 MiB, 91.53 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:59.412, 1, 0 %, 3316 MiB, 91.57 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:59.662, 0, 1 %, 14036 MiB, 90.32 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:59.662, 1, 0 %, 3316 MiB, 92.35 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:10:59.912, 0, 1 %, 14036 MiB, 90.32 W, 2617 MHz, 13365 MHz, 49
2026/09/23 23:10:59.913, 1, 0 %, 3316 MiB, 92.35 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:00.163, 0, 1 %, 14068 MiB, 89.08 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:00.163, 1, 0 %, 3316 MiB, 91.45 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:00.413, 0, 1 %, 14068 MiB, 89.08 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:00.413, 1, 0 %, 3316 MiB, 91.45 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:00.663, 0, 0 %, 14100 MiB, 89.01 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:00.664, 1, 0 %, 3316 MiB, 91.14 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:00.914, 0, 0 %, 14100 MiB, 89.01 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:00.914, 1, 0 %, 3316 MiB, 91.14 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:01.164, 0, 0 %, 17556 MiB, 89.44 W, 2617 MHz, 13365 MHz, 48
2026/09/23 23:11:01.164, 1, 0 %, 3316 MiB, 91.73 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:01.414, 0, 0 %, 17556 MiB, 89.44 W, 2617 MHz, 13365 MHz, 48
2026/09/23 23:11:01.414, 1, 0 %, 3316 MiB, 91.73 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:01.665, 0, 18 %, 17588 MiB, 91.16 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:01.665, 1, 0 %, 3316 MiB, 90.92 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:01.915, 0, 18 %, 17588 MiB, 91.16 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:01.915, 1, 0 %, 3316 MiB, 90.92 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:02.165, 0, 18 %, 17620 MiB, 89.86 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:02.165, 1, 0 %, 3316 MiB, 92.47 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:02.415, 0, 18 %, 17620 MiB, 89.86 W, 2610 MHz, 13365 MHz, 48
2026/09/23 23:11:02.415, 1, 0 %, 3316 MiB, 92.47 W, 2610 MHz, 13365 MHz, 46
2026/09/23 23:11:02.666, 0, 0 %, 17620 MiB, 89.41 W, 2617 MHz, 13365 MHz, 48
2026/09/23 23:11:02.666, 1, 0 %, 3316 MiB, 90.75 W, 2610 MHz, 13365 MHz, 45
2026/09/23 23:11:02.916, 0, 0 %, 17652 MiB, 89.41 W, 2617 MHz, 13365 MHz, 48
2026/09/23 23:11:02.916, 1, 0 %, 3316 MiB, 90.75 W, 2610 MHz, 13365 MHz, 45
2026/09/23 23:11:03.166, 0, 0 %, 17652 MiB, 89.14 W, 2617 MHz, 13365 MHz, 48
2026/09/23 23:11:03.169, 1, 0 %, 3316 MiB, 90.40 W, 2610 MHz, 13365 MHz, 45
