timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 14:46:49.661, 0, 0 %, 0 MiB, 104.95 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:49.670, 1, 0 %, 0 MiB, 112.64 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:49.926, 0, 0 %, 23 MiB, 105.90 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:49.927, 1, 0 %, 3 MiB, 112.64 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.178, 0, 1 %, 595 MiB, 94.07 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.178, 1, 0 %, 3 MiB, 111.55 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.428, 0, 0 %, 595 MiB, 93.11 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.428, 1, 0 %, 3 MiB, 100.19 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.678, 0, 0 %, 595 MiB, 92.97 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.678, 1, 0 %, 3 MiB, 98.66 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.928, 0, 0 %, 627 MiB, 92.05 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:50.928, 1, 0 %, 3 MiB, 98.00 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.178, 0, 5 %, 1267 MiB, 91.46 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.179, 1, 0 %, 559 MiB, 92.88 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.429, 0, 0 %, 1267 MiB, 91.46 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.429, 1, 7 %, 1235 MiB, 93.64 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.679, 0, 0 %, 1331 MiB, 91.51 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.679, 1, 0 %, 1299 MiB, 103.35 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.929, 0, 21 %, 3347 MiB, 92.43 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:51.929, 1, 1 %, 2323 MiB, 103.46 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:52.179, 0, 12 %, 5075 MiB, 93.51 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:52.179, 1, 11 %, 3315 MiB, 109.22 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:52.429, 0, 4 %, 5075 MiB, 93.56 W, 2370 MHz, 12481 MHz, 40
2026/09/26 14:46:52.429, 1, 0 %, 3315 MiB, 104.67 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:52.680, 0, 0 %, 5075 MiB, 93.40 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:52.680, 1, 0 %, 3315 MiB, 98.68 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:52.930, 0, 1 %, 5075 MiB, 92.54 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:52.930, 1, 0 %, 3315 MiB, 98.49 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:53.180, 0, 0 %, 5075 MiB, 90.95 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:53.180, 1, 0 %, 3315 MiB, 97.41 W, 2370 MHz, 12481 MHz, 39
2026/09/26 14:46:53.430, 0, 0 %, 5075 MiB, 90.81 W, 2370 MHz, 12481 MHz, 39
