timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/22 15:06:12.365, 0, P8, 180 MHz, 405 MHz, 33.27 W, 600.00 W, 600.00 W, 33, 0 MiB, 0 %, 1, 16
2026/09/22 15:06:12.623, 0, P8, 180 MHz, 405 MHz, 33.27 W, 600.00 W, 600.00 W, 33, 1 MiB, 0 %, 1, 16
2026/09/22 15:06:12.874, 0, P0, 202 MHz, 12481 MHz, 39.41 W, 600.00 W, 600.00 W, 34, 595 MiB, 0 %, 5, 16
2026/09/22 15:06:13.125, 0, P0, 2362 MHz, 12481 MHz, 57.60 W, 600.00 W, 600.00 W, 34, 1491 MiB, 0 %, 5, 16
2026/09/22 15:06:13.375, 0, P0, 2362 MHz, 12481 MHz, 62.33 W, 600.00 W, 600.00 W, 35, 2419 MiB, 7 %, 5, 16
2026/09/22 15:06:13.626, 0, P0, 2362 MHz, 12481 MHz, 67.20 W, 600.00 W, 600.00 W, 35, 3347 MiB, 7 %, 5, 16
2026/09/22 15:06:13.876, 0, P0, 2362 MHz, 12481 MHz, 89.74 W, 600.00 W, 600.00 W, 35, 4211 MiB, 7 %, 5, 16
2026/09/22 15:06:14.127, 0, P0, 2362 MHz, 12481 MHz, 89.82 W, 600.00 W, 600.00 W, 35, 5043 MiB, 6 %, 5, 16
2026/09/22 15:06:14.377, 0, P0, 2362 MHz, 12481 MHz, 89.78 W, 600.00 W, 600.00 W, 35, 5811 MiB, 7 %, 5, 16
2026/09/22 15:06:14.628, 0, P0, 2362 MHz, 12481 MHz, 89.76 W, 600.00 W, 600.00 W, 35, 6611 MiB, 7 %, 5, 16
2026/09/22 15:06:14.878, 0, P0, 2362 MHz, 12481 MHz, 89.71 W, 600.00 W, 600.00 W, 35, 7379 MiB, 6 %, 5, 16
2026/09/22 15:06:15.129, 0, P0, 2362 MHz, 12481 MHz, 89.76 W, 600.00 W, 600.00 W, 35, 8147 MiB, 6 %, 5, 16
2026/09/22 15:06:15.379, 0, P0, 2362 MHz, 12481 MHz, 89.77 W, 600.00 W, 600.00 W, 35, 8915 MiB, 6 %, 5, 16
2026/09/22 15:06:15.630, 0, P0, 2362 MHz, 12481 MHz, 89.86 W, 600.00 W, 600.00 W, 35, 9715 MiB, 5 %, 5, 16
2026/09/22 15:06:15.880, 0, P0, 2362 MHz, 12481 MHz, 89.87 W, 600.00 W, 600.00 W, 35, 10483 MiB, 6 %, 5, 16
2026/09/22 15:06:16.130, 0, P0, 2362 MHz, 12481 MHz, 89.89 W, 600.00 W, 600.00 W, 35, 11283 MiB, 6 %, 5, 16
2026/09/22 15:06:16.381, 0, P0, 2362 MHz, 12481 MHz, 89.86 W, 600.00 W, 600.00 W, 35, 12019 MiB, 6 %, 5, 16
2026/09/22 15:06:16.631, 0, P0, 2362 MHz, 12481 MHz, 89.97 W, 600.00 W, 600.00 W, 35, 12787 MiB, 6 %, 5, 16
2026/09/22 15:06:16.882, 0, P0, 2355 MHz, 12481 MHz, 89.94 W, 600.00 W, 600.00 W, 35, 13555 MiB, 5 %, 5, 16
2026/09/22 15:06:17.133, 0, P0, 2347 MHz, 12481 MHz, 90.02 W, 600.00 W, 600.00 W, 35, 14355 MiB, 6 %, 5, 16
2026/09/22 15:06:17.383, 0, P0, 2347 MHz, 12481 MHz, 89.99 W, 600.00 W, 600.00 W, 35, 14739 MiB, 6 %, 5, 16
2026/09/22 15:06:17.634, 0, P0, 2347 MHz, 12481 MHz, 89.45 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:17.884, 0, P0, 2347 MHz, 12481 MHz, 89.15 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:18.134, 0, P0, 2347 MHz, 12481 MHz, 88.69 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:18.385, 0, P0, 2355 MHz, 12481 MHz, 88.47 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:18.635, 0, P0, 2355 MHz, 12481 MHz, 88.47 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:18.885, 0, P0, 2355 MHz, 12481 MHz, 88.47 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:19.136, 0, P0, 2355 MHz, 12481 MHz, 88.47 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:19.386, 0, P0, 2347 MHz, 12481 MHz, 87.28 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:19.636, 0, P0, 2347 MHz, 12481 MHz, 87.28 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:19.887, 0, P0, 2347 MHz, 12481 MHz, 87.28 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:20.137, 0, P0, 2347 MHz, 12481 MHz, 87.28 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:20.387, 0, P0, 2347 MHz, 12481 MHz, 87.75 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:20.638, 0, P0, 2347 MHz, 12481 MHz, 87.75 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:20.888, 0, P0, 2347 MHz, 12481 MHz, 87.75 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:21.138, 0, P0, 2347 MHz, 12481 MHz, 87.75 W, 600.00 W, 600.00 W, 35, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:21.388, 0, P0, 2347 MHz, 12481 MHz, 88.48 W, 600.00 W, 600.00 W, 36, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:21.639, 0, P0, 2347 MHz, 12481 MHz, 88.48 W, 600.00 W, 600.00 W, 36, 14739 MiB, 0 %, 5, 16
2026/09/22 15:06:21.889, 0, P0, 2347 MHz, 12481 MHz, 88.48 W, 600.00 W, 600.00 W, 36, 14739 MiB, 0 %, 5, 16
