2026/08/08 22:23:52.359, 0, 30, P0, 2407, 87.24, 0, 0, 46001, 51252
2026/08/08 22:23:52.366, 1, 30, P0, 2325, 85.46, 0, 0, 56339, 40914
2026/08/08 22:23:53.402, 0, 42, P0, 2385, 419.72, 87, 76, 56945, 40308
2026/08/08 22:23:53.410, 1, 40, P0, 2317, 257.70, 89, 73, 67347, 29906
2026/08/08 22:23:54.451, 0, 43, P0, 2392, 469.74, 87, 77, 56977, 40276
2026/08/08 22:23:54.461, 1, 41, P0, 2325, 288.06, 87, 75, 67603, 29650
2026/08/08 22:23:55.495, 0, 44, P0, 2392, 380.43, 88, 76, 56977, 40276
2026/08/08 22:23:55.502, 1, 44, P0, 2340, 461.53, 87, 77, 67635, 29618
2026/08/08 22:23:56.547, 0, 44, P0, 2392, 384.60, 88, 72, 56977, 40276
2026/08/08 22:23:56.563, 1, 43, P0, 2377, 452.88, 84, 73, 67635, 29618
2026/08/08 22:23:57.599, 0, 43, P0, 2392, 384.25, 88, 78, 57009, 40244
2026/08/08 22:23:57.609, 1, 45, P0, 2415, 440.40, 88, 77, 67667, 29586
2026/08/08 22:23:58.650, 0, 44, P0, 2392, 371.84, 89, 74, 57009, 40244
2026/08/08 22:23:58.665, 1, 44, P0, 2415, 429.82, 85, 75, 67667, 29586
2026/08/08 22:23:59.710, 0, 44, P0, 2392, 373.63, 83, 69, 57041, 40212
2026/08/08 22:23:59.719, 1, 45, P0, 2407, 427.94, 89, 78, 67667, 29586
2026/08/08 22:24:00.760, 0, 37, P0, 2400, 284.47, 0, 0, 57041, 40212
2026/08/08 22:24:00.767, 1, 45, P0, 2422, 420.55, 87, 71, 67667, 29586
2026/08/08 22:24:01.806, 0, 39, P0, 2385, 126.15, 44, 23, 57041, 40212
2026/08/08 22:24:01.814, 1, 42, P0, 2287, 361.37, 46, 29, 67827, 29426
2026/08/08 22:24:02.851, 0, 39, P0, 2347, 213.44, 45, 23, 57041, 40212
2026/08/08 22:24:02.858, 1, 41, P0, 2287, 233.74, 46, 29, 67827, 29426
2026/08/08 22:24:03.890, 0, 39, P0, 2347, 211.85, 42, 22, 57041, 40212
2026/08/08 22:24:03.897, 1, 41, P0, 2287, 236.64, 47, 30, 67827, 29426
2026/08/08 22:24:04.929, 0, 39, P0, 2347, 211.44, 43, 22, 57041, 40212
2026/08/08 22:24:04.937, 1, 41, P0, 2287, 234.60, 47, 30, 67827, 29426
2026/08/08 22:24:05.972, 0, 39, P0, 2347, 213.14, 44, 23, 57041, 40212
2026/08/08 22:24:05.980, 1, 41, P0, 2287, 233.99, 48, 31, 67827, 29426
2026/08/08 22:24:07.013, 0, 39, P0, 2347, 213.30, 44, 23, 57041, 40212
2026/08/08 22:24:07.020, 1, 41, P0, 2287, 236.11, 46, 29, 67827, 29426
2026/08/08 22:24:08.053, 0, 40, P0, 2347, 213.69, 44, 23, 57041, 40212
2026/08/08 22:24:08.060, 1, 41, P0, 2287, 237.87, 46, 29, 67827, 29426
2026/08/08 22:24:09.092, 0, 40, P0, 2347, 216.13, 44, 23, 57041, 40212
2026/08/08 22:24:09.099, 1, 41, P0, 2287, 235.40, 45, 29, 67827, 29426
2026/08/08 22:24:10.130, 0, 40, P0, 2347, 214.58, 41, 22, 57041, 40212
2026/08/08 22:24:10.138, 1, 42, P0, 2287, 237.65, 49, 31, 67827, 29426
2026/08/08 22:24:11.171, 0, 44, P0, 2392, 266.68, 88, 65, 67025, 30228
2026/08/08 22:24:11.181, 1, 41, P0, 2317, 226.31, 44, 32, 78515, 18738
2026/08/08 22:24:12.219, 0, 41, P0, 2407, 347.58, 61, 44, 67025, 30228
2026/08/08 22:24:12.231, 1, 47, P0, 2422, 380.05, 89, 65, 78515, 18738
2026/08/08 22:24:13.272, 0, 45, P0, 2422, 307.16, 73, 47, 67025, 30228
2026/08/08 22:24:13.283, 1, 45, P0, 2377, 330.90, 89, 68, 78515, 18738
2026/08/08 22:24:14.320, 0, 39, P0, 2407, 297.10, 0, 0, 67025, 30228
2026/08/08 22:24:14.327, 1, 46, P0, 2422, 371.70, 88, 64, 78515, 18738
2026/08/08 22:24:15.364, 0, 42, P0, 2407, 348.29, 80, 58, 67025, 30228
2026/08/08 22:24:15.374, 1, 46, P0, 2422, 328.99, 89, 66, 78515, 18738
2026/08/08 22:24:16.411, 0, 45, P0, 2392, 293.86, 88, 66, 67025, 30228
2026/08/08 22:24:16.422, 1, 43, P0, 2362, 326.30, 72, 41, 78515, 18738
2026/08/08 22:24:17.456, 0, 45, P0, 2407, 331.98, 69, 42, 67025, 30228
2026/08/08 22:24:17.466, 1, 46, P0, 2422, 379.42, 89, 61, 78515, 18738
2026/08/08 22:24:18.505, 0, 45, P0, 2422, 290.91, 56, 35, 67025, 30228
2026/08/08 22:24:18.516, 1, 47, P0, 2385, 326.91, 88, 61, 78515, 18738
2026/08/08 22:24:19.552, 0, 43, P0, 2407, 313.63, 79, 57, 67025, 30228
2026/08/08 22:24:19.559, 1, 46, P0, 2422, 373.98, 89, 63, 78515, 18738
2026/08/08 22:24:20.595, 0, 44, P0, 2415, 312.88, 89, 62, 67025, 30228
2026/08/08 22:24:20.607, 1, 47, P0, 2422, 324.57, 88, 64, 78515, 18738
2026/08/08 22:24:21.643, 0, 40, P0, 2392, 249.67, 58, 15, 67025, 30228
2026/08/08 22:24:21.654, 1, 44, P0, 2422, 335.76, 36, 13, 78963, 18290
2026/08/08 22:24:22.685, 0, 45, P0, 2407, 331.52, 80, 50, 67025, 30228
2026/08/08 22:24:22.692, 1, 48, P0, 2422, 334.38, 89, 61, 79027, 18226
2026/08/08 22:24:23.728, 0, 43, P0, 2347, 215.93, 45, 23, 67025, 30228
2026/08/08 22:24:23.735, 1, 44, P0, 2400, 260.53, 45, 29, 79027, 18226
2026/08/08 22:24:24.766, 0, 43, P0, 2347, 221.83, 45, 23, 67025, 30228
2026/08/08 22:24:24.774, 1, 43, P0, 2377, 218.28, 45, 29, 79027, 18226
2026/08/08 22:24:25.807, 0, 43, P0, 2347, 223.41, 44, 23, 67025, 30228
2026/08/08 22:24:25.815, 1, 44, P0, 2302, 231.72, 46, 29, 79027, 18226
2026/08/08 22:24:26.849, 0, 43, P0, 2347, 225.44, 41, 22, 67025, 30228
2026/08/08 22:24:26.857, 1, 44, P0, 2287, 234.57, 48, 31, 79027, 18226
2026/08/08 22:24:27.892, 0, 43, P0, 2347, 218.14, 44, 23, 67025, 30228
2026/08/08 22:24:27.899, 1, 44, P0, 2287, 239.63, 46, 29, 79027, 18226
2026/08/08 22:24:28.932, 0, 42, P0, 2347, 224.04, 41, 22, 67025, 30228
2026/08/08 22:24:28.940, 1, 45, P0, 2287, 240.73, 48, 31, 79027, 18226
2026/08/08 22:24:29.972, 0, 43, P0, 2347, 222.83, 43, 23, 67025, 30228
2026/08/08 22:24:29.981, 1, 44, P0, 2295, 241.84, 46, 29, 79027, 18226
2026/08/08 22:24:31.017, 0, 43, P0, 2347, 218.82, 43, 23, 67025, 30228
2026/08/08 22:24:31.025, 1, 44, P0, 2287, 241.29, 46, 29, 79027, 18226
2026/08/08 22:24:32.057, 0, 42, P0, 2347, 218.99, 42, 22, 67025, 30228
2026/08/08 22:24:32.065, 1, 44, P0, 2287, 242.30, 48, 30, 79027, 18226
2026/08/08 22:24:33.099, 0, 45, P0, 2415, 299.78, 89, 63, 77201, 20052
2026/08/08 22:24:33.109, 1, 47, P0, 2422, 270.77, 88, 65, 89683, 7570
2026/08/08 22:24:34.146, 0, 41, P0, 2415, 282.12, 0, 0, 77201, 20052
2026/08/08 22:24:34.153, 1, 48, P0, 2422, 374.20, 88, 60, 89715, 7538
2026/08/08 22:24:35.187, 0, 42, P0, 2347, 222.17, 41, 22, 77233, 20020
2026/08/08 22:24:35.196, 1, 44, P0, 2385, 238.52, 48, 31, 89715, 7538
2026/08/08 22:24:36.230, 0, 43, P0, 2347, 226.12, 42, 22, 77233, 20020
2026/08/08 22:24:36.238, 1, 44, P0, 2347, 228.20, 48, 31, 89715, 7538
2026/08/08 22:24:37.272, 0, 42, P0, 2347, 224.08, 42, 22, 77233, 20020
2026/08/08 22:24:37.279, 1, 44, P0, 2362, 220.97, 47, 30, 89715, 7538
2026/08/08 22:24:38.313, 0, 43, P0, 2347, 226.28, 44, 23, 77233, 20020
2026/08/08 22:24:38.321, 1, 44, P0, 2287, 229.60, 46, 29, 89715, 7538
2026/08/08 22:24:39.355, 0, 43, P0, 2347, 225.24, 43, 23, 77233, 20020
2026/08/08 22:24:39.364, 1, 44, P0, 2317, 232.38, 46, 29, 89715, 7538
2026/08/08 22:24:40.398, 0, 43, P0, 2347, 224.17, 42, 22, 77233, 20020
2026/08/08 22:24:40.405, 1, 44, P0, 2347, 225.26, 48, 31, 89715, 7538
2026/08/08 22:24:41.439, 0, 42, P0, 2347, 219.47, 42, 22, 77233, 20020
2026/08/08 22:24:41.452, 1, 45, P0, 2287, 240.32, 48, 30, 89715, 7538
2026/08/08 22:24:42.485, 0, 42, P0, 2347, 223.74, 42, 22, 77233, 20020
2026/08/08 22:24:42.493, 1, 45, P0, 2287, 242.56, 48, 30, 89715, 7538
2026/08/08 22:24:43.526, 0, 42, P0, 2347, 221.00, 42, 22, 77233, 20020
2026/08/08 22:24:43.533, 1, 45, P0, 2287, 243.08, 48, 30, 89715, 7538
2026/08/08 22:24:44.567, 0, 45, P0, 2415, 277.99, 89, 56, 77233, 20020
2026/08/08 22:24:44.577, 1, 46, P0, 2400, 246.51, 87, 65, 89715, 7538
2026/08/08 22:24:45.615, 0, 45, P0, 2415, 329.36, 89, 62, 77233, 20020
2026/08/08 22:24:45.625, 1, 48, P0, 2422, 376.92, 88, 61, 89715, 7538
2026/08/08 22:24:46.662, 0, 44, P0, 2415, 283.27, 60, 39, 77233, 20020
2026/08/08 22:24:46.673, 1, 49, P0, 2422, 319.65, 88, 60, 89747, 7506
2026/08/08 22:24:47.710, 0, 43, P0, 2400, 260.29, 44, 23, 77233, 20020
2026/08/08 22:24:47.719, 1, 45, P0, 2422, 352.48, 48, 30, 89747, 7506
2026/08/08 22:24:48.751, 0, 44, P0, 2347, 225.51, 44, 23, 77233, 20020
2026/08/08 22:24:48.760, 1, 44, P0, 2400, 207.29, 46, 29, 89747, 7506
2026/08/08 22:24:49.791, 0, 43, P0, 2347, 224.93, 42, 22, 77233, 20020
2026/08/08 22:24:49.800, 1, 44, P0, 2370, 213.51, 48, 31, 89747, 7506
2026/08/08 22:24:50.835, 0, 44, P0, 2347, 225.53, 42, 22, 77233, 20020
2026/08/08 22:24:50.843, 1, 44, P0, 2325, 218.82, 48, 30, 89747, 7506
2026/08/08 22:24:51.878, 0, 43, P0, 2347, 224.12, 42, 22, 77233, 20020
2026/08/08 22:24:51.888, 1, 43, P0, 2340, 216.22, 45, 29, 89747, 7506
2026/08/08 22:24:52.926, 0, 43, P0, 2347, 223.87, 43, 22, 77233, 20020
2026/08/08 22:24:52.935, 1, 44, P0, 2310, 230.29, 46, 29, 89747, 7506
2026/08/08 22:24:53.970, 0, 43, P0, 2347, 225.35, 43, 22, 77233, 20020
2026/08/08 22:24:53.979, 1, 44, P0, 2310, 233.59, 46, 29, 89747, 7506
2026/08/08 22:24:55.015, 0, 43, P0, 2347, 227.37, 42, 22, 77233, 20020
2026/08/08 22:24:55.025, 1, 45, P0, 2295, 237.60, 47, 30, 89747, 7506
2026/08/08 22:24:56.061, 0, 43, P0, 2347, 226.15, 42, 22, 77233, 20020
2026/08/08 22:24:56.070, 1, 44, P0, 2385, 221.69, 47, 30, 89747, 7506
2026/08/08 22:24:57.105, 0, 45, P0, 2362, 229.29, 55, 30, 77233, 20020
2026/08/08 22:24:57.116, 1, 42, P0, 2370, 214.53, 29, 19, 89747, 7506
2026/08/08 22:24:58.149, 0, 46, P0, 2415, 328.84, 81, 50, 77233, 20020
2026/08/08 22:24:58.160, 1, 48, P0, 2422, 346.38, 88, 58, 89747, 7506
2026/08/08 22:24:59.199, 0, 46, P0, 2415, 284.33, 89, 58, 77233, 20020
2026/08/08 22:24:59.210, 1, 46, P0, 2407, 316.20, 62, 44, 89747, 7506
2026/08/08 22:25:00.248, 0, 44, P0, 2415, 314.68, 64, 41, 77233, 20020
2026/08/08 22:25:00.260, 1, 50, P0, 2422, 376.35, 89, 61, 89747, 7506
2026/08/08 22:25:01.295, 0, 46, P0, 2422, 278.90, 89, 64, 77265, 19988
2026/08/08 22:25:01.306, 1, 49, P0, 2422, 314.87, 88, 65, 89747, 7506
2026/08/08 22:25:02.340, 0, 44, P0, 2355, 234.26, 43, 23, 77265, 19988
2026/08/08 22:25:02.351, 1, 45, P0, 2400, 311.21, 46, 30, 89747, 7506
2026/08/08 22:25:03.386, 0, 44, P0, 2347, 225.02, 43, 22, 77265, 19988
2026/08/08 22:25:03.395, 1, 44, P0, 2400, 208.05, 46, 29, 89747, 7506
2026/08/08 22:25:04.431, 0, 43, P0, 2347, 220.55, 43, 22, 77265, 19988
2026/08/08 22:25:04.441, 1, 45, P0, 2370, 208.04, 46, 29, 89747, 7506
2026/08/08 22:25:05.478, 0, 44, P0, 2347, 220.40, 42, 22, 77265, 19988
2026/08/08 22:25:05.487, 1, 44, P0, 2347, 215.48, 47, 29, 89747, 7506
2026/08/08 22:25:06.525, 0, 43, P0, 2347, 219.87, 43, 22, 77265, 19988
2026/08/08 22:25:06.534, 1, 45, P0, 2377, 211.25, 46, 29, 89747, 7506
2026/08/08 22:25:07.570, 0, 44, P0, 2347, 222.12, 43, 22, 77265, 19988
2026/08/08 22:25:07.579, 1, 44, P0, 2400, 215.27, 46, 29, 89747, 7506
2026/08/08 22:25:08.614, 0, 44, P0, 2347, 223.31, 42, 22, 77265, 19988
2026/08/08 22:25:08.624, 1, 43, P0, 2370, 206.74, 47, 29, 89747, 7506
2026/08/08 22:25:09.659, 0, 43, P0, 2347, 219.37, 43, 22, 77265, 19988
2026/08/08 22:25:09.669, 1, 44, P0, 2370, 216.51, 46, 29, 89747, 7506
2026/08/08 22:25:10.706, 0, 44, P0, 2347, 223.48, 43, 22, 77265, 19988
2026/08/08 22:25:10.715, 1, 44, P0, 2377, 215.01, 46, 28, 89747, 7506
2026/08/08 22:25:11.752, 0, 45, P0, 2347, 231.46, 55, 30, 77265, 19988
2026/08/08 22:25:11.761, 1, 42, P0, 2370, 195.96, 28, 18, 89747, 7506
2026/08/08 22:25:12.798, 0, 47, P0, 2415, 326.77, 81, 56, 77265, 19988
2026/08/08 22:25:12.806, 1, 48, P0, 2422, 355.91, 88, 63, 89747, 7506
2026/08/08 22:25:13.841, 0, 46, P0, 2422, 284.69, 89, 56, 77265, 19988
2026/08/08 22:25:13.853, 1, 46, P0, 2407, 315.11, 52, 38, 89747, 7506
2026/08/08 22:25:14.887, 0, 43, P0, 2415, 312.91, 67, 47, 77265, 19988
2026/08/08 22:25:14.897, 1, 49, P0, 2422, 375.75, 89, 60, 89747, 7506
2026/08/08 22:25:15.933, 0, 43, P0, 2422, 271.47, 63, 44, 77265, 19988
2026/08/08 22:25:15.944, 1, 49, P0, 2422, 321.69, 88, 60, 89747, 7506
2026/08/08 22:25:16.980, 0, 43, P0, 2400, 252.65, 26, 14, 77265, 19988
2026/08/08 22:25:16.990, 1, 45, P0, 2422, 341.50, 46, 29, 89747, 7506
2026/08/08 22:25:18.027, 0, 45, P0, 2347, 225.73, 43, 22, 77265, 19988
2026/08/08 22:25:18.037, 1, 44, P0, 2400, 204.04, 47, 29, 89747, 7506
2026/08/08 22:25:19.072, 0, 43, P0, 2347, 224.13, 43, 22, 77265, 19988
2026/08/08 22:25:19.081, 1, 44, P0, 2400, 205.13, 46, 29, 89747, 7506
2026/08/08 22:25:20.117, 0, 44, P0, 2347, 218.97, 43, 22, 77265, 19988
2026/08/08 22:25:20.127, 1, 43, P0, 2400, 204.76, 47, 29, 89747, 7506
2026/08/08 22:25:21.164, 0, 43, P0, 2347, 222.31, 43, 22, 77265, 19988
2026/08/08 22:25:21.173, 1, 44, P0, 2400, 205.67, 46, 29, 89747, 7506
2026/08/08 22:25:22.210, 0, 43, P0, 2347, 220.84, 43, 22, 77265, 19988
2026/08/08 22:25:22.219, 1, 44, P0, 2400, 204.45, 46, 29, 89747, 7506
2026/08/08 22:25:23.255, 0, 44, P0, 2347, 224.32, 42, 22, 77265, 19988
2026/08/08 22:25:23.265, 1, 43, P0, 2377, 209.69, 47, 29, 89747, 7506
2026/08/08 22:25:24.301, 0, 43, P0, 2347, 220.43, 43, 22, 77265, 19988
2026/08/08 22:25:24.311, 1, 44, P0, 2370, 218.35, 46, 29, 89747, 7506
2026/08/08 22:25:25.348, 0, 43, P0, 2355, 217.29, 43, 22, 77265, 19988
2026/08/08 22:25:25.357, 1, 44, P0, 2347, 216.69, 46, 29, 89747, 7506
2026/08/08 22:25:26.392, 0, 44, P0, 2347, 225.83, 42, 21, 77265, 19988
2026/08/08 22:25:26.401, 1, 43, P0, 2332, 222.25, 47, 29, 89747, 7506
2026/08/08 22:25:27.437, 0, 46, P0, 2415, 308.14, 72, 44, 77265, 19988
2026/08/08 22:25:27.447, 1, 48, P0, 2422, 300.40, 88, 58, 89747, 7506
2026/08/08 22:25:28.487, 0, 45, P0, 2400, 271.82, 57, 28, 77265, 19988
2026/08/08 22:25:28.498, 1, 46, P0, 2422, 344.50, 39, 22, 89747, 7506
2026/08/08 22:25:29.533, 0, 44, P0, 2415, 322.81, 71, 49, 77265, 19988
2026/08/08 22:25:29.543, 1, 49, P0, 2422, 354.10, 89, 63, 89747, 7506
2026/08/08 22:25:30.581, 0, 47, P0, 2422, 277.83, 90, 58, 77265, 19988
2026/08/08 22:25:30.591, 1, 48, P0, 2415, 313.24, 88, 65, 89747, 7506
2026/08/08 22:25:31.628, 0, 47, P0, 2422, 311.89, 88, 61, 77265, 19988
2026/08/08 22:25:31.638, 1, 49, P0, 2422, 377.87, 89, 62, 89747, 7506
2026/08/08 22:25:32.674, 0, 44, P0, 2415, 270.36, 68, 47, 77265, 19988
2026/08/08 22:25:32.683, 1, 49, P0, 2422, 313.60, 87, 57, 89779, 7474
2026/08/08 22:25:33.719, 0, 44, P0, 2347, 219.21, 43, 22, 77265, 19988
2026/08/08 22:25:33.728, 1, 45, P0, 2400, 280.12, 47, 29, 89779, 7474
2026/08/08 22:25:34.760, 0, 44, P0, 2347, 223.43, 43, 22, 77265, 19988
2026/08/08 22:25:34.769, 1, 44, P0, 2400, 207.47, 47, 29, 89779, 7474
2026/08/08 22:25:35.804, 0, 44, P0, 2347, 226.10, 43, 22, 77265, 19988
2026/08/08 22:25:35.811, 1, 44, P0, 2400, 206.03, 47, 29, 89779, 7474
2026/08/08 22:25:36.844, 0, 45, P0, 2347, 226.16, 43, 22, 77265, 19988
2026/08/08 22:25:36.852, 1, 44, P0, 2400, 207.26, 47, 29, 89779, 7474
2026/08/08 22:25:37.884, 0, 44, P0, 2347, 225.05, 43, 22, 77265, 19988
2026/08/08 22:25:37.893, 1, 44, P0, 2400, 206.55, 46, 29, 89779, 7474
2026/08/08 22:25:38.925, 0, 45, P0, 2347, 227.17, 43, 22, 77265, 19988
2026/08/08 22:25:38.933, 1, 44, P0, 2400, 205.83, 47, 29, 89779, 7474
2026/08/08 22:25:39.967, 0, 44, P0, 2347, 224.88, 43, 22, 77265, 19988
2026/08/08 22:25:39.974, 1, 44, P0, 2400, 206.70, 46, 29, 89779, 7474
2026/08/08 22:25:41.006, 0, 43, P0, 2347, 223.53, 43, 22, 77265, 19988
2026/08/08 22:25:41.015, 1, 44, P0, 2400, 206.71, 46, 29, 89779, 7474
2026/08/08 22:25:42.048, 0, 45, P0, 2347, 225.98, 42, 22, 77265, 19988
2026/08/08 22:25:42.056, 1, 44, P0, 2347, 217.34, 47, 30, 89779, 7474
2026/08/08 22:25:43.090, 0, 45, P0, 2407, 243.27, 88, 63, 77265, 19988
2026/08/08 22:25:43.100, 1, 45, P0, 2340, 221.04, 88, 52, 89779, 7474
2026/08/08 22:25:44.132, 0, 46, P0, 2422, 318.76, 65, 38, 77265, 19988
2026/08/08 22:25:44.143, 1, 48, P0, 2422, 364.86, 88, 59, 89779, 7474
2026/08/08 22:25:45.180, 0, 47, P0, 2422, 278.97, 87, 61, 77265, 19988
2026/08/08 22:25:45.190, 1, 49, P0, 2407, 319.38, 88, 62, 89779, 7474
2026/08/08 22:25:46.229, 0, 45, P0, 2415, 310.72, 84, 59, 77265, 19988
