timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 17:20:38.815, 0, 0 %, 0 MiB, 91.32 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:38.821, 1, 0 %, 0 MiB, 100.31 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:39.075, 0, 0 %, 23 MiB, 94.46 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:39.075, 1, 0 %, 3 MiB, 100.69 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:39.326, 0, 0 %, 595 MiB, 94.87 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:39.326, 1, 0 %, 3 MiB, 100.79 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:39.576, 0, 0 %, 595 MiB, 94.85 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:39.576, 1, 0 %, 3 MiB, 99.56 W, 2370 MHz, 12481 MHz, 40
2026/09/26 17:20:39.826, 0, 0 %, 595 MiB, 94.53 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:39.826, 1, 0 %, 3 MiB, 88.16 W, 1102 MHz, 12481 MHz, 39
2026/09/26 17:20:40.076, 0, 0 %, 627 MiB, 91.51 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:40.076, 1, 0 %, 3 MiB, 76.02 W, 555 MHz, 12481 MHz, 39
2026/09/26 17:20:40.326, 0, 5 %, 1267 MiB, 91.17 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:40.326, 1, 0 %, 25 MiB, 67.96 W, 502 MHz, 12481 MHz, 39
2026/09/26 17:20:40.576, 0, 0 %, 1267 MiB, 91.29 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:40.576, 1, 1 %, 1235 MiB, 69.56 W, 1672 MHz, 12481 MHz, 39
2026/09/26 17:20:40.827, 0, 3 %, 1331 MiB, 91.27 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:40.827, 1, 0 %, 1299 MiB, 81.44 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:41.077, 0, 24 %, 3347 MiB, 92.56 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:41.077, 1, 0 %, 2323 MiB, 89.43 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:41.327, 0, 20 %, 5075 MiB, 92.99 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:41.327, 1, 30 %, 3315 MiB, 99.35 W, 2370 MHz, 12481 MHz, 39
2026/09/26 17:20:41.577, 0, 0 %, 5075 MiB, 93.15 W, 2370 MHz, 12481 MHz, 39
