ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-29T02:53:17Z,97241,85049,85401,85113
2026-08-29T02:53:37Z,97241,85049,85401,85113
2026-08-29T02:53:57Z,97241,85049,85433,85113
2026-08-29T02:54:17Z,97241,85049,85433,85113
2026-08-29T02:54:37Z,97241,85049,85433,85113
2026-08-29T02:54:57Z,97241,85049,85433,85113
2026-08-29T02:55:17Z,97241,85337,85433,85113
2026-08-29T02:55:37Z,97241,85337,85433,85113
2026-08-29T02:55:57Z,97241,85337,85433,85113
2026-08-29T02:56:17Z,97241,85369,85497,85113
2026-08-29T02:56:37Z,97241,85369,85529,85113
2026-08-29T02:56:57Z,97241,85369,85529,85113
2026-08-29T02:57:17Z,97241,85401,85529,85113
2026-08-29T02:57:37Z,97241,85401,85529,85113
2026-08-29T02:57:58Z,97241,85433,85593,85337
2026-08-29T02:58:18Z,97241,85433,85593,85337
2026-08-29T02:58:38Z,97241,85465,85593,85337
2026-08-29T02:58:58Z,97241,85465,85593,85337
2026-08-29T02:59:18Z,97241,85465,85625,85337
2026-08-29T02:59:38Z,97241,85465,85625,85337
2026-08-29T02:59:58Z,97241,85497,85625,85337
2026-08-29T03:00:18Z,97241,85529,85689,85337
2026-08-29T03:00:38Z,97241,85529,85689,85369
2026-08-29T03:00:58Z,97241,85529,85689,85369
2026-08-29T03:01:18Z,97241,85561,85721,85369
2026-08-29T03:01:38Z,97241,85561,85721,85369
2026-08-29T03:01:58Z,97241,85561,85753,85369
2026-08-29T03:02:18Z,97241,85561,85753,85369
2026-08-29T03:02:38Z,97241,85593,85753,85369
2026-08-29T03:02:58Z,97241,85625,85785,85369
2026-08-29T03:03:19Z,97241,85625,85785,85529
2026-08-29T03:03:39Z,97241,85657,85785,85529
2026-08-29T03:03:59Z,97241,85657,85817,85529
2026-08-29T03:04:19Z,97241,85657,85817,85529
2026-08-29T03:04:39Z,97241,85657,85849,85529
2026-08-29T03:04:59Z,97241,85689,85849,85529
2026-08-29T03:05:19Z,97241,85721,85849,85529
2026-08-29T03:05:39Z,97241,85721,85881,85529
2026-08-29T03:05:59Z,97241,85721,85881,85529
2026-08-29T03:06:19Z,97241,85753,85913,85529
2026-08-29T03:06:39Z,97241,85753,85913,85529
