ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-29T03:56:11Z,71961,71033,71097,85785
2026-08-29T03:56:31Z,71961,71033,71097,85785
2026-08-29T03:56:51Z,71961,71033,71097,85785
2026-08-29T03:57:12Z,71961,71033,71097,85785
2026-08-29T03:57:32Z,71961,71065,71097,85785
2026-08-29T03:57:52Z,71961,71065,71097,85785
2026-08-29T03:58:12Z,71961,71097,71097,85785
2026-08-29T03:58:32Z,71961,71097,71097,85785
2026-08-29T03:58:52Z,71961,71097,71097,85785
2026-08-29T03:59:12Z,71961,71097,71097,85785
2026-08-29T03:59:32Z,71961,71097,71097,85785
2026-08-29T03:59:52Z,71961,71097,71097,85785
2026-08-29T04:00:12Z,71961,71097,71097,85785
2026-08-29T04:00:33Z,71961,71097,71097,85785
2026-08-29T04:00:53Z,71961,71097,71097,85785
2026-08-29T04:01:13Z,71961,71097,71097,85785
2026-08-29T04:01:33Z,71961,71097,71097,85785
2026-08-29T04:01:53Z,71961,71097,71097,85785
2026-08-29T04:02:13Z,71961,71097,71097,85785
2026-08-29T04:02:33Z,71961,71097,71097,85785
2026-08-29T04:02:53Z,71961,71097,71097,85785
2026-08-29T04:03:14Z,71961,71097,71097,85785
2026-08-29T04:03:34Z,71961,71097,71097,85785
2026-08-29T04:03:54Z,71961,71097,71097,85785
2026-08-29T04:04:14Z,71961,71097,71097,85785
2026-08-29T04:04:34Z,71961,71097,71097,85785
2026-08-29T04:04:54Z,71961,71097,71129,85785
2026-08-29T04:05:14Z,72473,71097,71129,85785
2026-08-29T04:05:34Z,72473,71097,71129,85785
2026-08-29T04:05:54Z,72505,71097,71129,85785
2026-08-29T04:06:14Z,72505,71097,71129,85785
2026-08-29T04:06:34Z,72537,71097,71129,85785
2026-08-29T04:06:54Z,72537,71097,71129,85785
2026-08-29T04:07:14Z,72537,71097,71129,85785
2026-08-29T04:07:35Z,72569,71097,71129,85785
2026-08-29T04:07:55Z,72569,71097,71129,85785
2026-08-29T04:08:15Z,72601,71097,71129,85785
2026-08-29T04:08:35Z,72601,71097,71129,85785
2026-08-29T04:08:55Z,72633,71097,71129,85785
2026-08-29T04:09:15Z,72633,71097,71129,85785
2026-08-29T04:09:35Z,72633,71097,71129,85785
2026-08-29T04:09:55Z,72665,71097,71129,85785
2026-08-29T04:10:15Z,72665,71097,71129,85785
2026-08-29T04:10:35Z,72697,71097,71129,85785
2026-08-29T04:10:55Z,72697,71097,71129,85785
2026-08-29T04:11:15Z,72697,71097,71129,85785
2026-08-29T04:11:35Z,72729,71097,71129,85785
2026-08-29T04:11:55Z,72729,71097,71129,85785
2026-08-29T04:12:15Z,72761,71097,71129,85785
2026-08-29T04:12:36Z,72761,71097,71129,85785
2026-08-29T04:12:56Z,72761,71097,71129,85785
2026-08-29T04:13:16Z,72793,71097,71129,85785
2026-08-29T04:13:36Z,72793,71097,71129,85785
2026-08-29T04:13:56Z,72825,71097,71129,85785
2026-08-29T04:14:16Z,72825,71097,71129,85785
2026-08-29T04:14:36Z,72825,71097,71129,85785
2026-08-29T04:14:56Z,72857,71097,71129,85785
2026-08-29T04:15:16Z,72857,71097,71129,85785
2026-08-29T04:15:36Z,72889,71097,71129,85785
2026-08-29T04:15:56Z,72889,71097,71129,85785
2026-08-29T04:16:16Z,72889,71097,71129,85785
2026-08-29T04:16:36Z,72921,71097,71129,85785
2026-08-29T04:16:56Z,72921,71097,71129,85785
2026-08-29T04:17:16Z,72953,71097,71129,85785
2026-08-29T04:17:36Z,72953,71097,71129,85785
2026-08-29T04:17:56Z,72953,71097,71129,85785
2026-08-29T04:18:17Z,72985,71097,71129,85785
2026-08-29T04:18:37Z,72985,71097,71129,85785
2026-08-29T04:18:57Z,73017,71129,71129,85785
2026-08-29T04:19:17Z,73017,71129,71129,85817
2026-08-29T04:19:37Z,73017,71129,71129,85817
2026-08-29T04:19:57Z,73049,71193,71129,85817
2026-08-29T04:20:17Z,73049,71193,71161,85817
2026-08-29T04:20:37Z,73081,71193,71161,85817
2026-08-29T04:20:57Z,73081,71193,71161,85881
2026-08-29T04:21:17Z,73081,71193,71193,85881
2026-08-29T04:21:37Z,73113,71193,71193,85881
2026-08-29T04:21:57Z,73113,71225,71225,85881
2026-08-29T04:22:17Z,73145,71225,71225,85881
2026-08-29T04:22:37Z,73145,71225,71225,85945
2026-08-29T04:22:57Z,73145,71257,71257,85945
2026-08-29T04:23:18Z,73177,71257,71257,85945
2026-08-29T04:23:38Z,73177,71289,71289,85945
2026-08-29T04:23:58Z,73209,71289,71289,85945
2026-08-29T04:24:18Z,73209,71289,71289,86009
2026-08-29T04:24:38Z,73209,71321,71321,86009
2026-08-29T04:24:58Z,73241,71321,71321,86009
2026-08-29T04:25:18Z,73241,71353,71353,86009
2026-08-29T04:25:38Z,73273,71353,71353,86009
2026-08-29T04:25:58Z,73273,71353,71353,86073
2026-08-29T04:26:18Z,73273,71385,71385,86073
2026-08-29T04:26:38Z,73305,71385,71385,86073
2026-08-29T04:26:58Z,73305,71417,71385,86073
2026-08-29T04:27:18Z,73337,71417,71417,86073
2026-08-29T04:27:38Z,73337,71417,71417,86137
2026-08-29T04:27:58Z,73337,71449,71449,86137
2026-08-29T04:28:18Z,73369,71449,71449,86137
2026-08-29T04:28:39Z,73369,71481,71449,86137
2026-08-29T04:28:59Z,73401,71481,71481,86137
2026-08-29T04:29:19Z,73401,71481,71481,86201
2026-08-29T04:29:39Z,73401,71513,71513,86201
2026-08-29T04:29:59Z,73433,71513,71513,86201
2026-08-29T04:30:19Z,73433,71545,71513,86201
2026-08-29T04:30:39Z,73465,71545,71545,86201
2026-08-29T04:30:59Z,73465,71545,71545,86265
2026-08-29T04:31:19Z,73465,71577,71577,86265
2026-08-29T04:31:39Z,73497,71577,71577,86265
2026-08-29T04:31:59Z,73497,71609,71577,86265
2026-08-29T04:32:19Z,73529,71609,71609,86265
2026-08-29T04:32:39Z,73529,71609,71609,86329
2026-08-29T04:32:59Z,73529,71641,71641,86329
2026-08-29T04:33:19Z,73561,71641,71641,86329
2026-08-29T04:33:40Z,73561,71641,71641,86329
2026-08-29T04:34:00Z,73593,71673,71673,86329
2026-08-29T04:34:20Z,73593,71673,71673,86393
2026-08-29T04:34:40Z,73593,71705,71705,86393
2026-08-29T04:35:00Z,73625,71705,71705,86393
2026-08-29T04:35:20Z,73625,71705,71705,86393
2026-08-29T04:35:40Z,73657,71737,71737,86393
2026-08-29T04:36:00Z,73657,71737,71737,86457
2026-08-29T04:36:20Z,73657,71769,71769,86457
2026-08-29T04:36:41Z,73689,71769,71769,86457
2026-08-29T04:37:01Z,73689,71769,71769,86457
2026-08-29T04:37:21Z,73721,71801,71801,86457
2026-08-29T04:37:41Z,73721,71801,71801,86457
2026-08-29T04:38:01Z,73721,71833,71833,86521
2026-08-29T04:38:21Z,73753,71833,71833,86521
2026-08-29T04:38:41Z,73753,71833,71833,86521
2026-08-29T04:39:02Z,73753,71865,71865,86521
2026-08-29T04:39:22Z,73785,71865,71865,86521
2026-08-29T04:39:42Z,73785,71897,71865,86585
2026-08-29T04:40:02Z,73817,71897,71897,86585
2026-08-29T04:40:23Z,73817,71897,71897,86585
2026-08-29T04:40:43Z,73817,71929,71929,86585
2026-08-29T04:41:03Z,73849,71929,71929,86585
2026-08-29T04:41:23Z,73849,71961,71929,86649
2026-08-29T04:41:43Z,73881,71961,71961,86649
2026-08-29T04:42:03Z,73881,71961,71961,86649
2026-08-29T04:42:23Z,73881,71993,71993,86649
2026-08-29T04:42:43Z,73913,71993,71993,86649
2026-08-29T04:43:03Z,73913,72025,71993,86713
2026-08-29T04:43:23Z,73945,72025,72025,86713
2026-08-29T04:43:44Z,73945,72025,72025,86713
2026-08-29T04:44:04Z,73945,72057,72057,86713
2026-08-29T04:44:24Z,73977,72057,72057,86713
2026-08-29T04:44:44Z,73977,72057,72057,86777
2026-08-29T04:45:04Z,74009,72089,72089,86777
2026-08-29T04:45:24Z,74009,72089,72089,86777
2026-08-29T04:45:44Z,74009,72121,72121,86777
2026-08-29T04:46:04Z,74041,72121,72121,86777
2026-08-29T04:46:25Z,74041,72121,72121,86841
2026-08-29T04:46:45Z,74041,72153,72153,86841
2026-08-29T04:47:05Z,74073,72153,72153,86841
2026-08-29T04:47:25Z,74073,72185,72153,86841
2026-08-29T04:47:45Z,74105,72185,72185,86841
2026-08-29T04:48:05Z,74105,72185,72185,86905
2026-08-29T04:48:26Z,74105,72217,72217,86905
2026-08-29T04:48:46Z,74137,72217,72217,86905
2026-08-29T04:49:06Z,74137,72217,72217,86905
2026-08-29T04:49:26Z,74169,72249,72249,86905
2026-08-29T04:49:46Z,74169,72249,72249,86969
2026-08-29T04:50:06Z,74169,72281,72281,86969
2026-08-29T04:50:26Z,74201,72281,72281,86969
2026-08-29T04:50:46Z,74201,72281,72281,86969
2026-08-29T04:51:07Z,74201,72313,72313,86969
2026-08-29T04:51:27Z,74233,72313,72313,86969
2026-08-29T04:51:47Z,74233,72345,72313,87033
2026-08-29T04:52:07Z,74265,72345,72345,87033
2026-08-29T04:52:27Z,74265,72345,72345,87033
2026-08-29T04:52:47Z,74265,72377,72377,87033
2026-08-29T04:53:08Z,74297,72377,72377,87033
2026-08-29T04:53:28Z,74297,72409,72377,87097
2026-08-29T04:53:48Z,74329,72409,72409,87097
2026-08-29T04:54:08Z,74329,72409,72409,87097
2026-08-29T04:54:28Z,74329,72441,72441,87097
2026-08-29T04:54:48Z,74361,72441,72441,87097
2026-08-29T04:55:08Z,74361,72441,72441,87161
2026-08-29T04:55:28Z,74361,72473,72473,87161
2026-08-29T04:55:49Z,74393,72473,72473,87161
2026-08-29T04:56:09Z,74393,72505,72473,87161
2026-08-29T04:56:29Z,74425,72505,72505,87161
2026-08-29T04:56:49Z,74425,72505,72505,87225
2026-08-29T04:57:09Z,74425,72537,72537,87225
2026-08-29T04:57:29Z,74457,72537,72537,87225
2026-08-29T04:57:50Z,74457,72537,72537,87225
2026-08-29T04:58:10Z,74489,72569,72569,87225
2026-08-29T04:58:30Z,74489,72569,72569,87289
2026-08-29T04:58:50Z,74489,72601,72601,87289
2026-08-29T04:59:10Z,74521,72601,72601,87289
2026-08-29T04:59:30Z,74521,72601,72601,87289
2026-08-29T04:59:50Z,74521,72633,72633,87289
2026-08-29T05:00:10Z,74553,72633,72633,87289
2026-08-29T05:00:30Z,74553,72665,72633,87353
2026-08-29T05:00:50Z,74585,72665,72665,87353
2026-08-29T05:01:10Z,74585,72665,72665,87353
2026-08-29T05:01:30Z,74585,72697,72697,87353
2026-08-29T05:01:50Z,74617,72697,72697,87353
2026-08-29T05:02:10Z,74617,72697,72697,87417
2026-08-29T05:02:30Z,74617,72729,72729,87417
2026-08-29T05:02:51Z,74649,72729,72729,87417
2026-08-29T05:03:11Z,74649,72761,72729,87417
2026-08-29T05:03:31Z,74681,72761,72761,87417
2026-08-29T05:03:51Z,74681,72761,72761,87481
2026-08-29T05:04:11Z,74681,72793,72793,87481
2026-08-29T05:04:31Z,74713,72793,72793,87481
2026-08-29T05:04:51Z,74713,72793,72793,87481
2026-08-29T05:05:11Z,74713,72825,72825,87481
2026-08-29T05:05:31Z,74745,72825,72825,87481
2026-08-29T05:05:51Z,74745,72857,72825,87545
2026-08-29T05:06:11Z,74777,72857,72857,87545
2026-08-29T05:06:31Z,74777,72857,72857,87545
2026-08-29T05:06:51Z,74777,72889,72889,87545
2026-08-29T05:07:11Z,74809,72889,72889,87545
2026-08-29T05:07:31Z,74809,72889,72889,87609
2026-08-29T05:07:51Z,74841,72921,72921,87609
2026-08-29T05:08:12Z,74841,72921,72921,87609
2026-08-29T05:08:32Z,74841,72953,72921,87609
2026-08-29T05:08:52Z,74873,72953,72953,87609
2026-08-29T05:09:12Z,74873,72953,72953,87673
2026-08-29T05:09:32Z,74873,72985,72985,87673
2026-08-29T05:09:52Z,74905,72985,72985,87673
2026-08-29T05:10:12Z,74905,72985,72985,87673
2026-08-29T05:10:32Z,74937,73017,73017,87673
2026-08-29T05:10:52Z,74937,73017,73017,87673
2026-08-29T05:11:12Z,74937,73049,73017,87737
2026-08-29T05:11:32Z,74969,73049,73049,87737
2026-08-29T05:11:52Z,74969,73049,73049,87737
2026-08-29T05:12:12Z,74969,73081,73081,87737
2026-08-29T05:12:32Z,75001,73081,73081,87737
2026-08-29T05:12:52Z,75001,73081,73081,87801
2026-08-29T05:13:13Z,75001,73113,73113,87801
2026-08-29T05:13:33Z,75033,73113,73113,87801
2026-08-29T05:13:53Z,75033,73145,73113,87801
2026-08-29T05:14:13Z,75065,73145,73145,87801
2026-08-29T05:14:33Z,75065,73145,73145,87865
2026-08-29T05:14:53Z,75065,73177,73177,87865
2026-08-29T05:15:13Z,75097,73177,73177,87865
2026-08-29T05:15:33Z,75097,73177,73177,87865
2026-08-29T05:15:53Z,75097,73209,73209,87865
2026-08-29T05:16:13Z,75129,73209,73209,87865
2026-08-29T05:16:33Z,75129,73241,73209,87929
2026-08-29T05:16:53Z,75161,73241,73241,87929
2026-08-29T05:17:13Z,75161,73241,73241,87929
2026-08-29T05:17:33Z,75161,73273,73273,87929
2026-08-29T05:17:53Z,75193,73273,73273,87929
2026-08-29T05:18:13Z,75193,73273,73273,87993
2026-08-29T05:18:34Z,75193,73305,73305,87993
2026-08-29T05:18:54Z,75225,73305,73305,87993
2026-08-29T05:19:14Z,75225,73337,73305,87993
2026-08-29T05:19:34Z,75257,73337,73337,87993
2026-08-29T05:19:54Z,75257,73337,73337,88057
2026-08-29T05:20:14Z,75257,73369,73369,88057
2026-08-29T05:20:34Z,75289,73369,73369,88057
2026-08-29T05:20:54Z,75289,73369,73369,88057
2026-08-29T05:21:14Z,75289,73401,73401,88057
2026-08-29T05:21:34Z,75321,73401,73401,88057
2026-08-29T05:21:54Z,75321,73401,73401,88121
2026-08-29T05:22:14Z,75353,73433,73433,88121
2026-08-29T05:22:34Z,75353,73433,73433,88121
2026-08-29T05:22:54Z,75353,73465,73433,88121
2026-08-29T05:23:14Z,75385,73465,73465,88121
2026-08-29T05:23:35Z,75385,73465,73465,88185
2026-08-29T05:23:55Z,75385,73497,73497,88185
2026-08-29T05:24:15Z,75417,73497,73497,88185
2026-08-29T05:24:35Z,75417,73497,73497,88185
2026-08-29T05:24:55Z,75417,73529,73529,88185
2026-08-29T05:25:15Z,75449,73529,73529,88185
2026-08-29T05:25:35Z,75449,73561,73529,88249
2026-08-29T05:25:55Z,75481,73561,73561,88249
2026-08-29T05:26:15Z,75481,73561,73561,88249
2026-08-29T05:26:35Z,75481,73561,73561,88249
2026-08-29T05:26:55Z,78137,76953,74425,89337
2026-08-29T05:27:15Z,78201,77273,77177,91961
2026-08-29T05:27:35Z,78361,77337,77337,92025
2026-08-29T05:27:56Z,78361,77433,77433,92153
2026-08-29T05:28:16Z,78361,77433,77433,92153
2026-08-29T05:28:36Z,78361,77433,77433,92153
2026-08-29T05:28:56Z,78361,77433,77433,92185
2026-08-29T05:29:16Z,78361,77433,77433,92185
2026-08-29T05:29:36Z,78361,77433,77433,92185
2026-08-29T05:29:56Z,78361,77433,77433,92185
2026-08-29T05:30:16Z,78361,77433,77433,92185
2026-08-29T05:30:37Z,78361,77433,77433,92185
2026-08-29T05:30:57Z,78425,77433,77433,92185
2026-08-29T05:31:17Z,78425,77433,77433,92185
2026-08-29T05:31:37Z,78489,77593,77433,92185
2026-08-29T05:31:57Z,78489,77625,77433,92345
2026-08-29T05:32:17Z,78489,77625,77433,92377
2026-08-29T05:32:37Z,78553,77657,77561,92377
2026-08-29T05:32:57Z,78553,77657,77561,92409
2026-08-29T05:33:18Z,78553,77657,77561,92409
2026-08-29T05:33:38Z,78553,77657,77561,92409
2026-08-29T05:33:58Z,78553,77657,77561,92409
2026-08-29T05:34:18Z,78553,77657,77561,92409
2026-08-29T05:34:38Z,78553,77657,77561,92409
2026-08-29T05:34:58Z,78553,77657,77561,92409
2026-08-29T05:35:19Z,78553,77657,77561,92409
2026-08-29T05:35:39Z,78553,77657,77561,92409
2026-08-29T05:35:59Z,78553,77657,77561,92409
2026-08-29T05:36:19Z,78553,77657,77561,92409
2026-08-29T05:36:39Z,78553,77657,77561,92409
2026-08-29T05:36:59Z,78553,77657,77561,92409
2026-08-29T05:37:20Z,78553,77657,77561,92409
2026-08-29T05:37:40Z,78553,77657,77561,92409
2026-08-29T05:38:00Z,78553,77657,77561,92409
2026-08-29T05:38:20Z,78553,77657,77561,92409
2026-08-29T05:38:40Z,78553,77657,77561,92409
2026-08-29T05:39:00Z,78553,77657,77561,92409
2026-08-29T05:39:20Z,78553,77657,77561,92409
2026-08-29T05:39:40Z,78553,77657,77561,92409
2026-08-29T05:40:01Z,78553,77657,77561,92409
2026-08-29T05:40:21Z,78553,77657,77561,92409
2026-08-29T05:40:41Z,78553,77657,77561,92409
2026-08-29T05:41:01Z,78553,77657,77561,92409
2026-08-29T05:41:21Z,78553,77657,77561,92409
2026-08-29T05:41:41Z,78553,77657,77561,92409
2026-08-29T05:42:01Z,78553,77657,77561,92409
2026-08-29T05:42:21Z,78553,77657,77561,92409
2026-08-29T05:42:42Z,78553,77657,77561,92409
2026-08-29T05:43:02Z,78553,77657,77561,92409
2026-08-29T05:43:22Z,78553,77657,77561,92409
2026-08-29T05:43:42Z,78553,77657,77561,92409
2026-08-29T05:44:02Z,78553,77657,77561,92409
2026-08-29T05:44:22Z,78553,77657,77561,92409
2026-08-29T05:44:42Z,78553,77657,77561,92409
2026-08-29T05:45:02Z,78553,77657,77561,92409
2026-08-29T05:45:23Z,78553,77657,77561,92409
2026-08-29T05:45:43Z,78553,77657,77561,92409
2026-08-29T05:46:03Z,78553,77657,77561,92409
2026-08-29T05:46:23Z,78553,77657,77561,92409
2026-08-29T05:46:43Z,78553,77657,77561,92409
2026-08-29T05:47:03Z,78553,77657,77561,92409
2026-08-29T05:47:23Z,78553,77657,77561,92409
2026-08-29T05:47:44Z,78553,77657,77561,92409
2026-08-29T05:48:04Z,78553,77657,77561,92409
2026-08-29T05:48:24Z,78553,77657,77561,92409
2026-08-29T05:48:44Z,78553,77657,77561,92409
2026-08-29T05:49:04Z,78553,77657,77561,92409
2026-08-29T05:49:24Z,78553,77657,77561,92409
2026-08-29T05:49:44Z,78553,77657,77561,92409
2026-08-29T05:50:05Z,78553,77657,77561,92409
2026-08-29T05:50:25Z,78553,77657,77561,92409
2026-08-29T05:50:45Z,78553,77657,77561,92409
2026-08-29T05:51:05Z,78553,77657,77561,92409
2026-08-29T05:51:25Z,78553,77657,77561,92409
2026-08-29T05:51:45Z,78553,77657,77561,92409
2026-08-29T05:52:05Z,78553,77657,77561,92409
2026-08-29T05:52:25Z,79001,77657,77561,92409
2026-08-29T05:52:46Z,79001,77657,77561,92409
2026-08-29T05:53:06Z,79001,77657,77561,92409
2026-08-29T05:53:26Z,79001,77657,77561,92409
2026-08-29T05:53:46Z,79001,77657,77561,92409
2026-08-29T05:54:06Z,79001,77657,77561,92409
2026-08-29T05:54:26Z,79001,77657,77561,92409
2026-08-29T05:54:47Z,79065,77657,77561,92409
2026-08-29T05:55:07Z,79065,77657,77561,92409
2026-08-29T05:55:27Z,79065,77657,77561,92409
2026-08-29T05:55:47Z,79065,77657,77561,92409
2026-08-29T05:56:07Z,79065,77657,77561,92409
2026-08-29T05:56:27Z,79065,77657,77561,92409
2026-08-29T05:56:48Z,79065,77657,77561,92409
2026-08-29T05:57:08Z,79065,77657,77561,92409
2026-08-29T05:57:28Z,79193,77657,77561,92409
2026-08-29T05:57:48Z,79193,77657,77561,92409
2026-08-29T05:58:08Z,79257,77657,77561,92409
2026-08-29T05:58:28Z,79257,77657,77561,92409
2026-08-29T05:58:48Z,79257,77657,77561,92409
2026-08-29T05:59:08Z,79257,77657,77561,92409
2026-08-29T05:59:29Z,79257,77657,77561,92409
2026-08-29T05:59:49Z,79385,77657,77561,92409
2026-08-29T06:00:09Z,79385,77657,77561,92409
2026-08-29T06:00:29Z,79385,77657,77561,92409
2026-08-29T06:00:49Z,79385,77657,77561,92409
2026-08-29T06:01:09Z,79385,77657,77561,92409
2026-08-29T06:01:30Z,79385,77657,77561,92409
2026-08-29T06:01:50Z,79385,77657,77561,92409
2026-08-29T06:02:10Z,79417,77657,77561,92409
2026-08-29T06:02:30Z,79417,77657,77561,92409
2026-08-29T06:02:50Z,79417,77657,77561,92409
2026-08-29T06:03:10Z,79417,77657,77561,92409
2026-08-29T06:03:30Z,79417,77657,77561,92409
2026-08-29T06:03:50Z,79417,77657,77561,92409
2026-08-29T06:04:11Z,79417,77657,77561,92409
2026-08-29T06:04:31Z,79417,77657,77561,92409
2026-08-29T06:04:51Z,79449,77657,77561,92409
2026-08-29T06:05:11Z,79449,77657,77561,92409
2026-08-29T06:05:31Z,79481,77657,77593,92409
2026-08-29T06:05:51Z,79481,77657,77593,92409
2026-08-29T06:06:11Z,79481,77657,77625,92409
2026-08-29T06:06:31Z,79513,77689,77625,92473
2026-08-29T06:06:51Z,79513,77689,77625,92473
2026-08-29T06:07:11Z,79545,77689,77657,92505
2026-08-29T06:07:31Z,79545,77721,77657,92569
2026-08-29T06:07:51Z,79545,77721,77689,92569
2026-08-29T06:08:12Z,79577,77753,77689,92569
2026-08-29T06:08:32Z,79577,77753,77689,92569
2026-08-29T06:08:52Z,79609,77753,77721,92569
2026-08-29T06:09:12Z,79609,77785,77721,92569
2026-08-29T06:09:32Z,79609,77785,77753,92569
2026-08-29T06:09:52Z,79641,77817,77753,92633
2026-08-29T06:10:12Z,79641,77817,77753,92633
2026-08-29T06:10:32Z,79673,77817,77785,92633
2026-08-29T06:10:52Z,79673,77849,77785,92697
2026-08-29T06:11:12Z,79673,77849,77817,92697
2026-08-29T06:11:32Z,79705,77881,77817,92697
2026-08-29T06:11:52Z,79705,77881,77817,92697
2026-08-29T06:12:12Z,79737,77881,77849,92697
2026-08-29T06:12:32Z,79737,77913,77849,92697
2026-08-29T06:12:52Z,79737,77913,77881,92697
2026-08-29T06:13:12Z,79769,77945,77881,92761
2026-08-29T06:13:33Z,79769,77945,77881,92761
2026-08-29T06:13:53Z,79801,77945,77913,92761
2026-08-29T06:14:13Z,79801,77977,77913,92761
2026-08-29T06:14:33Z,79801,77977,77945,92761
2026-08-29T06:14:53Z,79833,78009,77945,92761
2026-08-29T06:15:13Z,79833,78009,77945,92761
2026-08-29T06:15:33Z,79865,78009,77977,92761
2026-08-29T06:15:53Z,79865,78041,77977,92825
2026-08-29T06:16:13Z,79865,78041,78009,92825
2026-08-29T06:16:33Z,79897,78073,78009,92825
2026-08-29T06:16:53Z,79897,78073,78009,92857
2026-08-29T06:17:13Z,79929,78073,78041,92921
2026-08-29T06:17:33Z,79929,78105,78041,92921
2026-08-29T06:17:53Z,79929,78105,78073,92921
2026-08-29T06:18:13Z,79961,78137,78073,92921
2026-08-29T06:18:34Z,79961,78137,78073,92921
2026-08-29T06:18:54Z,79993,78137,78105,92953
2026-08-29T06:19:14Z,79993,78169,78105,92953
2026-08-29T06:19:34Z,79993,78169,78137,92953
2026-08-29T06:19:54Z,80025,78201,78137,92985
2026-08-29T06:20:14Z,80025,78201,78137,92985
2026-08-29T06:20:34Z,80057,78201,78169,93017
2026-08-29T06:20:54Z,80057,78233,78169,93017
2026-08-29T06:21:14Z,80057,78233,78201,93017
2026-08-29T06:21:34Z,80089,78265,78201,93017
2026-08-29T06:21:54Z,80089,78265,78201,93017
2026-08-29T06:22:14Z,80121,78265,78233,93049
2026-08-29T06:22:34Z,80121,78297,78233,93049
2026-08-29T06:22:54Z,80121,78297,78265,93049
2026-08-29T06:23:14Z,80153,78329,78265,93081
2026-08-29T06:23:34Z,80153,78329,78265,93081
2026-08-29T06:23:55Z,80153,78329,78297,93081
2026-08-29T06:24:15Z,80185,78361,78297,93081
2026-08-29T06:24:35Z,80185,78361,78297,93113
2026-08-29T06:24:55Z,80217,78393,78329,93145
2026-08-29T06:25:15Z,80217,78393,78329,93177
2026-08-29T06:25:35Z,80217,78393,78361,93177
2026-08-29T06:25:55Z,80249,78425,78361,93177
2026-08-29T06:26:15Z,80249,78425,78361,93209
2026-08-29T06:26:35Z,80281,78425,78393,93273
2026-08-29T06:26:55Z,80281,78457,78393,93273
2026-08-29T06:27:15Z,80281,78457,78425,93273
2026-08-29T06:27:35Z,80313,78489,78425,93273
2026-08-29T06:27:55Z,80313,78489,78425,93273
2026-08-29T06:28:15Z,80345,78489,78457,93273
2026-08-29T06:28:35Z,80345,78521,78457,93273
2026-08-29T06:28:56Z,80345,78521,78489,93273
2026-08-29T06:29:16Z,80377,78553,78489,93369
2026-08-29T06:29:36Z,80377,78553,78489,93369
2026-08-29T06:29:56Z,80409,78553,78521,93369
2026-08-29T06:30:16Z,80409,78585,78521,93369
2026-08-29T06:30:36Z,80409,78585,78553,93369
2026-08-29T06:30:56Z,80441,78617,78553,93369
2026-08-29T06:31:16Z,80441,78617,78553,93369
2026-08-29T06:31:36Z,80441,78617,78585,93369
