timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 15:52:02.850, 68, 149.57 W, 2842 MHz, 14001 MHz, 2 MiB, 0 %
2026/09/25 15:52:03.102, 68, 149.57 W, 2842 MHz, 14001 MHz, 596 MiB, 0 %
2026/09/25 15:52:03.352, 68, 149.57 W, 2842 MHz, 14001 MHz, 1556 MiB, 0 %
2026/09/25 15:52:03.602, 67, 115.05 W, 2640 MHz, 13365 MHz, 2580 MiB, 12 %
2026/09/25 15:52:03.852, 67, 115.05 W, 2640 MHz, 13365 MHz, 3604 MiB, 12 %
2026/09/25 15:52:04.102, 66, 108.67 W, 2617 MHz, 13365 MHz, 4564 MiB, 12 %
2026/09/25 15:52:04.352, 66, 108.67 W, 2617 MHz, 13365 MHz, 5492 MiB, 12 %
2026/09/25 15:52:04.602, 66, 98.18 W, 2617 MHz, 13365 MHz, 6420 MiB, 11 %
2026/09/25 15:52:04.852, 66, 98.18 W, 2617 MHz, 13365 MHz, 7316 MiB, 11 %
2026/09/25 15:52:05.102, 66, 97.44 W, 2617 MHz, 13365 MHz, 8244 MiB, 11 %
2026/09/25 15:52:05.352, 66, 97.44 W, 2617 MHz, 13365 MHz, 9108 MiB, 11 %
2026/09/25 15:52:05.602, 65, 96.64 W, 2617 MHz, 13365 MHz, 10068 MiB, 10 %
2026/09/25 15:52:05.853, 65, 96.64 W, 2617 MHz, 13365 MHz, 10964 MiB, 10 %
2026/09/25 15:52:06.103, 65, 96.49 W, 2617 MHz, 13365 MHz, 11860 MiB, 11 %
2026/09/25 15:52:06.353, 65, 96.49 W, 2617 MHz, 13365 MHz, 12788 MiB, 11 %
2026/09/25 15:52:06.603, 65, 96.14 W, 2617 MHz, 13365 MHz, 13716 MiB, 11 %
2026/09/25 15:52:06.853, 65, 96.14 W, 2617 MHz, 13365 MHz, 14612 MiB, 11 %
2026/09/25 15:52:07.103, 65, 95.44 W, 2617 MHz, 13365 MHz, 14740 MiB, 3 %
2026/09/25 15:52:07.353, 65, 95.44 W, 2617 MHz, 13365 MHz, 14740 MiB, 3 %
2026/09/25 15:52:07.603, 64, 93.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 15:52:07.853, 64, 93.91 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 15:52:08.103, 64, 92.74 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
