epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790294171675,66,162.84,1770,8633,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294171925,74,145.11,1897,9145,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294172175,75,147.52,2115,9145,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294172425,76,152.28,2107,9145,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294172675,73,156.41,2070,9817,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294172925,76,174.22,1972,10201,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294173175,77,173.28,2047,10201,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294173425,77,171.49,2092,10233,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294173675,76,170.02,2010,10233,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294173925,77,172.48,2017,10233,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294174175,77,172.86,2025,10457,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294174425,75,168.93,2047,10459,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294174675,74,169.11,1927,10459,0,0,0,0,0,0,0,0,0,0,0,0,0
1790294174925,74,168.23,1845,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294175175,74,165.06,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294175425,74,165.54,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294175675,74,164.78,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294175925,74,166.81,1897,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294176175,74,166.78,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294176425,75,166.81,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294176675,75,166.85,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294176925,75,167.00,1897,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294177175,75,167.21,1905,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294177425,75,167.31,1897,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
1790294177675,75,167.35,1897,10459,14182318080,10584410720,10636754944,52344224,8,603029504,0,0,0,0,0,0,0
