timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz]
2026/09/23 00:21:07.462, 0, 1 %, 35296 MiB, 64.51 W, 2617 MHz
2026/09/23 00:21:07.462, 1, 0 %, 2816 MiB, 14.14 W, 180 MHz
2026/09/23 00:21:07.712, 0, 1 %, 38784 MiB, 64.51 W, 2617 MHz
2026/09/23 00:21:07.712, 1, 0 %, 2816 MiB, 14.14 W, 180 MHz
2026/09/23 00:21:07.963, 0, 18 %, 38784 MiB, 65.40 W, 2617 MHz
2026/09/23 00:21:07.963, 1, 0 %, 2816 MiB, 14.19 W, 180 MHz
2026/09/23 00:21:08.213, 0, 18 %, 38784 MiB, 65.40 W, 2617 MHz
2026/09/23 00:21:08.213, 1, 0 %, 2816 MiB, 14.19 W, 180 MHz
2026/09/23 00:21:08.463, 0, 0 %, 38784 MiB, 66.51 W, 2617 MHz
2026/09/23 00:21:08.463, 1, 0 %, 2816 MiB, 14.15 W, 180 MHz
