2026/08/12 14:26:08.431, 0, P8, 35, 32.49, 600.00, 180, 405, 0, 97252, 0
2026/08/12 14:26:08.699, 0, P8, 35, 32.49, 600.00, 180, 405, 3, 97249, 0
2026/08/12 14:26:08.952, 0, P0, 36, 45.42, 600.00, 1222, 12481, 595, 96658, 1
2026/08/12 14:26:09.202, 0, P0, 36, 55.12, 600.00, 2392, 12481, 595, 96658, 0
2026/08/12 14:26:09.452, 0, P0, 36, 59.67, 600.00, 2392, 12481, 1491, 95762, 0
2026/08/12 14:26:09.703, 0, P0, 36, 64.93, 600.00, 2392, 12481, 2003, 95250, 5
2026/08/12 14:26:09.953, 0, P0, 36, 91.78, 600.00, 2392, 12481, 2611, 94642, 4
2026/08/12 14:26:10.203, 0, P0, 36, 92.41, 600.00, 2392, 12481, 3251, 94002, 5
2026/08/12 14:26:10.454, 0, P0, 36, 92.67, 600.00, 2392, 12481, 3891, 93362, 5
2026/08/12 14:26:10.704, 0, P0, 36, 92.42, 600.00, 2392, 12481, 4563, 92690, 6
2026/08/12 14:26:10.955, 0, P0, 36, 92.39, 600.00, 2392, 12481, 5235, 92018, 6
2026/08/12 14:26:11.205, 0, P0, 36, 92.00, 600.00, 2392, 12481, 5843, 91410, 5
2026/08/12 14:26:11.456, 0, P0, 36, 91.96, 600.00, 2392, 12481, 6515, 90738, 5
2026/08/12 14:26:11.706, 0, P0, 36, 91.97, 600.00, 2392, 12481, 7123, 90130, 5
2026/08/12 14:26:11.957, 0, P0, 36, 92.07, 600.00, 2392, 12481, 7795, 89458, 5
2026/08/12 14:26:12.207, 0, P0, 36, 92.20, 600.00, 2392, 12481, 8467, 88786, 6
2026/08/12 14:26:12.457, 0, P0, 36, 92.08, 600.00, 2392, 12481, 9107, 88146, 5
2026/08/12 14:26:12.708, 0, P0, 36, 91.91, 600.00, 2392, 12481, 9715, 87538, 5
2026/08/12 14:26:12.958, 0, P0, 35, 91.99, 600.00, 2392, 12481, 10387, 86866, 6
2026/08/12 14:26:13.209, 0, P0, 35, 92.07, 600.00, 2392, 12481, 11059, 86194, 5
2026/08/12 14:26:13.459, 0, P0, 35, 92.14, 600.00, 2392, 12481, 11699, 85554, 5
2026/08/12 14:26:13.710, 0, P0, 35, 92.13, 600.00, 2392, 12481, 12339, 84914, 6
2026/08/12 14:26:13.960, 0, P0, 35, 91.79, 600.00, 2392, 12481, 12979, 84274, 5
2026/08/12 14:26:14.210, 0, P0, 35, 91.57, 600.00, 2392, 12481, 13619, 83634, 5
2026/08/12 14:26:14.461, 0, P0, 35, 91.73, 600.00, 2392, 12481, 14259, 82994, 5
2026/08/12 14:26:14.711, 0, P0, 35, 91.89, 600.00, 2392, 12481, 14739, 82514, 6
2026/08/12 14:26:14.961, 0, P0, 35, 91.67, 600.00, 2392, 12481, 14739, 82514, 0
2026/08/12 14:26:15.212, 0, P0, 35, 91.50, 600.00, 2392, 12481, 14739, 82514, 0
2026/08/12 14:26:15.462, 0, P0, 35, 90.87, 600.00, 2392, 12481, 14739, 82514, 0
2026/08/12 14:26:15.712, 0, P0, 35, 90.83, 600.00, 2392, 12481, 16115, 81138, 1
2026/08/12 14:26:15.963, 0, P0, 47, 180.55, 600.00, 2392, 12481, 19507, 77746, 100
2026/08/12 14:26:16.213, 0, P0, 46, 256.17, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:16.464, 0, P0, 48, 371.07, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:16.714, 0, P0, 49, 440.28, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:16.965, 0, P0, 47, 467.63, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:17.215, 0, P0, 45, 454.74, 600.00, 2415, 12481, 19507, 77746, 100
2026/08/12 14:26:17.467, 0, P0, 43, 420.20, 600.00, 2415, 12481, 19507, 77746, 100
2026/08/12 14:26:17.718, 0, P0, 44, 401.39, 600.00, 2407, 12481, 19507, 77746, 100
2026/08/12 14:26:17.969, 0, P0, 47, 377.88, 600.00, 2407, 12481, 19507, 77746, 100
2026/08/12 14:26:18.219, 0, P0, 50, 391.79, 600.00, 2415, 12481, 19507, 77746, 100
2026/08/12 14:26:18.470, 0, P0, 49, 424.51, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:18.722, 0, P0, 50, 447.19, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:18.973, 0, P0, 50, 475.89, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:19.225, 0, P0, 49, 471.14, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:19.475, 0, P0, 45, 443.38, 600.00, 2407, 12481, 19507, 77746, 100
2026/08/12 14:26:19.728, 0, P0, 44, 418.04, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:19.978, 0, P0, 44, 380.47, 600.00, 2422, 12481, 19507, 77746, 100
2026/08/12 14:26:20.229, 0, P0, 49, 364.75, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:20.480, 0, P0, 50, 393.37, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:20.731, 0, P0, 50, 419.46, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:20.981, 0, P0, 52, 456.19, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:21.232, 0, P0, 51, 475.14, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:21.482, 0, P0, 50, 463.52, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:21.733, 0, P0, 46, 440.02, 600.00, 2415, 12481, 19731, 77522, 100
2026/08/12 14:26:21.984, 0, P0, 45, 398.87, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:22.234, 0, P0, 45, 373.35, 600.00, 2422, 12481, 19731, 77522, 100
2026/08/12 14:26:22.485, 0, P0, 50, 364.65, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:22.736, 0, P0, 51, 387.84, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:22.986, 0, P0, 52, 428.23, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:23.237, 0, P0, 51, 458.06, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:23.487, 0, P0, 51, 477.21, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:23.738, 0, P0, 51, 465.61, 600.00, 2415, 12481, 20019, 77234, 100
2026/08/12 14:26:23.989, 0, P0, 46, 427.32, 600.00, 2415, 12481, 20019, 77234, 100
2026/08/12 14:26:24.239, 0, P0, 46, 399.37, 600.00, 2422, 12481, 20019, 77234, 100
2026/08/12 14:26:24.490, 0, P0, 46, 355.55, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:24.741, 0, P0, 52, 367.57, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:24.991, 0, P0, 52, 405.75, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:25.242, 0, P0, 52, 435.08, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:25.494, 0, P0, 53, 477.40, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:25.746, 0, P0, 52, 475.63, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:25.997, 0, P0, 48, 449.71, 600.00, 2415, 12481, 20307, 76946, 100
2026/08/12 14:26:26.248, 0, P0, 47, 423.03, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:26.498, 0, P0, 47, 382.16, 600.00, 2422, 12481, 20307, 76946, 100
2026/08/12 14:26:26.749, 0, P0, 49, 356.28, 600.00, 2422, 12481, 20595, 76658, 95
2026/08/12 14:26:27.000, 0, P0, 52, 381.89, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:27.251, 0, P0, 53, 407.76, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:27.501, 0, P0, 54, 451.18, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:27.752, 0, P0, 53, 479.86, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:28.002, 0, P0, 53, 470.82, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:28.253, 0, P0, 48, 449.78, 600.00, 2415, 12481, 20595, 76658, 99
2026/08/12 14:26:28.504, 0, P0, 48, 409.64, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:28.754, 0, P0, 48, 380.84, 600.00, 2422, 12481, 20595, 76658, 100
2026/08/12 14:26:29.005, 0, P0, 52, 363.47, 600.00, 2422, 12481, 20883, 76370, 95
2026/08/12 14:26:29.256, 0, P0, 54, 384.37, 600.00, 2422, 12481, 20883, 76370, 100
2026/08/12 14:26:29.506, 0, P0, 54, 427.18, 600.00, 2422, 12481, 20883, 76370, 100
2026/08/12 14:26:29.757, 0, P0, 54, 456.91, 600.00, 2422, 12481, 20883, 76370, 100
