2026/08/08 22:14:36.744, 0, 38, P8, 22, 31.92, 0, 0, 46002, 51257
2026/08/08 22:14:36.765, 1, 46, P1, 2610, 85.66, 0, 0, 56340, 40919
2026/08/08 22:14:37.806, 0, 52, P1, 2797, 339.51, 79, 70, 56946, 40313
2026/08/08 22:14:37.815, 1, 51, P1, 2775, 297.30, 86, 70, 67348, 29911
2026/08/08 22:14:38.848, 0, 52, P1, 2775, 508.20, 88, 75, 56978, 40281
2026/08/08 22:14:38.860, 1, 56, P1, 2707, 476.91, 87, 78, 67604, 29655
2026/08/08 22:14:39.906, 0, 54, P1, 2745, 511.01, 88, 80, 56978, 40281
2026/08/08 22:14:39.913, 1, 59, P1, 2737, 522.82, 87, 79, 67636, 29623
2026/08/08 22:14:40.953, 0, 55, P1, 2775, 432.53, 89, 80, 56978, 40281
2026/08/08 22:14:40.964, 1, 60, P1, 2700, 509.90, 84, 71, 67636, 29623
2026/08/08 22:14:42.015, 0, 55, P1, 2775, 419.50, 86, 77, 57010, 40249
2026/08/08 22:14:42.027, 1, 60, P1, 2715, 510.55, 86, 73, 67668, 29591
2026/08/08 22:14:43.075, 0, 55, P1, 2782, 520.39, 89, 80, 57010, 40249
2026/08/08 22:14:43.082, 1, 62, P1, 2722, 508.89, 83, 72, 67668, 29591
2026/08/08 22:14:44.125, 0, 55, P1, 2790, 515.90, 84, 70, 57042, 40217
2026/08/08 22:14:44.131, 1, 60, P1, 2685, 506.56, 89, 80, 67668, 29591
2026/08/08 22:14:45.167, 0, 45, P1, 2850, 118.31, 0, 0, 57042, 40217
2026/08/08 22:14:45.172, 1, 63, P1, 2737, 510.23, 84, 70, 67668, 29591
2026/08/08 22:14:46.207, 0, 49, P1, 2820, 246.68, 40, 24, 57042, 40217
2026/08/08 22:14:46.214, 1, 57, P1, 2835, 283.33, 45, 28, 67830, 29429
2026/08/08 22:14:47.251, 0, 49, P1, 2820, 247.16, 41, 24, 57042, 40217
2026/08/08 22:14:47.257, 1, 57, P1, 2835, 282.36, 46, 29, 67830, 29429
2026/08/08 22:14:48.292, 0, 50, P1, 2820, 246.45, 41, 25, 57042, 40217
2026/08/08 22:14:48.298, 1, 56, P1, 2835, 280.18, 47, 29, 67830, 29429
2026/08/08 22:14:49.393, 0, 49, P1, 2820, 247.46, 42, 25, 57042, 40217
2026/08/08 22:14:49.402, 1, 57, P1, 2835, 282.36, 45, 28, 67830, 29429
2026/08/08 22:14:50.436, 0, 51, P1, 2812, 246.34, 42, 25, 57042, 40217
2026/08/08 22:14:50.442, 1, 57, P1, 2835, 281.78, 45, 28, 67830, 29429
2026/08/08 22:14:51.477, 0, 50, P1, 2812, 246.24, 41, 25, 57042, 40217
2026/08/08 22:14:51.484, 1, 57, P1, 2835, 282.12, 46, 29, 67830, 29429
2026/08/08 22:14:52.520, 0, 50, P1, 2812, 249.66, 42, 25, 57042, 40217
2026/08/08 22:14:52.526, 1, 57, P1, 2835, 285.43, 47, 29, 67830, 29429
2026/08/08 22:14:53.562, 0, 50, P1, 2820, 247.29, 40, 24, 57042, 40217
2026/08/08 22:14:53.568, 1, 58, P1, 2835, 283.65, 45, 28, 67830, 29429
2026/08/08 22:14:54.604, 0, 52, P1, 2805, 349.61, 61, 40, 67026, 30233
2026/08/08 22:14:54.613, 1, 63, P1, 2827, 328.54, 86, 66, 78518, 18741
2026/08/08 22:14:55.652, 0, 50, P1, 2827, 286.97, 0, 0, 67026, 30233
2026/08/08 22:14:55.658, 1, 64, P1, 2797, 497.98, 87, 65, 78518, 18741
2026/08/08 22:14:56.697, 0, 56, P1, 2812, 391.41, 88, 64, 67026, 30233
2026/08/08 22:14:56.706, 1, 65, P1, 2797, 444.06, 87, 62, 78518, 18741
2026/08/08 22:14:57.745, 0, 58, P1, 2805, 349.91, 88, 62, 67026, 30233
2026/08/08 22:14:57.754, 1, 64, P1, 2835, 418.04, 88, 68, 78518, 18741
2026/08/08 22:14:58.794, 0, 54, P1, 2812, 364.14, 35, 25, 67026, 30233
2026/08/08 22:14:58.800, 1, 66, P1, 2797, 508.23, 88, 66, 78518, 18741
2026/08/08 22:14:59.839, 0, 58, P1, 2812, 370.40, 88, 65, 67026, 30233
2026/08/08 22:14:59.851, 1, 66, P1, 2797, 438.00, 88, 64, 78518, 18741
2026/08/08 22:15:00.904, 0, 58, P1, 2805, 360.65, 89, 62, 67026, 30233
2026/08/08 22:15:00.913, 1, 65, P1, 2827, 435.25, 60, 46, 78518, 18741
2026/08/08 22:15:01.954, 0, 56, P1, 2812, 408.69, 62, 40, 67026, 30233
2026/08/08 22:15:01.962, 1, 68, P1, 2797, 507.28, 88, 61, 78518, 18741
2026/08/08 22:15:03.037, 0, 59, P1, 2805, 411.28, 85, 55, 67026, 30233
2026/08/08 22:15:03.046, 1, 67, P1, 2797, 506.14, 89, 66, 78518, 18741
2026/08/08 22:15:04.096, 0, 57, P1, 2842, 327.48, 38, 16, 67026, 30233
2026/08/08 22:15:04.109, 1, 65, P1, 2835, 431.34, 29, 10, 78998, 18261
2026/08/08 22:15:05.154, 0, 59, P1, 2812, 400.18, 69, 48, 67026, 30233
2026/08/08 22:15:05.160, 1, 69, P1, 2797, 501.65, 88, 58, 79030, 18229
2026/08/08 22:15:06.196, 0, 56, P1, 2805, 252.72, 40, 24, 67026, 30233
2026/08/08 22:15:06.203, 1, 63, P1, 2835, 293.40, 47, 29, 79030, 18229
2026/08/08 22:15:07.243, 0, 55, P1, 2805, 253.44, 42, 25, 67026, 30233
2026/08/08 22:15:07.255, 1, 63, P1, 2827, 300.23, 47, 29, 79030, 18229
2026/08/08 22:15:08.305, 0, 55, P1, 2805, 253.19, 40, 24, 67026, 30233
2026/08/08 22:15:08.312, 1, 64, P1, 2827, 294.29, 44, 28, 79030, 18229
2026/08/08 22:15:09.347, 0, 56, P1, 2805, 252.18, 41, 24, 67026, 30233
2026/08/08 22:15:09.353, 1, 63, P1, 2827, 292.51, 46, 28, 79030, 18229
2026/08/08 22:15:10.389, 0, 56, P1, 2805, 250.62, 40, 24, 67026, 30233
2026/08/08 22:15:10.396, 1, 63, P1, 2827, 294.25, 47, 29, 79030, 18229
2026/08/08 22:15:11.444, 0, 55, P1, 2805, 253.29, 42, 25, 67026, 30233
2026/08/08 22:15:11.451, 1, 64, P1, 2835, 296.55, 47, 30, 79030, 18229
2026/08/08 22:15:12.487, 0, 56, P1, 2805, 252.95, 42, 25, 67026, 30233
2026/08/08 22:15:12.494, 1, 64, P1, 2835, 294.78, 47, 29, 79030, 18229
2026/08/08 22:15:13.529, 0, 56, P1, 2812, 254.16, 40, 24, 67026, 30233
2026/08/08 22:15:13.536, 1, 64, P1, 2827, 295.96, 44, 28, 79030, 18229
2026/08/08 22:15:14.618, 0, 60, P1, 2797, 485.36, 88, 64, 77202, 20057
2026/08/08 22:15:14.624, 1, 68, P1, 2820, 519.19, 87, 64, 89686, 7573
2026/08/08 22:15:15.671, 0, 61, P1, 2812, 410.30, 61, 44, 77202, 20057
2026/08/08 22:15:15.681, 1, 70, P1, 2790, 508.54, 88, 62, 89718, 7541
2026/08/08 22:15:16.730, 0, 56, P1, 2805, 214.68, 41, 24, 77234, 20025
2026/08/08 22:15:16.738, 1, 66, P1, 2827, 351.49, 46, 29, 89718, 7541
2026/08/08 22:15:17.806, 0, 56, P1, 2805, 262.84, 40, 24, 77234, 20025
2026/08/08 22:15:17.814, 1, 66, P1, 2827, 306.69, 45, 28, 89718, 7541
2026/08/08 22:15:18.865, 0, 57, P1, 2805, 254.11, 39, 23, 77234, 20025
2026/08/08 22:15:18.875, 1, 65, P1, 2827, 296.96, 44, 28, 89718, 7541
2026/08/08 22:15:19.921, 0, 57, P1, 2805, 254.65, 42, 25, 77234, 20025
2026/08/08 22:15:19.930, 1, 65, P1, 2827, 295.89, 48, 30, 89718, 7541
2026/08/08 22:15:20.965, 0, 57, P1, 2805, 254.81, 41, 24, 77234, 20025
2026/08/08 22:15:20.973, 1, 65, P1, 2827, 297.71, 45, 28, 89718, 7541
2026/08/08 22:15:22.010, 0, 57, P1, 2805, 259.96, 42, 25, 77234, 20025
2026/08/08 22:15:22.018, 1, 65, P1, 2827, 300.15, 47, 29, 89718, 7541
2026/08/08 22:15:23.055, 0, 58, P1, 2805, 254.59, 42, 25, 77234, 20025
2026/08/08 22:15:23.064, 1, 65, P1, 2827, 296.69, 46, 29, 89718, 7541
2026/08/08 22:15:24.099, 0, 57, P1, 2805, 255.37, 41, 25, 77234, 20025
2026/08/08 22:15:24.107, 1, 65, P1, 2827, 298.17, 44, 28, 89718, 7541
2026/08/08 22:15:25.143, 0, 58, P1, 2805, 256.03, 39, 23, 77234, 20025
2026/08/08 22:15:25.154, 1, 65, P1, 2827, 297.11, 38, 24, 89718, 7541
2026/08/08 22:15:26.212, 0, 63, P1, 2805, 407.32, 67, 49, 77234, 20025
2026/08/08 22:15:26.221, 1, 71, P1, 2775, 508.35, 88, 60, 89718, 7541
2026/08/08 22:15:27.269, 0, 64, P1, 2790, 377.13, 81, 59, 77234, 20025
2026/08/08 22:15:27.282, 1, 72, P1, 2827, 441.42, 88, 62, 89718, 7541
2026/08/08 22:15:28.327, 0, 57, P1, 2797, 340.17, 0, 0, 77234, 20025
2026/08/08 22:15:28.336, 1, 71, P1, 2790, 507.84, 87, 63, 89750, 7509
2026/08/08 22:15:29.372, 0, 59, P1, 2805, 262.55, 40, 24, 77234, 20025
2026/08/08 22:15:29.379, 1, 68, P1, 2827, 304.24, 46, 28, 89750, 7509
2026/08/08 22:15:30.416, 0, 59, P1, 2805, 257.26, 39, 23, 77234, 20025
2026/08/08 22:15:30.423, 1, 67, P1, 2827, 299.43, 44, 27, 89750, 7509
2026/08/08 22:15:31.459, 0, 59, P1, 2805, 256.71, 42, 25, 77234, 20025
2026/08/08 22:15:31.467, 1, 66, P1, 2827, 299.64, 48, 30, 89750, 7509
2026/08/08 22:15:32.502, 0, 59, P1, 2797, 257.12, 42, 25, 77234, 20025
2026/08/08 22:15:32.511, 1, 66, P1, 2820, 298.32, 46, 29, 89750, 7509
2026/08/08 22:15:33.548, 0, 58, P1, 2805, 267.91, 41, 25, 77234, 20025
2026/08/08 22:15:33.556, 1, 67, P1, 2827, 301.11, 47, 29, 89750, 7509
2026/08/08 22:15:34.629, 0, 59, P1, 2797, 257.21, 42, 25, 77234, 20025
2026/08/08 22:15:34.636, 1, 67, P1, 2827, 298.82, 48, 30, 89750, 7509
2026/08/08 22:15:35.674, 0, 59, P1, 2797, 257.80, 40, 24, 77234, 20025
2026/08/08 22:15:35.681, 1, 68, P1, 2827, 299.86, 46, 28, 89750, 7509
2026/08/08 22:15:36.718, 0, 59, P1, 2805, 263.48, 42, 25, 77234, 20025
2026/08/08 22:15:36.725, 1, 67, P1, 2827, 304.34, 48, 30, 89750, 7509
2026/08/08 22:15:37.803, 0, 61, P1, 2797, 339.01, 60, 38, 77234, 20025
2026/08/08 22:15:37.813, 1, 72, P1, 2782, 340.81, 88, 66, 89750, 7509
2026/08/08 22:15:38.854, 0, 59, P1, 2797, 370.84, 0, 0, 77234, 20025
2026/08/08 22:15:38.861, 1, 72, P1, 2782, 509.58, 88, 64, 89750, 7509
2026/08/08 22:15:39.900, 0, 65, P1, 2790, 473.33, 89, 63, 77234, 20025
2026/08/08 22:15:39.910, 1, 73, P1, 2745, 505.58, 88, 61, 89750, 7509
2026/08/08 22:15:41.004, 0, 66, P1, 2790, 374.89, 68, 50, 77266, 19993
2026/08/08 22:15:41.013, 1, 75, P1, 2835, 440.05, 87, 61, 89750, 7509
2026/08/08 22:15:42.054, 0, 60, P1, 2835, 314.92, 42, 25, 77266, 19993
2026/08/08 22:15:42.061, 1, 70, P1, 2820, 457.20, 47, 30, 89750, 7509
2026/08/08 22:15:43.098, 0, 61, P1, 2805, 258.76, 43, 25, 77266, 19993
2026/08/08 22:15:43.105, 1, 68, P1, 2827, 302.95, 44, 27, 89750, 7509
2026/08/08 22:15:44.167, 0, 60, P1, 2805, 263.05, 39, 23, 77266, 19993
2026/08/08 22:15:44.175, 1, 69, P1, 2827, 305.57, 44, 27, 89750, 7509
2026/08/08 22:15:45.221, 0, 61, P1, 2805, 257.64, 39, 23, 77266, 19993
2026/08/08 22:15:45.233, 1, 70, P1, 2827, 300.00, 44, 27, 89750, 7509
2026/08/08 22:15:46.270, 0, 60, P1, 2812, 257.33, 42, 25, 77266, 19993
2026/08/08 22:15:46.277, 1, 68, P1, 2827, 298.91, 47, 28, 89750, 7509
2026/08/08 22:15:47.313, 0, 61, P1, 2805, 256.61, 40, 24, 77266, 19993
2026/08/08 22:15:47.320, 1, 69, P1, 2827, 299.52, 44, 27, 89750, 7509
2026/08/08 22:15:48.361, 0, 61, P1, 2805, 135.32, 42, 25, 77266, 19993
2026/08/08 22:15:48.370, 1, 68, P1, 2827, 269.22, 47, 29, 89750, 7509
2026/08/08 22:15:49.415, 0, 60, P1, 2812, 257.97, 39, 23, 77266, 19993
2026/08/08 22:15:49.423, 1, 69, P1, 2827, 299.40, 45, 27, 89750, 7509
2026/08/08 22:15:50.460, 0, 61, P1, 2812, 258.20, 39, 23, 77266, 19993
2026/08/08 22:15:50.468, 1, 69, P1, 2827, 300.13, 45, 27, 89750, 7509
2026/08/08 22:15:51.508, 0, 66, P1, 2782, 414.62, 88, 65, 77266, 19993
2026/08/08 22:15:51.517, 1, 73, P1, 2812, 508.98, 88, 65, 89750, 7509
2026/08/08 22:15:52.564, 0, 62, P1, 2805, 367.10, 0, 0, 77266, 19993
2026/08/08 22:15:52.573, 1, 75, P1, 2767, 509.21, 85, 60, 89750, 7509
2026/08/08 22:15:53.609, 0, 66, P1, 2797, 411.61, 63, 45, 77266, 19993
2026/08/08 22:15:53.618, 1, 75, P1, 2752, 509.62, 88, 61, 89750, 7509
2026/08/08 22:15:54.664, 0, 67, P1, 2790, 458.51, 69, 50, 77266, 19993
2026/08/08 22:15:54.673, 1, 75, P1, 2805, 419.48, 88, 60, 89750, 7509
2026/08/08 22:15:55.725, 0, 61, P1, 2820, 180.00, 19, 11, 77266, 19993
2026/08/08 22:15:55.733, 1, 73, P1, 2767, 374.96, 58, 37, 89750, 7509
2026/08/08 22:15:56.777, 0, 63, P1, 2812, 260.52, 42, 24, 77266, 19993
2026/08/08 22:15:56.791, 1, 70, P1, 2827, 304.64, 46, 28, 89750, 7509
2026/08/08 22:15:57.828, 0, 63, P1, 2812, 260.76, 41, 24, 77266, 19993
2026/08/08 22:15:57.836, 1, 70, P1, 2827, 306.03, 46, 28, 89750, 7509
2026/08/08 22:15:58.871, 0, 63, P1, 2812, 262.10, 41, 24, 77266, 19993
2026/08/08 22:15:58.879, 1, 71, P1, 2827, 306.06, 47, 29, 89750, 7509
2026/08/08 22:15:59.916, 0, 62, P1, 2812, 259.99, 43, 25, 77266, 19993
2026/08/08 22:15:59.925, 1, 70, P1, 2827, 304.22, 47, 29, 89750, 7509
2026/08/08 22:16:00.962, 0, 62, P1, 2812, 260.61, 42, 24, 77266, 19993
2026/08/08 22:16:00.970, 1, 71, P1, 2827, 305.34, 47, 29, 89750, 7509
2026/08/08 22:16:02.005, 0, 63, P1, 2812, 259.55, 41, 24, 77266, 19993
2026/08/08 22:16:02.013, 1, 71, P1, 2827, 303.81, 46, 28, 89750, 7509
2026/08/08 22:16:03.054, 0, 63, P1, 2805, 259.73, 42, 24, 77266, 19993
2026/08/08 22:16:03.063, 1, 70, P1, 2827, 305.56, 46, 28, 89750, 7509
2026/08/08 22:16:04.101, 0, 62, P1, 2805, 260.11, 42, 24, 77266, 19993
2026/08/08 22:16:04.109, 1, 71, P1, 2827, 305.04, 45, 27, 89750, 7509
2026/08/08 22:16:05.147, 0, 67, P1, 2790, 347.00, 89, 58, 77266, 19993
2026/08/08 22:16:05.157, 1, 72, P1, 2827, 295.07, 41, 30, 89750, 7509
2026/08/08 22:16:06.195, 0, 68, P1, 2790, 481.34, 88, 63, 77266, 19993
2026/08/08 22:16:06.205, 1, 76, P1, 2760, 511.47, 88, 61, 89750, 7509
2026/08/08 22:16:07.250, 0, 68, P1, 2797, 381.33, 74, 48, 77266, 19993
2026/08/08 22:16:07.267, 1, 76, P1, 2745, 449.77, 88, 64, 89750, 7509
2026/08/08 22:16:08.308, 0, 68, P1, 2827, 335.91, 88, 65, 77266, 19993
2026/08/08 22:16:08.318, 1, 71, P1, 2812, 404.27, 35, 20, 89750, 7509
2026/08/08 22:16:09.392, 0, 68, P1, 2790, 369.95, 64, 40, 77266, 19993
2026/08/08 22:16:09.402, 1, 77, P1, 2752, 511.48, 88, 60, 89750, 7509
2026/08/08 22:16:10.448, 0, 67, P1, 2797, 366.46, 60, 38, 77266, 19993
2026/08/08 22:16:10.461, 1, 76, P1, 2752, 446.36, 87, 58, 89782, 7477
2026/08/08 22:16:11.509, 0, 64, P1, 2797, 263.62, 41, 24, 77266, 19993
2026/08/08 22:16:11.517, 1, 73, P1, 2820, 310.76, 47, 29, 89782, 7477
2026/08/08 22:16:12.605, 0, 65, P1, 2797, 261.78, 41, 24, 77266, 19993
2026/08/08 22:16:12.614, 1, 72, P1, 2827, 310.19, 45, 28, 89782, 7477
2026/08/08 22:16:13.662, 0, 64, P1, 2797, 262.57, 42, 25, 77266, 19993
2026/08/08 22:16:13.671, 1, 72, P1, 2827, 309.08, 46, 28, 89782, 7477
2026/08/08 22:16:14.713, 0, 63, P1, 2797, 264.50, 41, 24, 77266, 19993
2026/08/08 22:16:14.721, 1, 73, P1, 2827, 309.51, 46, 28, 89782, 7477
2026/08/08 22:16:15.757, 0, 63, P1, 2797, 264.09, 40, 23, 77266, 19993
2026/08/08 22:16:15.765, 1, 73, P1, 2820, 311.22, 47, 29, 89782, 7477
2026/08/08 22:16:16.800, 0, 64, P1, 2797, 272.69, 40, 23, 77266, 19993
2026/08/08 22:16:16.815, 1, 73, P1, 2827, 325.37, 45, 27, 89782, 7477
2026/08/08 22:16:17.861, 0, 63, P1, 2797, 263.56, 40, 24, 77266, 19993
2026/08/08 22:16:17.869, 1, 72, P1, 2812, 308.18, 47, 29, 89782, 7477
2026/08/08 22:16:18.905, 0, 64, P1, 2797, 262.91, 41, 24, 77266, 19993
2026/08/08 22:16:18.913, 1, 72, P1, 2827, 308.41, 45, 27, 89782, 7477
2026/08/08 22:16:19.950, 0, 64, P1, 2797, 264.07, 40, 23, 77266, 19993
2026/08/08 22:16:19.957, 1, 73, P1, 2820, 311.46, 44, 27, 89782, 7477
2026/08/08 22:16:21.029, 0, 68, P1, 2790, 350.21, 61, 38, 77266, 19993
2026/08/08 22:16:21.039, 1, 77, P1, 2737, 508.27, 88, 59, 89782, 7477
2026/08/08 22:16:22.087, 0, 69, P1, 2805, 374.99, 89, 59, 77266, 19993
2026/08/08 22:16:22.103, 1, 77, P1, 2797, 442.36, 59, 44, 89782, 7477
