2026/08/13 05:41:45.915, P0, 60, 990, 101.02, 49, 100
2026/08/13 05:41:46.018, P0, 57, 990, 74.70, 63, 0
2026/08/13 05:41:46.133, P0, 57, 990, 74.70, 342, 0
2026/08/13 05:41:46.233, P0, 57, 990, 74.70, 344, 0
2026/08/13 05:41:46.333, P0, 57, 990, 74.70, 344, 0
2026/08/13 05:41:46.433, P0, 57, 990, 74.70, 344, 0
2026/08/13 05:41:46.534, P0, 57, 1192, 37.50, 1208, 0
2026/08/13 05:41:46.634, P0, 57, 1192, 37.50, 1400, 0
2026/08/13 05:41:46.734, P0, 57, 1192, 37.50, 1720, 0
2026/08/13 05:41:46.834, P0, 57, 1192, 37.50, 1976, 0
2026/08/13 05:41:46.934, P0, 57, 1192, 37.50, 2264, 0
2026/08/13 05:41:47.035, P0, 56, 1192, 27.03, 2520, 12
2026/08/13 05:41:47.135, P0, 56, 1192, 27.03, 2776, 12
2026/08/13 05:41:47.235, P0, 56, 1192, 27.03, 3032, 12
2026/08/13 05:41:47.335, P0, 56, 1192, 27.03, 3288, 12
2026/08/13 05:41:47.435, P0, 56, 1192, 27.03, 3544, 12
2026/08/13 05:41:47.536, P0, 56, 1192, 27.09, 3800, 10
2026/08/13 05:41:47.636, P0, 56, 1192, 27.09, 4088, 10
2026/08/13 05:41:47.736, P0, 56, 1192, 27.09, 4376, 10
2026/08/13 05:41:47.836, P0, 56, 1192, 27.09, 4632, 10
2026/08/13 05:41:47.936, P0, 56, 1192, 27.09, 4920, 10
2026/08/13 05:41:48.037, P0, 56, 1192, 27.03, 5176, 12
2026/08/13 05:41:48.137, P0, 56, 1192, 27.03, 5496, 12
2026/08/13 05:41:48.237, P0, 56, 1192, 27.03, 5816, 12
2026/08/13 05:41:48.337, P0, 56, 1192, 27.03, 6040, 12
2026/08/13 05:41:48.438, P0, 56, 1192, 27.03, 6360, 12
2026/08/13 05:41:48.538, P0, 56, 1192, 27.07, 6616, 12
2026/08/13 05:41:48.638, P0, 56, 1192, 27.07, 6872, 12
2026/08/13 05:41:48.738, P0, 56, 1192, 27.07, 7192, 12
2026/08/13 05:41:48.839, P0, 56, 1192, 27.07, 7448, 12
2026/08/13 05:41:48.939, P0, 56, 1192, 27.07, 7672, 12
2026/08/13 05:41:49.039, P0, 56, 1192, 27.11, 7992, 10
2026/08/13 05:41:49.139, P0, 56, 1192, 27.11, 8248, 10
2026/08/13 05:41:49.240, P0, 56, 1192, 27.11, 8536, 10
2026/08/13 05:41:49.340, P0, 56, 1192, 27.11, 8856, 10
2026/08/13 05:41:49.440, P0, 56, 1192, 27.11, 9112, 10
2026/08/13 05:41:49.540, P0, 56, 1192, 27.08, 9368, 10
2026/08/13 05:41:49.641, P0, 56, 1192, 27.08, 9688, 10
2026/08/13 05:41:49.741, P0, 56, 1192, 27.08, 9944, 10
2026/08/13 05:41:49.841, P0, 56, 1192, 27.08, 10200, 10
2026/08/13 05:41:49.941, P0, 56, 1192, 27.08, 10488, 10
2026/08/13 05:41:50.042, P0, 56, 1192, 27.06, 10744, 11
2026/08/13 05:41:50.142, P0, 56, 1192, 27.06, 11032, 11
2026/08/13 05:41:50.242, P0, 56, 1192, 27.06, 11320, 11
2026/08/13 05:41:50.342, P0, 56, 1192, 27.06, 11576, 11
2026/08/13 05:41:50.443, P0, 56, 1192, 27.06, 11864, 11
2026/08/13 05:41:50.543, P0, 56, 1192, 27.08, 12184, 12
2026/08/13 05:41:50.643, P0, 56, 1192, 27.08, 12440, 12
2026/08/13 05:41:50.743, P0, 56, 1192, 27.08, 12696, 12
2026/08/13 05:41:50.843, P0, 56, 1192, 27.08, 12984, 12
2026/08/13 05:41:50.944, P0, 56, 1192, 27.08, 13304, 12
2026/08/13 05:41:51.044, P0, 56, 1192, 27.09, 13560, 11
2026/08/13 05:41:51.144, P0, 56, 1192, 27.09, 13848, 11
2026/08/13 05:41:51.244, P0, 56, 1192, 27.09, 14136, 11
2026/08/13 05:41:51.344, P0, 56, 1192, 27.09, 14392, 11
2026/08/13 05:41:51.445, P0, 56, 1192, 27.09, 14488, 11
2026/08/13 05:41:51.545, P0, 56, 1192, 27.06, 14488, 4
2026/08/13 05:41:51.645, P0, 56, 1192, 27.06, 14488, 4
2026/08/13 05:41:51.745, P0, 56, 1192, 27.06, 15608, 4
2026/08/13 05:41:51.845, P0, 56, 1192, 27.06, 15672, 4
2026/08/13 05:41:51.946, P0, 56, 1192, 27.06, 15672, 4
2026/08/13 05:41:52.046, P0, 59, 1185, 33.46, 15800, 100
2026/08/13 05:41:52.146, P0, 59, 1185, 33.46, 19416, 100
2026/08/13 05:41:52.246, P0, 59, 1185, 33.46, 19416, 100
2026/08/13 05:41:52.346, P0, 59, 1185, 33.46, 19416, 100
2026/08/13 05:41:52.446, P0, 59, 1185, 33.46, 19416, 100
2026/08/13 05:41:52.546, P0, 61, 1155, 62.03, 19416, 100
2026/08/13 05:41:52.647, P0, 61, 1155, 62.03, 19416, 100
2026/08/13 05:41:52.747, P0, 61, 1155, 62.03, 19416, 100
2026/08/13 05:41:52.847, P0, 61, 1155, 62.03, 19416, 100
2026/08/13 05:41:52.947, P0, 61, 1155, 62.03, 19416, 100
2026/08/13 05:41:53.047, P0, 62, 1155, 85.85, 19416, 100
2026/08/13 05:41:53.147, P0, 62, 1155, 85.85, 19416, 100
2026/08/13 05:41:53.248, P0, 62, 1155, 85.85, 19416, 100
2026/08/13 05:41:53.348, P0, 62, 1155, 85.85, 19416, 100
2026/08/13 05:41:53.448, P0, 62, 1155, 85.85, 19416, 100
2026/08/13 05:41:53.548, P0, 62, 1155, 89.98, 19416, 100
2026/08/13 05:41:53.648, P0, 62, 1155, 89.98, 19416, 100
2026/08/13 05:41:53.748, P0, 62, 1155, 89.98, 19416, 100
2026/08/13 05:41:53.848, P0, 62, 1155, 89.98, 19416, 100
2026/08/13 05:41:53.949, P0, 62, 1155, 89.98, 19416, 100
2026/08/13 05:41:54.049, P0, 62, 1155, 90.11, 19416, 100
2026/08/13 05:41:54.149, P0, 62, 1155, 90.11, 19416, 100
2026/08/13 05:41:54.249, P0, 62, 1155, 90.11, 19416, 100
2026/08/13 05:41:54.349, P0, 62, 1155, 90.11, 19416, 100
