timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 02:03:38.847, 61, 33.72 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 02:03:39.102, 61, 33.72 W, 1590 MHz, 14001 MHz, 32 MiB, 0 %
2026/09/25 02:03:39.352, 61, 33.72 W, 1590 MHz, 14001 MHz, 311 MiB, 0 %
2026/09/25 02:03:39.602, 61, 33.72 W, 1590 MHz, 14001 MHz, 345 MiB, 0 %
2026/09/25 02:03:39.853, 61, 31.61 W, 1867 MHz, 14001 MHz, 345 MiB, 1 %
2026/09/25 02:03:40.103, 61, 31.61 W, 1867 MHz, 14001 MHz, 15 MiB, 1 %
2026/09/25 02:03:40.353, 61, 32.49 W, 1590 MHz, 14001 MHz, 308 MiB, 1 %
2026/09/25 02:03:40.604, 61, 32.49 W, 1590 MHz, 14001 MHz, 1074 MiB, 1 %
2026/09/25 02:03:40.855, 61, 33.17 W, 1695 MHz, 14001 MHz, 1848 MiB, 2 %
2026/09/25 02:03:41.108, 61, 33.17 W, 1695 MHz, 14001 MHz, 2381 MiB, 2 %
2026/09/25 02:03:41.358, 61, 33.27 W, 1695 MHz, 14001 MHz, 3144 MiB, 2 %
2026/09/25 02:03:41.609, 61, 33.27 W, 1695 MHz, 14001 MHz, 3627 MiB, 2 %
2026/09/25 02:03:41.859, 63, 40.79 W, 2580 MHz, 14001 MHz, 3621 MiB, 100 %
2026/09/25 02:03:42.110, 63, 40.79 W, 2580 MHz, 14001 MHz, 3611 MiB, 100 %
2026/09/25 02:03:42.360, 61, 49.50 W, 1905 MHz, 14001 MHz, 3611 MiB, 0 %
2026/09/25 02:03:42.610, 61, 49.50 W, 1905 MHz, 14001 MHz, 3609 MiB, 0 %
2026/09/25 02:03:42.860, 61, 41.60 W, 1755 MHz, 14001 MHz, 3575 MiB, 12 %
2026/09/25 02:03:43.111, 61, 41.60 W, 1755 MHz, 14001 MHz, 3570 MiB, 12 %
2026/09/25 02:03:43.361, 62, 34.46 W, 2010 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 02:03:43.704, 62, 34.46 W, 2010 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 02:03:43.954, 61, 33.51 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 02:03:44.205, 61, 33.51 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/25 02:03:44.458, 61, 30.17 W, 1590 MHz, 14001 MHz, 313 MiB, 0 %
2026/09/25 02:03:44.710, 61, 30.17 W, 1590 MHz, 14001 MHz, 1113 MiB, 0 %
2026/09/25 02:03:44.960, 60, 29.65 W, 1590 MHz, 14001 MHz, 1113 MiB, 10 %
2026/09/25 02:03:45.210, 60, 29.65 W, 1590 MHz, 14001 MHz, 1497 MiB, 10 %
2026/09/25 02:03:45.460, 60, 29.66 W, 1597 MHz, 14001 MHz, 1817 MiB, 7 %
2026/09/25 02:03:45.711, 60, 29.66 W, 1597 MHz, 14001 MHz, 2425 MiB, 7 %
2026/09/25 02:03:45.961, 60, 29.50 W, 1605 MHz, 14001 MHz, 2937 MiB, 9 %
2026/09/25 02:03:46.212, 60, 29.50 W, 1605 MHz, 14001 MHz, 3513 MiB, 9 %
2026/09/25 02:03:46.462, 60, 29.60 W, 1605 MHz, 14001 MHz, 3865 MiB, 7 %
2026/09/25 02:03:46.712, 60, 29.60 W, 1605 MHz, 14001 MHz, 4249 MiB, 7 %
2026/09/25 02:03:46.962, 60, 29.47 W, 1590 MHz, 14001 MHz, 4665 MiB, 4 %
2026/09/25 02:03:47.213, 60, 29.47 W, 1590 MHz, 14001 MHz, 6585 MiB, 4 %
2026/09/25 02:03:47.463, 63, 35.11 W, 1665 MHz, 14001 MHz, 6585 MiB, 44 %
2026/09/25 02:03:47.713, 63, 35.11 W, 1665 MHz, 14001 MHz, 6585 MiB, 44 %
2026/09/25 02:03:47.963, 60, 34.98 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:48.214, 60, 34.98 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:48.464, 60, 34.65 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:48.714, 60, 34.65 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:48.964, 60, 34.65 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:49.220, 60, 34.65 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:49.470, 60, 28.68 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:49.721, 60, 28.68 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:49.971, 60, 28.70 W, 1590 MHz, 14001 MHz, 6585 MiB, 0 %
2026/09/25 02:03:50.221, 60, 28.70 W, 1590 MHz, 14001 MHz, 7225 MiB, 0 %
