timestamp, uuid, memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/21 02:08:14.258, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:14.508, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:14.759, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:15.009, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:15.259, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.28, 34
2026/09/21 02:08:15.509, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.28, 34
2026/09/21 02:08:15.759, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.28, 34
2026/09/21 02:08:16.009, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.28, 34
2026/09/21 02:08:16.259, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:16.509, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:16.759, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:17.009, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:17.259, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:17.510, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:17.760, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:18.010, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.25, 34
2026/09/21 02:08:18.260, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.72, 34
2026/09/21 02:08:18.510, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.72, 34
2026/09/21 02:08:18.760, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.72, 34
2026/09/21 02:08:19.010, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.72, 34
2026/09/21 02:08:19.260, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.74, 34
2026/09/21 02:08:19.510, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.74, 34
2026/09/21 02:08:19.760, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.74, 34
2026/09/21 02:08:20.010, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.69, 34
2026/09/21 02:08:20.260, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 95.01, 34
2026/09/21 02:08:20.511, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.22, 34
2026/09/21 02:08:20.761, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.84, 35
2026/09/21 02:08:21.011, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.18, 35
2026/09/21 02:08:21.261, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:21.511, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:21.761, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.00, 34
2026/09/21 02:08:22.011, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/21 02:08:22.261, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.93, 35
2026/09/21 02:08:22.511, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.94, 35
2026/09/21 02:08:22.762, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.98, 35
2026/09/21 02:08:23.012, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.98, 35
2026/09/21 02:08:23.262, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.98, 35
2026/09/21 02:08:23.512, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.98, 35
2026/09/21 02:08:23.762, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 35
2026/09/21 02:08:24.012, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 35
2026/09/21 02:08:24.262, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 35
2026/09/21 02:08:24.512, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.73, 35
2026/09/21 02:08:24.762, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 1, 90.82, 35
2026/09/21 02:08:25.012, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.88, 35
2026/09/21 02:08:25.263, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.95, 35
2026/09/21 02:08:25.513, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.99, 35
2026/09/21 02:08:25.763, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.01, 35
2026/09/21 02:08:26.013, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.01, 35
2026/09/21 02:08:26.263, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.01, 35
2026/09/21 02:08:26.513, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.01, 35
2026/09/21 02:08:26.763, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.78, 35
2026/09/21 02:08:27.013, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.78, 35
2026/09/21 02:08:27.263, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.78, 35
2026/09/21 02:08:27.513, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.78, 35
2026/09/21 02:08:27.764, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:28.014, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:28.264, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:28.514, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:28.764, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:29.014, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:29.264, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:29.514, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:29.764, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:30.015, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:30.265, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:30.515, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.77, 35
2026/09/21 02:08:30.765, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/21 02:08:31.015, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/21 02:08:31.265, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/21 02:08:31.515, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.02, 35
2026/09/21 02:08:31.765, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:32.015, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:32.265, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:32.516, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:32.766, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:33.016, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:33.266, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:33.516, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:33.766, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:34.016, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:34.266, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:34.516, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:34.767, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:35.017, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:35.267, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:35.517, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:35.767, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:36.017, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:36.267, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:36.517, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.07, 35
2026/09/21 02:08:36.767, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.53, 35
2026/09/21 02:08:37.017, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.06, 35
2026/09/21 02:08:37.267, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.83, 35
2026/09/21 02:08:37.518, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.22, 35
2026/09/21 02:08:37.768, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:38.018, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:38.268, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:38.518, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.23, 35
2026/09/21 02:08:38.768, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 35
2026/09/21 02:08:39.018, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 35
2026/09/21 02:08:39.268, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 35
2026/09/21 02:08:39.519, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 89.71, 35
2026/09/21 02:08:39.769, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.89, 35
2026/09/21 02:08:40.019, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.51, 35
2026/09/21 02:08:40.269, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.35, 35
2026/09/21 02:08:40.519, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.17, 35
2026/09/21 02:08:40.769, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.18, 35
2026/09/21 02:08:41.019, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.18, 35
2026/09/21 02:08:41.269, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.18, 35
2026/09/21 02:08:41.519, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 92.18, 35
2026/09/21 02:08:41.769, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.74, 35
2026/09/21 02:08:42.020, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.74, 35
2026/09/21 02:08:42.270, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.74, 35
2026/09/21 02:08:42.520, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.72, 35
2026/09/21 02:08:42.770, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.67, 35
2026/09/21 02:08:43.020, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.88, 35
2026/09/21 02:08:43.270, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.82, 35
2026/09/21 02:08:43.520, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.75, 35
2026/09/21 02:08:43.770, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.71, 35
2026/09/21 02:08:44.020, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.69, 35
2026/09/21 02:08:44.270, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 91.69, 35
2026/09/21 02:08:44.521, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.71, 35
2026/09/21 02:08:44.771, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.65, 35
2026/09/21 02:08:45.021, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.32, 35
2026/09/21 02:08:45.271, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.90, 35
2026/09/21 02:08:45.521, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.68, 35
2026/09/21 02:08:45.771, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.68, 35
2026/09/21 02:08:46.021, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.68, 35
2026/09/21 02:08:46.271, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.68, 35
2026/09/21 02:08:46.521, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.77, 35
2026/09/21 02:08:46.771, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.77, 35
2026/09/21 02:08:47.021, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.77, 35
2026/09/21 02:08:47.271, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.77, 35
2026/09/21 02:08:47.522, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 95.46, 35
2026/09/21 02:08:47.772, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.85, 35
2026/09/21 02:08:48.022, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 94.21, 35
2026/09/21 02:08:48.272, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.91, 35
2026/09/21 02:08:48.522, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.86, 35
2026/09/21 02:08:48.772, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.86, 35
2026/09/21 02:08:49.022, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.86, 35
2026/09/21 02:08:49.272, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 93.86, 35
2026/09/21 02:08:49.522, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:49.772, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:50.022, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:50.272, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:50.523, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:50.773, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:51.023, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:51.273, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:51.523, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:51.773, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:52.023, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:52.273, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.26, 35
2026/09/21 02:08:52.523, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:52.773, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:53.023, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:53.273, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.25, 35
2026/09/21 02:08:53.524, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.50, 35
2026/09/21 02:08:53.774, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.50, 35
2026/09/21 02:08:54.024, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.50, 35
2026/09/21 02:08:54.274, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.50, 35
2026/09/21 02:08:54.524, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:54.774, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:55.024, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:55.274, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.20, 35
2026/09/21 02:08:55.524, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:55.774, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:56.024, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:56.274, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.23, 35
2026/09/21 02:08:56.525, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.47, 35
2026/09/21 02:08:56.775, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.47, 35
2026/09/21 02:08:57.025, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.47, 35
2026/09/21 02:08:57.275, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, 725, 96526, 0, 90.47, 35
