[server] starting; models config = [("m", "/data/ai-ml/hf-models/ornith-1.0-9b-gguf/ornith-1.0-9b-Q8_0.gguf", None)]
[worker] Engine ready (MEMRA_FAST=true)
[worker] loading model "m" <- /data/ai-ml/hf-models/ornith-1.0-9b-gguf/ornith-1.0-9b-Q8_0.gguf
[q8rp] split-plane decode mirrors built: 249 tensors
[worker]   loaded "m": 32 layers, eos=248046
[server] worker ready; serving models: ["m"]
[worker] m: decode chunk cap 16 (exact-16 tier)
[server] listening on http://127.0.0.1:8098
[prime-batch] B=4 tokens=904 in 197.8ms
[prime-batch] B=4 tokens=904 in 215.9ms
[prime-batch] B=4 tokens=904 in 201.6ms
[prime-batch] B=4 tokens=904 in 202.4ms
[prime-batch] B=4 tokens=904 in 202.2ms
[prime-batch] B=4 tokens=904 in 220.1ms
[prime-batch] B=4 tokens=904 in 210.8ms
[prime-batch] B=4 tokens=904 in 213.1ms
[prime-batch] B=6 tokens=1356 in 279.4ms
[prime-batch] B=6 tokens=1356 in 289.3ms
[prime-batch] B=4 tokens=904 in 227.1ms
[prime-batch] B=6 tokens=1356 in 301.6ms
[prime-batch] B=6 tokens=1356 in 305.3ms
[prime-batch] B=4 tokens=904 in 221.3ms
[prime-batch] B=6 tokens=1356 in 293.9ms
[prime-batch] B=6 tokens=1356 in 276.4ms
[prime-batch] B=4 tokens=904 in 215.7ms
[prime-batch] B=6 tokens=1356 in 287.9ms
[prime-batch] B=6 tokens=1356 in 295.8ms
[prime-batch] B=4 tokens=904 in 219.2ms
