timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 00:13:36.388, 0, 0 %, 2 MiB, 114.05 W, 2850 MHz, 14001 MHz, 51
2026/09/24 00:13:36.394, 1, 0 %, 2 MiB, 111.48 W, 2610 MHz, 14001 MHz, 48
2026/09/24 00:13:36.648, 0, 0 %, 40 MiB, 114.05 W, 2850 MHz, 14001 MHz, 51
2026/09/24 00:13:36.648, 1, 0 %, 4 MiB, 111.48 W, 2610 MHz, 14001 MHz, 48
2026/09/24 00:13:36.898, 0, 0 %, 596 MiB, 114.05 W, 2850 MHz, 14001 MHz, 51
2026/09/24 00:13:36.898, 1, 0 %, 4 MiB, 111.48 W, 2610 MHz, 14001 MHz, 48
2026/09/24 00:13:37.149, 0, 0 %, 596 MiB, 118.22 W, 2850 MHz, 14001 MHz, 51
2026/09/24 00:13:37.149, 1, 0 %, 4 MiB, 119.56 W, 2610 MHz, 14001 MHz, 48
2026/09/24 00:13:37.399, 0, 0 %, 596 MiB, 118.22 W, 2850 MHz, 14001 MHz, 51
2026/09/24 00:13:37.399, 1, 0 %, 4 MiB, 119.56 W, 2610 MHz, 14001 MHz, 48
2026/09/24 00:13:37.649, 0, 0 %, 596 MiB, 108.35 W, 2850 MHz, 13365 MHz, 51
2026/09/24 00:13:37.649, 1, 0 %, 4 MiB, 113.64 W, 2857 MHz, 14001 MHz, 48
2026/09/24 00:13:37.899, 0, 0 %, 628 MiB, 108.35 W, 2850 MHz, 13365 MHz, 51
2026/09/24 00:13:37.899, 1, 0 %, 4 MiB, 113.64 W, 2857 MHz, 14001 MHz, 48
2026/09/24 00:13:38.150, 0, 0 %, 1268 MiB, 106.03 W, 2850 MHz, 13365 MHz, 51
2026/09/24 00:13:38.151, 1, 0 %, 23 MiB, 113.11 W, 2857 MHz, 14001 MHz, 48
2026/09/24 00:13:38.401, 0, 0 %, 1268 MiB, 106.03 W, 2850 MHz, 13365 MHz, 51
2026/09/24 00:13:38.401, 1, 0 %, 852 MiB, 113.11 W, 2857 MHz, 14001 MHz, 48
2026/09/24 00:13:38.652, 0, 0 %, 1268 MiB, 91.34 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:38.652, 1, 0 %, 1236 MiB, 103.03 W, 2182 MHz, 13365 MHz, 47
2026/09/24 00:13:38.902, 0, 0 %, 1332 MiB, 91.34 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:38.902, 1, 0 %, 1300 MiB, 103.03 W, 2182 MHz, 13365 MHz, 47
2026/09/24 00:13:39.152, 0, 0 %, 2356 MiB, 90.76 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:39.152, 1, 0 %, 1300 MiB, 92.53 W, 2617 MHz, 13365 MHz, 47
2026/09/24 00:13:39.402, 0, 0 %, 6804 MiB, 90.76 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:39.402, 1, 0 %, 3316 MiB, 92.53 W, 2617 MHz, 13365 MHz, 47
2026/09/24 00:13:39.653, 0, 19 %, 6804 MiB, 92.52 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:39.653, 1, 4 %, 3316 MiB, 93.19 W, 2610 MHz, 13365 MHz, 47
2026/09/24 00:13:39.903, 0, 19 %, 6804 MiB, 92.52 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:39.903, 1, 4 %, 3316 MiB, 93.19 W, 2610 MHz, 13365 MHz, 47
2026/09/24 00:13:40.153, 0, 19 %, 6804 MiB, 90.55 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:40.153, 1, 4 %, 3316 MiB, 92.16 W, 2610 MHz, 13365 MHz, 47
2026/09/24 00:13:40.403, 0, 19 %, 6804 MiB, 90.55 W, 2617 MHz, 13365 MHz, 50
2026/09/24 00:13:40.403, 1, 4 %, 3316 MiB, 92.16 W, 2610 MHz, 13365 MHz, 47
2026/09/24 00:13:40.654, 0, 1 %, 6804 MiB, 90.28 W, 2610 MHz, 13365 MHz, 50
2026/09/24 00:13:40.654, 1, 0 %, 3316 MiB, 91.24 W, 2610 MHz, 13365 MHz, 46
