2026-09-24T22:10:30.508Z	o1-off-r1 start
2026-09-24T22:10:38.525Z	o1-off-r1 end rc=0
2026-09-24T22:10:38.562Z	o1-on-r1 start
2026-09-24T22:11:51.581Z	o1-on-r1 end rc=0
2026-09-24T22:11:51.617Z	o1-ons-r1 start
2026-09-24T22:13:03.712Z	o1-ons-r1 end rc=0
2026-09-24T22:13:03.752Z	o1-off-r2 start
2026-09-24T22:13:11.468Z	o1-off-r2 end rc=0
2026-09-24T22:13:11.509Z	o1-on-r2 start
2026-09-24T22:14:23.538Z	o1-on-r2 end rc=0
2026-09-24T22:14:23.576Z	o1-ons-r2 start
2026-09-24T22:15:36.610Z	o1-ons-r2 end rc=0
2026-09-24T22:15:36.647Z	o1-off-r3 start
2026-09-24T22:15:43.399Z	o1-off-r3 end rc=0
2026-09-24T22:15:43.441Z	o1-on-r3 start
2026-09-24T22:16:56.411Z	o1-on-r3 end rc=0
2026-09-24T22:16:56.449Z	o1-ons-r3 start
2026-09-24T22:18:08.556Z	o1-ons-r3 end rc=0
2026-09-24T22:18:08.597Z	o1-off-r4 start
2026-09-24T22:18:16.304Z	o1-off-r4 end rc=0
2026-09-24T22:18:16.341Z	o1-on-r4 start
2026-09-24T22:19:28.067Z	o1-on-r4 end rc=0
2026-09-24T22:19:28.107Z	o1-ons-r4 start
2026-09-24T22:20:40.871Z	o1-ons-r4 end rc=0
2026-09-24T22:20:40.913Z	o1-off-r5 start
2026-09-24T22:20:47.746Z	o1-off-r5 end rc=0
2026-09-24T22:20:47.787Z	o1-on-r5 start
2026-09-24T22:22:00.508Z	o1-on-r5 end rc=0
2026-09-24T22:22:00.545Z	o1-ons-r5 start
2026-09-24T22:23:12.576Z	o1-ons-r5 end rc=0
2026-09-24T22:23:12.613Z	o2-ons-r1 start
2026-09-24T22:24:25.821Z	o2-ons-r1 end rc=0
2026-09-24T22:24:25.861Z	o2-on-r1 start
2026-09-24T22:25:37.934Z	o2-on-r1 end rc=0
2026-09-24T22:25:37.975Z	o2-off-r1 start
2026-09-24T22:25:45.689Z	o2-off-r1 end rc=0
2026-09-24T22:25:45.727Z	o2-ons-r2 start
2026-09-24T22:26:57.873Z	o2-ons-r2 end rc=0
2026-09-24T22:26:57.913Z	o2-on-r2 start
2026-09-24T22:28:10.655Z	o2-on-r2 end rc=0
2026-09-24T22:28:10.695Z	o2-off-r2 start
2026-09-24T22:28:17.457Z	o2-off-r2 end rc=0
2026-09-24T22:28:17.497Z	o2-ons-r3 start
2026-09-24T22:29:30.603Z	o2-ons-r3 end rc=0
2026-09-24T22:29:30.643Z	o2-on-r3 start
2026-09-24T22:30:42.645Z	o2-on-r3 end rc=0
2026-09-24T22:30:42.688Z	o2-off-r3 start
2026-09-24T22:30:50.423Z	o2-off-r3 end rc=0
2026-09-24T22:30:50.464Z	o2-ons-r4 start
2026-09-24T22:32:02.588Z	o2-ons-r4 end rc=0
2026-09-24T22:32:02.625Z	o2-on-r4 start
2026-09-24T22:33:15.630Z	o2-on-r4 end rc=0
2026-09-24T22:33:15.670Z	o2-off-r4 start
2026-09-24T22:33:22.425Z	o2-off-r4 end rc=0
2026-09-24T22:33:22.466Z	o2-ons-r5 start
2026-09-24T22:34:35.558Z	o2-ons-r5 end rc=0
2026-09-24T22:34:35.599Z	o2-on-r5 start
2026-09-24T22:35:47.621Z	o2-on-r5 end rc=0
2026-09-24T22:35:47.658Z	o2-off-r5 start
2026-09-24T22:35:55.393Z	o2-off-r5 end rc=0
