10:03:15.122	5093	4	run-gen-c60	5637237
10:03:15.376	5093	4	run-gen-c60	5727430
10:03:15.630	5093	4	run-gen-c60	5723581
10:03:15.885	5093	4	run-gen-c60	5734263
10:03:16.156	5093	4	run-gen-c60	5720203
10:03:16.410	5093	4	run-gen-c60	5726086
10:03:16.665	5093	4	run-gen-c60	5726613
10:03:16.919	5093	4	run-gen-c60	5746499
10:03:17.175	5093	4	run-gen-c60	5731156
10:03:17.429	5093	4	run-gen-c60	5725826
10:03:17.684	5093	4	run-gen-c60	5657929
10:03:17.938	5093	4	run-gen-c60	5717542
10:03:18.192	5093	4	run-gen-c60	5724372
10:03:18.447	5093	4	run-gen-c60	5664132
10:03:18.701	5093	1	run-gen-c60	5723026
10:03:18.955	5093	1	run-gen-c60	5717966
10:03:19.209	5266	1	run-gen-i15	5717844
10:03:19.464	5266	1	run-gen-i15	5717791
10:03:19.718	5266	1	run-gen-i15	5725725
10:03:19.973	5266	1	run-gen-i15	5721251
10:03:20.227	5266	1	run-gen-i15	5729355
10:03:20.481	5266	1	run-gen-i15	5719415
10:03:20.736	5266	1	run-gen-i15	5726529
10:03:20.990	5266	1	run-gen-i15	5720187
10:03:21.245	5266	1	run-gen-i15	5723024
10:03:21.500	5266	1	run-gen-i15	5718601
10:03:21.754	5266	1	run-gen-i15	5725704
10:03:22.008	5266	1	run-gen-i15	5723415
10:03:22.263	5266	1	run-gen-i15	5718933
10:03:22.517	5266	1	run-gen-i15	5726333
10:03:22.771	5266	1	run-gen-i15	5721624
10:03:23.025	5266	1	run-gen-i15	5722246
10:03:23.279	5266	1	run-gen-i15	5725327
10:03:23.534	5266	1	run-gen-i15	5725766
10:03:23.789	5266	1	run-gen-i15	5729506
10:03:24.044	5266	1	run-gen-i15	5724517
10:03:24.298	5266	1	run-gen-i15	5716596
10:03:24.553	5266	1	run-gen-i15	5721147
10:03:24.808	5266	1	run-gen-i15	5726760
10:03:25.062	5266	1	run-gen-i15	5722005
10:03:25.316	5266	1	run-gen-i15	5723600
10:03:25.571	5266	1	run-gen-i15	5724304
10:03:25.826	5266	1	run-gen-i15	5721949
10:03:26.080	5266	1	run-gen-i15	5728065
10:03:26.335	5266	1	run-gen-i15	5731569
10:03:26.590	5266	4	run-gen-i15	5618197
10:03:26.844	5266	4	run-gen-i15	5581410
10:03:27.099	5266	4	run-gen-i15	5595890
10:03:27.353	5266	3	run-gen-i15	5595689
10:03:27.607	5266	4	run-gen-i15	4893782
10:03:27.861	5266	4	run-gen-i15	5698762
10:03:28.116	5266	1	run-gen-i15	5704483
10:03:28.370	5266	1	run-gen-i15	5694742
10:03:28.625	5266	1	run-gen-i15	5695235
10:03:28.879	5266	1	run-gen-i15	5709228
10:03:29.133	5266	1	run-gen-i15	5711587
10:03:29.388	5266	1	run-gen-i15	5675306
10:03:29.641	5266	7	run-gen-i15	5632119
10:03:29.896	5266	17	run-gen-i15	5600680
10:03:30.151	5266	0	run-gen-i15	5594952
10:03:30.406	5266	0	run-gen-i15	5499772
10:03:30.678	5266	0	run-gen-i15	5588960
10:03:30.933	5266	1	run-gen-i15	5707310
10:03:31.188	5266	1	run-gen-i15	5719768
10:03:31.442	5266	1	run-gen-i15	5717370
10:03:31.696	5266	1	run-gen-i15	5713001
10:03:31.950	5266	1	run-gen-i15	5726652
10:03:32.205	5266	1	run-gen-i15	5707762
10:03:32.459	5266	1	run-gen-i15	5627743
10:03:32.713	5266	1	run-gen-i15	5608280
10:03:33.222	6535	1	run-gen-c60	5722308
10:03:33.476	6535	1	run-gen-c60	5721733
10:03:33.731	6535	1	run-gen-c60	5721351
10:03:33.985	6535	1	run-gen-c60	5721856
10:03:34.240	6535	1	run-gen-c60	5716776
10:03:34.495	6535	1	run-gen-c60	5717886
10:03:34.749	6535	1	run-gen-c60	5727041
10:03:35.004	6535	1	run-gen-c60	5720825
10:03:35.259	6535	1	run-gen-c60	5719671
10:03:35.513	6535	1	run-gen-c60	5694151
10:03:35.768	6535	1	run-gen-c60	5703245
10:03:36.040	6535	1	run-gen-c60	5724542
10:03:36.294	6535	1	run-gen-c60	5720194
10:03:36.548	6535	1	run-gen-c60	5716641
10:03:36.803	6535	1	run-gen-c60	5718049
10:03:37.059	6535	1	run-gen-c60	5721055
10:03:37.313	6708	2	run-gen-i15	5724519
10:03:37.568	6708	1	run-gen-i15	5729038
10:03:37.823	6708	1	run-gen-i15	5722078
10:03:38.077	6708	1	run-gen-i15	5723828
10:03:38.332	6708	1	run-gen-i15	5724407
10:03:38.587	6708	1	run-gen-i15	5726952
10:03:38.842	6708	1	run-gen-i15	5719536
10:03:39.096	6708	1	run-gen-i15	5729014
10:03:39.351	6708	1	run-gen-i15	5719855
10:03:39.605	6708	1	run-gen-i15	5726820
10:03:39.860	6708	1	run-gen-i15	5727368
10:03:40.114	6708	1	run-gen-i15	5723404
10:03:40.368	6708	1	run-gen-i15	5719869
10:03:40.623	6708	1	run-gen-i15	5725364
10:03:40.877	6708	1	run-gen-i15	5718575
10:03:41.132	6708	1	run-gen-i15	5723532
10:03:41.386	6708	1	run-gen-i15	5720697
10:03:41.640	6708	1	run-gen-i15	5722888
10:03:41.895	6708	1	run-gen-i15	5722149
10:03:42.149	6708	1	run-gen-i15	5722892
10:03:42.404	6708	1	run-gen-i15	5727840
10:03:42.659	6708	1	run-gen-i15	5721486
10:03:42.913	6708	1	run-gen-i15	5722907
10:03:43.168	6708	1	run-gen-i15	5716603
10:03:43.422	6708	1	run-gen-i15	5721981
10:03:43.677	6708	1	run-gen-i15	5726162
10:03:43.931	6708	1	run-gen-i15	5722518
10:03:44.186	6708	1	run-gen-i15	5723947
10:03:44.441	6708	1	run-gen-i15	5719815
10:03:44.696	6708	5	run-gen-i15	2863033
10:03:44.950	6708	4	run-gen-i15	5609272
10:03:45.203	6708	3	run-gen-i15	5607030
10:03:45.458	6708	2	run-gen-i15	5589075
10:03:45.713	6708	1	run-gen-i15	5590337
10:03:45.968	6708	4	run-gen-i15	5692398
10:03:46.223	6708	4	run-gen-i15	5704168
10:03:46.477	6708	4	run-gen-i15	5706648
10:03:46.731	6708	1	run-gen-i15	5702902
10:03:46.985	6708	1	run-gen-i15	5700600
10:03:47.240	6708	1	run-gen-i15	5708916
10:03:47.495	6708	1	run-gen-i15	5718001
10:03:47.749	6708	16	run-gen-i15	5615574
10:03:48.004	6708	6	run-gen-i15	5597506
10:03:48.258	6708	1	run-gen-i15	5602058
10:03:48.512	6708	0	run-gen-i15	5592772
10:03:48.766	6708	0	run-gen-i15	5592089
10:03:49.021	6708	0	run-gen-i15	5580903
10:03:49.276	6708	19	run-gen-i15	3886554
10:03:49.557	6708	1	run-gen-i15	5713264
10:03:49.811	6708	1	run-gen-i15	5715137
10:03:50.065	6708	1	run-gen-i15	5718096
