10:03:15.872	5093	run-gen-c60	0	46	4
10:03:16.909	5093	run-gen-c60	0	157	5
10:03:17.981	5093	run-gen-c60	0	180	8
10:03:19.071	5093	run-gen-c60	absent	192	12
10:03:20.078	5266	run-gen-i15	0	14	3
10:03:21.096	5266	run-gen-i15	0	14	4
10:03:22.114	5266	run-gen-i15	0	14	7
10:03:23.132	5266	run-gen-i15	0	14	9
10:03:24.149	5266	run-gen-i15	0	14	10
10:03:25.167	5266	run-gen-i15	0	14	14
10:03:26.184	5266	run-gen-i15	0	14	17
10:03:27.201	5266	run-gen-i15	0	313	42
10:03:28.239	5266	run-gen-i15	0	461	62
10:03:29.303	5266	run-gen-i15	0	461	64
10:03:30.388	5266	run-gen-i15	0	18947	67
10:03:31.473	5266	run-gen-i15	0	26113	71
10:03:32.556	5266	run-gen-i15	0	26119	143
10:03:33.609	6535	run-gen-c60	0	64	7
10:03:34.639	6535	run-gen-c60	0	106	11
10:03:35.703	6535	run-gen-c60	0	255	14
10:03:36.790	6535	run-gen-c60	0	338	19
10:03:37.831	6708	run-gen-i15	0	16	7
10:03:38.850	6708	run-gen-i15	0	16	10
10:03:39.870	6708	run-gen-i15	0	16	13
10:03:40.890	6708	run-gen-i15	0	16	17
10:03:41.909	6708	run-gen-i15	0	16	22
10:03:42.928	6708	run-gen-i15	0	16	25
10:03:43.948	6708	run-gen-i15	0	16	27
10:03:44.967	6708	run-gen-i15	0	149	35
10:03:45.996	6708	run-gen-i15	0	430	63
10:03:47.055	6708	run-gen-i15	0	430	65
10:03:48.134	6708	run-gen-i15	0	9715	67
10:03:49.222	6708	run-gen-i15	0	26182	79
10:03:50.309	6708	run-gen-i15	0	26217	106
10:03:51.541	7979	run-gen-c60	0	39	3
10:03:52.559	7979	run-gen-c60	0	77	4
10:03:53.614	7979	run-gen-c60	0	177	7
10:03:54.713	7979	run-gen-c60	0	299	11
10:03:55.768	8152	run-gen-i15	0	17	6
10:03:56.788	8152	run-gen-i15	0	17	7
10:03:57.807	8152	run-gen-i15	0	17	12
10:03:58.827	8152	run-gen-i15	0	17	13
10:03:59.846	8152	run-gen-i15	0	17	18
10:04:00.866	8152	run-gen-i15	0	17	19
10:04:01.886	8152	run-gen-i15	0	17	21
10:04:02.905	8152	run-gen-i15	0	156	36
10:04:03.932	8152	run-gen-i15	0	493	57
10:04:04.989	8152	run-gen-i15	0	493	58
10:04:06.070	8152	run-gen-i15	0	10808	62
10:04:07.154	8152	run-gen-i15	0	26515	66
10:04:08.240	8152	run-gen-i15	0	26520	126
10:04:09.296	9402	run-gen-c60	0	34	3
10:04:10.327	9402	run-gen-c60	0	83	6
10:04:11.393	9402	run-gen-c60	0	87	7
10:04:12.486	9402	run-gen-c60	0	129	9
10:04:13.515	9582	run-gen-i15	0	14	2
10:04:14.534	9582	run-gen-i15	0	14	6
10:04:15.553	9582	run-gen-i15	0	14	7
10:04:16.572	9582	run-gen-i15	0	14	10
10:04:17.590	9582	run-gen-i15	0	14	14
10:04:18.609	9582	run-gen-i15	0	14	18
10:04:19.628	9582	run-gen-i15	0	14	19
10:04:20.647	9582	run-gen-i15	0	260	38
10:04:21.682	9582	run-gen-i15	0	485	61
10:04:22.743	9582	run-gen-i15	0	485	64
10:04:23.827	9582	run-gen-i15	0	15349	67
10:04:24.915	9582	run-gen-i15	0	27191	81
10:04:26.000	9582	run-gen-i15	0	27209	101
10:04:27.048	10846	run-gen-c60	0	49	5
10:04:28.071	10846	run-gen-c60	0	125	9
10:04:29.132	10846	run-gen-c60	0	162	15
10:04:30.232	10846	run-gen-c60	0	228	18
10:04:31.274	11019	run-gen-i15	0	15	5
10:04:32.294	11019	run-gen-i15	0	15	8
10:04:33.313	11019	run-gen-i15	0	15	9
10:04:34.333	11019	run-gen-i15	0	15	11
10:04:35.354	11019	run-gen-i15	0	15	15
10:04:36.375	11019	run-gen-i15	0	15	17
10:04:37.394	11019	run-gen-i15	0	15	19
10:04:38.413	11019	run-gen-i15	0	188	33
10:04:39.443	11019	run-gen-i15	0	506	38
10:04:40.501	11019	run-gen-i15	0	506	40
10:04:41.580	11019	run-gen-i15	0	11673	40
10:04:42.669	11019	run-gen-i15	0	26555	47
10:04:43.755	11019	run-gen-i15	0	26593	54
10:04:44.916	12283	run-gen-c60	0	20	3
10:04:45.935	12283	run-gen-c60	0	57	8
10:04:46.990	12283	run-gen-c60	0	106	10
10:04:48.082	12283	run-gen-c60	0	197	12
10:04:49.136	12463	run-gen-i15	0	14	5
10:04:50.156	12463	run-gen-i15	0	14	9
10:04:51.176	12463	run-gen-i15	0	14	10
10:04:52.195	12463	run-gen-i15	0	14	12
10:04:53.215	12463	run-gen-i15	0	14	13
10:04:54.235	12463	run-gen-i15	0	14	16
10:04:55.254	12463	run-gen-i15	0	14	18
10:04:56.273	12463	run-gen-i15	0	112	20
10:04:57.299	12463	run-gen-i15	0	536	82
10:04:58.348	12463	run-gen-i15	0	536	85
10:04:59.426	12463	run-gen-i15	0	8124	86
10:05:00.519	12463	run-gen-i15	0	26210	88
10:05:01.604	12463	run-gen-i15	0	26221	104
10:05:02.656	13713	run-gen-c60	0	18	5
10:05:03.679	13713	run-gen-c60	0	52	8
10:05:04.740	13713	run-gen-c60	0	106	11
10:05:05.833	13713	run-gen-c60	0	182	15
10:05:06.874	13886	run-gen-i15	0	14	4
10:05:07.893	13886	run-gen-i15	0	14	6
10:05:08.911	13886	run-gen-i15	0	14	8
10:05:09.930	13886	run-gen-i15	0	14	12
10:05:10.948	13886	run-gen-i15	0	14	16
10:05:11.967	13886	run-gen-i15	0	14	17
10:05:12.985	13886	run-gen-i15	0	14	20
10:05:14.004	13886	run-gen-i15	0	202	37
10:05:15.035	13886	run-gen-i15	0	491	43
10:05:16.093	13886	run-gen-i15	0	491	46
10:05:17.176	13886	run-gen-i15	0	10848	47
