timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%]
2026/09/22 19:21:52.318, 0, P0, 1905 MHz, 14001 MHz, 170.83 W, [N/A], 85, 20318 MiB, 100 %
2026/09/22 19:21:53.320, 0, P0, 2032 MHz, 14001 MHz, 170.88 W, [N/A], 85, 20318 MiB, 100 %
2026/09/22 19:21:54.322, 0, P0, 1890 MHz, 14001 MHz, 170.62 W, [N/A], 85, 20318 MiB, 99 %
2026/09/22 19:21:55.323, 0, P0, 1890 MHz, 14001 MHz, 170.40 W, [N/A], 85, 20318 MiB, 98 %
2026/09/22 19:21:56.328, 0, P0, 2047 MHz, 14001 MHz, 165.94 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:21:57.330, 0, P0, 1867 MHz, 14001 MHz, 171.25 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:21:58.332, 0, P0, 1860 MHz, 14001 MHz, 170.66 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:21:59.335, 0, P0, 1942 MHz, 14001 MHz, 170.37 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:00.337, 0, P0, 1852 MHz, 14001 MHz, 171.05 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:01.339, 0, P0, 1860 MHz, 14001 MHz, 170.71 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:02.341, 0, P0, 2025 MHz, 14001 MHz, 164.97 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:03.343, 0, P0, 1777 MHz, 14001 MHz, 171.32 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:04.345, 0, P0, 1815 MHz, 14001 MHz, 171.09 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:05.347, 0, P0, 1972 MHz, 14001 MHz, 170.54 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:06.349, 0, P0, 1852 MHz, 14001 MHz, 170.71 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:07.351, 0, P0, 1860 MHz, 14001 MHz, 170.79 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:08.353, 0, P0, 2040 MHz, 14001 MHz, 164.06 W, [N/A], 87, 20318 MiB, 69 %
2026/09/22 19:22:09.355, 0, P0, 1792 MHz, 14001 MHz, 170.06 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:10.357, 0, P0, 1822 MHz, 14001 MHz, 170.61 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:11.359, 0, P0, 1980 MHz, 14001 MHz, 170.34 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:12.361, 0, P0, 1845 MHz, 14001 MHz, 167.03 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:13.363, 0, P0, 1845 MHz, 14001 MHz, 169.85 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:14.364, 0, P0, 1965 MHz, 14001 MHz, 168.54 W, [N/A], 87, 20318 MiB, 89 %
2026/09/22 19:22:15.366, 0, P0, 1852 MHz, 14001 MHz, 169.84 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:16.368, 0, P0, 1852 MHz, 14001 MHz, 170.76 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:17.370, 0, P0, 1905 MHz, 14001 MHz, 170.63 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:18.371, 0, P0, 1935 MHz, 14001 MHz, 166.63 W, [N/A], 87, 20318 MiB, 99 %
2026/09/22 19:22:19.374, 0, P0, 1920 MHz, 14001 MHz, 170.33 W, [N/A], 87, 20318 MiB, 100 %
2026/09/22 19:22:20.375, 0, P0, 1912 MHz, 14001 MHz, 170.54 W, [N/A], 87, 20318 MiB, 100 %
2026/09/22 19:22:21.377, 0, P0, 1837 MHz, 14001 MHz, 161.85 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:22.379, 0, P0, 1822 MHz, 14001 MHz, 166.01 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:23.381, 0, P0, 1822 MHz, 14001 MHz, 165.73 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:24.382, 0, P0, 1927 MHz, 14001 MHz, 154.32 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:25.384, 0, P0, 1852 MHz, 14001 MHz, 168.44 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:26.386, 0, P0, 1845 MHz, 14001 MHz, 168.71 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:27.388, 0, P0, 1927 MHz, 14001 MHz, 165.94 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:28.390, 0, P0, 1845 MHz, 14001 MHz, 168.44 W, [N/A], 86, 20318 MiB, 100 %
2026/09/22 19:22:29.392, 0, P0, 1845 MHz, 14001 MHz, 168.86 W, [N/A], 86, 20318 MiB, 99 %
2026/09/22 19:22:30.394, 0, P0, 1987 MHz, 14001 MHz, 159.05 W, [N/A], 86, 20318 MiB, 97 %
2026/09/22 19:22:31.396, 0, P0, 1875 MHz, 14001 MHz, 169.82 W, [N/A], 87, 20318 MiB, 99 %
2026/09/22 19:22:32.397, 0, P0, 1920 MHz, 14001 MHz, 170.47 W, [N/A], 87, 20318 MiB, 100 %
2026/09/22 19:22:33.399, 0, P0, 1965 MHz, 14001 MHz, 169.34 W, [N/A], 87, 20318 MiB, 100 %
2026/09/22 19:22:34.405, 0, P0, 1860 MHz, 14001 MHz, 170.61 W, [N/A], 87, 20318 MiB, 100 %
2026/09/22 19:22:35.407, 0, P0, 2205 MHz, 14001 MHz, 167.11 W, [N/A], 88, 20318 MiB, 100 %
2026/09/22 19:22:36.409, 0, P0, 1822 MHz, 14001 MHz, 164.95 W, [N/A], 86, 18708 MiB, 100 %
2026/09/22 19:22:37.412, 0, P0, 1972 MHz, 14001 MHz, 165.80 W, [N/A], 87, 18708 MiB, 99 %
2026/09/22 19:22:38.414, 0, P0, 1920 MHz, 14001 MHz, 170.95 W, [N/A], 87, 18708 MiB, 99 %
2026/09/22 19:22:39.416, 0, P0, 1912 MHz, 14001 MHz, 170.48 W, [N/A], 87, 18708 MiB, 99 %
2026/09/22 19:22:40.419, 0, P0, 1987 MHz, 14001 MHz, 170.84 W, [N/A], 87, 18708 MiB, 100 %
2026/09/22 19:22:41.421, 0, P0, 1890 MHz, 14001 MHz, 170.39 W, [N/A], 87, 18708 MiB, 100 %
2026/09/22 19:22:42.423, 0, P0, 1882 MHz, 14001 MHz, 170.52 W, [N/A], 87, 18708 MiB, 100 %
2026/09/22 19:22:43.424, 0, P0, 1987 MHz, 14001 MHz, 152.09 W, [N/A], 87, 18708 MiB, 99 %
2026/09/22 19:22:44.426, 0, P0, 1875 MHz, 14001 MHz, 171.07 W, [N/A], 87, 18708 MiB, 99 %
2026/09/22 19:22:45.428, 0, P0, 1867 MHz, 14001 MHz, 170.77 W, [N/A], 86, 18708 MiB, 100 %
2026/09/22 19:22:46.430, 0, P0, 1957 MHz, 14001 MHz, 164.03 W, [N/A], 87, 18708 MiB, 69 %
2026/09/22 19:22:47.432, 0, P0, 1785 MHz, 14001 MHz, 170.03 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:48.434, 0, P0, 1815 MHz, 14001 MHz, 171.28 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:49.435, 0, P0, 1972 MHz, 14001 MHz, 170.17 W, [N/A], 86, 18708 MiB, 100 %
2026/09/22 19:22:50.437, 0, P0, 1852 MHz, 14001 MHz, 170.59 W, [N/A], 86, 18708 MiB, 100 %
2026/09/22 19:22:51.439, 0, P0, 1852 MHz, 14001 MHz, 170.63 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:52.441, 0, P0, 1942 MHz, 14001 MHz, 169.26 W, [N/A], 86, 18708 MiB, 100 %
2026/09/22 19:22:53.443, 0, P0, 1837 MHz, 14001 MHz, 157.11 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:54.444, 0, P0, 1837 MHz, 14001 MHz, 167.92 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:55.446, 0, P0, 1837 MHz, 14001 MHz, 166.37 W, [N/A], 86, 18708 MiB, 94 %
2026/09/22 19:22:56.448, 0, P0, 1860 MHz, 14001 MHz, 168.83 W, [N/A], 86, 18708 MiB, 99 %
2026/09/22 19:22:57.450, 0, P0, 1852 MHz, 14001 MHz, 168.34 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:22:58.452, 0, P0, 1852 MHz, 14001 MHz, 170.24 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:22:59.453, 0, P0, 1965 MHz, 14001 MHz, 160.73 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:00.455, 0, P0, 1875 MHz, 14001 MHz, 171.01 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:01.456, 0, P0, 1867 MHz, 14001 MHz, 171.05 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:02.458, 0, P0, 1980 MHz, 14001 MHz, 170.82 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:03.460, 0, P0, 1882 MHz, 14001 MHz, 170.61 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:04.462, 0, P0, 1875 MHz, 14001 MHz, 170.87 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:05.464, 0, P0, 2032 MHz, 14001 MHz, 164.60 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:06.465, 0, P0, 1860 MHz, 14001 MHz, 171.15 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:07.467, 0, P0, 1852 MHz, 14001 MHz, 170.85 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:08.469, 0, P0, 1965 MHz, 14001 MHz, 170.46 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:09.471, 0, P0, 1852 MHz, 14001 MHz, 170.91 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:10.473, 0, P0, 1860 MHz, 14001 MHz, 170.91 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:11.475, 0, P0, 2047 MHz, 14001 MHz, 166.23 W, [N/A], 86, 6265 MiB, 97 %
2026/09/22 19:23:12.477, 0, P0, 1815 MHz, 14001 MHz, 171.09 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:13.486, 0, P0, 1830 MHz, 14001 MHz, 171.00 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:14.489, 0, P0, 1980 MHz, 14001 MHz, 165.84 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:15.491, 0, P0, 1785 MHz, 14001 MHz, 172.76 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:16.494, 0, P0, 1822 MHz, 14001 MHz, 171.35 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:17.496, 0, P0, 1980 MHz, 14001 MHz, 170.53 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:18.497, 0, P0, 1852 MHz, 14001 MHz, 170.87 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:19.499, 0, P0, 1852 MHz, 14001 MHz, 170.70 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:20.501, 0, P0, 1987 MHz, 14001 MHz, 167.75 W, [N/A], 84, 6265 MiB, 86 %
2026/09/22 19:23:21.503, 0, P0, 1860 MHz, 14001 MHz, 170.50 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:22.504, 0, P0, 1860 MHz, 14001 MHz, 169.68 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:23.506, 0, P0, 1950 MHz, 14001 MHz, 169.62 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:24.508, 0, P0, 1852 MHz, 14001 MHz, 171.02 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:25.510, 0, P0, 1852 MHz, 14001 MHz, 170.79 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:26.512, 0, P0, 1890 MHz, 14001 MHz, 169.49 W, [N/A], 87, 6265 MiB, 93 %
2026/09/22 19:23:27.514, 0, P0, 1920 MHz, 14001 MHz, 168.67 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:28.516, 0, P0, 1920 MHz, 14001 MHz, 170.30 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:29.520, 0, P0, 1912 MHz, 14001 MHz, 170.33 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:30.522, 0, P0, 1920 MHz, 14001 MHz, 170.08 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:31.524, 0, P0, 1882 MHz, 14001 MHz, 170.43 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:32.525, 0, P0, 1882 MHz, 14001 MHz, 170.55 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:33.526, 0, P0, 2017 MHz, 14001 MHz, 168.29 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:34.529, 0, P0, 1912 MHz, 14001 MHz, 170.39 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:35.531, 0, P0, 1890 MHz, 14001 MHz, 171.08 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:36.533, 0, P0, 1987 MHz, 14001 MHz, 170.65 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:37.535, 0, P0, 1882 MHz, 14001 MHz, 171.20 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:38.537, 0, P0, 1875 MHz, 14001 MHz, 170.83 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:39.539, 0, P0, 2040 MHz, 14001 MHz, 166.82 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:40.540, 0, P0, 1875 MHz, 14001 MHz, 171.18 W, [N/A], 86, 6265 MiB, 99 %
2026/09/22 19:23:41.542, 0, P0, 1860 MHz, 14001 MHz, 171.17 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:42.544, 0, P0, 1965 MHz, 14001 MHz, 170.49 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:43.546, 0, P0, 1852 MHz, 14001 MHz, 170.97 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:44.548, 0, P0, 1860 MHz, 14001 MHz, 170.78 W, [N/A], 86, 6265 MiB, 100 %
2026/09/22 19:23:45.550, 0, P0, 1590 MHz, 14001 MHz, 98.12 W, [N/A], 79, 15 MiB, 0 %
2026/09/22 19:23:46.551, 0, P0, 1590 MHz, 14001 MHz, 34.60 W, [N/A], 78, 1945 MiB, 0 %
2026/09/22 19:23:47.552, 0, P0, 1605 MHz, 14001 MHz, 35.56 W, [N/A], 77, 6585 MiB, 9 %
2026/09/22 19:23:48.553, 0, P0, 1590 MHz, 14001 MHz, 39.33 W, [N/A], 77, 6585 MiB, 0 %
2026/09/22 19:23:49.554, 0, P0, 1597 MHz, 14001 MHz, 32.76 W, [N/A], 76, 6585 MiB, 0 %
2026/09/22 19:23:50.554, 0, P0, 2175 MHz, 14001 MHz, 66.45 W, [N/A], 83, 7257 MiB, 100 %
2026/09/22 19:23:51.557, 0, P0, 1927 MHz, 14001 MHz, 171.94 W, [N/A], 83, 7257 MiB, 100 %
2026/09/22 19:23:52.559, 0, P0, 1927 MHz, 14001 MHz, 172.30 W, [N/A], 83, 7257 MiB, 100 %
2026/09/22 19:23:53.561, 0, P0, 2077 MHz, 14001 MHz, 171.06 W, [N/A], 85, 7513 MiB, 98 %
2026/09/22 19:23:54.563, 0, P0, 1935 MHz, 14001 MHz, 171.66 W, [N/A], 84, 7513 MiB, 100 %
2026/09/22 19:23:55.565, 0, P0, 1942 MHz, 14001 MHz, 172.30 W, [N/A], 84, 7513 MiB, 100 %
2026/09/22 19:23:56.567, 0, P0, 2070 MHz, 14001 MHz, 171.44 W, [N/A], 84, 7513 MiB, 100 %
2026/09/22 19:23:57.568, 0, P0, 1950 MHz, 14001 MHz, 172.05 W, [N/A], 84, 7513 MiB, 100 %
2026/09/22 19:23:58.570, 0, P0, 1972 MHz, 14001 MHz, 171.91 W, [N/A], 84, 7513 MiB, 99 %
2026/09/22 19:23:59.572, 0, P0, 2092 MHz, 14001 MHz, 171.56 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:00.574, 0, P0, 1957 MHz, 14001 MHz, 169.93 W, [N/A], 84, 7673 MiB, 100 %
2026/09/22 19:24:01.576, 0, P0, 1957 MHz, 14001 MHz, 170.17 W, [N/A], 84, 7673 MiB, 100 %
2026/09/22 19:24:02.578, 0, P0, 2062 MHz, 14001 MHz, 171.47 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:03.580, 0, P0, 1965 MHz, 14001 MHz, 171.86 W, [N/A], 85, 7673 MiB, 100 %
2026/09/22 19:24:04.582, 0, P0, 1980 MHz, 14001 MHz, 171.55 W, [N/A], 85, 7673 MiB, 100 %
2026/09/22 19:24:05.584, 0, P0, 2070 MHz, 14001 MHz, 171.01 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:06.586, 0, P0, 2032 MHz, 14001 MHz, 169.95 W, [N/A], 84, 7673 MiB, 100 %
2026/09/22 19:24:07.589, 0, P0, 2040 MHz, 14001 MHz, 169.91 W, [N/A], 84, 7673 MiB, 100 %
2026/09/22 19:24:08.590, 0, P0, 2032 MHz, 14001 MHz, 170.19 W, [N/A], 85, 7673 MiB, 94 %
2026/09/22 19:24:09.592, 0, P0, 1995 MHz, 14001 MHz, 172.09 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:10.595, 0, P0, 2010 MHz, 14001 MHz, 171.31 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:11.597, 0, P0, 2002 MHz, 14001 MHz, 170.62 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:12.598, 0, P0, 2107 MHz, 14001 MHz, 171.42 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:13.600, 0, P0, 2092 MHz, 14001 MHz, 171.24 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:14.603, 0, P0, 2085 MHz, 14001 MHz, 169.77 W, [N/A], 86, 7673 MiB, 94 %
2026/09/22 19:24:15.604, 0, P0, 2085 MHz, 14001 MHz, 170.65 W, [N/A], 85, 7673 MiB, 100 %
2026/09/22 19:24:16.606, 0, P0, 2055 MHz, 14001 MHz, 171.80 W, [N/A], 85, 7673 MiB, 99 %
2026/09/22 19:24:17.609, 0, P0, 2040 MHz, 14001 MHz, 169.80 W, [N/A], 86, 7673 MiB, 94 %
2026/09/22 19:24:18.611, 0, P0, 2182 MHz, 14001 MHz, 170.21 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:19.613, 0, P0, 2107 MHz, 14001 MHz, 171.40 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:20.615, 0, P0, 2092 MHz, 14001 MHz, 171.85 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:21.616, 0, P0, 2212 MHz, 14001 MHz, 168.02 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:22.618, 0, P0, 2085 MHz, 14001 MHz, 171.36 W, [N/A], 86, 7673 MiB, 98 %
2026/09/22 19:24:23.620, 0, P0, 2070 MHz, 14001 MHz, 172.39 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:24.622, 0, P0, 2167 MHz, 14001 MHz, 171.61 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:25.624, 0, P0, 2025 MHz, 14001 MHz, 171.62 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:26.626, 0, P0, 2017 MHz, 14001 MHz, 172.22 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:27.627, 0, P0, 2190 MHz, 14001 MHz, 168.45 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:24:28.629, 0, P0, 2047 MHz, 14001 MHz, 172.87 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:29.631, 0, P0, 2017 MHz, 14001 MHz, 172.51 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:30.634, 0, P0, 2115 MHz, 14001 MHz, 171.72 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:31.636, 0, P0, 1980 MHz, 14001 MHz, 172.65 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:32.638, 0, P0, 1987 MHz, 14001 MHz, 171.76 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:33.640, 0, P0, 2227 MHz, 14001 MHz, 168.62 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:34.642, 0, P0, 1950 MHz, 14001 MHz, 171.85 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:35.644, 0, P0, 1942 MHz, 14001 MHz, 171.89 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:36.646, 0, P0, 2040 MHz, 14001 MHz, 172.06 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:37.648, 0, P0, 1950 MHz, 14001 MHz, 172.33 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:38.651, 0, P0, 1957 MHz, 14001 MHz, 171.99 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:39.652, 0, P0, 2115 MHz, 14001 MHz, 167.84 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:24:40.654, 0, P0, 1860 MHz, 14001 MHz, 171.81 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:41.656, 0, P0, 1875 MHz, 14001 MHz, 172.32 W, [N/A], 86, 7673 MiB, 97 %
2026/09/22 19:24:42.658, 0, P0, 1987 MHz, 14001 MHz, 171.84 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:43.660, 0, P0, 1927 MHz, 14001 MHz, 172.11 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:44.662, 0, P0, 1935 MHz, 14001 MHz, 172.01 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:45.663, 0, P0, 2032 MHz, 14001 MHz, 167.25 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:24:46.666, 0, P0, 2197 MHz, 14001 MHz, 172.16 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:47.668, 0, P0, 1852 MHz, 14001 MHz, 172.38 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:48.670, 0, P0, 2032 MHz, 14001 MHz, 171.78 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:49.672, 0, P0, 1927 MHz, 14001 MHz, 171.88 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:50.674, 0, P0, 1942 MHz, 14001 MHz, 171.80 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:51.677, 0, P0, 1995 MHz, 14001 MHz, 153.16 W, [N/A], 87, 7673 MiB, 93 %
2026/09/22 19:24:52.678, 0, P0, 1830 MHz, 14001 MHz, 173.78 W, [N/A], 86, 7673 MiB, 97 %
2026/09/22 19:24:53.680, 0, P0, 1965 MHz, 14001 MHz, 171.60 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:54.682, 0, P0, 1965 MHz, 14001 MHz, 170.56 W, [N/A], 87, 7673 MiB, 93 %
2026/09/22 19:24:55.684, 0, P0, 2152 MHz, 14001 MHz, 169.50 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:24:56.686, 0, P0, 2107 MHz, 14001 MHz, 171.25 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:24:57.689, 0, P0, 2092 MHz, 14001 MHz, 171.10 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:24:58.690, 0, P0, 2115 MHz, 14001 MHz, 171.38 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:24:59.692, 0, P0, 2055 MHz, 14001 MHz, 171.76 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:00.695, 0, P0, 2032 MHz, 14001 MHz, 171.60 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:01.696, 0, P0, 2175 MHz, 14001 MHz, 167.12 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:02.698, 0, P0, 1972 MHz, 14001 MHz, 167.71 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:03.700, 0, P0, 1980 MHz, 14001 MHz, 171.15 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:04.702, 0, P0, 2047 MHz, 14001 MHz, 168.35 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:05.711, 0, P0, 1987 MHz, 14001 MHz, 171.30 W, [N/A], 86, 7673 MiB, 98 %
2026/09/22 19:25:06.716, 0, P0, 1987 MHz, 14001 MHz, 171.30 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:07.717, 0, P0, 2107 MHz, 14001 MHz, 164.39 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:25:08.719, 0, P0, 1987 MHz, 14001 MHz, 171.73 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:09.721, 0, P0, 1972 MHz, 14001 MHz, 172.11 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:10.723, 0, P0, 2122 MHz, 14001 MHz, 172.02 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:11.725, 0, P0, 1987 MHz, 14001 MHz, 171.74 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:12.726, 0, P0, 1995 MHz, 14001 MHz, 171.64 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:13.727, 0, P0, 2175 MHz, 14001 MHz, 168.80 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:14.730, 0, P0, 2025 MHz, 14001 MHz, 172.78 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:25:15.732, 0, P0, 2010 MHz, 14001 MHz, 172.36 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:16.734, 0, P0, 2122 MHz, 14001 MHz, 171.92 W, [N/A], 87, 7673 MiB, 99 %
2026/09/22 19:25:17.735, 0, P0, 1987 MHz, 14001 MHz, 172.57 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:18.738, 0, P0, 1995 MHz, 14001 MHz, 172.21 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:19.739, 0, P0, 2182 MHz, 14001 MHz, 169.67 W, [N/A], 87, 7673 MiB, 100 %
2026/09/22 19:25:20.741, 0, P0, 1935 MHz, 14001 MHz, 168.59 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:21.743, 0, P0, 1935 MHz, 14001 MHz, 168.51 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:22.745, 0, P0, 2025 MHz, 14001 MHz, 159.65 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:23.747, 0, P0, 1980 MHz, 14001 MHz, 171.58 W, [N/A], 86, 7673 MiB, 100 %
2026/09/22 19:25:24.749, 0, P0, 1972 MHz, 14001 MHz, 171.87 W, [N/A], 86, 7673 MiB, 99 %
2026/09/22 19:25:25.751, 0, P0, 2040 MHz, 14001 MHz, 168.58 W, [N/A], 86, 7673 MiB, 99 %
