2026/09/26 13:53:28.725, 2872, 3090, 98.83, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:28.979, 2872, 3090, 98.83, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:29.230, 2235, 3090, 91.13, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:29.481, 2235, 3090, 91.13, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:29.732, 2685, 3090, 86.08, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:29.984, 2685, 3090, 86.08, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:30.235, 2872, 3090, 90.42, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:30.486, 2872, 3090, 90.42, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:30.737, 2872, 3090, 101.70, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:30.988, 2872, 3090, 101.70, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:31.239, 2872, 3090, 106.79, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:31.490, 2872, 3090, 106.79, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:31.742, 2872, 3090, 107.37, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:31.993, 2872, 3090, 107.37, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:32.244, 2872, 3090, 107.14, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:32.495, 2872, 3090, 107.14, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:32.746, 2872, 3090, 106.73, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:32.998, 2872, 3090, 106.73, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:33.249, 2872, 3090, 106.37, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:33.500, 2872, 3090, 106.37, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:33.751, 2865, 3090, 106.01, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:34.002, 2865, 3090, 106.01, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:34.253, 2857, 3090, 105.16, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:34.505, 2857, 3090, 105.16, 600.00, 41, 0x0000000000000000
2026/09/26 13:53:34.756, 2865, 3090, 105.31, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:35.007, 2865, 3090, 105.31, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:35.258, 2872, 3090, 109.17, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:35.509, 2872, 3090, 109.17, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:35.761, 2865, 3090, 112.02, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:36.012, 2865, 3090, 112.02, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:36.263, 2865, 3090, 113.10, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:36.514, 2865, 3090, 113.10, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:36.765, 2872, 3090, 115.10, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:37.017, 2872, 3090, 115.10, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:37.268, 2872, 3090, 116.14, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:37.519, 2872, 3090, 116.14, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:37.770, 2872, 3090, 116.31, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:38.021, 2872, 3090, 116.31, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:38.273, 2865, 3090, 114.86, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:38.524, 2865, 3090, 114.86, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:38.775, 2865, 3090, 113.03, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:39.026, 2865, 3090, 113.03, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:39.277, 2865, 3090, 112.46, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:39.528, 2865, 3090, 112.46, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:39.780, 2872, 3090, 112.30, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:40.031, 2872, 3090, 112.30, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:40.282, 2865, 3090, 111.77, 600.00, 42, 0x0000000000000000
2026/09/26 13:53:40.533, 2865, 3090, 111.77, 600.00, 42, 0x0000000000000000
