arm,model,shape,phase,relative_pc,sass,instructions_executed,conflict_degree,actual_wavefronts,ideal_wavefronts,excess_wavefronts
baseline,q35,764,other_shared,0x0072d0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x007530,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x0076b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0077f0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x007950,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x007ad0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x007c10,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x007d70,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x007ef0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008030,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008190,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x008310,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008450,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0085b0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x008730,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008870,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0089d0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x008b50,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008c90,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x008df0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x008f70,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0090b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x009210,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x009390,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0094d0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x009630,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x0097b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x0098f0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x009a50,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x009bd0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x009d10,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x009e70,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x009ff0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a130,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a290,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a410,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a550,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a6b0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a830,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00a970,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00aad0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ac50,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ad90,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00aef0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b070,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b1b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b310,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b490,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b5d0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b730,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b8b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00b9f0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00bb50,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00bcd0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00be10,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00bf70,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c0f0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c230,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c390,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c510,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c650,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c7b0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00c930,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ca70,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00cbd0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00cd50,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ce90,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00cff0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d170,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d2b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d410,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d590,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d6d0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d830,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00d9b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00daf0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00dc50,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ddd0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00df10,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e070,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e1f0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e330,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e490,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e610,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e750,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00e8b0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ea30,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00eb70,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ecd0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ee50,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00ef90,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00f0f0,"LDS R30, [R33+0x11020]",768,1,768,768,0
baseline,q35,764,other_shared,0x00f270,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00f3b0,"LDS R30, [R33+0x11000]",768,1,768,768,0
baseline,q35,764,other_shared,0x00f510,"LDS R30, [R33+0x11020]",768,1,768,768,0
