13:15:08.308	access	pid=91057	CapEff=0xa80405fb	cap_sys_admin=no	kpageflags=unreadable (Permission denied)	page_owner=absent	tracefs=absent
13:15:08.308	pass	0	mappings=179	mappings_with_pfns=0
13:15:08.308	map	0	200000000-200600000	---p	[anon]	pages=1536	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	200600000-200800000	rw-s	/dev/nvidia0	pages=512	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms pf io de ar dd sd	pfn_sha=-	flags=-
13:15:08.308	map	0	200800000-203000000	rw-s	/dev/nvidiactl	pages=10240	present=10240	swapped=0	file_or_shared=10240	exclusive=10240	rss_kb=40960	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	203000000-206c00000	---p	[anon]	pages=15360	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	206c00000-206e00000	rw-s	/dev/nvidiactl	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	206e00000-207000000	rw-s	/dev/nvidiactl	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	207000000-207200000	rw-s	/dev/nvidia-uvm	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms dc de sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	207200000-207a00000	---p	[anon]	pages=2048	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	207a00000-207c00000	rw-s	/dev/nvidiactl	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	207c00000-300200000	---p	[anon]	pages=1017344	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	302000000-327e000000	---p	[anon]	pages=49790976	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	10000000000-10004000000	---p	[anon]	pages=16384	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955dd0c3000-5955df7d2000	r--p	/root/spill-receipts/c-day78-box34-285k/bins/run-gen-p78	pages=9999	present=4365	swapped=0	file_or_shared=4365	exclusive=4365	rss_kb=17460	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955df7d2000-5955e005e000	r-xp	/root/spill-receipts/c-day78-box34-285k/bins/run-gen-p78	pages=2188	present=1692	swapped=0	file_or_shared=1692	exclusive=1692	rss_kb=6768	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd ex mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955e005e000-5955e00bc000	r--p	/root/spill-receipts/c-day78-box34-285k/bins/run-gen-p78	pages=94	present=94	swapped=0	file_or_shared=0	exclusive=94	rss_kb=376	locked_kb=0	anon_kb=376	thp_kb=0	vmflags=rd mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955e00bc000-5955e00c0000	rw-p	/root/spill-receipts/c-day78-box34-285k/bins/run-gen-p78	pages=4	present=4	swapped=0	file_or_shared=0	exclusive=4	rss_kb=16	locked_kb=0	anon_kb=16	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955e00c0000-5955e00c8000	rw-p	[anon]	pages=8	present=7	swapped=0	file_or_shared=0	exclusive=7	rss_kb=28	locked_kb=0	anon_kb=28	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	5955e9d76000-5955f7876000	rw-p	[heap]	pages=56064	present=47032	swapped=0	file_or_shared=0	exclusive=47031	rss_kb=188056	locked_kb=0	anon_kb=188056	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6310000000-7e66a6ed0000	rw-s	/dev/zero (deleted)	pages=3763920	present=3763749	swapped=171	file_or_shared=3763920	exclusive=3763749	rss_kb=15055680	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66a6ed0000-7e66a7000000	---p	[anon]	pages=304	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66a7000000-7e66a7200000	rw-s	/dev/zero (deleted)	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66a7200000-7e66a8000000	---p	[anon]	pages=3584	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66a8000000-7e66a803d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66a803d000-7e66ac000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66ac000000-7e66ac03d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66ac03d000-7e66b0000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b0000000-7e66b003d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b003d000-7e66b4000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b4000000-7e66b403d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b403d000-7e66b8000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b8000000-7e66b803d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66b803d000-7e66bc000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66bc000000-7e66bc03d000	rw-p	[anon]	pages=61	present=61	swapped=0	file_or_shared=0	exclusive=61	rss_kb=244	locked_kb=0	anon_kb=244	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66bc03d000-7e66c0000000	---p	[anon]	pages=16323	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66c0bfe000-7e66e2a82000	rw-p	[anon]	pages=138884	present=138884	swapped=0	file_or_shared=0	exclusive=138884	rss_kb=555536	locked_kb=0	anon_kb=555536	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e66e2a82000-7e6b20000000	r--s	/root/artifacts/Qwen3.6-35B-A3B-UD-IQ4_XS.gguf	pages=4445566	present=4342062	swapped=0	file_or_shared=4342062	exclusive=4342062	rss_kb=17368248	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd mr me ms sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b20000000-7e6b20021000	rw-p	[anon]	pages=33	present=1	swapped=0	file_or_shared=0	exclusive=1	rss_kb=4	locked_kb=0	anon_kb=4	thp_kb=0	vmflags=rd wr mr mw me ac sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b20021000-7e6b46600000	---p	[anon]	pages=157151	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b46600000-7e6b46800000	rw-s	/dev/nvidiactl	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b46800000-7e6b46a00000	rw-s	/dev/zero (deleted)	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b46a00000-7e6b46c00000	rw-s	/dev/zero (deleted)	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b46c00000-7e6b47000000	---p	[anon]	pages=1024	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b47000000-7e6b47200000	rw-s	/dev/nvidiactl	pages=512	present=512	swapped=0	file_or_shared=512	exclusive=512	rss_kb=2048	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=rd wr sh mr mw me ms de dd sd mm	pfn_sha=-	flags=-
13:15:08.308	map	0	7e6b47200000-7e6b47800000	---p	[anon]	pages=1536	present=0	swapped=0	file_or_shared=0	exclusive=0	rss_kb=0	locked_kb=0	anon_kb=0	thp_kb=0	vmflags=mr mw me sd	pfn_sha=-	flags=-
